http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084063,"53,100.00 ",Capita Business Services Ltd,10303,Localised Council Tax Schemes,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/10/2012,20084240,"1,050.00 ",Capita Business Services Ltd,10303,NNDR Collection,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083988,513.42 ,Chevin Fleet Solutions,10340,Vehicles & Plant,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083907,680.00 ,CIPFA Business Ltd,10848,Accountancy,Books and Publications,4312,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083990,935.00 ,Class A Alarms Ltd,10362,Matlock Town Hall,Service Alarm System,2182,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083991,"7,433.20 ",Competition Line (U.K.) Ltd,10380,Ashbourne Leisure Centre,Competition Line - Gym Fees,4834,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084098,920.00 ,County Drains Ltd,12723,Land Drainage,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083744,505.93 ,Cryoservice Ltd t/a Air Products CryoEase Servs,15207,Bakewell Swimming Pool,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,19/10/2012,20083958,502.27 ,Daisy Communications Ltd,14938,Customer Services,Telephone Calls,4541,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083691,669.09 ,Dennis Eagle Ltd,14447,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083682,"2,000.00 ",Derbyshire County Council,10506,Planning Policy,Biodiversity Project Officer,4858,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/10/2012,20083855,"5,930.70 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/10/2012,20083864,"14,000.00 ",Derbyshire County Council,10506,Civil Contingencies (Emergency Planning),Civil Contingency - Emergency Planning,4801,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/10/2012,20083889,"7,940.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083951,"3,689.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083952,"1,428.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083953,"1,963.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083954,"3,862.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083955,"1,648.00 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083992,889.00 ,Derbyshire County Council,10506,Wirksworth Sports Centre,Income Reimbursement A Gell School,5204,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084094,541.28 ,Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083813,"1,529.00 ",Derbyshire Probation Trust,10505,Homelessness,Multi Agency Public Protection Panel,5101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083904,"1,020.00 ",Derwent Treescapes Limited,10469,Public Properties - General,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083905,505.00 ,Derwent Treescapes Limited,10469,Ashbourne Market,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083918,600.00 ,Derwent Treescapes Limited,10469,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083919,872.40 ,Derwent Treescapes Limited,10469,Parks & Recreation,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083920,"2,718.00 ",Derwent Treescapes Limited,10469,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083950,"1,650.00 ",Derwent Treescapes Limited,10469,Public Properties - General,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084093,692.00 ,Derwent Treescapes Limited,10469,Allotments,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084128,558.00 ,Derwent Treescapes Limited,10469,Car Parking,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084169,727.68 ,Derwent Treescapes Limited,10469,Closed Churchyards,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084081,890.00 ,Dunston Printers Ltd,14853,Tourism - Publications,Publications - Mini Guides,4314,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006313,625.12 ,E.ON Energy Electricity Income Account,12109,Bakewell Swimming Pool,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006326,"2,130.08 ",Eastern Shires Purchasing Organisation,13836,Ashbourne Leisure Centre,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006327,505.97 ,Eastern Shires Purchasing Organisation,13836,Matlock Town Hall,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006328,"1,788.39 ",Eastern Shires Purchasing Organisation,13836,Bakewell Swimming Pool,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006329,851.72 ,Eastern Shires Purchasing Organisation,13836,Wirksworth Sports Centre,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084226,"6,256.00 ",ENER-G Combiner Power Ltd,15439,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083771,"1,835.00 ",Environ UK Ltd,15444,Planning Policy,Consultancy Services,4403,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083994,541.67 ,GK Group Ltd - Chesterfield,10680,Cleansing Contract Holding Account,Hire of Vehicles & Plant,3301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084072,695.00 ,Greg Walker,15087,Tourism - General,Tourism Promotions,4838,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084048,"1,290.00 ",Heather Bradford,15238,Economic Development - General,Business Support,4807,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084049,"1,290.00 ",Heather Bradford,15238,Economic Development - General,Business Support,4807,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/10/2012,20083783,"1,291.67 ",Heatherdene Boarding Ltd,14532,Dog Warden Service,Dog Warden Contract,4465,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083915,"1,752.00 ",HMCTS (Her Majesty's Courts & Tribunal Service),12704,Council Tax Collection,Court Costs,4431,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/10/2012,20084082,759.00 ,HMCTS (Her Majesty's Courts & Tribunal Service),12704,Council Tax Collection,Court Costs,4431,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/10/2012,20083786,"4,867.44 ",Hopkinson Reclamation Limited,14951,Agricultural Business Centre Bakewell,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084184,"1,200.00 ",Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Purchase of Materials - General,4040,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084186,"1,200.00 ",Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Purchase of Materials - General,4040,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083763,680.00 ,Institute of Swimming Ltd,13882,Bakewell Swimming Pool,Seminars & Short Courses,1485,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084032,680.00 ,Institute of Swimming Ltd,13882,Arc Leisure Matlock,Seminars & Short Courses,1485,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,30006285,"16,675.00 ",Integra Associates Limited,14230,Financial Management Information System,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/10/2012,30006318,"2,175.00 ",Integra Associates Limited,14230,Financial Management Information System,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083670,"4,585.24 ",Interlocking Solutions Ltd,15427,Central Area Sports Centre,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/10/2012,20083871,"4,585.24 ",Interlocking Solutions Ltd,15427,Central Area Sports Centre,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20083993,"1,860.00 ",J E Devereux T/A Halldale Property,10515,Bakewell Swimming Pool,Service Charge,2305,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084191,815.12 ,J P Lennard Ltd,10935,Arc Leisure Matlock,Purchases of Items for Resale,4063,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,"2,447.48 ",J Tomlinson Ltd,11623,Ashbourne Leisure Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,864.00 ,J Tomlinson Ltd,11623,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,993.77 ,J Tomlinson Ltd,11623,Wirksworth Sports Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,"2,402.50 ",J Tomlinson Ltd,11623,Car Parking,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,"1,438.43 ",J Tomlinson Ltd,11623,Agricultural Business Centre Bakewell,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,"2,459.43 ",J Tomlinson Ltd,11623,Public Conveniences - Maintenance,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,"1,761.73 ",J Tomlinson Ltd,11623,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,683.72 ,J Tomlinson Ltd,11623,Energy Management,Legionella Safeguards,2183,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083754,708.43 ,J Tomlinson Ltd,11623,Energy Management,Energy Management Contract,2186,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084038,678.23 ,Johnston Sweepers Limited,14193,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084040,881.71 ,Johnston Sweepers Limited,14193,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083719,"1,633.07 ",Kings Armoured Security Services Limited,15048,Car Parking,Security Service,4463,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083806,862.79 ,Kings Armoured Security Services Limited,15048,Car Parking,Security Service,4463,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/10/2012,20083897,"1,303.45 ",Konica Minolta Business Solutions East Ltd,10908,Reprographics & Mail,Photocopier Charges,4305,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083769,"3,396.45 ",Leaflet Distribution Services Limited,15153,Corporate Management,Communications,4540,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083824,568.75 ,Locata (Housing Services) Ltd,14729,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083823,571.90 ,Lyreco UK Ltd,14661,Reprographics & Mail,Paper and card,4301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084173,"16,803.10 ",MEB Total Ltd,15417,Matlock Town Hall - Fire Alarm System,Professional Fees,C004,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,18/10/2012,20083908,976.04 ,Meticulous Maids Matlock Limited,11081,Office Cleaning,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083753,983.33 ,MHG (Supplies) Ltd,11084,Ashbourne Leisure Centre,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,05/10/2012,20083753,983.33 ,MHG (Supplies) Ltd,11084,Arc Leisure Matlock,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084121,626.64 ,Nat West Bank Plc - Streamline,11823,Final Accounts,Bank Charges,4447,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083716,"3,120.23 ",National Westminster Bank Plc,12163,Final Accounts,Bank Charges,4447,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083668,"1,000.00 ",Nemisis Pyrotechnics Ltd,12974,Matlock Bath Illuminations & Venetian Nights,Firework Displays,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/10/2012,20083873,"1,000.00 ",Nemisis Pyrotechnics Ltd,12974,Matlock Bath Illuminations & Venetian Nights,Firework Displays,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/10/2012,20084274,"1,000.00 ",Nemisis Pyrotechnics Ltd,12974,Matlock Bath Illuminations & Venetian Nights,Firework Displays,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/10/2012,20084236,595.00 ,Nottinghamshire YMCA,15460,Arc Leisure Matlock,Seminars & Short Courses,1485,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/10/2012,20084282,"11,429.16 ",Octavian Continental Limited,15155,Matlock Bath Illuminations & Venetian Nights,Stewarding and security service at firework display nights,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084135,559.00 ,Orange Personal Comm's Services Ltd,11207,Mobile Telephones,Telephone Rental and Charges,4502,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083826,"10,000.00 ",Peak District Rural Housing Association,15441,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20084007,"3,279.60 ",Peak Oil Products (Northern) Ltd,11249,Vehicles & Plant,Gas Oil,3123,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/10/2012,20083730,620.00 ,Peak Waste Recycling Ltd,11259,Parks & Recreation,Skip Hire/Waste Disposal,4008,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083700,530.22 ,Phoenix Computers,14798,Information Technology,Computer Equipment from ICT Reserve,4530,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/10/2012,30006231,"3,245.51 ",PHS Group PLC,11267,Agricultural Business Centre Bakewell,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083837,982.84 ,Physical Company,13078,Arc Leisure Matlock,Purchase of Equipment - General,4000,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,20084016,921.31 ,Platts Harris Ltd,11283,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084208,775.99 ,Platts Harris Ltd,11283,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/10/2012,20084209,-599.42 ,Platts Harris Ltd,11283,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083666,"3,009.00 ",Postage By Phone,11297,Reprographics & Mail,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,26/10/2012,20084136,"3,009.00 ",Postage By Phone,11297,Reprographics & Mail,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/10/2012,20083724,"2,000.00 ",Practical Law Company Ltd,14944,Democratic Services,Books and Publications,4312,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083796,972.72 ,Royal Mail Group Plc,11394,Council Tax Collection,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/10/2012,20083796,589.94 ,Royal Mail Group Plc,11394,Localised Council Tax Schemes,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/10/2012,20084064,690.18 ,Royal Mail Group Plc,11394,Council Tax Collection,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006300,723.57 ,Severn Trent Water Limited,11429,Parks & Recreation,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/10/2012,30006302,546.65 ,Severn Trent Water Limited,11429,Car Parking,Water Charges,2501,Revenue
