Supplier,Payment Date,Amount
PUMA GENERATOR SERVICE LTD,30/09/2011,541.20 
QUAGGY COMMUNITY CENTRE & NURSERY,23/09/2011,11552.00 
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),13/09/2011,1200.00 
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),23/09/2011,9747.00 
QUAY OFFICE FURNISHERS LTD,13/09/2011,3702.00 
R D FABRICATIONS,26/09/2011,744.00 
R DUNHAM (UK)LTD,26/09/2011,2896.26 
R M S PAYROLL MANAGEMENT LTD,02/09/2011,616.14 
RANDSTAD EDUCATION LIMITED,26/09/2011,612.00 
RANDSTAD EDUCATION LIMITED,26/09/2011,708.00 
RANDSTAD EDUCATION LIMITED,26/09/2011,630.00 
RANDSTAD EDUCATION LIMITED,26/09/2011,500.30 
RANDSTAD EDUCATION LIMITED,26/09/2011,708.00 
RANDSTAD EDUCATION LIMITED,26/09/2011,673.20 
RAVENSBOURNE LIMITED,26/09/2011,8520.00 
RAVENSBOURNE LIMITED,28/09/2011,2520.00 
RBS INVOICE FINANCE LIMITED,27/09/2011,683.68 
RBS INVOICE FINANCE LIMITED,27/09/2011,541.68 
RBS INVOICE FINANCE LIMITED,27/09/2011,669.65 
REDACT PERSONAL INFORMATION,02/09/2011,3830.71 
REDACT PERSONAL INFORMATION,02/09/2011,2827.03 
REDACT PERSONAL INFORMATION,02/09/2011,2434.39 
REDACT PERSONAL INFORMATION,02/09/2011,2434.39 
REDACT PERSONAL INFORMATION,02/09/2011,1849.63 
REDACT PERSONAL INFORMATION,02/09/2011,2354.08 
REDACT PERSONAL INFORMATION,02/09/2011,1662.60 
REDACT PERSONAL INFORMATION,02/09/2011,2894.80 
REDACT PERSONAL INFORMATION,02/09/2011,542.70 
REDACT PERSONAL INFORMATION,02/09/2011,4192.53 
REDACT PERSONAL INFORMATION,02/09/2011,2472.48 
REDACT PERSONAL INFORMATION,02/09/2011,1372.99 
REDACT PERSONAL INFORMATION,02/09/2011,602.79 
REDACT PERSONAL INFORMATION,02/09/2011,681.62 
REDACT PERSONAL INFORMATION,02/09/2011,37693.92 
REDACT PERSONAL INFORMATION,02/09/2011,40945.41 
REDACT PERSONAL INFORMATION,02/09/2011,7969.72 
REDACT PERSONAL INFORMATION,05/09/2011,3400.00 
REDACT PERSONAL INFORMATION,05/09/2011,3400.00 
REDACT PERSONAL INFORMATION,05/09/2011,584.02 
REDACT PERSONAL INFORMATION,05/09/2011,602.51 
REDACT PERSONAL INFORMATION,05/09/2011,1278.36 
REDACT PERSONAL INFORMATION,05/09/2011,1278.36 
REDACT PERSONAL INFORMATION,05/09/2011,1278.36 
REDACT PERSONAL INFORMATION,05/09/2011,1278.36 
REDACT PERSONAL INFORMATION,05/09/2011,1367.06 
REDACT PERSONAL INFORMATION,05/09/2011,794.56 
REDACT PERSONAL INFORMATION,05/09/2011,550.08 
REDACT PERSONAL INFORMATION,05/09/2011,794.56 
REDACT PERSONAL INFORMATION,05/09/2011,794.56 
REDACT PERSONAL INFORMATION,05/09/2011,2000.00 
REDACT PERSONAL INFORMATION,05/09/2011,2000.00 
REDACT PERSONAL INFORMATION,05/09/2011,7085.54 
REDACT PERSONAL INFORMATION,05/09/2011,1282.52 
REDACT PERSONAL INFORMATION,05/09/2011,550.08 
REDACT PERSONAL INFORMATION,05/09/2011,7085.54 
REDACT PERSONAL INFORMATION,05/09/2011,600.34 
REDACT PERSONAL INFORMATION,05/09/2011,600.34 
REDACT PERSONAL INFORMATION,06/09/2011,43086.91 
REDACT PERSONAL INFORMATION,06/09/2011,9363.60 
REDACT PERSONAL INFORMATION,07/09/2011,672.32 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,855.68 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,671.40 
REDACT PERSONAL INFORMATION,07/09/2011,576.90 
REDACT PERSONAL INFORMATION,07/09/2011,914.29 
REDACT PERSONAL INFORMATION,07/09/2011,914.29 
REDACT PERSONAL INFORMATION,07/09/2011,3202.21 
REDACT PERSONAL INFORMATION,07/09/2011,1010.00 
REDACT PERSONAL INFORMATION,07/09/2011,4028.05 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,733.44 
REDACT PERSONAL INFORMATION,07/09/2011,733.44 
REDACT PERSONAL INFORMATION,07/09/2011,672.32 
REDACT PERSONAL INFORMATION,07/09/2011,672.32 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,794.56 
REDACT PERSONAL INFORMATION,07/09/2011,537.71 
REDACT PERSONAL INFORMATION,07/09/2011,594.64 
REDACT PERSONAL INFORMATION,07/09/2011,1287.00 
REDACT PERSONAL INFORMATION,07/09/2011,1270.25 
REDACT PERSONAL INFORMATION,07/09/2011,1371.43 
REDACT PERSONAL INFORMATION,07/09/2011,850.00 
REDACT PERSONAL INFORMATION,07/09/2011,1127.40 
REDACT PERSONAL INFORMATION,07/09/2011,1123.20 
REDACT PERSONAL INFORMATION,07/09/2011,501.00 
REDACT PERSONAL INFORMATION,07/09/2011,577.00 
REDACT PERSONAL INFORMATION,07/09/2011,530.22 
REDACT PERSONAL INFORMATION,07/09/2011,650.00 
REDACT PERSONAL INFORMATION,07/09/2011,584.60 
REDACT PERSONAL INFORMATION,07/09/2011,501.00 
REDACT PERSONAL INFORMATION,07/09/2011,668.00 
REDACT PERSONAL INFORMATION,07/09/2011,835.20 
REDACT PERSONAL INFORMATION,07/09/2011,835.20 
REDACT PERSONAL INFORMATION,07/09/2011,955.00 
REDACT PERSONAL INFORMATION,07/09/2011,1198.13 
REDACT PERSONAL INFORMATION,07/09/2011,855.00 
REDACT PERSONAL INFORMATION,07/09/2011,801.50 
REDACT PERSONAL INFORMATION,07/09/2011,2214.00 
REDACT PERSONAL INFORMATION,07/09/2011,2920.00 
REDACT PERSONAL INFORMATION,07/09/2011,561.00 
REDACT PERSONAL INFORMATION,07/09/2011,668.00 
REDACT PERSONAL INFORMATION,07/09/2011,584.00 
REDACT PERSONAL INFORMATION,07/09/2011,850.00 
REDACT PERSONAL INFORMATION,07/09/2011,1186.00 
REDACT PERSONAL INFORMATION,07/09/2011,607.20 
REDACT PERSONAL INFORMATION,07/09/2011,1336.00 
REDACT PERSONAL INFORMATION,07/09/2011,783.00 
REDACT PERSONAL INFORMATION,07/09/2011,747.00 
REDACT PERSONAL INFORMATION,07/09/2011,1200.00 
REDACT PERSONAL INFORMATION,07/09/2011,750.00 
REDACT PERSONAL INFORMATION,07/09/2011,648.50 
REDACT PERSONAL INFORMATION,07/09/2011,850.00 
REDACT PERSONAL INFORMATION,07/09/2011,766.00 
REDACT PERSONAL INFORMATION,07/09/2011,637.00 
REDACT PERSONAL INFORMATION,07/09/2011,595.00 
REDACT PERSONAL INFORMATION,07/09/2011,680.00 
REDACT PERSONAL INFORMATION,07/09/2011,842.00 
REDACT PERSONAL INFORMATION,07/09/2011,766.00 
REDACT PERSONAL INFORMATION,07/09/2011,721.00 
REDACT PERSONAL INFORMATION,07/09/2011,1700.00 
REDACT PERSONAL INFORMATION,07/09/2011,3214.29 
REDACT PERSONAL INFORMATION,07/09/2011,8380.62 
REDACT PERSONAL INFORMATION,07/09/2011,599.00 
REDACT PERSONAL INFORMATION,07/09/2011,578.38 
REDACT PERSONAL INFORMATION,07/09/2011,588.04 
REDACT PERSONAL INFORMATION,07/09/2011,600.66 
REDACT PERSONAL INFORMATION,07/09/2011,1670.28 
REDACT PERSONAL INFORMATION,08/09/2011,1154.00 
REDACT PERSONAL INFORMATION,08/09/2011,2651.44 
REDACT PERSONAL INFORMATION,08/09/2011,531.68 
REDACT PERSONAL INFORMATION,08/09/2011,2541.60 
REDACT PERSONAL INFORMATION,08/09/2011,2541.60 
REDACT PERSONAL INFORMATION,08/09/2011,2459.61 
REDACT PERSONAL INFORMATION,08/09/2011,2657.14 
REDACT PERSONAL INFORMATION,08/09/2011,2541.60 
REDACT PERSONAL INFORMATION,08/09/2011,2563.74 
REDACT PERSONAL INFORMATION,08/09/2011,1800.00 
REDACT PERSONAL INFORMATION,08/09/2011,1393.78 
REDACT PERSONAL INFORMATION,09/09/2011,678.84 
REDACT PERSONAL INFORMATION,09/09/2011,595.24 
REDACT PERSONAL INFORMATION,09/09/2011,852.50 
REDACT PERSONAL INFORMATION,09/09/2011,562.50 
REDACT PERSONAL INFORMATION,09/09/2011,903.00 
REDACT PERSONAL INFORMATION,09/09/2011,605.18 
REDACT PERSONAL INFORMATION,09/09/2011,853.00 
REDACT PERSONAL INFORMATION,09/09/2011,1723.25 
REDACT PERSONAL INFORMATION,09/09/2011,600.34 
REDACT PERSONAL INFORMATION,09/09/2011,1797.20 
REDACT PERSONAL INFORMATION,09/09/2011,627.15 
REDACT PERSONAL INFORMATION,09/09/2011,561.75 
REDACT PERSONAL INFORMATION,09/09/2011,891.00 
REDACT PERSONAL INFORMATION,09/09/2011,2405.88 
REDACT PERSONAL INFORMATION,09/09/2011,524.25 
REDACT PERSONAL INFORMATION,09/09/2011,1717.00 
REDACT PERSONAL INFORMATION,09/09/2011,922.50 
REDACT PERSONAL INFORMATION,09/09/2011,569.50 
REDACT PERSONAL INFORMATION,09/09/2011,653.38 
REDACT PERSONAL INFORMATION,09/09/2011,524.25 
REDACT PERSONAL INFORMATION,09/09/2011,600.34 
REDACT PERSONAL INFORMATION,09/09/2011,1707.63 
REDACT PERSONAL INFORMATION,09/09/2011,574.50 
REDACT PERSONAL INFORMATION,09/09/2011,505.25 
REDACT PERSONAL INFORMATION,09/09/2011,753.75 
REDACT PERSONAL INFORMATION,09/09/2011,674.00 
REDACT PERSONAL INFORMATION,09/09/2011,677.75 
REDACT PERSONAL INFORMATION,09/09/2011,739.50 
REDACT PERSONAL INFORMATION,09/09/2011,599.25 
REDACT PERSONAL INFORMATION,09/09/2011,550.09 
REDACT PERSONAL INFORMATION,09/09/2011,522.00 
REDACT PERSONAL INFORMATION,09/09/2011,565.34 
REDACT PERSONAL INFORMATION,09/09/2011,844.34 
REDACT PERSONAL INFORMATION,09/09/2011,519.00 
REDACT PERSONAL INFORMATION,09/09/2011,742.00 
REDACT PERSONAL INFORMATION,09/09/2011,637.13 
REDACT PERSONAL INFORMATION,09/09/2011,671.00 
REDACT PERSONAL INFORMATION,09/09/2011,839.75 
REDACT PERSONAL INFORMATION,09/09/2011,519.00 
REDACT PERSONAL INFORMATION,09/09/2011,677.25 
REDACT PERSONAL INFORMATION,09/09/2011,742.25 
REDACT PERSONAL INFORMATION,09/09/2011,568.00 
REDACT PERSONAL INFORMATION,09/09/2011,1008.36 
REDACT PERSONAL INFORMATION,09/09/2011,587.21 
REDACT PERSONAL INFORMATION,09/09/2011,506.25 
REDACT PERSONAL INFORMATION,09/09/2011,727.88 
REDACT PERSONAL INFORMATION,09/09/2011,642.13 
REDACT PERSONAL INFORMATION,09/09/2011,675.13 
REDACT PERSONAL INFORMATION,09/09/2011,589.97 
REDACT PERSONAL INFORMATION,09/09/2011,521.25 
REDACT PERSONAL INFORMATION,09/09/2011,561.75 
REDACT PERSONAL INFORMATION,09/09/2011,606.10 
REDACT PERSONAL INFORMATION,09/09/2011,508.83 
REDACT PERSONAL INFORMATION,09/09/2011,872.14 
REDACT PERSONAL INFORMATION,09/09/2011,575.35 
REDACT PERSONAL INFORMATION,09/09/2011,576.47 
REDACT PERSONAL INFORMATION,09/09/2011,1499.29 
REDACT PERSONAL INFORMATION,09/09/2011,521.25 
REDACT PERSONAL INFORMATION,09/09/2011,833.72 
REDACT PERSONAL INFORMATION,09/09/2011,558.47 
REDACT PERSONAL INFORMATION,09/09/2011,774.47 
REDACT PERSONAL INFORMATION,09/09/2011,2404.38 
REDACT PERSONAL INFORMATION,09/09/2011,506.63 
REDACT PERSONAL INFORMATION,09/09/2011,2063.50 
REDACT PERSONAL INFORMATION,09/09/2011,672.00 
REDACT PERSONAL INFORMATION,09/09/2011,838.94 
REDACT PERSONAL INFORMATION,09/09/2011,1726.88 
REDACT PERSONAL INFORMATION,09/09/2011,840.17 
REDACT PERSONAL INFORMATION,09/09/2011,622.58 
REDACT PERSONAL INFORMATION,09/09/2011,1710.75 
REDACT PERSONAL INFORMATION,09/09/2011,1718.50 
REDACT PERSONAL INFORMATION,09/09/2011,1663.38 
REDACT PERSONAL INFORMATION,09/09/2011,907.75 
REDACT PERSONAL INFORMATION,09/09/2011,512.75 
REDACT PERSONAL INFORMATION,09/09/2011,982.36 
REDACT PERSONAL INFORMATION,09/09/2011,1611.40 
REDACT PERSONAL INFORMATION,09/09/2011,932.00 
REDACT PERSONAL INFORMATION,09/09/2011,516.92 
REDACT PERSONAL INFORMATION,09/09/2011,2413.12 
REDACT PERSONAL INFORMATION,12/09/2011,634.75 
REDACT PERSONAL INFORMATION,12/09/2011,1790.76 
REDACT PERSONAL INFORMATION,12/09/2011,639.13 
REDACT PERSONAL INFORMATION,12/09/2011,1783.13 
REDACT PERSONAL INFORMATION,12/09/2011,1300.13 
REDACT PERSONAL INFORMATION,12/09/2011,1333.13 
REDACT PERSONAL INFORMATION,12/09/2011,1825.50 
REDACT PERSONAL INFORMATION,12/09/2011,511.75 
REDACT PERSONAL INFORMATION,12/09/2011,1434.88 
REDACT PERSONAL INFORMATION,12/09/2011,514.00 
REDACT PERSONAL INFORMATION,12/09/2011,1412.50 
REDACT PERSONAL INFORMATION,12/09/2011,616.88 
REDACT PERSONAL INFORMATION,12/09/2011,1726.13 
REDACT PERSONAL INFORMATION,12/09/2011,1221.63 
REDACT PERSONAL INFORMATION,12/09/2011,559.25 
REDACT PERSONAL INFORMATION,12/09/2011,781.00 
REDACT PERSONAL INFORMATION,13/09/2011,837.50 
REDACT PERSONAL INFORMATION,13/09/2011,837.50 
REDACT PERSONAL INFORMATION,13/09/2011,337492.56 
REDACT PERSONAL INFORMATION,13/09/2011,576.00 
REDACT PERSONAL INFORMATION,13/09/2011,2029.08 
REDACT PERSONAL INFORMATION,13/09/2011,2162.04 
REDACT PERSONAL INFORMATION,13/09/2011,1965.20 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,1817.28 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,1948.00 
REDACT PERSONAL INFORMATION,13/09/2011,1948.00 
REDACT PERSONAL INFORMATION,13/09/2011,1948.00 
REDACT PERSONAL INFORMATION,13/09/2011,2446.80 
REDACT PERSONAL INFORMATION,13/09/2011,2422.56 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,2515.36 
REDACT PERSONAL INFORMATION,13/09/2011,2000.00 
REDACT PERSONAL INFORMATION,13/09/2011,2000.00 
REDACT PERSONAL INFORMATION,13/09/2011,1300.00 
REDACT PERSONAL INFORMATION,13/09/2011,1400.00 
REDACT PERSONAL INFORMATION,13/09/2011,1930.86 
REDACT PERSONAL INFORMATION,13/09/2011,1856.24 
REDACT PERSONAL INFORMATION,13/09/2011,1930.86 
REDACT PERSONAL INFORMATION,13/09/2011,1930.86 
REDACT PERSONAL INFORMATION,13/09/2011,1860.71 
REDACT PERSONAL INFORMATION,13/09/2011,2347.14 
REDACT PERSONAL INFORMATION,13/09/2011,850.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,750.00 
REDACT PERSONAL INFORMATION,13/09/2011,5274.64 
REDACT PERSONAL INFORMATION,13/09/2011,500.00 
REDACT PERSONAL INFORMATION,13/09/2011,2691.92 
REDACT PERSONAL INFORMATION,13/09/2011,1734.00 
REDACT PERSONAL INFORMATION,13/09/2011,1734.00 
REDACT PERSONAL INFORMATION,13/09/2011,2942.24 
REDACT PERSONAL INFORMATION,13/09/2011,2606.30 
REDACT PERSONAL INFORMATION,13/09/2011,2606.30 
REDACT PERSONAL INFORMATION,13/09/2011,4026.68 
REDACT PERSONAL INFORMATION,13/09/2011,685.98 
REDACT PERSONAL INFORMATION,13/09/2011,7254.42 
REDACT PERSONAL INFORMATION,13/09/2011,1748.00 
REDACT PERSONAL INFORMATION,13/09/2011,622.60 
REDACT PERSONAL INFORMATION,14/09/2011,671.00 
REDACT PERSONAL INFORMATION,14/09/2011,910.00 
REDACT PERSONAL INFORMATION,14/09/2011,757.40 
REDACT PERSONAL INFORMATION,14/09/2011,500.00 
REDACT PERSONAL INFORMATION,14/09/2011,610.56 
REDACT PERSONAL INFORMATION,14/09/2011,755.35 
REDACT PERSONAL INFORMATION,14/09/2011,555.75 
REDACT PERSONAL INFORMATION,14/09/2011,524.00 
REDACT PERSONAL INFORMATION,14/09/2011,730.71 
REDACT PERSONAL INFORMATION,14/09/2011,1110.36 
REDACT PERSONAL INFORMATION,14/09/2011,847.65 
REDACT PERSONAL INFORMATION,14/09/2011,753.60 
REDACT PERSONAL INFORMATION,14/09/2011,609.76 
REDACT PERSONAL INFORMATION,14/09/2011,665.13 
REDACT PERSONAL INFORMATION,14/09/2011,1757.00 
REDACT PERSONAL INFORMATION,14/09/2011,887.20 
REDACT PERSONAL INFORMATION,14/09/2011,1693.50 
REDACT PERSONAL INFORMATION,14/09/2011,841.07 
REDACT PERSONAL INFORMATION,14/09/2011,620.35 
REDACT PERSONAL INFORMATION,14/09/2011,815.97 
REDACT PERSONAL INFORMATION,14/09/2011,1344.39 
REDACT PERSONAL INFORMATION,14/09/2011,655.85 
REDACT PERSONAL INFORMATION,14/09/2011,1703.88 
REDACT PERSONAL INFORMATION,14/09/2011,688.04 
REDACT PERSONAL INFORMATION,14/09/2011,992.29 
REDACT PERSONAL INFORMATION,14/09/2011,1976.58 
REDACT PERSONAL INFORMATION,14/09/2011,543.00 
REDACT PERSONAL INFORMATION,14/09/2011,565.44 
REDACT PERSONAL INFORMATION,14/09/2011,940.74 
REDACT PERSONAL INFORMATION,14/09/2011,539.45 
REDACT PERSONAL INFORMATION,14/09/2011,500.43 
REDACT PERSONAL INFORMATION,14/09/2011,554.53 
REDACT PERSONAL INFORMATION,14/09/2011,559.37 
REDACT PERSONAL INFORMATION,14/09/2011,783.07 
REDACT PERSONAL INFORMATION,14/09/2011,763.51 
REDACT PERSONAL INFORMATION,14/09/2011,2859.31 
REDACT PERSONAL INFORMATION,14/09/2011,871.77 
REDACT PERSONAL INFORMATION,14/09/2011,1790.12 
REDACT PERSONAL INFORMATION,14/09/2011,751.41 
REDACT PERSONAL INFORMATION,14/09/2011,668.51 
REDACT PERSONAL INFORMATION,14/09/2011,1435.07 
REDACT PERSONAL INFORMATION,14/09/2011,1366.00 
REDACT PERSONAL INFORMATION,14/09/2011,1766.54 
REDACT PERSONAL INFORMATION,14/09/2011,1668.64 
REDACT PERSONAL INFORMATION,14/09/2011,1213.67 
REDACT PERSONAL INFORMATION,14/09/2011,2105.70 
REDACT PERSONAL INFORMATION,14/09/2011,2200.80 
REDACT PERSONAL INFORMATION,14/09/2011,8945.40 
REDACT PERSONAL INFORMATION,14/09/2011,1473.83 
REDACT PERSONAL INFORMATION,14/09/2011,2274.21 
REDACT PERSONAL INFORMATION,14/09/2011,3712.71 
REDACT PERSONAL INFORMATION,14/09/2011,10779.17 
REDACT PERSONAL INFORMATION,14/09/2011,2384.14 
REDACT PERSONAL INFORMATION,14/09/2011,1854.90 
REDACT PERSONAL INFORMATION,14/09/2011,5539.24 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,1854.90 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,3548.57 
REDACT PERSONAL INFORMATION,14/09/2011,1172.44 
REDACT PERSONAL INFORMATION,14/09/2011,3898.11 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2030.57 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,5520.00 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,1928.57 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,1731.43 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2355.86 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2522.23 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2458.76 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,2673.99 
REDACT PERSONAL INFORMATION,14/09/2011,1867.29 
REDACT PERSONAL INFORMATION,14/09/2011,1888.80 
REDACT PERSONAL INFORMATION,14/09/2011,2470.84 
REDACT PERSONAL INFORMATION,14/09/2011,3122.35 
REDACT PERSONAL INFORMATION,14/09/2011,2652.50 
REDACT PERSONAL INFORMATION,14/09/2011,3652.50 
REDACT PERSONAL INFORMATION,14/09/2011,4042.50 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,3487.50 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,6060.00 
REDACT PERSONAL INFORMATION,14/09/2011,3652.50 
REDACT PERSONAL INFORMATION,14/09/2011,3652.50 
REDACT PERSONAL INFORMATION,14/09/2011,3652.50 
REDACT PERSONAL INFORMATION,14/09/2011,5647.89 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,1972.76 
REDACT PERSONAL INFORMATION,14/09/2011,2224.39 
REDACT PERSONAL INFORMATION,14/09/2011,2127.00 
REDACT PERSONAL INFORMATION,14/09/2011,2870.40 
REDACT PERSONAL INFORMATION,14/09/2011,1607.14 
REDACT PERSONAL INFORMATION,14/09/2011,4371.43 
REDACT PERSONAL INFORMATION,14/09/2011,4177.70 
REDACT PERSONAL INFORMATION,14/09/2011,12860.77 
REDACT PERSONAL INFORMATION,14/09/2011,3790.37 
REDACT PERSONAL INFORMATION,14/09/2011,2445.94 
REDACT PERSONAL INFORMATION,14/09/2011,4157.14 
REDACT PERSONAL INFORMATION,14/09/2011,2340.73 
REDACT PERSONAL INFORMATION,14/09/2011,3752.87 
REDACT PERSONAL INFORMATION,14/09/2011,1818.52 
REDACT PERSONAL INFORMATION,14/09/2011,4548.42 
REDACT PERSONAL INFORMATION,14/09/2011,2207.57 
REDACT PERSONAL INFORMATION,14/09/2011,3973.62 
REDACT PERSONAL INFORMATION,14/09/2011,3707.14 
REDACT PERSONAL INFORMATION,14/09/2011,3790.37 
REDACT PERSONAL INFORMATION,14/09/2011,3790.37 
REDACT PERSONAL INFORMATION,14/09/2011,3927.30 
REDACT PERSONAL INFORMATION,14/09/2011,3321.63 
REDACT PERSONAL INFORMATION,14/09/2011,7500.00 
REDACT PERSONAL INFORMATION,14/09/2011,3790.37 
REDACT PERSONAL INFORMATION,14/09/2011,3563.61 
REDACT PERSONAL INFORMATION,14/09/2011,4849.37 
REDACT PERSONAL INFORMATION,14/09/2011,2234.15 
REDACT PERSONAL INFORMATION,14/09/2011,2108.57 
REDACT PERSONAL INFORMATION,14/09/2011,1848.00 
REDACT PERSONAL INFORMATION,14/09/2011,2671.43 
REDACT PERSONAL INFORMATION,14/09/2011,4152.86 
REDACT PERSONAL INFORMATION,14/09/2011,3642.86 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,2260.98 
REDACT PERSONAL INFORMATION,14/09/2011,2097.43 
REDACT PERSONAL INFORMATION,14/09/2011,6223.80 
REDACT PERSONAL INFORMATION,14/09/2011,6696.32 
REDACT PERSONAL INFORMATION,14/09/2011,4248.00 
REDACT PERSONAL INFORMATION,14/09/2011,4248.00 
REDACT PERSONAL INFORMATION,14/09/2011,1928.57 
REDACT PERSONAL INFORMATION,14/09/2011,3642.86 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,1817.14 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,1612.11 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,1612.11 
REDACT PERSONAL INFORMATION,14/09/2011,1612.11 
REDACT PERSONAL INFORMATION,14/09/2011,517.15 
REDACT PERSONAL INFORMATION,14/09/2011,1714.29 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,1810.20 
REDACT PERSONAL INFORMATION,14/09/2011,1999.67 
REDACT PERSONAL INFORMATION,14/09/2011,1971.43 
REDACT PERSONAL INFORMATION,14/09/2011,1612.11 
REDACT PERSONAL INFORMATION,14/09/2011,1882.50 
