Body,Body Name,Posting Date,Transaction number,Amount,Supplier name,Supplier ID,Service Area,Expense Type,Expense Code,Type
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,620.10 ,Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"17,267.80 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"18,502.60 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"79,848.08 ",Serco Limited,15459,Household Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,845.00 ,Serco Limited,15459,Clinical Refuse,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"-3,089.48 ",Serco Limited,15459,Refuse Collection - General,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/02/2013,20086758,"-2,780.92 ",Serco Limited,15459,Refuse Collection - General,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,12/02/2013,20086635,"2,782.50 ",Coral Products (Mouldings) Ltd,15464,Household Refuse,Purchase of containers for waste/recycling,4013,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,13/02/2013,20086653,770.00 ,Mansfield Mediation,15468,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/02/2013,20086525,"1,009.00 ",Litton Parish Council,57048,PC Reimbursements - Playing Fields,PC Reimbursable Expenditure,5203,Revenue
