DEPARTMENT,ENTITY,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PLANT SPARES,23111,Fusion,BECKHOFF AUTOMATION LTD,5100308477,286.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,PLANT SPARES,23105,Fusion,BECKHOFF AUTOMATION LTD,5100309363,"2,025.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PLANT & EQUIPMENT,25704,Fusion,BELLEVILLE SPRINGS LTD,5100309100,"2,932.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,25103,Fusion,BELMOUNT FABRICATIONS,5100308701,"2,776.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",09/09/2014,TRAINING COURSE FEES,23161,Fusion,Bentley Systems,1900060259,"1,593.00",CUL13638,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",28/08/2014,CONFERENCES/MEETINGS,63602,Support Services,BITeomics Ltd,1900060192,673.52,CUL13585,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT & EQUIPMENT,25103,Fusion,BLACK BOX UK LTD,5100308706,102.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PLANT & EQUIPMENT,23106,Fusion,BLACK BOX UK LTD,5100309698,125.58,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,PLANT & EQUIPMENT,23131,Fusion,BLACK BOX UK LTD,5100309251,635.99,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PLANT & EQUIPMENT,23152,Fusion,BLACK BOX UK LTD,5100309101,926.24,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT & EQUIPMENT,23106,Fusion,BLACK BOX UK LTD,5100308705,"1,244.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100305154,681.30,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308854,681.30,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100305155,717.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308850,851.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308853,851.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308855,851.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308856,851.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308859,"1,196.63",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308860,"1,196.63",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308862,"1,196.63",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308863,"1,196.63",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308864,"1,196.63",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308858,"4,060.90",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,HIRED STAFF,0,Fusion,BLACK DIAMOND UMBRELLA LTD,5100308857,"4,715.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,LAUNDRY,23161,Fusion,BLUEBELL LAUNDRY,5100309206,149.89,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,REPAIRS & MAINTENANCE,21033,Support Services,BMA VARSITY LTD,5100309720,162.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,REPAIRS & MAINTENANCE,21033,Support Services,BMA VARSITY LTD,5100309099,171.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,23103,Fusion,BNS NUCLEAR SERVICES,5100308585,"37,507.40",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,23103,Fusion,BNS NUCLEAR SERVICES,5100309207,"62,766.62",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,23103,Fusion,BNS NUCLEAR SERVICES,5100308689,"108,325.64",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,GASES,23131,Fusion,BOC LTD,5100309009,-128.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23151,Fusion,BOC LTD,5100308466,4.85,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23124,Fusion,BOC LTD,5100308287,6.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23125,Fusion,BOC LTD,5100309803,11.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,GASES,23152,Fusion,BOC LTD,5100308624,22.99,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23104,Fusion,BOC LTD,5100308467,25.88,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23151,Fusion,BOC LTD,5100309389,28.08,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,GASES,29030,Fusion,BOC LTD,5100308378,40.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,29030,Fusion,BOC LTD,5100309378,40.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23123,Fusion,BOC LTD,5100308468,49.05,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23103,Fusion,BOC LTD,5100309379,50.76,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23161,Fusion,BOC LTD,5100309397,56.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,25702,Fusion,BOC LTD,5100309390,65.48,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,GASES,23103,Fusion,BOC LTD,5100308950,78.92,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,GASES,23131,Fusion,BOC LTD,5100308623,128.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,GASES,23131,Fusion,BOC LTD,5100309010,128.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,29030,Fusion,BOC LTD,5100309380,161.44,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23152,Fusion,BOC LTD,5100308621,184.09,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23164,Fusion,BOC LTD,5100309386,216.32,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,GASES,23150,Fusion,BOC LTD,5100309382,235.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23122,Fusion,BOC LTD,5100309388,236.08,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23152,Fusion,BOC LTD,5100309391,246.60,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,GASES,25702,Fusion,BOC LTD,5100309954,249.61,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,GASES,23131,Fusion,BOC LTD,5100309394,279.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,GASES,23131,Fusion,BOC LTD,5100308953,301.92,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23151,Fusion,BOC LTD,5100309384,385.47,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,GASES,23131,Fusion,BOC LTD,5100308952,"1,060.40",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,GASES,23164,Fusion,BOC LTD,5100308954,"1,089.06",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,GASES,23128,Fusion,BOC LTD,5100308622,"3,625.96",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23152,Fusion,BOC LTD,5100308377,"6,194.20",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,GASES,23120,Fusion,BOC LTD,5100308288,"12,388.40",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,GASES,23123,Fusion,BOC LTD,5100308076,"41,120.74",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,25103,Fusion,BODYCOTE HEAT LTD,5100309571,"2,838.30",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,29200,Fusion,Bond Bryan Architech Ltd,5100309301,"23,000.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PLANT SPARES,25103,Fusion,BRITE PRECISION,5100308479,496.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT SPARES,25103,Fusion,BRITE PRECISION,5100308668,"1,320.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT SPARES,25103,Fusion,BRITE PRECISION,5100308667,"4,395.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308461,39.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308459,61.77,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308458,78.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308460,85.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308445,247.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308442,277.27,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308462,445.91,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308457,535.59,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UTILITIES/ELECTRICITY,28050,Property,BRITISH GAS BUSINESS,5100308443,565.06,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23128,Fusion,BRITISH GASKETS LTD,5100308839,550.51,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,CONSUMABLES,23125,Fusion,BRITISH SALT LTD,5100308949,"2,924.44",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,BOOKS & PUBLICATIONS,23161,Fusion,BRITISH STANDARDS INSTITUTION,5100309423,73.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,REPAIRS & MAINTENANCE,23102,Fusion,BSA MACHINE TOOLS LTD,5100308643,"2,002.33",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,28201,Property,BSP CONSULTING,5100309073,"1,830.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,BSS OXFORD,5100308344,8.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100309810,30.39,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100308795,39.88,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100309813,61.07,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23161,Fusion,BSS OXFORD,5100308999,80.78,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23161,Fusion,BSS OXFORD,5100309213,112.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100309812,131.22,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,MATERIALS & SPARES,23161,Fusion,BSS OXFORD,5100308807,205.03,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23161,Fusion,BSS OXFORD,5100308671,231.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23161,Fusion,BSS OXFORD,5100308068,330.25,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100308672,510.53,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100309811,529.97,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23151,Fusion,BSS OXFORD,5100309808,"2,326.79",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,PERSONAL PROTECTIVE EQUIPMENT,23152,Fusion,BUCK & HICKMAN LTD,5100309756,4.14,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PERSONAL PROTECTIVE EQUIPMENT,25103,Fusion,BUCK & HICKMAN LTD,5100308470,31.16,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PERSONAL PROTECTIVE EQUIPMENT,23102,Fusion,BUCK & HICKMAN LTD,5100308799,82.76,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PERSONAL PROTECTIVE EQUIPMENT,21033,Support Services,BUCK & HICKMAN LTD,5100309352,169.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PERSONAL PROTECTIVE EQUIPMENT,25702,Fusion,BUCK & HICKMAN LTD,5100308472,184.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PERSONAL PROTECTIVE EQUIPMENT,21033,Support Services,BUCK & HICKMAN LTD,5100308471,239.40,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23103,Fusion,BUDGET FORKTRUCKS LTD,5100308516,13.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23161,Fusion,BUDGET FORKTRUCKS LTD,5100308653,268.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23151,Fusion,BUDGET FORKTRUCKS LTD,5100308652,312.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,MATERIALS & SPARES,23151,Fusion,BUDGET FORKTRUCKS LTD,5100307343,342.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23161,Fusion,BUDGET FORKTRUCKS LTD,5100308644,342.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23151,Fusion,BUDGET FORKTRUCKS LTD,5100308645,342.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,MATERIALS & SPARES,23103,Fusion,BUDGET FORKTRUCKS LTD,5100308654,390.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23151,Fusion,BUDGET FORKTRUCKS LTD,5100309478,775.46,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23105,Fusion,BUDGET FORKTRUCKS LTD,5100309554,"2,565.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,CATERING SUPPLIES,21033,Support Services,BWT UK LTD,5100309283,800.19,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,REPAIRS & MAINTENANCE,28900,Property,Callaghan Demolition Ltd,5100309341,"80,588.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,REPAIRS & MAINTENANCE,23161,Fusion,CALZONI HYDRO S.p.A,5100308866,925.68,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,REPAIRS & MAINTENANCE,23161,Fusion,CALZONI HYDRO S.p.A,5100308865,"1,474.40",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,TRAINING COSTS,25501,Fusion,CAMBRIDGE UNIVERSITY ENGINEERING SOCIETY,5100309522,550.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,CONSUMABLES,29030,Fusion,CARILLON INDUSTRIAL SERVICES LTD,5100308925,16.01,,
