Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Service Charges,"Finance, Commercial & Digital Transformation - Estates",DEPARTMENT FOR EDUCATION,159650,103130.32,FCDT Devolved Admin-Service Charges,FY5 3TA,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Professional Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",SGS United Kingdom Ltd,159652,21236.00,RD: Gas and Electricity Meters-Other Professional Services,CH65 3EN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Programme And Projects Service,"Finance, Commercial & Digital Transformation - Digital Directorate",FORDWAY SOLUTIONS LTD,159663,-24700.00,FCDT Devolved Admin-Programme and Projects Service,GU7 1JJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Leasing Of Motor Vehicles,"People, Strategy and Higher Education - Ministerial and Parliamentary Support Team",ADDISON LEE plc,159668,1182.13,PSHE Devolved Admin-Leasing of Motor Vehicles,NW1 3ER,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Criminal Law And Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,159684,192.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,EC4A 3EB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,"Finance, Commercial & Digital Transformation - Finance Directoreate",CHARLES BARRINGTON,159685,180.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,IP13 6NW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,"Finance, Commercial & Digital Transformation - Finance Directoreate",SALLY FRIEND,159686,180.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW3 6QA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,"Finance, Commercial & Digital Transformation - Finance Directoreate",ARTHUR D HARVERD,159687,1887.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,N2 9NJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Criminal Law And Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,159688,4320.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,EC4A 3EB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Criminal Law And Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,159690,82.55,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,EX2 5AX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Criminal Law And Prosecution Work,Legal Services - Legal Services,Maurice Clarke,159691,97.44,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,SW1H 0ET,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Hire Of Agency Staff,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",BROOK STREET (UK) LTD,159693,247.25,"RD: Waste electrical and electronic equipment, Noise emissions and End of life v-Hire of Agency Staff",AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,"Finance, Commercial & Digital Transformation - Finance Directoreate",MICHAEL POSEN,159694,180.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 8AE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,"Finance, Commercial & Digital Transformation - Finance Directoreate",ANGELA LANDAU,159695,180.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 6NH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Business and Science - Science and Research,"Personal Expense, Name Withheld",159698,20.00,B&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Business and Science - Science and Research,"Personal Expense, Name Withheld",159698,22.65,B&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Taxi Services Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159699,5.60,Legal Services Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159699,8.61,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Taxi Services Uk,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159700,9.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159700,19.98,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159701,4.15,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159701,9.35,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159701,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159701,24.99,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159701,140.40,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159704,34.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159704,353.70,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Stationery,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159705,49.38,BLG Devolved Admin-Stationery,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,7.93,RD: Heat networks-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,10.00,RD: Heat networks-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,10.20,RD: Heat networks-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,17.50,RD: Heat networks-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,30.78,RD: Heat networks-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Rail Travel Uk,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office","Personal Expense, Name Withheld",159706,39.10,RD: Heat networks-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,3.50,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,5.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Rail Travel Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,14.80,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,21.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,38.27,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159707,581.40,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159708,15.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159708,20.00,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159708,186.75,Default-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159709,9.18,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159709,21.20,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159709,43.20,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159709,57.12,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159710,4.61,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Subsistence Uk,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Withheld",159710,26.65,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159712,5.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Withheld",159712,6.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Postage,Legal Services - Legal Services,"Personal Expense, Name Withheld",159712,20.26,Legal Services Admin-Postage,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Legal Services - Legal Services,"Personal Expense, Name Withheld",159712,55.80,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Other Travel,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",159726,24.30,ShEx Devolved Admin-Other Travel,GL53 9BJ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Rail Travel Uk,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",159726,32.00,ShEx Devolved Admin-Rail Travel UK,GL53 9BJ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Mileage Allowance Uk,Shareholder Executive - Business Portfolio,"Personal Expense, Name Withheld",159726,82.35,ShEx Devolved Admin-Mileage Allowance UK,GL53 9BJ,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,R & D External Training,Business and Science - Science and Research,THE KNOWLEDGE ACADEMY LTD,159728,1189.00,B&S Devolved Admin-R & D External Training,RG12 1HL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,R & D External Training,Business and Science - Science and Research,THE KNOWLEDGE ACADEMY LTD,159729,1089.00,B&S Devolved Admin-R & D External Training,RG12 1HL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Current Grants To Private Sector - Npish,Business and Science - Infrastructure and Materials,Winchester Consulting Limited,159730,50800.00,GET: Sponsorship Support-Current Grants To Private Sector - NPISH,SO24 0NL,GRANT,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",09/08/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Finance Directoreate",CIGNA RECRUITMENT LTD,159731,8580.00,FCDT Devolved Admin-Finance & Accounting Advice,EN5 4HL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Subsistence Overseas,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159733,24.80,B&S Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Taxi Services Overseas,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",159733,31.10,B&S Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Interest Receivable - Pcs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,159734,-16595.59,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,159734,7000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,159735,25000000.00,BBSRC Financing-Grant-In-Aid to Arms Length Bodies,SN2 1FF,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,ARTS AND HUMANITIES RESEARCH COUNCIL,159736,850000.00,AHRC Financing-Grant-In-Aid to Arms Length Bodies,BS1 2AE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,159737,5000000.00,EPSRC Financing-Grant-In-Aid to Arms Length Bodies,SN2 1FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,ECONOMIC AND SOCIAL RESEARCH COUNCIL ESRC,159739,3000000.00,ESRC Financing-Grant-In-Aid to Arms Length Bodies,SN2 1UJ,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,MEDICAL RESEARCH COUNCIL,159740,34420000.00,MRC Financing-Grant-In-Aid to Arms Length Bodies,W1N 4AL,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Grant-In-Aid To Arms Length Bodies,Business and Science - Science and Research,NATURAL ENVIRONMENT RESEARCH COUNCIL,159741,20000000.00,NERC Financing-Grant-In-Aid to Arms Length Bodies,SN2 1FF,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Npf - Agencies - General Fund,Business and Science - Science and Research,UK SPACE AGENCY,159742,2000000.00,UK Space Agency - Supply Funding-NPF - Agencies - General Fund,SN2 1SZ,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",09/08/2016,External Legal Advice And Service,Business and Science - Infrastructure and Materials,EWAN WEST,159745,2025.00,Project Vulcan/Steel-External Legal Advice and Service,WC1R 5NR,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Business and Science - Advanced Manufacturing,IRWIN MITCHELL LLP,159746,5778.01,AMD: Vosper Gap- British Shipbuilders-Utilisation of Provisions - Purchase of Goods & Services - Other,NE1 4TD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,159749,5000000.00,Research Councils' pension scheme (BBSRC) - Grant-Current Grants To Private Sector - NPISH,SN2 1UH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",16/08/2016,Hire Of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,159754,912.14,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Business and Science - Infrastructure and Materials,BROOK STREET (UK) LTD,159755,-648.64,B&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Business and Science - Infrastructure and Materials,BROOK STREET (UK) LTD,159755,-32.00,B&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Business and Science - Infrastructure and Materials,BROOK STREET (UK) LTD,159755,680.64,B&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Business and Science - Infrastructure and Materials,BROOK STREET (UK) LTD,159755,778.37,B&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Consultancy Expenditure,Economics & Markets - Business Frameworks & Regional Growth Fund,BROOK STREET (UK) LTD,159757,468.23,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",16/08/2016,Consultancy Expenditure,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,159758,721.66,FCDT Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Recruitment Advice And Services,"People, Strategy and Higher Education - Human Resources",BROOK STREET (UK) LTD,159759,248.16,PSHE Devolved Admin-Recruitment Advice and Services,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Economics & Markets - Consumer and Competition Policy,BROOK STREET (UK) LTD,159760,531.18,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Cities and Local Growth",BROOK STREET (UK) LTD,159761,726.64,BLG Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",10/08/2016,Hire Of Interim Managers,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,159762,637.20,FCDT Devolved Admin-Hire of Interim Managers,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Hire Of Agency Staff,Economics & Markets - Consumer and Competition Policy,BROOK STREET (UK) LTD,159763,531.85,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Recoveries Account - Other Payables,Corporate Payments,"Personal Expense, Name Withheld",159765,10.00,Default-Recoveries Account - Other payables,SW1H 0ET,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,159766,53.33,Fleetbank House-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",08/08/2016,Electricity,"Finance, Commercial & Digital Transformation - Estates",EDF ENERGY plc,159766,28542.33,Fleetbank House-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Technical Advice / Services & Support,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",PAUL HOBBS,159768,300.00,RD: PA System Support-Technical Advice / Services & Support,RH12 3NZ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Technical Advice / Services & Support,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",Duncan Willby Environmental,159770,315.00,RD: PA System Support-Technical Advice / Services & Support,SN3 1DA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Ict Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,FORDWAY SOLUTIONS LTD,159776,7200.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,GU7 1JJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",30/08/2016,R & D Marketing And Media,Government Office for Science -  Government Office for Science,MINISTRY OF JUSTICE,159785,700.00,Foresight: CSA Priorities & Science Capability-R & D Marketing and Media,NP20 9BB,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Ict Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,FORDWAY SOLUTIONS LTD,159788,91980.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,GU7 1JJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Legal Services And Advice Agency,"People, Strategy and Higher Education - Human Resources",MINISTRY OF JUSTICE,159789,34923.00,PSHE Non Devolved Admin-Legal Services and Advice Agency,NP20 9BB,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,Hire Of Interim Managers,"Finance, Commercial & Digital Transformation - Projects & Commercial Directorate",MONRO CONSULTING LTD,159796,23739.00,FCDT Devolved Admin-Hire of Interim Managers,BA1 3NP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/08/2016,It Infrastructure Support,"Finance, Commercial & Digital Transformation - Digital Directorate",CGI IT UK LTD,159797,7816.12,FCDT Devolved Admin-IT Infrastructure Support,CF31 9AP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",31/08/2016,Hire Of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,159799,-181.38,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",31/08/2016,Hire Of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,159799,272.08,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",31/08/2016,Hire Of Agency Staff,"Finance, Commercial & Digital Transformation - Digital Directorate",BROOK STREET (UK) LTD,159799,1632.49,FCDT Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",09/08/2016,Hire Of Agency Staff,"Finance, Commercial & Digital Transformation - Finance Directoreate",BROOK STREET (UK) LTD,159800,1124.98,FCDT Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",16/08/2016,Computer Consumables,"Finance, Commercial & Digital Transformation - Digital Directorate",XMA LTD,159811,741.00,FCDT Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
