OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NUMATIC INTERNATIONAL LIMITED,773331,13/06/2016,59467,151.41,0,Call out to repair scrubber drier,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Ambleside Together,,13/06/2016,59478,7200,0,LEP Grant Funding - Festival of the,201710,Financial Services-Grants-Charitable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,13/06/2016,59479,360,0,Rent in advance ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Poole Townsend Lettings,,13/06/2016,59480,1500,0,Ref: Prizet House,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Masterstaff Limited,2777593,15/06/2016,59482,455.1,0,Staff for Westmorland Shopping Centre,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,TAMESIDE METROPOLITAN BOROUGH,,15/06/2016,59483,870.51,0,2015-2016   NAFN credit and other,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,15/06/2016,59488,675,0,"Repair work, cleaning and painting at 8",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,15/06/2016,59489,2507,0,"Repair work, cleaning  and painting at 6",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,20/06/2016,59490,180,0,"Cleaning at Kentdale Flats, Kendal",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,THE JAMES COCHRANE PRACTICE,,15/06/2016,59491,25,0,Medical advice ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,THE JAMES COCHRANE PRACTICE,,15/06/2016,59492,25,0,Medical advice ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,15/06/2016,59493,104,0,Removal of goods from White Moss Court,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,G B BURROW & SON,,15/06/2016,59494,132,0,Storage of belongings,192300,Facilities Storage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ADECCO UK LIMITED,593232,15/06/2016,59495,255.96,0,Project Officer - (based on,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,20/06/2016,59496,390,0,Admin Support for the Cummunity and,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,20/06/2016,59497,471.9,0,Suzanne I ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE SIGN MAN,5748839,29/06/2016,59498,155,0,2 x A3 No drinking signs,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,H WICKS (LINDAL) LTD,754590,22/06/2016,59505,1725.16,0,"Gate fees, handling, transport & baling",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,SLDC as Agent,,BUSINESS AGAINST CRIME SOUTH LAKELAND,,20/06/2016,59506,15000,0,£15k contribution from CSP to Business,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ENVIROFIRST LTD,5999123,20/06/2016,59507,156.06,0,Lowther Street Wheelie bin mixed,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GRANT THORNTON UK LLP,OC307742,20/06/2016,59508,14880.75,0,External Audit Services 15/16,201000,Financial Services Accountancy
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,20/06/2016,59509,16500,0,12 month web service contract for SLDC,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ACTION WITH COMMUNITIES IN CUMBRIA,,15/06/2016,59510,5000,0,Community Organisations funding 2015-17,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,H & H REEDS PRINTERS LTD,139166,20/06/2016,59511,125,0,Estimate No: 108023  single sided banner,191100,Facilities Design & Photography
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,BUNZL CLEANING & HYGIENE SUPPLIES,2902454,20/06/2016,59512,10.87,0,2 X 030000 Cleanline Washing-Up Liquid,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Helen Tate,,15/06/2016,59513,1250,0,Economic Impact Assessment for the,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Kendal Mountain Festival CIC,6597071,15/06/2016,59514,4000,0,Grasmere - Open Air Cinema Events on,291400,Arts & Leisure Services Sport & Fitness
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Southerns Office Interiors Ltd,3478080,20/06/2016,59515,364.59,0,3 x Laptop shelves in black 50N002,211200,Furniture & Soft Furn Office Furniture
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Buckingham Futures,8329499,20/06/2016,59516,929.5,0,Supply 1 Full Time Private Water Officer,182030,Environment Water Assessment & Treatment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FLASHLIGHT,8588039,20/06/2016,59517,1077.96,0,4 ETC JR zoom 25-50 deg  for KTH stage,291300,Arts & Leisure Services Performing Arts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PS BUSINESS MATTERS,8147185,15/06/2016,59518,2000,0,Kendal Futures Programme Support,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,JAMES BUTTON & CO,,20/06/2016,59519,645,0,Subscription for James Button & Co (31st,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE QUAKER TAPESTRY KENDAL LTD,,15/06/2016,59522,550,0,Participation in the Kendal Courtesy,291400,Arts & Leisure Services Sport & Fitness
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NPS NORTH WEST LTD,6614601,20/06/2016,59523,38333.37,0,Professional Property Services - May,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,6614601,20/06/2016,59524,83.93,0,Flood Damage Work - February 2016,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LTT VENDING GROUP LTD,3021756,20/06/2016,59527,101.59,0,3 boxes of Fab Froth for the SLDC,111400,Catering Vending Machines & Dispensers
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59528,285.13,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59529,11.86,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59530,31.43,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59531,53.9,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59532,59.36,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59533,259.88,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59534,95.68,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59535,47.84,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59536,47.84,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59537,5.95,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59538,82.76,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59539,137.92,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59540,264.24,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59541,513.42,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,K & S Commercial Ltd,9068885,20/06/2016,59542,85.5,0,Battery,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Preston Trade Parts Specialists,,20/06/2016,59543,161.38,0,Sender,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GB Sign Solutions Ltd,9609330,20/06/2016,59544,91.64,0,Street Nameplates 2016/17,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,20/06/2016,59545,21.46,0,Link rod,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59546,19.96,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,PROBRUSH T/A NORTHERN MUNICIPAL SPARES L,,20/06/2016,59547,283.2,0,Brushes 2016/17,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,PROBRUSH T/A NORTHERN MUNICIPAL SPARES L,,20/06/2016,59548,1808,0,Brushes 2016/17,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,20/06/2016,59549,33.47,0,Cabin filter,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Legal Counsel Ltd,10147194,15/06/2016,59550,1350,0,Employee - ,281200,Legal Services General Support
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NETWORK RAIL COMMERCIAL PROPERTY,,20/06/2016,59552,46.93,0,Kents Bank -Privilege of Footpath,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ULVERSTON TOWN COUNCIL,,15/06/2016,59553,15500,0,Funding for 2016-17 for the public,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Carus Green Ltd,7262136,27/06/2016,59554,208.33,0,Room hire for Phase 2 draft Dev Brief,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,DISCLOSURE AND BARRING SERVICE,,20/06/2016,59555,88,0,Disclosure checks,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Non-Service Payments,,BUSY BEES BENEFITS LTD,6758298,15/06/2016,59556,413,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BUSY BEES BENEFITS LTD,6758298,15/06/2016,59557,14.46,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,Non-Service Payments,,COMPUTERSHARE VOUCHER SERVICES LTD,4968447,15/06/2016,59558,1260,0,child care vouchers,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Tecalemit Garage Equipment Co Ltd,,20/06/2016,59559,106.5,0,Lift service contract,101600,Building Hand Tools
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59560,33.86,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,20/06/2016,59561,14.46,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59561,81.55,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,20/06/2016,59562,58.2,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Financial Services,SLDC as Agent,,KIRKLAND TRUST (KENDAL),,15/06/2016,59565,4635.05,0,2016/17 Income,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Ambleside Together,,15/06/2016,59566,5000,0,Town Centre Flood Recovery Grant -,201710,Financial Services-Grants-Charitable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,J D Wetherspoons Plc,,15/06/2016,59567,550,0,Kendal Courtesy Toilet Scheme 2016,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Planning and Development,,SEDBERGH PARISH COUNCIL,,15/06/2016,59568,425,0,EPF Grant - Painting of Queens Garden,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Mr & Mrs RW Hogben (Property Account),,15/06/2016,59569,11502.69,0,Affordable Housing Grant in respect of,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,15/06/2016,59570,520,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,15/06/2016,59571,890,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,15/06/2016,59572,1190,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,8672920,15/06/2016,59573,400,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,15/06/2016,59574,4031,0,"Fellside, School Road,",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GB Sign Solutions Ltd,9609330,15/06/2016,59575,405.06,0,Street Nameplates 2016/17,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,K & S Commercial Ltd,9068885,15/06/2016,59576,16.5,0,Battery,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,DAVITT JONES BOULD LTD,,15/06/2016,59577,1281,0,Fees re:  Dev. at Birds Park Kendal Deed,280000,Legal Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ITPS Professional Services Ltd (DD),,01/06/2016,59578,53.6,0,Line rental and broadband charges for,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ITPS Professional Services Ltd (DD),,01/06/2016,59579,913.24,0,Lync Line Rental Charges,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ITPS Professional Services Ltd (DD),,01/06/2016,59579,45,0,Lync Line Rental Charges,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ITPS Professional Services Ltd (DD),,01/06/2016,59579,593.13,0,Lync Line Rental Charges,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,W MCCLURE LTD,685360,15/06/2016,59580,69.7,0,10 boxes of UHT semi skimmed milk,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FARRERS,9023215,15/06/2016,59581,421.54,0,3 cases of restaurant blend filter,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Legal Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,BURNETTS,2726138,20/06/2016,59582,7231,0,In respect of Cocklea Old Hutton Kendal,280000,Legal Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,20/06/2016,59583,20.47,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59583,6.49,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59583,12.38,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59583,885.05,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,20/06/2016,59584,270,0,Agency staff - April 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,20/06/2016,59585,3046.31,0,Agency staff - April 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,20/06/2016,59586,70.2,0,Agency staff - April 2016,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,20/06/2016,59587,60,0,Fuel caps,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,20/06/2016,59588,400,0,Starter motor,381000,Vehicle Mgt Commercial
