Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100332384,142.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100332593,532.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,RESEARCH & DEVELOPMENT,FUSION,FRAZER NASH CONSULTANCY,5100332215,2464.16
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,FTI LTD,5100331904,1386.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,MATERIALS & SPARES,FUSION,FTI LTD,5100332731,699.33
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,Gear Cutting Ltd,5100332020,2084.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,FUSION,GETTY IMAGES,5100332568,1350.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,IT EQUIPMENT NON CAPITAL,FUSION,GIGASTREAM,5100331901,500.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,PROPERTY,GLANVILLE CONSULTANTS,5100332388,1028.22
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,GLENAIR UK LTD,5100331561,49.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,GOODFELLOW CAMBRIDGE LTD,5100332679,237.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,GOODMAND STEEL SERVICES LTD,5100332021,60.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,MATERIALS & SPARES,FUSION,GREYHOUND CHROMATOGRAPHY,5100331593,1144.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,MATERIALS & SPARES,FUSION,GREYHOUND CHROMATOGRAPHY,5100331594,1277.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331551,924.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331553,279.06
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331554,289.74
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331555,137.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331556,137.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331557,654.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331558,96.12
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331559,75.22
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100332727,110.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100332728,110.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331552,128.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,PROPERTY,GRUNDON WASTE MANAGEMENT LTD,5100331560,128.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,REPAIRS & MAINTENANCE,FUSION,GUYSON INTERNATIONAL,5100331994,50.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,Harting Ltd,5100332068,5000.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,Materials & Spares,FUSION,Hepco Slide Systems Ltd,5100331550,6692.82
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,DESIGN & CONSTRUCTION,PROPERTY,HILLMOORE FIRE PROTECTION LIMITED,5100332732,18469.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,FUSION,HOBS REPROGRAPHICS PLC,5100332040,119.36
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,FUSION,HOBS REPROGRAPHICS PLC,5100332042,7.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,TRAVEL,SUPPORT SERVICES,Hogg Robinson(Travel)Ltd T/A HRG UK,5100332436,16740.41
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,PROFESSIONAL SERVICES,FUSION,HONEYWELL ANALYTICS (SALES &SERVICE,5100331631,1800.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,FUSION,HPC ENGINEERING PLC,5100332333,1022.23
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,HPC GEARS LTD,5100331863,749.33
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,MATERIALS & SPARES,FUSION,HPC GEARS LTD,5100331867,1480.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,CLEANING,FUSION,HYDROBLAST,5100331939,730.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PROFESSIONAL SERVICES,FUSION,i2 Security Services,5100331162,1000.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS: NON-HAZARDOUS,FUSION,ILF Ltd,5100331822,105.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS: NON-HAZARDOUS,FUSION,ILF Ltd,5100331823,225.63
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL CHEMICALS,5100331691,275.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL CHEMICALS,5100331692,271.68
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,Industrial Technical Ltd,5100331780,164.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,Industrial Technical Ltd,5100332274,269.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,Industrial Technical Ltd,5100332349,369.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,INSIGHT DIRECT LTD,5100332407,3379.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,INSIGHT DIRECT LTD,5100332685,127.45
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,PROPERTY,INSULATION CONTRACTING SERVICES,5100332003,5100.86
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,PROPERTY,INSULATION CONTRACTING SERVICES,5100332235,20695.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061328,12.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061329,12.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061330,12.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061331,15.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061332,27.65
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061333,131.15
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061334,32.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061335,69.10
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061336,50.35
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,16/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061337,34.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,18/02/2016,INTERVIEW EXPENSES,FUSION,INTERVIEW EXPENSES,1900061344,12.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100331932,1125.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100331933,1968.74
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100331938,1406.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100331941,656.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100331942,1593.74
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332426,1624.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332427,937.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332428,843.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332429,2062.49
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332430,1031.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332431,1031.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,BOOKS & PUBLICATIONS,FUSION,IOP Publishing Ltd - EUR,5100332569,1031.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,IPM FITTINGS,5100332602,64.80
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,IS RAYFAST LTD,5100331980,537.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,TRAINING COSTS,FUSION,ISIS TRAINING SERVICES LTD,5100332762,1086.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,Island Optics Ltd,5100330691,600.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,JUMO Instrument Co Ltd,1900061326,2022.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,STATIONERY,FUSION,JWP Limited,1900061303,193.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100332009,389.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100332080,115.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100332678,219.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,PROPERTY,KEMP & KEMP,5100332397,3000.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100331917,556.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332032,168.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332033,157.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332034,155.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332211,210.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332212,168.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332871,378.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332872,252.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332873,661.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332874,2163.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,LEGAL FEES,SUPPORT SERVICES,KEOGHS,5100332875,189.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT REPAIR,FUSION,KERRCO AUTOMATION LTD,5100332410,10727.11
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100331943,1210.35
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100332409,245.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,PROPERTY,KEY INDUSTRIAL EQUIPMENT LTD,5100331989,8.95
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100329359,413.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100331669,1173.05
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100331925,-413.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100331926,413.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100332650,-413.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,FUSION,KNOWLES & SONS (OXFORD) LTD,5100331731,76.12
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,FUSION,KNOWLES & SONS (OXFORD) LTD,5100331728,1932.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,FUSION,KNOWLES & SONS (OXFORD) LTD,5100331729,715.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100331357,8956.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100331510,5146.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,BUILDING REPAIRS,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100331727,-1932.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,BUILDING REPAIRS,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100331946,2023.91
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,RENT OF VEHICLE & EQUIPMENT,FUSION,KONSTRUCTA SITE ACCOMMODATION HIRE,5100332361,402.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PLANT & EQUIPMENT,FUSION,Kota CCTV Ltd ,1900061312,2210.38
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,STATIONERY,FUSION,LASER ENGRAVING LTD,5100332652,28.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,STATIONERY,FUSION,LASER ENGRAVING LTD,5100332653,34.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LASER ENGRAVING LTD,5100331643,120.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,STATIONERY,FUSION,LASER ENGRAVING LTD,5100331928,39.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,LASEROPTIK,5100332185,1520.46
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,LASEROPTIK,5100332201,1634.49
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/01/2016,PLANT & EQUIPMENT REPAIR,FUSION,LC Technologies ,1900061300,394.89
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332112,36.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332116,63.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332118,31.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332121,31.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332344,33.69
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332108,36.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332346,36.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332540,34.39
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332347,72.88
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332632,9.39
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331595,36.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332122,75.65
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332348,63.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331625,39.94
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332119,78.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331627,70.57
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331865,59.57
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100332345,119.14
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331363,104.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100331365,102.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,LEE SPRING LTD,5100331903,44.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,LEE SPRING LTD,5100332263,56.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,LEMO UK LTD,5100332024,43.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PLANT & EQUIPMENT,FUSION,LEMO UK LTD,5100332677,72.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,COMPUTER REPAIRS,FUSION,LEVANT UPS LTD,5100331825,2250.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,PLANT SPARES,FUSION,LEWVAC LLP,5100331781,1080.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/02/2016,IT EQUIPMENT: NON CAPITAL,FUSION,Lilliput UK Ltd,1900061314,855.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,Materials & Spares,FUSION,Link Microteck Ltd,5100331498,3516.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,LOGICA CMG UK LTD,5100332049,2670.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PLANT & EQUIPMENT,FUSION,LOT ORIEL LTD,5100327251,6708.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,LPKF LASER AND ELECTRONICS LTD,5100331650,995.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,LPW Technology Ltd,5100332037,6300.95
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,SUPPORT SERVICES,LYRECO UK LIMITED,5100332233,138.89
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331536,23.04
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331610,259.25
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331672,336.54
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331674,65.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331677,388.94
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331679,372.18
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331783,-249.22
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331935,224.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331936,490.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100331937,330.87
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100332098,-139.72
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100332230,26.99
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100332231,156.12
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100332596,755.34
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100332597,235.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,Materials & Spares,FUSION,M&C TechGroup Germany GmbH,5100332205,-433.33
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,Materials & Spares,FUSION,M&C Techgroup Germay GMBH,5100328685,6849.68
