Supplier,Amount,Payment Date
KENT COUNTY COUNCIL,49687.24,27/12/2013
KENT COUNTY COUNCIL,65928.43,27/12/2013
KENT COUNTY COUNCIL (KCS),134733.83,20/12/2013
KENT COUNTY COUNCIL (KCS),323384.3,20/12/2013
KENWARD TRUST,2260.44,04/12/2013
KENWARD TRUST,816,04/12/2013
KENWARD TRUST,734.49,04/12/2013
KENWARD TRUST,2708.49,04/12/2013
KENWARD TRUST,2738.4,04/12/2013
KENWARD TRUST,774.25,04/12/2013
KENWARD TRUST,785.71,06/12/2013
KENWARD TRUST,1104.48,13/12/2013
KITES CHILDREN SERVICES,6642.68,24/12/2013
KITES CHILDREN SERVICES,3029.01,24/12/2013
KITES CHILDREN SERVICES,14171.34,24/12/2013
KLINICAL LTD,1152,23/12/2013
KNIGHT FRANK LLP,10278,27/12/2013
L`ARCHE LONDON COMMUNITY,4508.76,20/12/2013
LAKEDALE POWER TOOLS,535.2,30/12/2013
LAKEDALE POWER TOOLS,1069.92,30/12/2013
LAKEHOUSE CONTRACTS LTD,15282.9,18/12/2013
LAKEHOUSE CONTRACTS LTD,1377,17/12/2013
LAKEHOUSE CONTRACTS LTD,9516,17/12/2013
LAKEHOUSE CONTRACTS LTD,12745,17/12/2013
LAKEHOUSE CONTRACTS LTD,12143,17/12/2013
LAKEHOUSE CONTRACTS LTD,5089.2,18/12/2013
LAKEHOUSE CONTRACTS LTD,4324.27,18/12/2013
LAKEHOUSE CONTRACTS LTD,177759.16,19/12/2013
LAKEHOUSE CONTRACTS LTD,1388.6,20/12/2013
LAKEHOUSE CONTRACTS LTD,145057.63,27/12/2013
LANDSCAPE SUPPLY CO,546.06,02/12/2013
LANDSCAPE SUPPLY CO,595.92,11/12/2013
LANGUAGE LINE SERVICES,702.94,02/12/2013
LARKFIELD HALL LTD T/A PEPENBURY,2182.4,06/12/2013
LAWSON LETS LTD,26820.75,12/12/2013
LAWSON LETS LTD,720,17/12/2013
LAWSON LETS LTD,630,23/12/2013
LAWSON LETS LTD,23409.95,24/12/2013
LAWSON LETS LTD,2550,30/12/2013
LAWSON LETS LTD,2550,30/12/2013
LAWSON LETS LTD,2550,31/12/2013
LAWSON VILLAS LTD,2794.6,11/12/2013
LAWSON VILLAS LTD,2899.7,24/12/2013
LBHF,2000,06/12/2013
LEARNING POOL LTD,8721,23/12/2013
LEE VALLEY REGIONAL PARK AUTHORITY,18186.97,24/12/2013
LEIGHAM LODGE LTD,5957.85,20/12/2013
LESOCO,7000,04/12/2013
LESOCO,133614,19/12/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,674.9,13/12/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,1089.7,13/12/2013
LEXISNEXIS,2676.25,05/12/2013
LIBRA CONSTRUCTION SERVICES LTD,5510.9,13/12/2013
LIFE STYLE CARE (2011) PLC,5142.86,13/12/2013
LIFE STYLE CARE (2011) PLC,2539.39,23/12/2013
LIFE STYLE CARE (2011) PLC,4472.86,23/12/2013
LIFE STYLE CARE (2011) PLC,2539.39,23/12/2013
LIFE STYLE CARE (2011) PLC,5314.29,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,5314.29,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,5314.29,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,2878.57,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,2657.14,23/12/2013
LIFE STYLE CARE (2011) PLC,2683.71,23/12/2013
LIFE STYLE CARE (2011) PLC,2878.57,23/12/2013
LIFE STYLE CARE (2011) PLC,2878.57,23/12/2013
LIFE STYLE CARE (2011) PLC,2907.36,23/12/2013
LIFE STYLE CARE (2011) PLC,2683.71,23/12/2013
LIFE STYLE CARE (2011) PLC,5314.29,23/12/2013
LIFE STYLE CARE (2011) PLC,2539.39,23/12/2013
LIFE STYLE CARE (2011) PLC,3988.33,23/12/2013
LIFESINE LIMITED,11594.8,03/12/2013
LIFESINE LIMITED,11594.8,19/12/2013
LIMEHOUSE SOFTWARE LTD,39797.06,13/12/2013
LINCOLN ANALYTICAL SERVICES LTD,2450,02/12/2013
LINCOLN ANALYTICAL SERVICES LTD,2300,20/12/2013
LINCOLN ANALYTICAL SERVICES LTD,3000,20/12/2013
LINDFIELD ELECTRICAL SERVICES,956.4,02/12/2013
LIV HOMES,625,24/12/2013
LIV HOMES,625,24/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,4590,02/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,661.8,04/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,587.52,04/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,770.52,04/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,4347.05,05/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,661.8,06/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,06/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1358,09/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,17/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,18/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,3780,27/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,27/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,594,30/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,2022,30/12/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,31/12/2013
LOANGUARD LIMITED T/A SE CONTROLS,3360,24/12/2013
LOANGUARD LIMITED T/A SE CONTROLS,4272,24/12/2013
LOCAL GREEN POINTS,17506.2,13/12/2013
LOCAL GREEN POINTS,3618,20/12/2013
LOGICALIS UK LIMITED,10080,10/12/2013
LOGICALIS UK LIMITED,1200,10/12/2013
LOGICALIS UK LIMITED,4704.85,10/12/2013
LOGICALIS UK LIMITED,2632.93,10/12/2013
LOGICALIS UK LIMITED,531.42,10/12/2013
LOGICALIS UK LIMITED,1472.45,10/12/2013
LOGICALIS UK LIMITED,630,10/12/2013
LOGICALIS UK LIMITED,2520,10/12/2013
LOGICALIS UK LIMITED,2606.51,11/12/2013
LOGICALIS UK LIMITED,121501.52,11/12/2013
LOGICALIS UK LIMITED,823.16,12/12/2013
LOGICALIS UK LIMITED,1470,12/12/2013
LOGICALIS UK LIMITED,2976,16/12/2013
LOGICALIS UK LIMITED,2802.98,16/12/2013
LOGICALIS UK LIMITED,10315.2,16/12/2013
LONDON BOROUGH OF BRENT,7225.9,17/12/2013
LONDON BOROUGH OF BROMLEY,1431.79,19/12/2013
LONDON BOROUGH OF BROMLEY,261704.71,27/12/2013
LONDON BOROUGH OF SUTTON,1029.54,27/12/2013
LONDON BORUGH OF HACKNEY,12500,27/12/2013
LONDON BUSES LTD,576,11/12/2013
LONDON COMMUNITY HOMECARE LTD,847.3,11/12/2013
LONDON COMMUNITY HOMECARE LTD,2055.6,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1206.13,11/12/2013
LONDON COMMUNITY HOMECARE LTD,577.97,11/12/2013
LONDON COMMUNITY HOMECARE LTD,865.37,11/12/2013
LONDON COMMUNITY HOMECARE LTD,756.52,11/12/2013
LONDON COMMUNITY HOMECARE LTD,533.74,11/12/2013
LONDON COMMUNITY HOMECARE LTD,794.98,11/12/2013
LONDON COMMUNITY HOMECARE LTD,2474.28,11/12/2013
LONDON COMMUNITY HOMECARE LTD,621.91,11/12/2013
LONDON COMMUNITY HOMECARE LTD,538.46,11/12/2013
LONDON COMMUNITY HOMECARE LTD,564.22,11/12/2013
LONDON COMMUNITY HOMECARE LTD,770.12,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1713.55,11/12/2013
LONDON COMMUNITY HOMECARE LTD,520.64,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1115.34,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1032.01,11/12/2013
LONDON COMMUNITY HOMECARE LTD,714.81,11/12/2013
LONDON COMMUNITY HOMECARE LTD,641.12,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1214.86,11/12/2013
LONDON COMMUNITY HOMECARE LTD,637.83,11/12/2013
LONDON COMMUNITY HOMECARE LTD,1839.82,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1241.56,13/12/2013
LONDON COMMUNITY HOMECARE LTD,595.79,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1160.34,13/12/2013
LONDON COMMUNITY HOMECARE LTD,621,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1162.48,13/12/2013
LONDON COMMUNITY HOMECARE LTD,751.76,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1211.84,13/12/2013
LONDON COMMUNITY HOMECARE LTD,555.5,13/12/2013
LONDON COMMUNITY HOMECARE LTD,621.91,13/12/2013
LONDON COMMUNITY HOMECARE LTD,735.28,13/12/2013
LONDON COMMUNITY HOMECARE LTD,2316.86,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1495.54,13/12/2013
LONDON COMMUNITY HOMECARE LTD,1081.41,24/12/2013
LONDON COMMUNITY HOMECARE LTD,603.29,24/12/2013
LONDON COMMUNITY HOMECARE LTD,560.98,24/12/2013
LONDON COMMUNITY HOMECARE LTD,807.8,24/12/2013
LONDON COMMUNITY HOMECARE LTD,2474.28,24/12/2013
LONDON COMMUNITY HOMECARE LTD,1723.9,24/12/2013
LONDON COMMUNITY HOMECARE LTD,601.65,24/12/2013
LONDON PSYCHOLOGY PRACTICE,5027.7,11/12/2013
LONDON PSYCHOLOGY PRACTICE,4630.4,20/12/2013
LOOK AHEAD,3752.67,02/12/2013
LOOK AHEAD,16455.09,06/12/2013
LOOK AHEAD,16455.09,11/12/2013
LOOK AHEAD,86847.8,11/12/2013
LOOK AHEAD,10750,13/12/2013
LOOK AHEAD,3752.67,23/12/2013
LUSEPH LTD,1600,17/12/2013
MACE LTD,6448.04,24/12/2013
MAIL SOLUTIONS UK LTD T/A CROSSWAYS ENVELOPES,599.4,04/12/2013
MALLARD CONSULTANCY LTD,948,05/12/2013
MANPOWER UK LTD,543012.4,19/12/2013
MANPOWER UK LTD,598776.82,19/12/2013
MANPOWER UK LTD,500246.84,19/12/2013
MANPOWER UK LTD,534077.82,19/12/2013
MANSE MASTERDOR LTD,3436.21,02/12/2013
MANSE MASTERDOR LTD,1393.03,02/12/2013
MANSE MASTERDOR LTD,618.82,03/12/2013
MANSE MASTERDOR LTD,1798.39,04/12/2013
MANSE MASTERDOR LTD,6052.08,04/12/2013
MANSELL CONSTRUCTION SERVICES LIMITED,202336.8,13/12/2013
MARCFORD LTD T/A HARPWOOD RESIDENTIAL CARE HOME,2012.79,23/12/2013
MARTIN ARNOLD ASSOCIATES LLP,13320.45,20/12/2013
MARTIN VITERA LTD,1491.18,09/12/2013
MARTIN VITERA LTD,677.31,23/12/2013
MARY HOPE ASSOCIATES LTD,1120.15,23/12/2013
MASHER BROTHERS CONSTRUCTION,2237.87,02/12/2013
MASHER BROTHERS CONSTRUCTION,7038.06,19/12/2013
MASTERS LEGAL COSTS SERVICES,736.44,23/12/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,37000,09/12/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,54461,11/12/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,26000,18/12/2013
MDP COMMUNICATION SERVICES,3771.89,13/12/2013
MEARS LTD,104404.6,19/12/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,266842.26,27/12/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,1322.16,27/12/2013
MEDICA,2660.64,10/12/2013
MEDWAY COUNCIL,9007.54,27/12/2013
METHODIST HOMES,2000,16/12/2013
METHODIST HOMES,1800,20/12/2013
MIDDLE PARK COMMUNITY CENTRE,860.83,02/12/2013
MIDDLE PARK COMMUNITY CENTRE,858.34,03/12/2013
MIDDLE PARK COMMUNITY CENTRE,1900,10/12/2013
MIDLAND HR,4539.11,13/12/2013
MIDLAND HR,21600,13/12/2013
MIDLAND HR,1482.38,16/12/2013
MIDLAND HR,1473.1,20/12/2013
MIDLAND HR,16917.18,20/12/2013
MILLENIUM MINIS LTD,900,27/12/2013
MINISTRY,13056,20/12/2013
MINISTRY OF JUSTICE,6883.56,05/12/2013
MINSTER LAW LTD,7800,30/12/2013
MITIE TECHNICAL FACILITIES MANAGEMENT,39432.16,10/12/2013
MITIE TECHNICAL FACILITIES MANAGEMENT,1843.2,27/12/2013
MONTACUTE SCHOOL,2627.25,27/12/2013
MONTERPOINT TECHNOLOGIES LTD,1800,05/12/2013
MORLEIGH LIMITED,1600,16/12/2013
MOTION CONSULTANTS LTD,1814.46,02/12/2013
MSH TRAINING & CONSULTANCY LTD,2160,02/12/2013
MSH TRAINING & CONSULTANCY LTD,1440,05/12/2013
MUSIC ROOM SOLUTIONS LTD,3304.8,10/12/2013
MUSIC ROOM SOLUTIONS LTD,2160,10/12/2013
MUSIC ROOM SOLUTIONS LTD,1020,10/12/2013
MUSIC ROOM SOLUTIONS LTD,2160,10/12/2013
MUSIC ROOM SOLUTIONS LTD,744,13/12/2013
MUSIC ROOM SOLUTIONS LTD,2178,13/12/2013
MUSIC ROOM SOLUTIONS LTD,1893.6,13/12/2013
MY CONSULTANT LIMITED,7200,23/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2664,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2664,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2664,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2664,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,3312,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,09/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1512,20/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,720,20/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2664,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,3312,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2544,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,27/12/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,27/12/2013
NACRO,36720,13/12/2013
NATIONAL EXPRESS LTD,677.45,02/12/2013
NATIONAL STAR COLLEGE,23983.33,19/12/2013
NEOPOST FINANCE LTD,24000,18/12/2013
NEOPOST LTD,7186.2,13/12/2013
NEOPOST LTD,730.8,20/12/2013
NETWORK TECHNOLOGY SOLUTIONS (UK) LTD,6258,06/12/2013
NEW CENTURY CARE (WESTBANK CARE HOME),2130.5,20/12/2013
NEW HORIZONS BROAD OAK LIMITED,600,16/12/2013
NEW HORIZONS BROAD OAK LIMITED,600,16/12/2013
NEWHAVEN PUPIL REFERRAL UNIT,43799,02/12/2013
NHS GREENWICH CCG,500293.8,03/12/2013
NHS GREENWICH CCG,1404000,30/12/2013
NICO OFFICE LTD,591.53,10/12/2013
NICOLA MANNING AS DEPUTY FOR JAMES ANDREW DUNCAN,1183.84,11/12/2013
NO WAY TRUST LTD,2700,16/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,4586.4,02/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,676.8,03/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,6946.63,02/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,784.8,02/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,4442.4,02/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1015.2,02/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1257.12,06/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,608.4,06/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,780,06/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,3045.6,06/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,36802.4,13/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,36802.4,16/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1840.8,16/12/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,8900,20/12/2013
NORWOOD SCHOOLS LTD,5050.61,20/12/2013
NOWMEDICAL,642,13/12/2013
NPOWER LTD,1728.38,02/12/2013
NPOWER LTD,739.74,03/12/2013
NPOWER LTD,1990.71,06/12/2013
NPOWER LTD,715.87,20/12/2013
NPOWER LTD,1672.62,20/12/2013
NRPF.UK,3283.28,02/12/2013
NRPF.UK,1904.3,02/12/2013
NRPF.UK,1838.64,18/12/2013
NUTSHELL COMMUNICATIONS LTD,1084.68,03/12/2013
NUTTEN STOVEN RESIDENTIAL HOME,1928.57,20/12/2013
NUTTEN STOVEN RESIDENTIAL HOME,1928.57,20/12/2013
OCE FINANCE,1558.92,30/12/2013
OCE FINANCE,9465.88,30/12/2013
OCOBASE LTD,9868.8,10/12/2013
OCR,580,13/12/2013
OFFICE DEPOT UK LIMITED,902.11,02/12/2013
OFFICE DEPOT UK LIMITED,4186.44,02/12/2013
OFFICE DEPOT UK LIMITED,3425.22,02/12/2013
OFFICE DEPOT UK LIMITED,1113,02/12/2013
OFFICE DEPOT UK LIMITED,1911.46,02/12/2013
OFFICE DEPOT UK LIMITED,2371.49,02/12/2013
OFFICE DEPOT UK LIMITED,619.68,02/12/2013
OFFICE DEPOT UK LIMITED,936,04/12/2013
OFFICE DEPOT UK LIMITED,878.46,12/12/2013
OFFICE DEPOT UK LIMITED,1778.62,20/12/2013
OFFICE DEPOT UK LIMITED,2055.13,20/12/2013
OFFICE DEPOT UK LIMITED,2684.84,20/12/2013
OFFICE DEPOT UK LIMITED,1137.24,20/12/2013
OFFICE DEPOT UK LIMITED,518.32,23/12/2013
OFFICE DEPOT UK LIMITED,1706.22,24/12/2013
OLD BAILEY CHAMBERS,1110,05/12/2013
OLM SYSTEMS LTD,3240,11/12/2013
ONE HOUSING GROUP LTD,100397.53,27/12/2013
OPUS CARE LTD T/A ASHFORD NURSING HOME,1875.28,17/12/2013
ORACLE SOLICITORS,10219.68,30/12/2013
ORANGE,3180.26,02/12/2013
ORANGE,3145.11,02/12/2013
ORANGE,3188.48,02/12/2013
ORANGE,22261.72,05/12/2013
ORANGE,23558.92,05/12/2013
ORANGE,27030.95,05/12/2013
ORCHARD CARE HOMES,3617.39,20/12/2013
ORCHARD FENCING,594.34,30/12/2013
OXFORD BROOKES ENTERPRISES LTD,1468.8,11/12/2013
OXFORD BROOKES ENTERPRISES LTD,567.59,11/12/2013
OXFORD BROOKES ENTERPRISES LTD,1095.58,23/12/2013
OXLEAS NHS FOUNDATION TRUST,3997,02/12/2013
OXLEAS NHS FOUNDATION TRUST,192888.58,03/12/2013
OXLEAS NHS FOUNDATION TRUST,12885,02/12/2013
OXLEAS NHS FOUNDATION TRUST,5438.25,03/12/2013
OXLEAS NHS FOUNDATION TRUST,48834,11/12/2013
OXLEAS NHS FOUNDATION TRUST,6827,12/12/2013
OXLEAS NHS FOUNDATION TRUST,7897,20/12/2013
OXLEAS NHS FOUNDATION TRUST,48834,20/12/2013
OXLEAS NHS FOUNDATION TRUST,7897,20/12/2013
OXLEAS NHS FOUNDATION TRUST,761,23/12/2013
OXLEAS NHS FOUNDATION TRUST,192888.58,24/12/2013
OXLEAS NHS FOUNDATION TRUST,9706.42,24/12/2013
OXLEAS NHS FOUNDATION TRUST,7854.18,24/12/2013
OXLEAS NHS FOUNDATION TRUST,5297.11,24/12/2013
OXLEAS NHS FOUNDATION TRUST,31039.75,27/12/2013
OXLEAS NHS FOUNDATION TRUST,3997,27/12/2013
OXLEAS NHS FOUNDATION TRUST,1551.6,30/12/2013
OXLEAS NHS FOUNDATION TRUST,2068.8,30/12/2013
P & R INSTALLATION CO LTD,16639.49,31/12/2013
P & R INSTALLATION CO LTD,186522.71,31/12/2013
PACE FUELCARE LTD,9334.55,13/12/2013
PAGETURNER EDITORIAL SERVICES LTD,3307.14,18/12/2013
PAGETURNER EDITORIAL SERVICES LTD,4409.52,18/12/2013
PARKER CONSTRUCTION,7464.66,19/12/2013
PARKER CONSTRUCTION,2638.78,31/12/2013
PARKER CONSTRUCTION,1082.47,31/12/2013
PARKER CONSTRUCTION,11544.57,31/12/2013
PATTINSON & BREWER SOLICITORS,3000,23/12/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,8505,20/12/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,4185,20/12/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42,20/12/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,4185,20/12/2013
PELHAM SAFETY SERVICES LTD,522.25,20/12/2013
PELLCO PARTITIONS,1404,06/12/2013
PELLINGS LLP,671.28,27/12/2013
PELLINGS LLP,7682.3,27/12/2013
PHB CONSTRUCTION LTD,172024.17,03/12/2013
PHB CONSTRUCTION LTD,24233.65,04/12/2013
PHB CONSTRUCTION LTD,4568.04,23/12/2013
PHB CONSTRUCTION LTD,64445.51,31/12/2013
PHILIP E & MUNIRE HARRIS,588,27/12/2013
PHILLIPS CONTRACTORS(LONDON) LTD,6344.4,27/12/2013
PHS GROUP PLC,878.98,02/12/2013
PHT CONSULTANTS,5610,18/12/2013
PITNEY BOWES FINANCE PLC,2852.64,13/12/2013
PLAYQUIP UK LTD T/A PLAYQUIP LEISURE,2208,23/12/2013
PLUMSTEAD CLINIC LTD,1387,24/12/2013
POSITIVE LEARNING LTD,540,13/12/2013
POST OFFICE LTD,977.62,02/12/2013
POSTAGE BY PHONE,20000,10/12/2013
POSTURITE (UK) LTD,955,09/12/2013
POSTURITE (UK) LTD,1084.74,09/12/2013
POSTURITE (UK) LTD,662.9,09/12/2013
PRACTICUS LIMITED,7410,24/12/2013
PRACTICUS LIMITED,6630,24/12/2013
PRINT AUDIT EUROPE LTD,1182,09/12/2013
PRO-BOAT LTD,2580,13/12/2013
PROJECT CENTRE LIMITED,7560,19/12/2013
PROJECT CENTRE LIMITED,5760,30/12/2013
PROPERTY FACILITIES GROUP LTD,9852,20/12/2013
PROPERTY FACILITIES GROUP LTD,22194.74,24/12/2013
PROSPECTS SERVICES LTD,30000,13/12/2013
PROSPECTS SERVICES LTD,30000,13/12/2013
PUBLIC POLICY EXCHANGE LIMITED,636,13/12/2013
PURCHASE POWER,513,10/12/2013
QEF INDEPENDENT LIVING SERVICES,7122.52,13/12/2013
QEF INDEPENDENT LIVING SERVICES,5012,13/12/2013
QUAGGY COMMUNITY CENTRE & NURSERY,2310,02/12/2013
QUAGGY COMMUNITY CENTRE & NURSERY,3360,20/12/2013
QUEENSWOOD PRIORY,56633.33,27/12/2013
R D FABRICATIONS,504,20/12/2013
R S REAL ESTATES LTD,9901,18/12/2013
RAAC CARE LTD,6933.28,20/12/2013
RAAC CARE LTD,12235.2,20/12/2013
RAAC CARE LTD,12643.04,23/12/2013
RACHEL BRICKS PROPERTIES,6864,19/12/2013
RANDSTAD EDUCATION LIMITED,649.63,09/12/2013
RANDSTAD EDUCATION LIMITED,649.63,09/12/2013
RANDSTAD EDUCATION LIMITED,875.22,23/12/2013
RANDSTAD EDUCATION LIMITED,866.58,23/12/2013
RANDSTAD EDUCATION LIMITED,866.58,23/12/2013
RBA ACOUSTIC,720,10/12/2013
RBG DESTINATION MANAGEMENT COMPANY CIC,139500,02/12/2013
RBS INVOICE FINANCE LTD,960,16/12/2013
RBS INVOICE FINANCE LTD,1360,16/12/2013
RBS INVOICE FINANCE LTD,1600,16/12/2013
REDACT PERSONAL INFORMATION,4375,16/12/2013
REDACT PERSONAL INFORMATION,855.68,02/12/2013
REDACT PERSONAL INFORMATION,550.08,02/12/2013
REDACT PERSONAL INFORMATION,794.56,02/12/2013
REDACT PERSONAL INFORMATION,611.2,02/12/2013
REDACT PERSONAL INFORMATION,611.2,02/12/2013
REDACT PERSONAL INFORMATION,1655.68,02/12/2013
REDACT PERSONAL INFORMATION,550.08,02/12/2013
REDACT PERSONAL INFORMATION,864,02/12/2013
REDACT PERSONAL INFORMATION,1028.96,02/12/2013
REDACT PERSONAL INFORMATION,977.92,02/12/2013
REDACT PERSONAL INFORMATION,733.44,23/12/2013
REDACT PERSONAL INFORMATION,794.56,23/12/2013
REDACT PERSONAL INFORMATION,550.08,23/12/2013
REDACT PERSONAL INFORMATION,550.08,23/12/2013
REDACT PERSONAL INFORMATION,604.48,23/12/2013
REDACT PERSONAL INFORMATION,864,23/12/2013
REDACT PERSONAL INFORMATION,920.96,23/12/2013
REDACT PERSONAL INFORMATION,977.92,23/12/2013
REDACT PERSONAL INFORMATION,850,06/12/2013
REDACT PERSONAL INFORMATION,6264.39,20/12/2013
REDACT PERSONAL INFORMATION,7891.32,20/12/2013
REDACT PERSONAL INFORMATION,5199.14,20/12/2013
REDACT PERSONAL INFORMATION,5636.2,20/12/2013
REDACT PERSONAL INFORMATION,5473.71,20/12/2013
REDACT PERSONAL INFORMATION,8032.41,20/12/2013
REDACT PERSONAL INFORMATION,1200,06/12/2013
REDACT PERSONAL INFORMATION,1200,06/12/2013
REDACT PERSONAL INFORMATION,1200,06/12/2013
REDACT PERSONAL INFORMATION,5020.36,20/12/2013
REDACT PERSONAL INFORMATION,727.38,17/12/2013
REDACT PERSONAL INFORMATION,828.53,17/12/2013
REDACT PERSONAL INFORMATION,823.36,17/12/2013
REDACT PERSONAL INFORMATION,1712.94,17/12/2013
REDACT PERSONAL INFORMATION,575.97,17/12/2013
REDACT PERSONAL INFORMATION,1551.22,19/12/2013
REDACT PERSONAL INFORMATION,1640.96,19/12/2013
REDACT PERSONAL INFORMATION,1538.4,19/12/2013
REDACT PERSONAL INFORMATION,1474.3,19/12/2013
REDACT PERSONAL INFORMATION,1233.28,19/12/2013
REDACT PERSONAL INFORMATION,756.48,19/12/2013
REDACT PERSONAL INFORMATION,1159.61,24/12/2013
REDACT PERSONAL INFORMATION,1268.14,24/12/2013
REDACT PERSONAL INFORMATION,692.62,24/12/2013
REDACT PERSONAL INFORMATION,822.2,24/12/2013
REDACT PERSONAL INFORMATION,2190.52,24/12/2013
REDACT PERSONAL INFORMATION,823.32,24/12/2013
REDACT PERSONAL INFORMATION,878.17,24/12/2013
REDACT PERSONAL INFORMATION,730.74,24/12/2013
REDACT PERSONAL INFORMATION,724.33,24/12/2013
REDACT PERSONAL INFORMATION,2083.08,24/12/2013
REDACT PERSONAL INFORMATION,705.12,24/12/2013
REDACT PERSONAL INFORMATION,1240.52,24/12/2013
REDACT PERSONAL INFORMATION,1589.68,24/12/2013
REDACT PERSONAL INFORMATION,653.82,24/12/2013
REDACT PERSONAL INFORMATION,621.77,24/12/2013
