Supplier,Amount,Payment Date
INDEPENDANT REVIEWS LTD,1040,24/04/2013
INDUSTRY MUSIC GROUP LTD,1200,10/04/2013
INGLETON WOOD,1206.6,18/04/2013
INITIAL WASHROOM SOLUTIONS,670.12,22/04/2013
INITIAL WASHROOM SOLUTIONS,617.98,22/04/2013
INITIAL WASHROOM SOLUTIONS,534.19,22/04/2013
INSIDE OUT RECRUITMENT LTD,2505.6,11/04/2013
INSIDE OUT RECRUITMENT LTD,2818.8,15/04/2013
INSIDE OUT RECRUITMENT LTD,1566,15/04/2013
INSIDE OUT RECRUITMENT LTD,1566,15/04/2013
INSTARMAC GROUP PLC,596.54,26/04/2013
INSTITUTE FOR EMPLOYMENT STUDIES,1200,18/04/2013
INTECHNOLOGY PLC,3144.31,26/04/2013
INTECPUBLICSECTOR,6862.33,17/04/2013
INTEGRATED RADIO SYSTEMS,696,10/04/2013
INTEN LTD,1230,26/04/2013
INTEN LTD,1290,29/04/2013
INTERACTIVE LEARNING SOLUTIONS,2400,10/04/2013
INTERGRATED FOSTERING SERVICES,1302,04/04/2013
INTERGRATED FOSTERING SERVICES,1004.4,04/04/2013
J B RINEY & CO LTD,842285.36,09/04/2013
J B RINEY & CO LTD,472577.59,17/04/2013
J BROWNE CONSTRUCTION CO LTD,59511.23,05/04/2013
J C DECAUX UK LTD,14517.6,30/04/2013
J C DECAUX UK LTD,7365.88,30/04/2013
JADU LIMITED,4800,11/04/2013
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,720,12/04/2013
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,720,12/04/2013
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,720,12/04/2013
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,720,12/04/2013
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,720,12/04/2013
JANE RAYSON,540,15/04/2013
JANET LEE TRAINING & CONSULTANCY LTD,780,12/04/2013
JANET LEE TRAINING & CONSULTANCY LTD,780,12/04/2013
JB SPECIALIST REFURBISHMENTS LIMITED,113091.47,17/04/2013
JB SPECIALIST REFURBISHMENTS LIMITED,121537.22,17/04/2013
JEWSON LTD,527.19,15/04/2013
JOHN GRAHAM CONSTRUCTION LIMITED,556743.51,17/04/2013
JOHN ROWAN AND PARTNERS LLP,8625.34,23/04/2013
JONES LANG LA SALLE,212672.1,10/04/2013
JONES LANG LA SALLE,48117,30/04/2013
JUSTIN AGEROS,540,15/04/2013
K & T HEATING SERVICES LTD,274975.79,05/04/2013
K & T HEATING SERVICES LTD,221978.78,11/04/2013
K & T HEATING SERVICES LTD,314345.9,17/04/2013
KELTIC,2610.54,11/04/2013
KENT COUNTY COUNCIL,2614.72,18/04/2013
KENT COUNTY COUNCIL (KCS),3804.64,04/04/2013
KENT COUNTY COUNCIL (KCS),3199.22,04/04/2013
KENT COUNTY COUNCIL (KCS),1117.8,15/04/2013
KENT COUNTY COUNCIL (KCS),599.52,15/04/2013
KENT COUNTY COUNCIL (KCS),670.8,15/04/2013
KENT COUNTY COUNCIL (KCS),2921.7,15/04/2013
KENT COUNTY COUNCIL (KCS),565.56,15/04/2013
KENT COUNTY COUNCIL (KCS),906.84,15/04/2013
KENT COUNTY COUNCIL (KCS),3820.55,15/04/2013
KENT COUNTY COUNCIL (KCS),1139.4,30/04/2013
KENT HEATING SERVICES LIMITED,323760,17/04/2013
KENWARD TRUST,1414.29,18/04/2013
KENWARD TRUST,550,26/04/2013
KIDS,600,15/04/2013
KINGS COLLEGE LONDON,3840,11/04/2013
KINGSTON UNIVERSITY,924,19/04/2013
KLINICAL LTD,800,22/04/2013
KNIGHT FRANK LLP,10278,04/04/2013
KPMG LLP,1500,15/04/2013
LAKEHOUSE CONTRACTS LTD,1938.46,10/04/2013
LAKEHOUSE CONTRACTS LTD,72002.95,10/04/2013
LAKEHOUSE CONTRACTS LTD,235862.56,11/04/2013
LAKEHOUSE CONTRACTS LTD,7803.33,11/04/2013
LAKEHOUSE CONTRACTS LTD,1049.94,16/04/2013
LAKEHOUSE CONTRACTS LTD,5731.96,17/04/2013
LAKEHOUSE CONTRACTS LTD,11275.79,18/04/2013
LAKEHOUSE CONTRACTS LTD,73984.05,24/04/2013
LAKEHOUSE CONTRACTS LTD,21926.61,24/04/2013
LAN SERVICES,28032.6,12/04/2013
LAURA WEST,1080,05/04/2013
LAWSON LETS LTD,720,09/04/2013
LAWSON LETS LTD,630,09/04/2013
LAWSON LETS LTD,765,09/04/2013
LAWSON LETS LTD,630,09/04/2013
LAWSON LETS LTD,765,09/04/2013
LAWSON LETS LTD,630,09/04/2013
LAWSON LETS LTD,630,09/04/2013
LAWSON LETS LTD,630,09/04/2013
LAWSON LETS LTD,765,09/04/2013
LAWSON LETS LTD,23276.25,18/04/2013
LAWSON LETS LTD,18976.75,26/04/2013
LAWSON LETS LTD,630,26/04/2013
LAWSON VILLAS LTD,1649.75,18/04/2013
LAWSON VILLAS LTD,1619.5,26/04/2013
LDC LIMITED,7105.94,30/04/2013
LEAP CONFRONTING CONFLICT,3000,19/04/2013
LEIGHAM LODGE LTD,5708.57,26/04/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,1153.8,25/04/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,714.6,25/04/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,833.7,29/04/2013
LEWISHAM PARK HOUSING ASSOCIATION LTD,1346.1,29/04/2013
LG FUTURES LTD,4794,30/04/2013
LIDOKA ESTATES LTD,23750,22/04/2013
LIFE AND DEAF ASSOCIATION,1177.56,18/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2785.71,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2785.71,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2679.73,29/04/2013
LIFE STYLE CARE (2011) PLC,2457.47,29/04/2013
LIFE STYLE CARE (2011) PLC,2679.73,29/04/2013
LIFE STYLE CARE (2011) PLC,3859.67,29/04/2013
LIFE STYLE CARE (2011) PLC,2457.47,29/04/2013
LIFE STYLE CARE (2011) PLC,6931.72,29/04/2013
LIFE STYLE CARE (2011) PLC,2785.71,29/04/2013
LIFE STYLE CARE (2011) PLC,2785.71,29/04/2013
LIFE STYLE CARE (2011) PLC,3000,29/04/2013
LIFE STYLE CARE (2011) PLC,4856.66,29/04/2013
LIFE STYLE CARE (2011) PLC,4328.57,29/04/2013
LIFE STYLE CARE (2011) PLC,1928.57,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,5142.86,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,5142.86,29/04/2013
LIFE STYLE CARE (2011) PLC,5142.86,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,5142.86,29/04/2013
LIFE STYLE CARE (2011) PLC,5142.86,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFE STYLE CARE (2011) PLC,2571.43,29/04/2013
LIFESINE LIMITED,5797.4,05/04/2013
LIFESINE LIMITED,5797.4,05/04/2013
LIMEHOUSE SOFTWARE LTD,1200,04/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1872,04/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,880.92,11/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,635.52,11/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1034.4,11/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,731.52,17/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,760.92,17/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,6018,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1098,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,683.52,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1125,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1210,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1815,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,2040,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,3025,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1125,18/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,683.52,24/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,683.52,24/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,892.92,24/04/2013
LLOYDS TSB COMMERCIAL FINANCE LTD,1248,29/04/2013
LOANGUARD LIMITED T/A SE CONTROLS,760.5,11/04/2013
LOGICALIS UK LIMITED,840,16/04/2013
LOGICALIS UK LIMITED,1980,16/04/2013
LOGICALIS UK LIMITED,1522.3,18/04/2013
LOGICALIS UK LIMITED,1050,22/04/2013
LOGICALIS UK LIMITED,5414.4,22/04/2013
LOGICALIS UK LIMITED,1680,24/04/2013
LOGICALIS UK LIMITED,6122.54,29/04/2013
LONDON BOROUGH OF BEXLEY,156962,04/04/2013
LONDON BOROUGH OF BEXLEY,379152,04/04/2013
LONDON BOROUGH OF BROMLEY,720,15/04/2013
LONDON BOROUGH OF BROMLEY,2689.08,15/04/2013
LONDON BOROUGH OF BROMLEY,1936.62,15/04/2013
LONDON BOROUGH OF EALING,500,22/04/2013
LONDON BOROUGH OF HOUNSLOW,2000,22/04/2013
LONDON BOROUGH OF LAMBETH,8580.98,17/04/2013
LONDON BOROUGH OF LEWISHAM,7590,05/04/2013
LONDON BOROUGH OF LEWISHAM,3069,17/04/2013
LONDON BOROUGH OF LEWISHAM,10450,17/04/2013
LONDON BOROUGH OF LEWISHAM,8894.4,16/04/2013
LONDON BOROUGH OF MERTON,514.5,04/04/2013
LONDON BOROUGH OF NEWHAM,18352.33,26/04/2013
LONDON BOROUGH OF SOUTHWARK,7500,17/04/2013
LONDON BOROUGH OF TOWER HAMLETS,33177,10/04/2013
LONDON COMMUNITY HOMECARE LTD,711.75,04/04/2013
LONDON COMMUNITY HOMECARE LTD,607.1,04/04/2013
LONDON COMMUNITY HOMECARE LTD,1606.75,04/04/2013
LONDON COMMUNITY HOMECARE LTD,741.35,04/04/2013
LONDON COMMUNITY HOMECARE LTD,1421.84,04/04/2013
LONDON COMMUNITY HOMECARE LTD,634.84,04/04/2013
LONDON COMMUNITY HOMECARE LTD,648.94,04/04/2013
LONDON COMMUNITY HOMECARE LTD,514.45,04/04/2013
LONDON COMMUNITY HOMECARE LTD,501,04/04/2013
LONDON COMMUNITY HOMECARE LTD,540.5,04/04/2013
LONDON COMMUNITY HOMECARE LTD,799.96,04/04/2013
LONDON COMMUNITY HOMECARE LTD,2434,04/04/2013
LONDON COMMUNITY HOMECARE LTD,622.16,04/04/2013
LONDON COMMUNITY HOMECARE LTD,720,04/04/2013
LONDON COMMUNITY HOMECARE LTD,694.6,04/04/2013
LONDON COMMUNITY HOMECARE LTD,814.5,04/04/2013
LONDON COMMUNITY HOMECARE LTD,1113.55,04/04/2013
LONDON COMMUNITY HOMECARE LTD,892.5,04/04/2013
LONDON COMMUNITY HOMECARE LTD,533.12,04/04/2013
LONDON COMMUNITY HOMECARE LTD,704.68,05/04/2013
LONDON COMMUNITY HOMECARE LTD,652.25,05/04/2013
LONDON COMMUNITY HOMECARE LTD,886.2,05/04/2013
LONDON COMMUNITY HOMECARE LTD,1175.07,05/04/2013
LONDON COMMUNITY HOMECARE LTD,715.55,05/04/2013
LONDON COMMUNITY HOMECARE LTD,690.5,05/04/2013
LONDON COMMUNITY HOMECARE LTD,606.29,05/04/2013
LONDON COMMUNITY HOMECARE LTD,2317.64,05/04/2013
LONDON COMMUNITY HOMECARE LTD,530,09/04/2013
LONDON COMMUNITY HOMECARE LTD,716.57,09/04/2013
LONDON COMMUNITY HOMECARE LTD,831.14,16/04/2013
LONDON COMMUNITY HOMECARE LTD,1447.25,30/04/2013
LONDON GRID FOR LEARNING,1230.34,09/04/2013
LONDON GRID FOR LEARNING,22614,24/04/2013
LONDON METROPOLITAN UNIVERSITY,865,17/04/2013
LONDON RENTALS LTD CLIENTS ACCOUNT,600,18/04/2013
LOOK AHEAD,15147.84,18/04/2013
LORDSWOOD SCHOOL,1269,05/04/2013
LORNA EDWARDS LIMITED,1800,18/04/2013
LOTSA CIC,2826.6,30/04/2013
LUSEPH LTD,1911.78,30/04/2013
LUSEPH LTD,588.22,30/04/2013
MACKAY METERS (UK) LIMITED,636,05/04/2013
MANON HOUSE,5571.42,25/04/2013
MANPOWER UK LTD,422813.12,08/04/2013
MANPOWER UK LTD,556988.1,08/04/2013
MANPOWER UK LTD,496135.61,08/04/2013
MANPOWER UK LTD,386751.07,08/04/2013
MANPOWER UK LTD,407158.07,08/04/2013
MANPOWER UK LTD,421888.34,25/04/2013
MANPOWER UK LTD,490427.42,25/04/2013
MANPOWER UK LTD,10936.44,25/04/2013
MANPOWER UK LTD,10936.44,25/04/2013
MANSE MASTERDOR LTD,33959.47,10/04/2013
MANSE MASTERDOR LTD,31208.83,11/04/2013
MANSE MASTERDOR LTD,1090.8,18/04/2013
MANSE MASTERDOR LTD,43210.44,24/04/2013
MANSELL CONSTRUCTION SERVICES LIMITED,242112,17/04/2013
MARACOM LTD,4974,19/04/2013
MARCFORD LTD T/A HARPWOOD RESIDENTIAL CARE HOME,2507.15,26/04/2013
MARCFORD LTD T/A HARPWOOD RESIDENTIAL CARE HOME,1947.86,26/04/2013
MARSH BROWN & CO SOLICITORS,1656.24,08/04/2013
MARTIN VITERA LTD,1113.93,18/04/2013
MAYDAY CARS,832.8,18/04/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,41000,15/04/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,4998,16/04/2013
MAYOR`S OFFICE FOR POLICING AND CRIME,66002,18/04/2013
MCMILLAN WILLIAMS SOLICITORS,2041.6,18/04/2013
MDP COMMUNICATION SERVICES,588,16/04/2013
MDP COMMUNICATION SERVICES,588,16/04/2013
MEARS LTD,48230.89,12/04/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,722.4,09/04/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,168886.37,09/04/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,700.8,16/04/2013
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,65591.49,23/04/2013
MEDICA,2848,23/04/2013
MERCIA CARE HOMES LTD,1364.94,18/04/2013
MERCIA CARE HOMES LTD,3022.37,29/04/2013
METEOGROUP UK LIMITED,5665.68,17/04/2013
METHODIST HOMES,7200,04/04/2013
METHODIST HOMES,1800,04/04/2013
METHODIST HOMES,964,05/04/2013
METHODIST HOMES,836,05/04/2013
METHODIST HOMES,1800,30/04/2013
MICHAEL FARADAY PRIMARY SCHOOL,1246,05/04/2013
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,2040,16/04/2013
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,601.66,16/04/2013
MIDDLE PARK COMMUNITY CENTRE,15000,23/04/2013
MIDDLE PARK COMMUNITY CENTRE,834,23/04/2013
MIDLAND HR,9225,18/04/2013
MIDLAND HR,21600,18/04/2013
MINDSTRETCHERS LTD,840,18/04/2013
MINISTRY OF JUSTICE,3496.27,18/04/2013
MINISTRY OF JUSTICE,3387.29,18/04/2013
MINISTRY OF JUSTICE,3542.88,18/04/2013
MISCO,880.97,04/04/2013
MISCO,2637.96,11/04/2013
MISCO,1967.99,18/04/2013
MISCO,866.7,22/04/2013
MISCO,963.6,23/04/2013
MISSION CARE,2427,26/04/2013
MITIE TECHNICAL FACILITIES MANAGEMENT,58066.79,17/04/2013
MITIE TECHNICAL FACILITIES MANAGEMENT,123717.86,18/04/2013
MJS SIMPLY-PLAY LIMITED,5000,16/04/2013
MORCO (TARPAULINS AND BLINDS) LIMITED,6971.04,11/04/2013
MOTHERCARE UK LTD,754.96,09/04/2013
MR R A BROWN T/A SOUTH LONDON ASW,1140,18/04/2013
MTC TRAINING SOLUTIONS LTD,2502,24/04/2013
MULLIS & PEAKE LLP,7500,26/04/2013
MUSIC AS THERAPY,1150,23/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2608.28,22/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1687.72,22/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,22/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1841.13,23/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1841.15,23/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,858,30/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1326,30/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,908.57,30/04/2013
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1635.43,30/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,33803.28,18/04/2013
NACRO,35010.54,18/04/2013
NATHAN TIMOTHY FOUNDATION LTD,1350,26/04/2013
NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,804,11/04/2013
NATIONAL EXPRESS LTD,528.29,12/04/2013
NATIONAL STAR COLLEGE,8333.34,30/04/2013
NCER CIC,4957.92,11/04/2013
NEOPOST FINANCE LTD,24000,12/04/2013
NETWORK VENTURES LTD,1140,15/04/2013
NEW CENTURY CARE (WESTBANK CARE HOME),2041.37,25/04/2013
NEW CHARLTON COMMUNITY ASSOCIATION,8957.5,23/04/2013
NEW HORIZONS BROAD OAK LIMITED,600,04/04/2013
NEW HORIZONS BROAD OAK LIMITED,600,04/04/2013
NEW HORIZONS BROAD OAK LIMITED,609.9,04/04/2013
NEW WORLD HOUSING ASSOCIATION LTD,18680,26/04/2013
NEWHAVEN PUPIL REFERRAL UNIT,49598,04/04/2013
NIGHTSTOP LONDON,10000,18/04/2013
NISBETS,1689.09,11/04/2013
NOMIX ENVIRO,4605.6,16/04/2013
NORLAND MANAGED SERVICES,1086.34,11/04/2013
NORLAND MANAGED SERVICES,527.21,11/04/2013
NORLAND MANAGED SERVICES,501.29,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,2400,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,2400,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,6000,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,982.8,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,6303.55,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,7549.01,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1965.6,11/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,900,17/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,16423.2,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,2616,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1320,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,655.2,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1320,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1980,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1320,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,8400,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,4800,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,8400,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,12972.74,18/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,1315.32,22/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,93336,23/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,36802.4,24/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,2293.2,24/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,198000,24/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,12941.34,29/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,125568.48,30/04/2013
NORTHGATE INFORMATION SOLUTIONS UK LTD,60000,30/04/2013
NORWOOD SCHOOLS LTD,19800,26/04/2013
NOWMEDICAL,924,17/04/2013
NPOWER LTD,2417,04/04/2013
NPOWER LTD,768.25,10/04/2013
NPOWER LTD,548.58,10/04/2013
NPOWER LTD,743.36,10/04/2013
NRPF.UK,1776,15/04/2013
NRPF.UK,1696.43,23/04/2013
NRPF.UK,1153.57,23/04/2013
NUTTEN STOVEN RESIDENTIAL HOME,1928.57,25/04/2013
OCE (UK) LTD,885.65,11/04/2013
OCE (UK) LTD,6936,18/04/2013
OCE (UK) LTD,6936,18/04/2013
OCE (UK) LTD,506.87,23/04/2013
OCE FINANCE,1558.92,23/04/2013
OCE FINANCE,9465.88,23/04/2013
OFFICE DEPOT UK LIMITED,1239.12,09/04/2013
OFFICE DEPOT UK LIMITED,1169.82,09/04/2013
OFFICE DEPOT UK LIMITED,1844.86,12/04/2013
OFFICE DEPOT UK LIMITED,522.97,18/04/2013
OFFICE DEPOT UK LIMITED,947.7,24/04/2013
OFFICE DEPOT UK LIMITED,1169.82,26/04/2013
OFFICE DEPOT UK LIMITED,1145.7,26/04/2013
OFFICE DEPOT UK LIMITED,844.2,26/04/2013
ON YOUR BIKE HOLDINGS LTD,2351.22,16/04/2013
OPUS CARE LTD T/A ASHFORD NURSING HOME,1193.61,05/04/2013
OPUS CARE LTD T/A ASHFORD NURSING HOME,663.11,05/04/2013
ORANGE,25209.59,10/04/2013
ORANGE,3880.26,10/04/2013
ORANGE,23470.66,10/04/2013
ORANGE,3351.46,10/04/2013
ORCHARD FENCING,672,15/04/2013
ORCHARD FENCING,539.74,18/04/2013
ORCHARD FENCING,834.24,18/04/2013
OSBOURNE ENERGY LTD,15320.98,18/04/2013
OSBOURNE ENERGY LTD,16792.61,18/04/2013
OSBOURNE ENERGY LTD,14758.84,18/04/2013
OUR LADY IMMACULATE CATHOLIC PRIMARY SCHOOL,761,15/04/2013
OXFORD BROOKES ENTERPRISES LTD,24300,18/04/2013
OXLEAS NHS FOUNDATION TRUST,78515,04/04/2013
OXLEAS NHS FOUNDATION TRUST,78515.5,04/04/2013
OXLEAS NHS FOUNDATION TRUST,91400,04/04/2013
OXLEAS NHS FOUNDATION TRUST,91400,04/04/2013
OXLEAS NHS FOUNDATION TRUST,1503,04/04/2013
OXLEAS NHS FOUNDATION TRUST,2500,04/04/2013
OXLEAS NHS FOUNDATION TRUST,1551.6,04/04/2013
OXLEAS NHS FOUNDATION TRUST,1655.04,10/04/2013
OXLEAS NHS FOUNDATION TRUST,2622.36,10/04/2013
OXLEAS NHS FOUNDATION TRUST,8900,10/04/2013
OXLEAS NHS FOUNDATION TRUST,2622.36,10/04/2013
OXLEAS NHS FOUNDATION TRUST,6235.46,10/04/2013
OXLEAS NHS FOUNDATION TRUST,32270.53,10/04/2013
OXLEAS NHS FOUNDATION TRUST,608,10/04/2013
OXLEAS NHS FOUNDATION TRUST,1241.28,10/04/2013
OXLEAS NHS FOUNDATION TRUST,5071,11/04/2013
OXLEAS NHS FOUNDATION TRUST,17433,11/04/2013
OXLEAS NHS FOUNDATION TRUST,13942,11/04/2013
OXLEAS NHS FOUNDATION TRUST,14848,15/04/2013
OXLEAS NHS FOUNDATION TRUST,15152,15/04/2013
OXLEAS NHS FOUNDATION TRUST,9176.44,15/04/2013
OXLEAS NHS FOUNDATION TRUST,18040,16/04/2013
OXLEAS NHS FOUNDATION TRUST,18040,16/04/2013
OXLEAS NHS FOUNDATION TRUST,6235.46,16/04/2013
OXLEAS NHS FOUNDATION TRUST,6662.96,16/04/2013
OXLEAS NHS FOUNDATION TRUST,17413.5,16/04/2013
OXLEAS NHS FOUNDATION TRUST,17413.5,16/04/2013
OXLEAS NHS FOUNDATION TRUST,2500,17/04/2013
OXLEAS NHS FOUNDATION TRUST,2500,17/04/2013
OXLEAS NHS FOUNDATION TRUST,2500,18/04/2013
OXLEAS NHS FOUNDATION TRUST,59944,18/04/2013
OXLEAS NHS FOUNDATION TRUST,6860,18/04/2013
OXLEAS NHS FOUNDATION TRUST,54667,23/04/2013
OXLEAS NHS FOUNDATION TRUST,1142,25/04/2013
OXLEAS NHS FOUNDATION TRUST,13837,26/04/2013
OXLEAS NHS FOUNDATION TRUST,31039.75,26/04/2013
P & R INSTALLATION CO LTD,142195.57,23/04/2013
P A CONSULTING GROUP,41896.2,18/04/2013
P A CONSULTING GROUP,1118.29,18/04/2013
PACE FUELCARE LTD,12070.8,26/04/2013
PAPILLON HOUSE SCHOOL,15136,22/04/2013
PARCS HEALTHCARE LIMITED,1423.02,11/04/2013
PARCS HEALTHCARE LIMITED,674.06,11/04/2013
PARKWOOD HEALTHCARE LIMITED,5918.29,12/04/2013
PARKWOOD HEALTHCARE LIMITED,6718.48,26/04/2013
PARKWOOD HEALTHCARE LIMITED,6227.5,26/04/2013
PARKWOOD HEALTHCARE LIMITED,6042.65,26/04/2013
PARKWOOD HEALTHCARE LIMITED,6479.37,26/04/2013
PARKWOOD HEALTHCARE LIMITED,5901.24,26/04/2013
PARTNER ABUSE CONSULTANCY & TRAINING LTD,700,17/04/2013
PC WORLD BUSINESS,2012.29,11/04/2013
PC WORLD BUSINESS,678.75,11/04/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,3964.28,05/04/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42,05/04/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,4871.34,05/04/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,4714.28,25/04/2013
PEACE MANOR RESIDENTIAL CARE LIMITED,3214.28,25/04/2013
PELLINGS LLP,1140,09/04/2013
PELLINGS LLP,614.29,09/04/2013
PELLINGS LLP,7030.2,09/04/2013
PELLINGS LLP,960,11/04/2013
PELLINGS LLP,842,23/04/2013
PETER KENNY PROPERTY MANAGEMENT,1140,19/04/2013
PETERS LTD,2510.25,12/04/2013
PFL ELECTRICAL LIMITED,72359.74,17/04/2013
PH JONES FACILITIES MANAGEMENT LTD,3802.06,11/04/2013
PHOENIX FIRE SERVICES LTD,2030.4,11/04/2013
PHOENIX FIRE SERVICES LTD,2030.4,11/04/2013
PHOENIX FIRE SERVICES LTD,2030.4,11/04/2013
PHOENIX FIRE SERVICES LTD,2364.35,11/04/2013
PHOENIX FIRE SERVICES LTD,2030.89,16/04/2013
PHOENIX FIRE SERVICES LTD,9914.82,17/04/2013
PHOENIX FIRE SERVICES LTD,14993.59,17/04/2013
PHOENIX FIRE SERVICES LTD,2364.35,18/04/2013
PHOENIX FIRE SERVICES LTD,2018.89,18/04/2013
PHOENIX FIRE SERVICES LTD,2364.35,18/04/2013
PHOENIX FIRE SERVICES LTD,2698.28,18/04/2013
PHOENIX SOFTWARE LTD,1140,17/04/2013
PHS GROUP PLC,903.94,10/04/2013
PICKABOOK LIMITED,1369.77,11/04/2013
PINEAPPLE CONTRACTS,976.8,18/04/2013
PITNEY BOWES FINANCE PLC,637.94,16/04/2013
PITNEY BOWES FINANCE PLC,594.94,18/04/2013
