ID,LSOA11CD,FTL_ADULT|2010,FTL_ADULT|2011,FTL_ADULT|2012,FTL_ADULT|2013,FTL_ADULT|2014,FTL_CHILD|2010,FTL_CHILD|2011,FTL_CHILD|2012,FTL_CHILD|2013,FTL_CHILD|2014,SER_ADULT|2010,SER_ADULT|2011,SER_ADULT|2012,SER_ADULT|2013,SER_ADULT|2014,SER_CHILD|2010,SER_CHILD|2011,SER_CHILD|2012,SER_CHILD|2013,SER_CHILD|2014,SLT_ADULT|2010,SLT_ADULT|2011,SLT_ADULT|2012,SLT_ADULT|2013,SLT_ADULT|2014,SLT_CHILD|2010,SLT_CHILD|2011,SLT_CHILD|2012,SLT_CHILD|2013,SLT_CHILD|2014,CAS_TOTAL|2010,CAS_TOTAL|2011,CAS_TOTAL|2012,CAS_TOTAL|2013,CAS_TOTAL|2014,PED_ADULT|2010,PED_ADULT|2011,PED_ADULT|2012,PED_ADULT|2013,PED_ADULT|2014,PED_CHILD|2010,PED_CHILD|2011,PED_CHILD|2012,PED_CHILD|2013,PED_CHILD|2014,CYC_ADULT|2010,CYC_ADULT|2011,CYC_ADULT|2012,CYC_ADULT|2013,CYC_ADULT|2014,CYC_CHILD|2010,CYC_CHILD|2011,CYC_CHILD|2012,CYC_CHILD|2013,CYC_CHILD|2014,NO_INCID|2010,NO_INCID|2011,NO_INCID|2012,NO_INCID|2013,NO_INCID|2014
589,E01024957,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,9,15,22,1,6,0,0,2,0,0,10,17,25,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,9,14,1,3
597,E01024960,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,5,0,3,2,3,0,2,0,1,10,6,2,3,3,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,5,4,2,2,3
600,E01024961,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,7,1,2,0,0,0,0,0,1,2,9,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,6,1,3
602,E01024962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
610,E01024964,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,3,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,3,2
616,E01024965,0,0,0,0,1,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,7,8,6,6,3,0,8,0,1,0,8,18,6,8,8,0,0,0,0,1,0,0,0,0,0,1,3,2,0,2,0,2,0,0,0,6,10,5,5,7
625,E01024966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,3,1
628,E01024967,0,0,0,0,1,0,0,0,0,0,1,2,0,3,5,1,0,0,0,0,12,10,4,12,13,2,0,0,0,0,16,12,4,15,19,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,11,7,2,10,12
650,E01024970,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1,6,2,3,1,0,1,1,0,5,2,9,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,2,4,2,2
655,E01024971,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,3,3,5,3,0,0,0,0,2,12,4,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,3,5,3
661,E01024972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
716,E01025024,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,20,4,7,9,5,0,0,0,0,1,21,5,8,10,8,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,12,5,5,7,7
720,E01025025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,4,1,0,0,0,0,0,4,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1
723,E01025026,0,2,0,0,0,0,0,0,0,0,3,6,1,5,2,0,0,0,0,2,38,30,30,51,33,5,1,2,1,0,46,39,33,57,37,0,1,0,0,1,1,0,0,1,0,2,2,0,2,2,0,0,0,0,0,29,27,21,40,27
726,E01025027,1,0,2,0,0,0,0,0,0,0,3,5,3,6,6,0,0,0,0,0,41,15,32,26,20,1,0,2,0,3,46,20,39,32,29,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,23,12,20,17,16
89,E01025113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,0,0,3,3,0,0,0,1,18,2,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,1,2
92,E01025114,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,7,2,3,5,2,2,1,1,2,0,10,7,4,7,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,5,4,2,4,1
95,E01025115,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,3,1,3,0,1,0,0,0,3,3,3,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,3,3,3,2,2
98,E01025116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,1,1,0,0,2,1,1,6,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,3,2
866,E01025071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,5,0,0,0,0,0,1,3,3,0,6,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,5,1
871,E01025073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0,1,1,2,0,0,1,15,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2
663,E01024973,0,0,0,1,0,0,0,0,0,0,6,3,5,9,6,0,1,0,1,0,21,16,11,12,13,0,2,1,1,0,27,22,17,24,19,0,0,0,1,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,17,14,10,19,13
695,E01024974,0,1,1,0,0,0,0,0,0,0,7,3,0,2,0,2,0,0,0,0,12,15,10,13,10,0,0,0,0,0,21,19,11,15,10,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,12,12,9,10,4
698,E01024975,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,2,14,4,5,8,0,0,0,2,1,2,16,5,10,12,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,2,9,4,8,9
709,E01024977,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,1,1,1,7,5,4,9,14,0,1,0,0,2,7,7,7,14,18,0,0,1,2,2,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,6,5,6,6,9
714,E01024978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,3,1,2,3,0,0,0,0,0,2,3,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,4
722,E01024979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,8,3,7,6,0,0,0,0,0,2,8,4,8,9,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,5,3,7,5
422,E01024993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,5,8,10,2,1,0,0,0,0,3,5,9,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,3
446,E01024997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0
454,E01024998,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,10,8,8,2,1,0,0,2,0,0,10,8,12,2,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,7,5,9,1,2
762,E01025034,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,6,7,8,1,2,2,1,0,1,0,8,9,10,2,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4,9,9,2,3
765,E01025035,0,0,1,0,0,0,0,0,0,0,3,1,2,0,1,0,0,1,0,0,7,6,6,2,5,1,0,0,0,0,11,7,10,2,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,5,1,4
767,E01025036,1,0,0,0,1,0,0,0,0,0,2,1,4,2,3,2,0,0,0,1,15,9,10,13,14,1,5,1,2,2,21,15,15,17,21,4,3,6,5,5,2,3,0,2,3,1,0,1,0,2,0,1,0,0,0,12,13,13,13,14
772,E01025037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,2,4,2,0,1,1,1,0,2,5,3,5,3,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,4,3,4,3
777,E01025039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,2,0,0,0,0,0,1,4,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1
779,E01025040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,0,2,0,0,1,1,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0
783,E01025041,0,0,0,0,2,0,0,0,0,0,1,3,0,1,8,0,1,1,1,0,14,23,13,12,12,4,3,4,1,8,19,30,18,15,30,4,3,0,3,1,1,1,3,0,2,0,1,0,0,2,1,1,0,2,0,16,20,12,14,16
785,E01025042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,2,2,2,1,7,1,0,1,0,3,5,2,4,2,12,0,0,0,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,2,2,2,10
787,E01025044,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,6,1,5,4,4,1,3,0,0,15,8,4,6,4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,8,7,4,5,3
789,E01025045,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,1,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2
794,E01025046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,13,18,16,12,15,4,1,1,1,3,17,20,17,13,20,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,14,9,10,11
796,E01025048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
797,E01025049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,4,0,4,0,0,0,0,9,1,1,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,1,4,1
800,E01025050,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,5,4,7,1,4,0,4,1,1,0,10,8,9,3,5,3,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7,3,8,3,4
803,E01025051,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,7,1,4,5,0,0,0,0,0,0,9,1,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,1,6,4,0
807,E01025052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,0,0,0,0,5,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1
811,E01025053,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,3,1,5,1,0,0,0,0,4,3,4,2,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,3,1,4
813,E01025054,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,6,6,6,12,0,0,2,0,0,5,6,8,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,6,4,9
816,E01025055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,2
819,E01025056,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
825,E01025057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,3,4,0,0,0,2,0,1,12,3,5,4,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,3
827,E01025058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,1,4,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,2
829,E01025059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,5,3,0,2,0,0,5,0,5,2,5,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,4,0,5,2,3
831,E01025060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,1,0,0,4,1,5,1,0,6,1,0,1,0,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,5,1,0,5,1
834,E01025061,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,5,0,3,9,2,3,1,0,0,5,8,3,4,11,0,0,0,0,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,4,6,2,4,7
838,E01025062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,10,4,5,0,1,1,2,0,2,3,12,6,5,2,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,9,6,4
845,E01025064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,1,1,3,7,0,0,0,0,0,10,1,1,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,3,6
850,E01025065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,1,4,0,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1
855,E01025067,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,4,1,6,3,1,0,1,0,2,13,5,2,7,5,6,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,11,3,2,5,4
859,E01025068,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,7,3,4,0,0,1,1,0,3,2,10,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,7,3,3
870,E01025072,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,3,4,1,3,2,0,2,5,4,9,4,7,6,0,1,0,2,0,3,2,0,2,1,0,2,1,0,0,0,0,0,0,0,4,7,4,5,4
872,E01025074,0,0,0,0,0,0,0,0,0,0,4,3,3,1,3,0,0,0,0,2,21,19,13,17,22,1,1,2,2,1,26,23,18,20,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18,16,14,12,20
873,E01025075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7,2,5,3,4,3,1,0,1,1,10,3,7,4,6,1,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,5,3,6,3,6
874,E01025076,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,5,5,4,2,4,1,4,2,1,1,7,11,7,5,5,0,0,1,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,7,7,6,5,3
875,E01025077,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2,1,0,5,0,1,0,0,2,1,4,2,2,7,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,4
843,E01025063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,0,1
853,E01025066,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,5,2,7,1,2,0,0,0,1,4,6,2,8,3,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,6,1,6,2
876,E01025078,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,1
863,E01025069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2,1,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2
865,E01025070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,1,2,2,2,1,0,1,0,0,4,1,4,3,4,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,1,4
126,E01025124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,4,2,1,0,0,0,1,3,1,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,3,2,3
132,E01025125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,6,0,0,0,0,0,0,2,1,3,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,1,2,7,0
324,E01024904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,8,0,0,0,0,2,2,3,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,5
330,E01024905,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,3,3,0,0,0,1,1,0,1,4,6,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1
337,E01024906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,0,2,5,0,3,0,0,1,3,16,0,2,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,11,0,1,3
340,E01024907,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,13,4,15,9,8,1,0,1,1,1,16,4,19,10,11,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,14,4,11,6,9
142,E01025128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,4,5,0,0,1,2,1,0,2,2,7,7,0,0,0,0,1,0,0,2,0,0,0,1,0,2,2,0,0,0,1,1,0,2,2,5,5
144,E01025129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
348,E01024909,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,0,1,0,0,0,17,7,11,11,9,3,0,1,0,2,22,9,13,12,15,2,0,1,1,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,13,9,12,11,9
350,E01024910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
426,E01025547,0,0,0,0,0,0,0,0,0,0,6,3,4,4,3,0,1,0,0,0,20,27,15,24,27,2,5,0,3,2,28,36,19,31,32,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,18,19,12,16,17
435,E01025548,0,0,0,2,0,0,0,0,0,0,0,4,8,2,2,0,0,0,0,0,7,11,9,16,9,0,1,0,2,2,8,16,17,22,13,0,1,2,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,7,9,10,10,8
440,E01025549,0,1,0,0,0,0,0,0,0,0,4,1,0,2,1,1,2,1,0,0,14,6,5,14,6,1,1,1,1,0,20,11,7,17,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,13,6,5,12,6
460,E01025552,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,6,5,4,8,8,2,0,1,0,0,9,6,7,8,9,0,0,0,2,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,5,5,5,7,4
608,E01025553,0,1,1,1,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,1,6,8,3,9,7,1,0,0,1,2,7,14,5,11,12,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,8,4,9,8
611,E01025554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,0,0,0,0,7,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,0
618,E01025555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
281,E01024892,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,7,13,3,7,8,1,3,0,0,1,8,20,3,7,11,0,0,0,1,1,0,2,0,0,1,1,1,0,2,2,0,0,0,0,0,5,13,3,6,9
286,E01024893,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,9,6,6,14,3,1,2,2,0,2,11,9,9,15,5,1,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,6,6,7,7,4
292,E01024894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,0,0,0,0,0,1,1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
297,E01024896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,0,0,0,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
299,E01024897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,6,6,4,4,0,0,2,1,0,2,6,8,6,5,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,3,4,4,4
303,E01024898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,6,4,4,1,0,0,0,1,1,3,8,4,5,3,0,0,0,0,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,3,5,3,5,3
877,E01025079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
893,E01025085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,2,0,1
121,E01025123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,1,0
134,E01025126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,4,3,0,0,0,0,0,0,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,3,2,0
139,E01025127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3,0
148,E01025130,0,0,0,0,0,0,0,0,0,0,9,2,3,3,3,0,0,0,2,0,14,25,20,11,6,0,0,1,0,0,23,27,24,16,9,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,15,17,15,12,7
278,E01024891,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,2,0,2,11,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,0
901,E01025088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
908,E01025090,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,2,10,3,2,0,0,0,0,6,3,2,11,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,2,2,6,2
295,E01024895,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,18,9,0,10,1,0,1,0,5,3,18,13,0,16,0,1,2,0,5,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,2,8,6,0,10
360,E01024912,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,5,0,0,0,0,2,1,2,0,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,4
