Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,MF - General Running Costs                        ,Entomology Admin                                  ,Amazon  Mktplce EU-UK                             ,PGPC        5267                                  ,             105.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,MF - General Running Costs                        ,PEG Innovations / Art Science                     ,DABS.COM PLC                                      ,PGPC        5228                                  ,              76.6500,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,MF - General Running Costs                        ,Estates Management                                ,FACILITY ISSUES                                   ,PGPC        5194                                  ,             998.9300,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,MF - General Running Costs                        ,PEG Vis Serv Temporary Exhibitions                ,FOREMOST PRODUCTS LTD                             ,PGPC        5203                                  ,             460.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials & Props                                 ,VE Production Display & Conservation              ,SAVETHE CO UK                                     ,PGPC        5303                                  ,              50.0500,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials & Props                                 ,VE Production Display & Conservation              ,THE HERTFORDSHIRE                                 ,PGPC        5303                                  ,             838.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials (Production)                            ,VE Production Engineering                         ,LA MAITRE LIMITED                                 ,PGPC        5217                                  ,              96.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials (Production)                            ,VE Production Engineering                         ,POLYMAX LTD                                       ,PGPC        5217                                  ,              27.7800,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials (Production)                            ,VE Production Engineering                         ,RS COMPONENTS                                     ,PGPC        5217                                  ,              19.9100,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Materials (Production)                            ,VE Production Engineering                         ,TECHNI MEASURE                                    ,PGPC        5217                                  ,             887.4000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Science Facilities - Molecular Colle              ,SIGNS AND LABELS                                  ,PGPC        5215                                  ,              78.7500,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Botany Research                                   ,WWW.BRUNELMICROSCOPES.CO                          ,PGPC        5168                                  ,              41.3000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Research                               ,WWW.DEFRA.GOV.UK                                  ,PGPC        5295                                  ,              74.2500,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,WWW.LIGHTBULBS2U.                                 ,PGPC        5297                                  ,              41.1000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Botany Research                                   ,WWW.ROYALMAIL.COM                                 ,PGPC        5168                                  ,              73.2100,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Maintenance & Repair                              ,Zoology Facility                                  ,JAVAC UK LTD                                      ,PGPC        5298                                  ,              30.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Curation                               ,PAYPAL MANCHESTER                                 ,PGPC        5295                                  ,             267.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,ROCHE DIAGNOSTICS                                 ,PGPC        5298                                  ,             614.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,RS COMPONENTS                                     ,PGPC        5297                                  ,               5.9700,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,RS COMPONENTS                                     ,PGPC        5297                                  ,              18.3000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,RS COMPONENTS                                     ,PGPC        5297                                  ,             255.9300,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,RS COMPONENTS                                     ,PGPC        5298                                  ,              36.2900,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Entomology Research                               ,BOC LTD SERVICE                                   ,PGPC        5287                                  ,               6.7600,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,BOC TEL ORDER                                     ,PGPC        5178                                  ,              31.7200,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,BOC TEL ORDER                                     ,PGPC        5287                                  ,             -73.6800,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,BOC TEL ORDER                                     ,PGPC        5287                                  ,             -22.8300,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,FARNELL ELECTRONIC                                ,PGPC        5295                                  ,             336.2300,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,OXFAM GB ONLINE SHOP                              ,PGPC        5276                                  ,             112.9200,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,Barclay Card                                      ,PGPC        5298                                  ,             122.8400,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,BOC GASES                                         ,PGPC        5178                                  ,               4.9700,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,BOC GASES                                         ,PGPC        5178                                  ,              25.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,BOC GASES                                         ,PGPC        5178                                  ,              85.2800,                                                  
DCMS                                              ,NHM                                               ,2012-06-07 00:00:00.000,Lab Consumables                                   ,Entomology Research                               ,BOC GASES                                         ,PGPC        5287                                  ,              21.0100,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Mineralogy Admin                                  ,Asylum Research UK Ltd.                           ,CADPINVSM0000008209                               ,              40.5700,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,GRI Labcare                                       ,CADPINVSM0000008171                               ,              51.7200,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000008175                               ,              17.7300,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Collections Committee (Furniture)                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000008175                               ,              67.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Mineralogy Admin                                  ,Meadowrose Scientific Limited                     ,CADPINVSM0000008173                               ,               5.4400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Botany Administration                             ,Meadowrose Scientific Limited                     ,CADPINVSM0000008173                               ,               9.5200,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Entomology Admin                                  ,Meadowrose Scientific Limited                     ,CADPINVSM0000008173                               ,              33.2400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Zoology Admin                                     ,Meadowrose Scientific Limited                     ,CADPINVSM0000008173                               ,             371.4100,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Palaeontology Admin                               ,Measurement Solutions Limited                     ,CADPINVSM0000008184                               ,             319.6400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Tectrade Computers Ltd                            ,CADPINVSM0000008176                               ,              35.6100,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Irrecoverable VAT                                 ,Collections Committee (Furniture)                 ,VWR International Ltd                             ,CADPINVSM0000008163                               ,             211.6200,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,IT Software                                       ,DCS ICT (Info Computer Techonology)               ,Tectrade Computers Ltd                            ,CADPINVSM0000008176                               ,             180.5000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,IT Software                                       ,DCS ICT (Info Computer Techonology)               ,Tectrade Computers Ltd                            ,CADPINVSM0000008176                               ,             722.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,IT Software                                       ,DCS ICT (Info Computer Techonology)               ,Tectrade Computers Ltd                            ,CADPINVSM0000008176                               ,            1086.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,IT Software                                       ,DCS ICT (Info Computer Techonology)               ,Tectrade Computers Ltd                            ,CADPINVSM0000008176                               ,            3610.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,Asylum Research UK Ltd.                           ,CADPINVSM0000008209                               ,              15.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Lab Consumables                                   ,Mineralogy Facility                               ,Asylum Research UK Ltd.                           ,CADPINVSM0000008209                               ,             480.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,Lab Consumables                                   ,Botany Research                                   ,Meadowrose Scientific Limited                     ,CADPINVSM0000008173                               ,             116.2000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,MF - IT Equipment < £5k                           ,DCS ICT (Info Computer Techonology)               ,Apple Computer                                    ,CADPINVSM0000008189                               ,            1000.3000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,MF - IT Equipment < £5k                           ,VE Production Display & Conservation              ,Apple Computer                                    ,CADPINVSM0000008189                               ,            1857.7000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,MF - IT Equipment < £5k                           ,DCS ICT (Info Computer Techonology)               ,Apple Computer                                    ,CADPINVSM0000008193                               ,            7330.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,MF - IT Equipment < £5k                           ,PEG Interpretation CLOSED                         ,Dell Computer Corporation Ltd                     ,CADPINVSM0000008192                               ,             747.2500,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Advertising Costs                           ,PEG Marketing                                     ,Total Media Limited                               ,CADPINVSM0000008162                               ,            4654.6300,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Advertising Costs                           ,PEG Marketing                                     ,Total Media Limited                               ,CADPINVSM0000008169                               ,            1240.9400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Advertising Costs                           ,PEG Marketing                                     ,Total Media Prodcution Ltd (TPL)                  ,CADPINVSM0000008196                               ,            1488.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,C.S Todd & Associates Ltd                         ,CADPINVSM0000008199                               ,               5.1500,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Crest Commercial Removals Ltd                     ,CADPINVSM0000008177                               ,              25.4400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Crest Commercial Removals Ltd                     ,CADPINVSM0000008178                               ,              18.5700,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,MFD Security Ltd                                  ,CADPINVSM0000008198                               ,              71.1400,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,Entomology Curation                               ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000008175                               ,              45.5000,                                                  
DCMS                                              ,NHM                                               ,2012-05-18 00:00:00.000,P/L - Furniture & Fittings <£5K                   ,Entomology Curation                               ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000008175                               ,             170.8200,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168366                                  ,               6.8900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168378                                  ,               5.2900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168416                                  ,               4.4300,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168419                                  ,               3.5100,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168421                                  ,               3.5100,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168422                                  ,               4.1500,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,IT Maintenance                                    ,VE VLE Welcome&Information                        ,Intelligent Counting Ltd                          ,PINV      168265                                  ,           13020.4200,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,IT Maintenance                                    ,VE VLE Bookings&Sales                             ,TOR Systems Ltd                                   ,PINV      168262                                  ,            9342.8200,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,IT Maintenance                                    ,VE VLE Bookings&Sales                             ,TOR Systems Ltd                                   ,PINV      168263                                  ,            6687.4900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,IT Maintenance                                    ,VE VLE Bookings&Sales                             ,TOR Systems Ltd                                   ,PINV      168324                                  ,            1050.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,IT Maintenance                                    ,VE VLE Bookings&Sales                             ,TOR Systems Ltd                                   ,PINV      168363                                  ,           43269.0300,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Lab Consumables                                   ,Zoology Facility                                  ,Qiagen Limited                                    ,PINV      168341                                  ,             537.5600,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Lab Consumables - Alcohol                         ,Zoology Curation                                  ,Alcohols Ltd                                      ,PINV      168328                                  ,            1117.6700,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Materials (Production)                            ,VE Production Engineering                         ,RS Components Ltd                                 ,PINV      168274                                  ,             409.9000,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - General Running Costs                        ,Zoology Curation                                  ,C&S Relocations                                   ,PINV      168342                                  ,             620.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - General Running Costs                        ,VE VLE Welcome&Information                        ,Falconhigh                                        ,PINV      168340                                  ,             800.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168396                                  ,             593.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168397                                  ,             653.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168398                                  ,             665.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168399                                  ,             617.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168400                                  ,             617.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168401                                  ,            1187.5800,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168402                                  ,            1997.3700,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168403                                  ,            1187.5800,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,MF - Travel Costs                                 ,Entomology Research                               ,Key Travel                                        ,PINV      168405                                  ,             617.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Mobiles/Pagers                                    ,DCS Telephones                                    ,Vodafone Limited                                  ,PINV      168390                                  ,            1008.8600,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,Mobiles/Pagers                                    ,DCS Telephones                                    ,Vodafone Limited                                  ,PINV      168390                                  ,            2347.7400,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Agency Staff Costs                          ,Botany Research                                   ,Spring Personnel                                  ,PINV      168249                                  ,             149.2600,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Agency Staff Costs                          ,Botany Research                                   ,Spring Personnel                                  ,PINV      168249                                  ,             746.3200,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Emcor Facility Services Ltd                       ,PINV      168359                                  ,               4.5000,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Labflex Ltd                                       ,PINV      168266                                  ,              10.8100,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Servest (Sherwood) Ltd                            ,PINV      168326                                  ,              13.5500,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Servest (Sherwood) Ltd                            ,PINV      168329                                  ,              27.7300,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Servest (Sherwood) Ltd                            ,PINV      168393                                  ,              18.1700,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,The Management Recruitment Group                  ,PINV      168412                                  ,              54.6600,                                                  
DCMS                                              ,NHM                                               ,2012-05-30 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Vodafone Limited                                  ,PINV      168390                                  ,              14.9300,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,Mineralogy Facility                               ,Hitachi High-Technologies Corporatio              ,CADPINVSM0000008225                               ,            8565.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,Equipment < £5k                                   ,Estates Engineering                               ,Emcor Facility Services Ltd                       ,CADPINVSM0000008223                               ,            2319.4800,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,Equipment < £5k                                   ,Estates Engineering                               ,Emcor Facility Services Ltd                       ,CADPINVSM0000008224                               ,            4128.4600,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            -217.5100,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,              49.6000,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            1086.0000,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            1346.6400,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            1615.8900,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            1880.7900,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008216                               ,            1989.4000,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008217                               ,               0.1100,                                                  
DCMS                                              ,NHM                                               ,2012-05-29 00:00:00.000,FOH Uniform Costs                                 ,PEG Service Development (Ex Vis Exp)              ,Burlington Uniforms Limited                       ,CADPINVSM0000008217                               ,             929.5000,                                                  
