Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,Lab Consumables                                   ,Sci Life Research                                 ,Promega Ltd                                       ,CADPINVSM0000011721                               ,               9.7500,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,Lab Consumables                                   ,Sci Life Research                                 ,Promega Ltd                                       ,CADPINVSM0000011721                               ,              45.9000,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,P/L - General Running Costs                       ,Sci Earth Research                                ,Godfrey Syrett                                    ,CADPINVSM0000011710                               ,              16.4000,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,P/L - General Running Costs                       ,Sci Earth Research                                ,Godfrey Syrett                                    ,CADPINVSM0000011710                               ,              71.6400,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,P/L - General Running Costs                       ,Sci Earth Research                                ,Godfrey Syrett                                    ,CADPINVSM0000011710                               ,              82.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,P/L - General Running Costs                       ,Sci Earth Research                                ,Godfrey Syrett                                    ,CADPINVSM0000011710                               ,             358.2000,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,Professional Printing                             ,DIR Comms Marketing                               ,Witherbys Lithoflow                               ,CADPINVSM0000011714                               ,            1125.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Agency Temporary Staff Costs                      ,VE Production Engineering                         ,Spring Personnel                                  ,CADPINVSM0000011763                               ,             792.1200,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Agency Temporary Staff Costs                      ,VE Production Engineering                         ,Spring Personnel                                  ,CADPINVSM0000011764                               ,             792.1200,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Agency Temporary Staff Costs                      ,VE Production Special Effects                     ,Spring Personnel                                  ,CADPINVSM0000011767                               ,             977.7600,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Access UK Ltd                                     ,CADPINVSM0000011761                               ,             402.7500,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Access UK Ltd                                     ,CADPINVSM0000011761                               ,            2727.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Access UK Ltd                                     ,CADPINVSM0000011761                               ,            2819.2500,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Access UK Ltd                                     ,CADPINVSM0000011761                               ,           33025.5000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Systems Accountants Limited                       ,CADPINVSM0000011753                               ,            1380.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,B/S - CAPEX IT Equipment > £5K                    ,DCS Finance                                       ,Systems Accountants Limited                       ,CADPINVSM0000011753                               ,            1725.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Equipment < £5k                                   ,VE Production Special Effects                     ,European Electronique Ltd                         ,CADPINVSM0000011768                               ,             559.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Equipment < £5k                                   ,VE Production Special Effects                     ,Interactive Imagination Ltd                       ,CADPINVSM0000011769                               ,            2700.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Equipment < £5k                                   ,Sci Facilities Imaging & Analytical               ,Nikon (UK) Ltd                                    ,CADPINVSM0000011774                               ,             280.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Equipment < £5k                                   ,Sci Facilities Imaging & Analytical               ,Nikon (UK) Ltd                                    ,CADPINVSM0000011774                               ,             485.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Est - Site Preparation / Clearance                ,Estates Buildings                                 ,Baker Mallett                                     ,CADPINVSM0000011777                               ,             740.5600,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Est - Site Preparation / Clearance                ,Estates Buildings                                 ,Baker Mallett                                     ,CADPINVSM0000011777                               ,            1456.9400,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,C&D Sheetmetal Engineering Limited                ,CADPINVSM0000011780                               ,             257.0300,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,C&D Sheetmetal Engineering Limited                ,CADPINVSM0000011780                               ,            3136.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,               5.1600,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,               5.4500,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,              13.6500,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,              20.4600,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,              63.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,              66.5000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,             166.5000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Furniture/Fixtures/Fittings                       ,Sci Life Curation                                 ,Harry Spurr t/a Stephenson Blake                  ,CADPINVSM0000011770                               ,             249.6600,                                                  
DCMS                                              ,NHM                                               ,2013-11-21 00:00:00.000,Irrecoverable VAT                                 ,Sci Facilities Dept Mgmt                          ,Lab 3                                             ,PCNOTE        4477                                ,             -34.1500,                                                  
DCMS                                              ,NHM                                               ,2013-11-21 00:00:00.000,Irrecoverable VAT                                 ,Sci Facilities Dept Mgmt                          ,Leica Microsystems (UK) Ltd                       ,PCNOTE        4474                                ,            -129.0500,                                                  
DCMS                                              ,NHM                                               ,2013-11-28 00:00:00.000,B/S -Tang FA - Perm Exhib Content/In              ,PEG Visitor Offer Strat Non Exh Proj              ,Science Photo Library                             ,PCNOTE        4481                                ,           -1200.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Equipment < £5k                                   ,Sci Facilities Imaging & Analytical               ,Nikon (UK) Ltd                                    ,PCNOTE        4483                                ,            -445.0000,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Field Studies Council                             ,PCNOTE        4484                                ,              -4.2500,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,Irrecoverable VAT                                 ,Sci Facilities Dept Mgmt                          ,Nikon (UK) Ltd                                    ,PCNOTE        4483                                ,             -36.4700,                                                  
DCMS                                              ,NHM                                               ,2013-12-03 00:00:00.000,P/L -Training Costs                               ,Sci AMC for UK Biodiversity                       ,Field Studies Council                             ,PCNOTE        4484                                ,            -667.9200,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      178670                                  ,             630.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      178671                                  ,             840.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      178672                                  ,             840.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,Content Management                                ,Spring Personnel                                  ,PINV      178662                                  ,             952.5000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      178668                                  ,             880.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      178668                                  ,             880.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178670                                  ,               4.0100,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178671                                  ,               5.3400,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178672                                  ,               5.3400,                                                  
DCMS                                              ,NHM                                               ,2013-11-07 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178668                                  ,              11.2000,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,Content Management                                ,Eurobase People                                   ,PINV      178633                                  ,            6283.2000,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Audit & Risk Assurance                        ,Marks Sattin                                      ,PINV      178675                                  ,            1332.5800,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178618                                  ,             478.5000,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178619                                  ,             698.6100,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,Content Management                                ,Spring Personnel                                  ,PINV      178628                                  ,            1181.2500,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Directorate & Resources                       ,Spring Personnel                                  ,PINV      178642                                  ,            6403.7600,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      178643                                  ,            2719.1000,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,Content Design & Digital Production               ,Spring Personnel                                  ,PINV      178644                                  ,             460.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178674                                  ,             256.0500,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178674                                  ,             440.2200,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178674                                  ,             546.4800,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178674                                  ,             596.8800,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178674                                  ,             614.5200,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Visitor Services (FOH)                      ,Spring Personnel                                  ,PINV      178676                                  ,             268.6900,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Step Ahead                                        ,PINV      178636                                  ,             728.8500,                                                  
DCMS                                              ,NHM                                               ,2013-11-08 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Step Ahead                                        ,PINV      178637                                  ,            2041.0900,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      178698                                  ,             630.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Bookings&Sales                             ,Spring Personnel                                  ,PINV      178721                                  ,            1547.0400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178723                                  ,             531.3000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178724                                  ,             531.3000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178725                                  ,             689.0400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178726                                  ,             689.0400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178727                                  ,             689.0400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178728                                  ,             858.3600,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178730                                  ,            1044.9600,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,PEG Directorate & Resources                       ,Spring Personnel                                  ,PINV      178732                                  ,              83.1000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Spring Personnel                                  ,PINV      178732                                  ,            7833.7300,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      178733                                  ,             880.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Spring Personnel                                  ,PINV      178733                                  ,             880.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Carpets/Flooring repairs/replacement              ,Estates Furniture                                 ,Teco Interiors Limited                            ,PINV      178731                                  ,             448.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Exhibition Production                             ,PEG Prog Board Temporary Exhibitions              ,Information & Data Networks Supplies              ,PINV      178711                                  ,            2670.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Freelancers / Self-employed                       ,Content Development                               ,Wishworks                                         ,PINV      178747                                  ,            1350.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Cabinet Office                                    ,PINV      178734                                  ,             190.5600,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Coaching Focus                                    ,PINV      178741                                  ,               7.6300,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178696                                  ,               5.3400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178697                                  ,               5.3400,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Eurobase People                                   ,PINV      178698                                  ,               4.0100,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Recall Ltd                                        ,PINV      178716                                  ,               4.4000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178723                                  ,               3.3800,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178724                                  ,               3.3800,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178725                                  ,               4.3800,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178726                                  ,               4.3800,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178727                                  ,               4.3800,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178728                                  ,               5.4600,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178730                                  ,               6.6500,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178732                                  ,              49.8200,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      178733                                  ,               5.6000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,Licences (TV / Other / non IT)                    ,Content Design & Digital Production               ,Fontsmith Ltd                                     ,PINV      178709                                  ,            1600.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,PINV      178714                                  ,               2.7900,                                                  
DCMS                                              ,NHM                                               ,2013-11-12 00:00:00.000,P/L - Advertising Costs                           ,DIR Comms Marketing                               ,Total Media Limited                               ,PINV      178714                                  ,            2789.5300,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,IT Maintenance                                    ,DCS Human Resources Operations                    ,Computers In Personnel Ltd                        ,PINV      178783                                  ,            9000.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,Lab Consumables                                   ,Sci Life Research                                 ,Fisher Scientific UK                              ,PINV      178793                                  ,             743.2900,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,P/L - Agency Staff Costs                          ,Commerce Memberships                              ,Spring Personnel                                  ,PINV      178755                                  ,             588.9200,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,P/L - Equip & Related Costs                       ,Sci Life Research                                 ,Information in Images                             ,PINV      178794                                  ,            1140.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,P/L - Members Events Costs                        ,Commerce Visitor Events                           ,Wilson James Limited                              ,PINV      178788                                  ,            1641.3500,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,Professional Services/Fees                        ,DCS Human Resources Operations                    ,Dick Hawkes Consulting                            ,PINV      178796                                  ,             750.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,Professional Services/Fees                        ,DCS Directorate                                   ,LAMBIE-NAIRN                                      ,PINV      178749                                  ,           10000.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,Recruitment Costs & Placement Fees                ,DCS Directorate                                   ,Odgers Berndtson                                  ,PINV      178748                                  ,           10790.7900,                                                  
DCMS                                              ,NHM                                               ,2013-11-15 00:00:00.000,Work In Progress - Publishing                     ,Commerce Publishing                               ,Saxon Digital Services                            ,PINV      178798                                  ,            1415.5000,                                                  
DCMS                                              ,NHM                                               ,2013-11-18 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Human Resources Operations                    ,Spring Personnel                                  ,PINV      178770                                  ,             828.1600,                                                  
DCMS                                              ,NHM                                               ,2013-11-18 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Step Ahead                                        ,PINV      178777                                  ,             618.1500,                                                  
DCMS                                              ,NHM                                               ,2013-11-18 00:00:00.000,Exhibition Production                             ,PEG Visitor Offer Strat Non Exh Proj              ,It's All Art Related                              ,PINV      178829                                  ,            1400.0000,                                                  
DCMS                                              ,NHM                                               ,2013-11-18 00:00:00.000,Exhibition Production                             ,PEG Prog Board Temporary Exhibitions              ,Metro Imaging                                     ,PINV      178766                                  ,            1163.2500,                                                  
