DEPARTMENT,ENTITY,DATE OF PAYMENT,EXPENSE TYPE,EXPENSE AREA,SUPPLIER,TRANSACTION NUMBER,AMOUNT
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340841,212.59
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,MECHANICAL CLEANSING SERVICES LIMITED,5100340845,705.24
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340846,32.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340847,44
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340848,21.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340849,24.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100340851,327.18
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100340852,464.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100340853,78.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,NEWEY & EYRE LTD,5100340854,130.86
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,MEDIGOLD HEALTH CONSULTANCY LTD,5100340857,170
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,MEDIGOLD HEALTH CONSULTANCY LTD,5100340858,207.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,MEDIGOLD HEALTH CONSULTANCY LTD,5100340859,170
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,MEDIGOLD HEALTH CONSULTANCY LTD,5100340860,187.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,MEDIGOLD HEALTH CONSULTANCY LTD,5100340861,150
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CONSUMABLES,SUPPORT SERVICES,SYNERGYHEALTH (UK) LIMITED,5100340863,86.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,COMPLETE PCB SERVICES LTD,5100340864,210.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,THORLABS LTD,5100340865,80.48
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,BNS NUCLEAR SERVICES,5100340866,24943.35
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,BNS NUCLEAR SERVICES,5100340867,1045.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,MARKER TECH LTD,5100340868,107
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SWAGELOK LONDON,5100340869,179.44
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,INTAKE ENGINEERING LTD,5100340870,1460
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100340872,297
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,BRITE PRECISION,5100340873,1537.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,TRAVIS PERKINS TRADING CO LTD,5100340874,34.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340876,30955.29
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340877,24.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340878,112.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100340879,96.87
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,THE VALVE AND ACTUATOR LTD,5100340881,1755
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING,PROPERTY,AVENANCE PLC,5100340882,688.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING,FUSION,AVENANCE PLC,5100340883,1436.02
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,SUPPORT SERVICES,RULLION ENGINEERING PERSONNEL LTD,5100340884,5375
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING,PROPERTY,AVENANCE PLC,5100340885,1119.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,CATERING,FUSION,AVENANCE PLC,5100340886,644.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS: HAZARDOUS,FUSION,CHEMTECH WASTE MANAGEMENT,5100340887,6299.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,HIRED STAFF,FUSION,REKAN LTD,5100340888,4262.46
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,MKS INSTRUMENT UK LIMITED,5100340889,1216
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,PROPERTY,GLANVILLE CONSULTANTS,5100340890,136.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,FUSION,GLANVILLE CONSULTANTS,5100340891,239.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ERIKS UK,5100340892,448
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,REPAIRS & MAINTENANCE,FUSION,BSA MACHINE TOOLS LTD,5100340893,1605.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PROFESSIONAL SERVICES,PROPERTY,GLANVILLE CONSULTANTS,5100340895,211.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,GASES,FUSION,BOC LTD,5100340896,41.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,STATIONERY,FUSION,HOBS REPROGRAPHICS PLC,5100340899,4.23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340900,122.66
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340901,411.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340902,100.63
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340903,98.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340904,277.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340905,172.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340906,29.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340907,206.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340908,207.07
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340909,115.65
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340910,91.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340911,394.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT SPARES,FUSION,CUTWEL LTD,5100340912,67.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340913,100.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340914,95.36
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PUBLICATIONS,SUPPORT SERVICES,IOP PUBLISHING LTD,5100340915,3630
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100340917,291.46
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,PYCKO SCIENTIFIC LIMITED,5100340918,8250
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,MATERIALS & SPARES,FUSION,ALLECTRA LTD,5100340919,597
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF DURHAM,5100340920,840.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,PLANT & EQUIPMENT,SUPPORT SERVICES,FISHER SCIENTIFIC UK LTD,5100340921,312.37
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF SHEFFIELD,5100340922,7364.11
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,22/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100340931,3696.68
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,23/08/2016,INSPECTION SERVICES,FUSION,FARO TECHNOLOGIES UK LTD ,1900061682,1932
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,23/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100340984,-145.12
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,23/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100340985,145.12
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,OTHER EXTERNAL COSTS,FUSION,VISITOR EXPENSES,1900061683,313.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,SUBSISTENCE,FUSION,VISITOR EXPENSES,1900061684,601.12
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,PLANT & EQUIPMENT,FUSION,RUBBER BOX CO LTD,1900061685,1881.48
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,TRAINING COURSE FEES,SUPPORT SERVICES,RESTORE LTD 2016,1900061686,200
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,STUDENT SPONSORSHIPS,FUSION,UNIVERSITY OF LEEDS,1900061687,1010.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,RENT OF VEHICLE & EQUIPMENT,FUSION,CVP OXFORD LTD ,1900061688,407
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,PLANT & EQUIPMENT,FUSION,FIBERSTORE CO LIMITED,1900061689,303.76
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,24/08/2016,PLANT & EQUIPMENT,FUSION,AMERICAN MAGNETICS INC,1900061690,265.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONFERENCES/MEETINGS,FUSION,PURCHASE CARD,100819835,556.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONFERENCES/MEETINGS,FUSION,PURCHASE CARD,100819835,925.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,BOOKS & PUBLICATIONS,FUSION,PURCHASE CARD,100819838,540.31
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,PURCHASE CARD,100819840,529.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT: NON CAPITAL,FUSION,PURCHASE CARD,100819842,640.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT: NON CAPITAL,SUPPORT SERVICES,PURCHASE CARD,100819842,663.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,SOFTWARE - NON-CAP,SUPPORT SERVICES,PURCHASE CARD,100819842,750.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT: NON CAPITAL,FUSION,PURCHASE CARD,100819842,994.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,SOFTWARE - NON-CAP,FUSION,PURCHASE CARD,100819842,"1,125.00"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT: NON CAPITAL,FUSION,PURCHASE CARD,100819842,"2,250.00"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONFERENCES/MEETINGS,FUSION,PURCHASE CARD,100819848,"1,482.25"
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONFERENCES/MEETINGS,FUSION,PURCHASE CARD,100819855,523.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,TRAINING COURSE FEES,FUSION,PURCHASE CARD,100819859,545.09
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT: NON CAPITAL,FUSION,PURCHASE CARD,100819859,574.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OTHER TRAINING COSTS,FUSION,PURCHASE CARD,100819859,750.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,TRAINING COURSE FEES,FUSION,PURCHASE CARD,100819862,702.00
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONFERENCES/MEETINGS,FUSION,PURCHASE CARD,100819865,545.09
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OPERATING LEASE,FUSION,ANNODATA BUSINESS COMMUNICATIONS,5100336410,2778.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ORANGE COUNTY,5100337582,11124
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OPERATING LEASE,FUSION,ANNODATA BUSINESS COMMUNICATIONS,5100337597,1246.51
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,SCREWFIX DIRECT LTD,5100338620,106.63
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OPERATING LEASE,FUSION,ANNODATA BUSINESS COMMUNICATIONS,5100338712,214.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OPERATING LEASE,FUSION,ANNODATA BUSINESS COMMUNICATIONS,5100338750,2778.3
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ANIXTER (UK) LTD,5100338774,470
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MEDICAL EXPENSES,FUSION,IMASS LTD,5100338789,4562.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,OPERATING LEASE,FUSION,ANNODATA BUSINESS COMMUNICATIONS,5100339045,2923.06
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,NEWEY & EYRE LTD,5100339488,73.88
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100339519,164.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,SM SYSTEM UK LTD,5100339593,8002.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339644,98.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,SCAN COMPUTERS INTERNATIONAL LTD,5100339715,13398.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NOR-CAL UK LTD,5100339792,1054.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,UNIVERSITY PLACEMENT,FUSION,UNIVERSITY OF OXFORD,5100339810,60986.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339900,96.38
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,NEWEY & EYRE LTD,5100339937,211.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339992,116.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340013,787.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FORGEWELD LTD,5100340058,444.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100340082,120.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,BOTTOMLINE TECHNOLOGIES LTD,5100340113,900
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,BOTTOMLINE TECHNOLOGIES LTD,5100340117,531
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340173,608.14
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,STORAGE SOLUTION LTD,5100340197,747.22
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,STORAGE SOLUTION LTD,5100340198,58.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340252,150.54
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340261,120.86
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340275,165.42
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,HTMS NV,5100340277,25237
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100340298,2372.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,FUSION,SWAGELOK LONDON,5100340316,5014.8
