Adm Org,Sat Name,Long Nom,Band,Status,Visable in UK
USA,INTELSAT IBS 307E,-53,C,Notification,Y
USA,INTELSAT KFOS 85E,85,C,Notification,N
USA,INTELSAT10 310E,-50,C,Notification,Y
USA,INTELSAT10 359E,-1,C,Notification,Y
USA,INTELSAT5 33E,33,C,Notification,Y
USA,INTELSAT5 PAC3,180,C,Notification,N
USA,INTELSAT5A 157E,157,C,Coordination Request,N
USA,INTELSAT6 157E,157,C,Coordination Request,N
USA,INTELSAT6 178E,178,C,Coordination Request,N
USA,INTELSAT6 325.5E,-34.5,C,Notification,Y
USA,INTELSAT6 330.5E,-29.5,C,Notification,Y
USA,INTELSAT6 332.5E,-27.5,C,Notification,Y
USA,INTELSAT6 335.5E,-24.5,C,Notification,Y
USA,INTELSAT6 340E,-20,C,Notification,Y
USA,INTELSAT6 60E,60,C,Notification,Y
USA,INTELSAT6 62E,62,C,Notification,N
USA,INTELSAT6 64E,64,C,Coordination Request,N
USA,INTELSAT6 85E,85,C,Notification,N
USA,INTELSAT7 157E,157,C,Notification,N
USA,INTELSAT7 177E,177,C,Notification,N
USA,INTELSAT7 178E,178,C,Coordination Request,N
USA,INTELSAT7 180E,180,C,Notification,N
USA,INTELSAT7 304.5E,-55.5,C,Notification,Y
USA,INTELSAT7 307E,-53,C,Notification,Y
USA,INTELSAT7 307E_1,-55.5,C,Coordination Request,Y
USA,INTELSAT7 310E,-50,C,Notification,Y
USA,INTELSAT7 325.5E,-34.5,C,Notification,Y
USA,INTELSAT7 332.5E,-27.5,C,Notification,Y
USA,INTELSAT7 335.5E,-24.5,C,Notification,Y
USA,INTELSAT7 33E,33,C,Notification,Y
USA,INTELSAT7 340E,-20,C,Notification,Y
USA,INTELSAT7 342E,-18,C,Notification,Y
USA,INTELSAT7 359E,-1,C,Notification,Y
USA,INTELSAT7 62E,62,C,Notification,N
USA,INTELSAT7 64E,64,C,Notification,N
USA,INTELSAT7 66E,66,C,Notification,N
USA,INTELSAT7 85E,85,C,Notification,N
USA,INTELSAT8 157E,157,C,Coordination Request,N
USA,INTELSAT8 178E,178,C,Coordination Request,N
USA,INTELSAT8 304.5E,-55.5,C,Notification,Y
USA,INTELSAT8 307E,-53,C,Notification,Y
USA,INTELSAT8 325.5E,-34.5,C,Notification,Y
USA,INTELSAT8 328.5E,-31.5,C,Notification,Y
USA,INTELSAT8 330.5E,-29.5,C,Notification,Y
USA,INTELSAT8 332.5E,-27.5,C,Notification,Y
USA,INTELSAT8 335.5E,-24.5,C,Notification,Y
USA,INTELSAT8 33E,33,C,Notification,Y
USA,INTELSAT8 340E,-20,C,Notification,Y
USA,INTELSAT8 342E,-18,C,Notification,Y
USA,INTELSAT8 359E,-1,C,Notification,Y
USA,INTELSAT8 60E,60,C,Notification,Y
USA,INTELSAT8 62E,62,C,Notification,N
USA,INTELSAT8 64E,64,C,Notification,N
USA,INTELSAT8 85E,85,C,Notification,N
USA,INTELSAT9 178E,178,C,Coordination Request,N
USA,INTELSAT9 304.5E,-55.5,C,Notification,Y
USA,INTELSAT9 307E,-53,C,Notification,Y
USA,INTELSAT9 310E,-50,C,Notification,Y
USA,INTELSAT9 325.5E,-34.5,C,Notification,Y
USA,INTELSAT9 328.5E,-31.5,C,Notification,Y
USA,INTELSAT9 330.5E,-29.5,C,Notification,Y
USA,INTELSAT9 332.5E,-27.5,C,Notification,Y
USA,INTELSAT9 335.5E,-24.5,C,Notification,Y
USA,INTELSAT9 33E,33,C,Notification,Y
USA,INTELSAT9 340E,-20,C,Notification,Y
USA,INTELSAT9 342E,-18,C,Notification,Y
USA,INTELSAT9 359E,-1,C,Notification,Y
USA,INTELSAT9 60E,60,C,Notification,Y
USA,INTELSAT9 62E,62,C,Notification,N
USA,INTELSAT9 64E,64,C,Notification,N
USA,INTELSAT9 66E,66,C,Notification,N
USA,LM-RPS-107.3W,-107.3,C,Notification,N
USA,LM-RPS-133W,-133,C,Notification,N
USA,USASAT-13I,-45,C,Notification,Y
USA,USASAT-14G,169,C,Notification,N
USA,USASAT-14H,166,C,Notification,N
USA,USASAT-14I,68.5,C,Notification,N
USA,USASAT-14I-3,68.5,C,Notification,N
USA,USASAT-14J,72,C,Notification,N
USA,USASAT-14J-2,72,C,Notification,N
USA,USASAT-14K,172,C,Notification,N
USA,USASAT-21A,-135,C,Notification,N
USA,USASAT-22A,-133,C,Notification,N
USA,USASAT-22B,-125,C,Notification,N
USA,USASAT-22G,-137,C,Notification,N
USA,USASAT-22H,-131,C,Notification,N
USA,USASAT-22I,-139,C,Notification,N
USA,USASAT-22J,-137,C,Notification,N
USA,USASAT-22K,-135,C,Notification,N
USA,USASAT-24D,-97,C,Notification,N
USA,USASAT-24E,-89,C,Notification,N
USA,USASAT-24F,-103,C,Notification,N
USA,USASAT-24J,-99,C,Notification,N
USA,USASAT-24K,-91,C,Notification,N
USA,USASAT-24L,-95,C,Notification,N
USA,USASAT-24N,-129,C,Notification,N
USA,USASAT-24O,-127,C,Notification,N
USA,USASAT-24P,-123,C,Notification,N
USA,USASAT-24Q,-77,C,Notification,N
USA,USASAT-24S,-93,C,Notification,N
USA,USASAT-24T,-87,C,Notification,N
USA,USASAT-24U,-85,C,Notification,N
USA,USASAT-24V,-83,C,Notification,N
USA,USASAT-24W,-79,C,Notification,N
USA,USASAT-25A,-37.5,C,Notification,Y
USA,USASAT-25A-1,-37.5,C,Notification,Y
USA,USASAT-25C,-43,C,Notification,Y
USA,USASAT-25D,-45,C,Notification,Y
USA,USASAT-25G,-58,C,Notification,Y
USA,USASAT-26G-3,-58,C,Notification,Y
USA,USASAT-31G,-121,C,Coordination Request,N
USA,USASAT-31K,-105,C,Coordination Request,N
USA,USASAT-31S,-89,C,Coordination Request,N
USA,USASAT-31U,-85,C,Coordination Request,N
USA,USASAT-35A,-131,C,Notification,N
USA,USASAT-35C,-127,C,Notification,N
USA,USASAT-35D,-125,C,Notification,N
USA,USASAT-35E,-123,C,Notification,N
USA,USASAT-35H,-103,C,Notification,N
USA,USASAT-35I,-101,C,Notification,N
USA,USASAT-35J,-99,C,Notification,N
USA,USASAT-35K,-97,C,Notification,N
USA,USASAT-35L,-95,C,Notification,N
USA,USASAT-35M,-93,C,Notification,N
USA,USASAT-35N,-91,C,Notification,N
USA,USASAT-35O,-89,C,Notification,N
USA,USASAT-35P,-87,C,Notification,N
USA,USASAT-35Q,-85,C,Notification,N
USA,USASAT-35R,-83,C,Notification,N
USA,USASAT-35T,-79,C,Notification,N
USA,USASAT-35W,-72,C,Notification,N
USA,USASAT-35Y,-133,C,Notification,N
USA,USASAT-50A,-127,C,Notification,N
USA,USASAT-50B,-133,C,Notification,N
USA,USASAT-50C,-125,C,Notification,N
USA,USASAT-50D,-43,C,Notification,Y
USA,USASAT-50F,169,C,API,N
USA,USASAT-60A,172,C,Notification,N
USA,USASAT-60B,166,C,Notification,N
USA,USASAT-60C,68.5,C,Notification,N
USA,USASAT-60E,-91,C,Notification,N
USA,USASAT-60F,-95,C,Notification,N
USA,USASAT-60G,-99,C,Notification,N
USA,USASAT-60H,-123,C,Notification,N
USA,USASAT-60I,-45,C,Notification,Y
USA,USASAT-60J,169,C,Notification,N
USA,USASAT-60N,33,C,Notification,Y
USA,USASAT-60O,50.75,C,Coordination Request,Y
USA,USASAT-60P,-31.5,C,Coordination Request,Y
USA,USASAT-60Q,157,C,Coordination Request,N
USA,USASAT-60R,72,C,Coordination Request,N
USA,USASAT-60S,-43,C,Coordination Request,Y
USA,USASAT-60T,-45,C,Coordination Request,Y
USA,USASAT-60U,-95,C,Coordination Request,N
USA,USASAT-7D,-101,C,Notification,N
USA,USASAT-80A,-50,C,Coordination Request,Y
USA,USASAT-80B,60,C,API,Y
VTN,VIETSAT-132,131.9,C,Coordination Request,N
VTN,VINASAT-1C1,107,C,Coordination Request,N
VTN,VINASAT-4A2,132,C,Notification,N
VTN,VINASAT-4A3,132,C,Notification,N
VTN,VINASAT-TTC,132,C,Notification,N
VTN,VNSAT-100E,100,C,API,N
VTN,VNSAT-105E,105,C,API,N
VTN,VNSAT-112.5E,112.5,C,Coordination Request,N
VTN,VNSAT-115E,115,C,API,N
VTN,VNSAT-120E,120,C,API,N
VTN,VNSAT-125E,125,C,API,N
VTN,VNSAT-130E,130,C,API,N
VTN,VNSAT-140E,140,C,API,N
VTN,VNSAT-1A3,117.5,C,Coordination Request,N
VTN,VNSAT-2A1,90,C,API,N
VTN,VNSAT-2A2,97.5,C,Coordination Request,N
VTN,VNSAT-2A3,105,C,API,N
VTN,VNSAT-2A4,110,C,API,N
VTN,VNSAT-2A5,115,C,API,N
VTN,VNSAT-2A6,120,C,API,N
VTN,VNSAT-2A7,125,C,API,N
VTN,VNSAT-2A8,130,C,API,N
VTN,VNSAT-2A9,140,C,API,N
VTN,VNSAT-3A1,90,C,API,N
VTN,VNSAT-3A10,135,C,API,N
VTN,VNSAT-3A11,140,C,API,N
VTN,VNSAT-3A2,95,C,API,N
VTN,VNSAT-3A3,100,C,API,N
VTN,VNSAT-3A4,105,C,API,N
VTN,VNSAT-3A5,110,C,API,N
VTN,VNSAT-3A6,115,C,API,N
VTN,VNSAT-3A7,120,C,API,N
VTN,VNSAT-3A8,125,C,API,N
VTN,VNSAT-3A9,130,C,API,N
VTN,VNSAT-4A1,90,C,API,N
VTN,VNSAT-4A10,135,C,API,N
VTN,VNSAT-4A11,140,C,API,N
VTN,VNSAT-4A12,102,C,API,N
VTN,VNSAT-4A13,107,C,API,N
VTN,VNSAT-4A14,112,C,API,N
VTN,VNSAT-4A15,127,C,API,N
VTN,VNSAT-4A16,132,C,API,N
VTN,VNSAT-4A17,137,C,API,N
VTN,VNSAT-4A2,95,C,API,N
VTN,VNSAT-4A3,100,C,API,N
VTN,VNSAT-4A4,105,C,API,N
VTN,VNSAT-4A5,110,C,API,N
VTN,VNSAT-4A6,115,C,API,N
VTN,VNSAT-4A7,120,C,API,N
VTN,VNSAT-4A8,125,C,API,N
VTN,VNSAT-4A9,130,C,API,N
VTN,VNSAT-90E,90,C,API,N
UAE,YAHSAT-G10-150E,150,Ka,API,N
UAE,YAHSAT-G10-150W,-150,Ka,API,N
UAE,YAHSAT-G10-155E,-155,Ka,API,N
UAE,YAHSAT-G10-155W,-155,Ka,API,N
UAE,YAHSAT-G10-15E,15,Ka,API,Y
UAE,YAHSAT-G10-15W,-15,Ka,API,Y
UAE,YAHSAT-G10-160E,160,Ka,API,N
UAE,YAHSAT-G10-160W,-160,Ka,API,N
UAE,YAHSAT-G10-165E,-165,Ka,API,N
UAE,YAHSAT-G10-165W,-165,Ka,API,N
UAE,YAHSAT-G10-170E,170,Ka,API,N
UAE,YAHSAT-G10-170W,-170,Ka,API,N
UAE,YAHSAT-G10-175E,175,Ka,API,N
UAE,YAHSAT-G10-175W,-175,Ka,API,N
UAE,YAHSAT-G10-20E,20,Ka,API,Y
UAE,YAHSAT-G10-20W,-20,Ka,API,Y
UAE,YAHSAT-G10-25E,25,Ka,API,Y
UAE,YAHSAT-G10-25W,-25,Ka,API,Y
UAE,YAHSAT-G10-30E,30,Ka,API,Y
UAE,YAHSAT-G10-30W,-30,Ka,API,Y
UAE,YAHSAT-G10-35E,35,Ka,API,Y
UAE,YAHSAT-G10-35W,-35,Ka,API,Y
UAE,YAHSAT-G10-40E,40,Ka,API,Y
UAE,YAHSAT-G10-40W,-40,Ka,API,Y
UAE,YAHSAT-G10-43W,-43,Ka,API,Y
UAE,YAHSAT-G10-45E,45,Ka,API,Y
UAE,YAHSAT-G10-45W,-45,Ka,API,Y
UAE,YAHSAT-G10-47E,47,Ka,API,Y
UAE,YAHSAT-G10-50E,50,Ka,API,Y
UAE,YAHSAT-G10-50W,-50,Ka,API,Y
UAE,YAHSAT-G10-52.5E,52.5,Ka,API,Y
UAE,YAHSAT-G10-55E,55,Ka,API,Y
UAE,YAHSAT-G10-55W,-55,Ka,API,Y
UAE,YAHSAT-G10-57E,57,Ka,API,Y
UAE,YAHSAT-G10-5E,5,Ka,API,Y
UAE,YAHSAT-G10-5W,-5,Ka,API,Y
UAE,YAHSAT-G10-60E,60,Ka,API,Y
UAE,YAHSAT-G10-60W,-60,Ka,API,Y
UAE,YAHSAT-G10-63E,63,Ka,API,N
UAE,YAHSAT-G10-65E,65,Ka,API,N
UAE,YAHSAT-G10-65W,-65,Ka,API,Y
UAE,YAHSAT-G10-67.5E,67.5,Ka,API,N
UAE,YAHSAT-G10-70E,70,Ka,API,N
UAE,YAHSAT-G10-70W,-70,Ka,API,N
UAE,YAHSAT-G10-73W,-73,Ka,API,N
UAE,YAHSAT-G10-75E,75,Ka,API,N
UAE,YAHSAT-G10-75W,-75,Ka,API,N
UAE,YAHSAT-G10-77W,-77,Ka,API,N
UAE,YAHSAT-G10-80E,80,Ka,API,N
UAE,YAHSAT-G10-80W,-80,Ka,API,N
UAE,YAHSAT-G10-85E,85,Ka,API,N
UAE,YAHSAT-G10-85W,-85,Ka,API,N
UAE,YAHSAT-G10-90E,90,Ka,API,N
UAE,YAHSAT-G10-90W,-90,Ka,API,N
UAE,YAHSAT-G10-95E,95,Ka,API,N
UAE,YAHSAT-G10-95W,-95,Ka,API,N
UAE,YAHSAT-G5-28W,-28,Ka,Coordination Request,Y
UAE,YAHSAT-G5-43W,-43,Ka,Coordination Request,Y
UAE,YAHSAT-G5-55W,-55,Ka,Coordination Request,Y
UAE,YAHSAT-G5-60E,60,Ka,Coordination Request,Y
UAE,YAHSAT-G5-66E,66,Ka,Coordination Request,N
UAE,YAHSAT-G6-17.5W,-17.5,Ka,Coordination Request,Y
UAE,YAHSAT-G6-20W,-20,Ka,Coordination Request,Y
UAE,YAHSAT-G6-45W,-45,Ka,Coordination Request,Y
UAE,YAHSAT-G6-63E,63,Ka,Coordination Request,N
UAE,YAHSAT-G6-67.5E,67.5,Ka,Coordination Request,N
UAE,YAHSAT-G7-0E,0,Ka,API,Y
UAE,YAHSAT-G7-100E,100,Ka,API,N
UAE,YAHSAT-G7-100W,-100,Ka,API,N
UAE,YAHSAT-G7-105E,105,Ka,API,N
UAE,YAHSAT-G7-10E,10,Ka,API,Y
UAE,YAHSAT-G7-10W,-10,Ka,API,Y
UAE,YAHSAT-G7-110E,110,Ka,API,N
UAE,YAHSAT-G7-110W,-110,Ka,API,N
UAE,YAHSAT-G7-115E,115,Ka,API,N
UAE,YAHSAT-G7-120E,120,Ka,API,N
UAE,YAHSAT-G7-120W,-120,Ka,API,N
UAE,YAHSAT-G7-125E,125,Ka,API,N
UAE,YAHSAT-G7-130E,130,Ka,API,N
UAE,YAHSAT-G7-130W,-130,Ka,API,N
UAE,YAHSAT-G7-135E,135,Ka,API,N
UAE,YAHSAT-G7-140E,140,Ka,API,N
UAE,YAHSAT-G7-140W,-140,Ka,API,N
UAE,YAHSAT-G7-150E,150,Ka,API,N
UAE,YAHSAT-G7-150W,-150,Ka,API,N
UAE,YAHSAT-G7-15E,15,Ka,API,Y
UAE,YAHSAT-G7-15W,-15,Ka,API,Y
UAE,YAHSAT-G7-160E,160,Ka,API,N
UAE,YAHSAT-G7-160W,-160,Ka,API,N
UAE,YAHSAT-G7-170E,170,Ka,API,N
UAE,YAHSAT-G7-170W,-170,Ka,API,N
UAE,YAHSAT-G7-175E,175,Ka,API,N
UAE,YAHSAT-G7-175W,-175,Ka,API,N
UAE,YAHSAT-G7-20E,20,Ka,API,Y
UAE,YAHSAT-G7-20W,-20,Ka,API,Y
UAE,YAHSAT-G7-25E,25,Ka,API,Y
UAE,YAHSAT-G7-25W,-25,Ka,API,Y
UAE,YAHSAT-G7-30E,30,Ka,API,Y
UAE,YAHSAT-G7-35E,35,Ka,API,Y
UAE,YAHSAT-G7-35W,-35,Ka,API,Y
UAE,YAHSAT-G7-40E,40,Ka,API,Y
UAE,YAHSAT-G7-45W,-45,Ka,API,Y
UAE,YAHSAT-G7-50W,-50,Ka,API,Y
UAE,YAHSAT-G7-52.5E,52.5,Ka,API,Y
UAE,YAHSAT-G7-55E,55,Ka,API,Y
UAE,YAHSAT-G7-55W,-55,Ka,API,Y
UAE,YAHSAT-G7-5E,5,Ka,API,Y
UAE,YAHSAT-G7-5W,-5,Ka,API,Y
UAE,YAHSAT-G7-60E,60,Ka,API,Y
UAE,YAHSAT-G7-60W,-60,Ka,API,Y
UAE,YAHSAT-G7-63E,63,Ka,API,N
UAE,YAHSAT-G7-65E,65,Ka,API,N
UAE,YAHSAT-G7-67.5E,67.5,Ka,API,N
UAE,YAHSAT-G7-70E,70,Ka,API,N
UAE,YAHSAT-G7-70W,-70,Ka,API,N
UAE,YAHSAT-G7-75E,75,Ka,API,N
UAE,YAHSAT-G7-80E,80,Ka,API,N
UAE,YAHSAT-G7-80W,-80,Ka,API,N
UAE,YAHSAT-G7-85E,85,Ka,API,N
UAE,YAHSAT-G7-90E,90,Ka,API,N
UAE,YAHSAT-G7-90W,-90,Ka,API,N
UAE,YAHSAT-G7-95E,95,Ka,API,N
UAE,YAHSAT-G8-0E,0,Ka,API,Y
UAE,YAHSAT-G8-100E,100,Ka,API,N
UAE,YAHSAT-G8-100W,-100,Ka,API,N
UAE,YAHSAT-G8-105E,105,Ka,API,N
UAE,YAHSAT-G8-10E,10,Ka,API,Y
UAE,YAHSAT-G8-10W,-10,Ka,API,Y
UAE,YAHSAT-G8-110E,110,Ka,API,N
UAE,YAHSAT-G8-110W,-110,Ka,API,N
UAE,YAHSAT-G8-115E,115,Ka,API,N
UAE,YAHSAT-G8-120E,120,Ka,API,N
UAE,YAHSAT-G8-125E,125,Ka,API,N
UAE,YAHSAT-G8-130E,130,Ka,API,N
UAE,YAHSAT-G8-130W,-130,Ka,API,N
UAE,YAHSAT-G8-135E,135,Ka,API,N
UAE,YAHSAT-G8-140W,-140,Ka,API,N
UAE,YAHSAT-G8-150E,150,Ka,API,N
UAE,YAHSAT-G8-150W,-150,Ka,API,N
UAE,YAHSAT-G8-15E,15,Ka,API,Y
UAE,YAHSAT-G8-15W,-15,Ka,API,Y
UAE,YAHSAT-G8-160W,-160,Ka,API,N
UAE,YAHSAT-G8-170W,-170,Ka,API,N
UAE,YAHSAT-G8-175E,175,Ka,API,N
UAE,YAHSAT-G8-175W,-175,Ka,API,N
UAE,YAHSAT-G8-20E,20,Ka,API,Y
UAE,YAHSAT-G8-20W,-20,Ka,API,Y
UAE,YAHSAT-G8-25E,25,Ka,API,Y
UAE,YAHSAT-G8-25W,-25,Ka,API,Y
UAE,YAHSAT-G8-30E,30,Ka,API,Y
UAE,YAHSAT-G8-35E,35,Ka,API,Y
UAE,YAHSAT-G8-35W,-35,Ka,API,Y
UAE,YAHSAT-G8-40E,40,Ka,API,Y
UAE,YAHSAT-G8-40W,-40,Ka,API,Y
UAE,YAHSAT-G8-45E,45,Ka,API,Y
UAE,YAHSAT-G8-45W,-45,Ka,API,Y
UAE,YAHSAT-G8-47E,47,Ka,API,Y
UAE,YAHSAT-G8-50E,50,Ka,API,Y
UAE,YAHSAT-G8-55E,55,Ka,API,Y
UAE,YAHSAT-G8-55W,-55,Ka,API,Y
UAE,YAHSAT-G8-57E,57,Ka,API,Y
UAE,YAHSAT-G8-5E,5,Ka,API,Y
UAE,YAHSAT-G8-5W,-5,Ka,API,Y
UAE,YAHSAT-G8-60W,-60,Ka,API,Y
UAE,YAHSAT-G8-63E,63,Ka,API,N
UAE,YAHSAT-G8-65E,65,Ka,API,N
UAE,YAHSAT-G8-67.5E,67.5,Ka,API,N
UAE,YAHSAT-G8-70W,-70,Ka,API,N
UAE,YAHSAT-G8-75E,75,Ka,API,N
UAE,YAHSAT-G8-80E,80,Ka,API,N
UAE,YAHSAT-G8-80W,-80,Ka,API,N
UAE,YAHSAT-G8-85E,85,Ka,API,N
UAE,YAHSAT-G8-90E,90,Ka,API,N
UAE,YAHSAT-G8-90W,-90,Ka,API,N
UAE,YAHSAT-G8-95E,95,Ka,API,N
UAE,YAHSAT-G9-0E,0,Ka,API,Y
UAE,YAHSAT-G9-100E,100,Ka,API,N
UAE,YAHSAT-G9-100W,-100,Ka,API,N
UAE,YAHSAT-G9-105E,105,Ka,API,N
UAE,YAHSAT-G9-10E,10,Ka,API,Y
UAE,YAHSAT-G9-10W,-10,Ka,API,Y
UAE,YAHSAT-G9-110E,110,Ka,API,N
UAE,YAHSAT-G9-110W,-110,Ka,API,N
UAE,YAHSAT-G9-115E,115,Ka,API,N
UAE,YAHSAT-G9-120E,120,Ka,API,N
UAE,YAHSAT-G9-120W,-120,Ka,API,N
UAE,YAHSAT-G9-125E,125,Ka,API,N
UAE,YAHSAT-G9-130E,130,Ka,API,N
UAE,YAHSAT-G9-130W,-130,Ka,API,N
UAE,YAHSAT-G9-135E,135,Ka,API,N
UAE,YAHSAT-G9-140E,140,Ka,API,N
UAE,YAHSAT-G9-140W,-140,Ka,API,N
UAE,YAHSAT-G9-150E,150,Ka,API,N
UAE,YAHSAT-G9-150W,-150,Ka,API,N
UAE,YAHSAT-G9-15E,15,Ka,API,Y
UAE,YAHSAT-G9-15W,-15,Ka,API,Y
UAE,YAHSAT-G9-160E,160,Ka,API,N
UAE,YAHSAT-G9-160W,-160,Ka,API,N
UAE,YAHSAT-G9-170E,170,Ka,API,N
UAE,YAHSAT-G9-170W,-170,Ka,API,N
UAE,YAHSAT-G9-175E,175,Ka,API,N
UAE,YAHSAT-G9-175W,-175,Ka,API,N
UAE,YAHSAT-G9-20E,20,Ka,API,Y
UAE,YAHSAT-G9-20W,-20,Ka,API,Y
UAE,YAHSAT-G9-25E,25,Ka,API,Y
UAE,YAHSAT-G9-25W,-25,Ka,API,Y
UAE,YAHSAT-G9-30E,30,Ka,API,Y
UAE,YAHSAT-G9-30W,-30,Ka,API,Y
UAE,YAHSAT-G9-35E,35,Ka,API,Y
UAE,YAHSAT-G9-35W,-35,Ka,API,Y
UAE,YAHSAT-G9-40E,40,Ka,API,Y
UAE,YAHSAT-G9-40W,-40,Ka,API,Y
UAE,YAHSAT-G9-45E,45,Ka,API,Y
UAE,YAHSAT-G9-47E,47,Ka,API,Y
UAE,YAHSAT-G9-50W,-50,Ka,API,Y
UAE,YAHSAT-G9-52.5E,52.5,Ka,API,Y
UAE,YAHSAT-G9-55E,55,Ka,API,Y
UAE,YAHSAT-G9-57E,57,Ka,API,Y
UAE,YAHSAT-G9-5E,5,Ka,API,Y
UAE,YAHSAT-G9-5W,-5,Ka,API,Y
UAE,YAHSAT-G9-60E,60,Ka,API,Y
UAE,YAHSAT-G9-60W,-60,Ka,API,Y
UAE,YAHSAT-G9-63E,63,Ka,API,N
UAE,YAHSAT-G9-65E,65,Ka,API,N
UAE,YAHSAT-G9-67.5E,67.5,Ka,API,N
UAE,YAHSAT-G9-70E,70,Ka,API,N
UAE,YAHSAT-G9-75E,75,Ka,API,N
UAE,YAHSAT-G9-80E,80,Ka,API,N
UAE,YAHSAT-G9-85E,85,Ka,API,N
UAE,YAHSAT-G9-90E,90,Ka,API,N
UAE,YAHSAT-G9-90W,-90,Ka,API,N
UAE,YAHSAT-G9-95E,95,Ka,API,N
UAE,YAHSAT-KA1-52.5E,52.5,Ka,Coordination Request,Y
UAE,YAHSAT-KA-47.5E,47.5,Ka,Coordination Request,Y
UAE,YAHSAT-N-20W,-20,Ka,Coordination Request,Y
UAE,YAHSAT-N-25.5E,25.5,Ka,Coordination Request,Y
UAE,YAHSAT-N-33W,-33,Ka,Coordination Request,Y
UAE,YAHSAT-N-45W,-45,Ka,Coordination Request,Y
UAE,YAHSAT-N-46E,46,Ka,Coordination Request,Y
UAE,YAHSAT-N-52.5E,52.5,Ka,API,Y
UAE,YAHSAT-N-57E,57,Ka,Coordination Request,Y
UAE,YAHSAT-N-63E,63,Ka,Coordination Request,N
UAE,YAHSAT-N-8E,8,Ka,Coordination Request,Y
UKR,UKRSAT-43E,43,Ka,Coordination Request,Y
UKR,UKRSAT-53.0E,53,Ka,API,Y
UKR,UKRSAT-KA-38.2E,38.2,Ka,Coordination Request,Y
UKR,UKRSAT-KA-45.0E,45,Ka,API,Y
UKR,UKRSAT-KA-46.5E,46.5,Ka,Coordination Request,Y
UKR,UKRSAT-KA-47.0E,47,Ka,API,Y
UKR,UKRSAT-KA-53.2E,53.2,Ka,Coordination Request,Y
URG,VENESAT-1,-78,Ka,Coordination Request,N
USA,GOES-4-105W,-105,Ka,API,N
USA,GOES-4-89.5W,-89.5,Ka,API,N
USA,GOES-EAST-4,-75,Ka,API,N
USA,GOES-WEST-4,-137,Ka,API,N
USA,USABSN-12B,-102.8,Ka,Coordination Request,N
USA,USABSN-21,-79,Ka,API,N
USA,USABSN-22,-70,Ka,Coordination Request,N
USA,USABSN-24,-95.15,Ka,Coordination Request,N
USA,USABSN-25,-79,Ka,API,N
USA,USABSS-1,-101.2,Ka,Notification,N
USA,USABSS-17,-61.5,Ka,Notification,Y
USA,USABSS-2,-100.8,Ka,Notification,N
USA,USABSS-21,-101,Ka,Notification,N
USA,USASAT-31G,-121,Ka,Notification,N
USA,USASAT-31K,-105,Ka,Notification,N
USA,USASAT-31L,-103,Ka,Notification,N
USA,USASAT-31M,-101,Ka,Notification,N
USA,USASAT-31N,-99,Ka,Notification,N
USA,USASAT-31S,-89,Ka,Notification,N
USA,USASAT-31U,-85,Ka,Notification,N
USA,USASAT-66D,-15,Ka,Coordination Request,Y
USA,USASAT-70O,-95,Ka,Notification,N
USA,USASAT-70V,-99.2,Ka,Notification,N
USA,USASAT-70W,-102.8,Ka,Notification,N
USA,USASAT-71J,-89,Ka,Coordination Request,N
USA,USASAT-71L,-107.1,Ka,Coordination Request,N
USA,USASAT-71M,-77.3,Ka,Coordination Request,N
USA,USASAT-71N,68.5,Ka,Coordination Request,N
USA,USASAT-80A,-50,Ka,Coordination Request,Y
USA,USASAT-80B,60,Ka,API,Y
USA,USCSID-A1,0,Ka,Notification,Y
USA,USCSID-A2,44,Ka,Notification,Y
USA,USCSID-A3,75,Ka,Notification,N
USA,USCSID-A4,82,Ka,Notification,N
USA,USCSID-A5,92,Ka,Notification,N
USA,USCSID-A6,110,Ka,Notification,N
USA,USCSID-E1,-10,Ka,Notification,Y
USA,USCSID-E2,-13,Ka,Notification,Y
USA,USCSID-E3,-24,Ka,Notification,Y
USA,USCSID-E4,-30,Ka,Notification,Y
USA,USCSID-W1,-141,Ka,Notification,N
USA,USCSID-W2,-144,Ka,Notification,N
USA,USDKH2,-30.4,Ka,Notification,Y
USA,USNN-1,-65,Ka,API,Y
USA,USNN-3,-127,Ka,Notification,N
USA,USNN-4,100,Ka,Notification,N
USA,USNN-5,170,Ka,Coordination Request,N
VTN,VIETSAT-132,131.9,Ka,Coordination Request,N
VTN,VINASAT-1C1,107,Ka,Coordination Request,N
VTN,VNSAT-100E,100,Ka,API,N
VTN,VNSAT-105E,105,Ka,API,N
VTN,VNSAT-112.5E,112.5,Ka,Coordination Request,N
VTN,VNSAT-115E,115,Ka,API,N
VTN,VNSAT-120E,120,Ka,API,N
VTN,VNSAT-125E,125,Ka,API,N
VTN,VNSAT-130E,130,Ka,API,N
VTN,VNSAT-140E,140,Ka,API,N
VTN,VNSAT-1A3,117.5,Ka,Coordination Request,N
VTN,VNSAT-2A1,90,Ka,API,N
VTN,VNSAT-2A2,97.5,Ka,Coordination Request,N
VTN,VNSAT-2A3,105,Ka,API,N
VTN,VNSAT-2A4,110,Ka,API,N
VTN,VNSAT-2A5,115,Ka,API,N
VTN,VNSAT-2A6,120,Ka,API,N
VTN,VNSAT-2A7,125,Ka,API,N
VTN,VNSAT-2A8,130,Ka,API,N
VTN,VNSAT-2A9,140,Ka,API,N
VTN,VNSAT-3A1,90,Ka,API,N
VTN,VNSAT-3A10,135,Ka,API,N
VTN,VNSAT-3A11,140,Ka,API,N
