Geo_Name,Geo_Code,Projection_Code,Projection_Name,Mid_Year_Ending,Gender,Age,Population_Projection
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,103,67
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,104,36
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,105,18
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,106,8
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,107,4
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,108,1
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,109,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,110,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,111,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,112,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,113,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,114,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,115,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,116,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,117,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,118,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,119,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,120,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,121,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,122,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,123,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,124,0
Northern Ireland,N92000002,PPL,Low Migration,2037,All People,125,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,0,9866
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,1,9864
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,2,9871
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,3,9869
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,4,9873
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,5,9893
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,6,9920
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,7,9976
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,8,10061
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,9,10159
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,10,10280
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,11,10415
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,12,10560
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,13,10713
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,14,10852
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,15,10985
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,16,11129
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,17,11307
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,18,11487
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,19,11308
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,20,10755
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,21,10843
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,22,10931
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,23,10934
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,24,11197
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,25,11369
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,26,11291
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,27,11023
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,28,11025
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,29,11017
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,30,10363
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,31,9772
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,32,9329
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,33,9141
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,34,8969
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,35,8919
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,36,8912
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,37,9079
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,38,9727
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,39,9756
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,40,9742
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,41,9765
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,42,9915
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,43,10474
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,44,10658
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,45,11132
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,46,11342
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,47,11330
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,48,11410
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,49,11736
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,50,11817
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,51,12049
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,52,11912
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,53,11912
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,54,11907
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,55,11985
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,56,12234
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,57,12235
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,58,11953
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,59,11221
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,60,11104
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,61,11106
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,62,11274
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,63,11640
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,64,11970
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,65,12042
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,66,12357
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,67,12231
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,68,12297
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,69,12326
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,70,12262
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,71,12072
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,72,12245
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,73,11808
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,74,11220
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,75,10956
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,76,10536
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,77,9926
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,78,9336
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,79,8990
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,80,8414
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,81,7721
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,82,7039
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,83,6601
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,84,6270
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,85,5698
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,86,5363
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,87,5059
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,88,4604
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,89,4221
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,90,3814
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,91,3092
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,92,2653
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,93,2225
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,94,1792
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,95,1297
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,96,930
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,97,693
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,98,515
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,99,346
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,100,233
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,101,143
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,102,85
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,103,47
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,104,26
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,105,13
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,106,6
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,107,3
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,108,1
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,109,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,110,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,111,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,112,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,113,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,114,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,115,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,116,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,117,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,118,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,119,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,120,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,121,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,122,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,123,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,124,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Females,125,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,0,10350
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,1,10341
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,2,10344
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,3,10335
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,4,10345
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,5,10363
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,6,10393
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,7,10452
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,8,10540
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,9,10649
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,10,10777
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,11,10914
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,12,11057
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,13,11206
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,14,11363
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,15,11512
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,16,11658
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,17,11840
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,18,12028
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,19,11999
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,20,11600
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,21,12085
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,22,11684
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,23,11601
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,24,11577
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,25,11932
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,26,11625
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,27,11441
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,28,11608
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,29,11519
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,30,10950
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,31,10318
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,32,10030
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,33,9846
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,34,9436
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,35,9421
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,36,9447
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,37,9972
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,38,10231
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,39,10384
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,40,10300
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,41,10560
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,42,10632
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,43,10804
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,44,10710
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,45,11070
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,46,11238
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,47,11326
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,48,11381
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,49,11471
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,50,11580
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,51,11558
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,52,11548
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,53,11269
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,54,11119
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,55,11143
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,56,11415
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,57,11382
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,58,10693
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,59,10327
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,60,10258
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,61,10275
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,62,10535
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,63,10739
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,64,11161
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,65,11313
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,66,11311
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,67,11248
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,68,11275
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,69,11481
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,70,11217
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,71,11171
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,72,11099
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,73,10785
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,74,10445
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,75,9789
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,76,9439
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,77,8774
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,78,8343
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,79,7941
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,80,7292
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,81,6769
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,82,6202
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,83,5798
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,84,5250
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,85,4724
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,86,4359
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,87,3946
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,88,3503
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,89,3070
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,90,2653
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,91,2121
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,92,1760
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,93,1445
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,94,1116
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,95,787
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,96,534
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,97,382
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,98,275
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,99,180
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,100,115
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,101,66
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,102,37
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,103,20
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,104,10
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,105,5
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,106,2
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,107,1
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,108,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,109,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,110,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,111,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,112,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,113,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,114,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,115,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,116,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,117,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,118,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,119,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,120,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,121,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,122,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,123,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,124,0
Northern Ireland,N92000002,PPL,Low Migration,2037,Males,125,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,0,20325
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,1,20303
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,2,20277
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,3,20237
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,4,20207
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,5,20200
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,6,20225
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,7,20307
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,8,20442
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,9,20617
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,10,20820
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,11,21077
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,12,21351
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,13,21642
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,14,21946
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,15,22235
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,16,22507
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,17,22788
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,18,23113
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,19,22928
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,20,22476
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,21,21926
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,22,22701
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,23,22481
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,24,22368
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,25,22530
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,26,23078
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,27,22757
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,28,22313
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,29,22479
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,30,22399
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,31,21199
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,32,19960
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,33,19219
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,34,18873
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,35,18298
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,36,18240
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,37,18279
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,38,18975
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,39,19884
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,40,20072
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,41,19976
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,42,20260
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,43,20484
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,44,21224
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,45,21328
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,46,22161
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,47,22533
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,48,22607
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,49,22744
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,50,23157
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,51,23347
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,52,23558
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,53,23404
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,54,23127
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,55,22964
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,56,23054
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,57,23570
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,58,23534
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,59,22559
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,60,21448
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,61,21253
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,62,21267
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,63,21690
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,64,22245
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,65,22960
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,66,23176
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,67,23481
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,68,23263
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,69,23328
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,70,23541
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,71,23199
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,72,22937
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,73,23001
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,74,22223
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,75,21267
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,76,20320
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,77,19511
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,78,18221
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,79,17173
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,80,16386
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,81,15141
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,82,13904
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,83,12634
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,84,11754
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,85,10840
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,86,9722
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,87,8984
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,88,8234
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,89,7326
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,90,6499
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,91,5675
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,92,4496
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,93,3736
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,94,3044
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,95,2359
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,96,1647
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,97,1123
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,98,800
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,99,568
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,100,365
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,101,231
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,102,133
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,103,74
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,104,38
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,105,19
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,106,10
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,107,4
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,108,1
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,109,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,110,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,111,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,112,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,113,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,114,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,115,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,116,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,117,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,118,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,119,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,120,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,121,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,122,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,123,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,124,0
Northern Ireland,N92000002,PPL,Low Migration,2038,All People,125,0
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,0,9920
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,1,9911
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,2,9902
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,3,9884
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,4,9868
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,5,9867
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,6,9879
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,7,9916
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,8,9984
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,9,10067
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,10,10164
Northern Ireland,N92000002,PPL,Low Migration,2038,Females,11,10291
