Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC131200737,18/12/13,Computer Software Stores,Colombia,Other Retailers,881.20,M P S MAYORISTA DE COL
FCOGPC131200738,18/12/13,Book Stores,Luxembourg,Other Retailers,626.07,Amazon *Mktplce EU-UK
FCOGPC131200739,18/12/13,Durable Goods - Default,United Kingdom,Other Retailers,858.11,SETON
FCOGPC131200740,18/12/13,Wholesale Clubs,Russia,Other Retailers,872.90,METRO STORE 
FCOGPC131200741,18/12/13,Misc Specialty Retail,Fiji,Other Retailers,759.88,D GOKAL AND COMPANY
FCOGPC131200742,18/12/13,Misc Specialty Retail,Fiji,Other Retailers,759.88,D GOKAL AND COMPANY
FCOGPC131200743,18/12/13,News Dealers/Newsstands,Australia,Other Retailers,796.38,Newsxpress Belconnen
FCOGPC131200744,23/12/13,Stationery Stores,Turkey,Other Retailers,837.99,SELALE KIRTASIYE
FCOGPC131200745,23/12/13,Misc Specialty Retail,Jamaica,Other Retailers,529.61,PEAK BOTTLING C
FCOGPC131200746,23/12/13,Cigar Stores/Stands,United Kingdom,Other Retailers,538.98,WWW.I-D-S.COM
FCOGPC131200747,23/12/13,Cigar Stores/Stands,Denmark,Other Retailers,1287.76,Peter Justesen Company
FCOGPC131200748,23/12/13,Book Stores,Luxembourg,Other Retailers,926.38,Amazon *Mktplce EU-UK
FCOGPC131200749,23/12/13,"Gift, Card, Novelty Stores",Egypt,Other Retailers,636.50,MOHSEN EL FAYOUMY
FCOGPC131200750,24/12/13,Wholesale Clubs,Russia,Other Retailers,614.56,METRO STORE 
FCOGPC131200751,26/12/13,Computers/Peripherals/Software,Israel,Other Retailers,742.62,A.A COMPUTER
FCOGPC131200752,23/12/13,Service Stations,Guyana,Petrol,560.78,STEVE'S SERVICE STATIO
FCOGPC131200753,09/12/13,Continuity/Subscription Mercht,Malaysia,Recurring Transaction,1183.82,ROYAL SELANGOR GOLF CL
FCOGPC131200754,16/12/13,Continuity/Subscription Mercht,Hong Kong,Recurring Transaction,844.90,SOUTH CHINA MORNING PO
FCOGPC131200755,19/12/13,Continuity/Subscription Mercht,United States of America,Recurring Transaction,1688.04,D J*PUBLICATIONS
FCOGPC131200756,19/12/13,Continuity/Subscription Mercht,United States of America,Recurring Transaction,1688.04,D J*PUBLICATIONS
FCOGPC131200757,02/12/13,Telecommunication Equipment,Bulgaria,Services,682.61,MN BATENBERG 2
FCOGPC131200758,02/12/13,Professional Services - Def,United Kingdom,Services,578.40,CIVIL SERVICE LEARNING
FCOGPC131200759,02/12/13,Professional Services - Def,United Kingdom,Services,600.00,IIA - UK & IRELAND
FCOGPC131200760,02/12/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,594.00,MERCIA GROUP LTD
FCOGPC131200761,02/12/13,Colleges/Univ/Jc/Profession,United Kingdom,Services,5000.00,COLLEGEOFPOLICING
FCOGPC131200762,04/12/13,Business/Secretarial School,United Kingdom,Services,875.00,KAPLAN FINANCIAL LTD
FCOGPC131200763,04/12/13,Computer Program/Sys Design,United Kingdom,Services,816.18,XMA LTD
FCOGPC131200764,04/12/13,Information Retrieval Services,Australia,Services,977.41,ISENTIA PTY LTD
FCOGPC131200765,04/12/13,Information Retrieval Services,United Kingdom,Services,675.90,COMMUNICAID GROUP
FCOGPC131200766,04/12/13,Air Cond/Refrig Repair Shop,Jamaica,Services,1175.56,GEDDES REFRIGER
FCOGPC131200767,04/12/13,Air Cond/Refrig Repair Shop,Jamaica,Services,1010.54,GEDDES REFRIGER
FCOGPC131200768,05/12/13,Business Services - Default,United Kingdom,Services,1391.70,J W PLANT & CO LIMITED
FCOGPC131200769,05/12/13,Computer Program/Sys Design,United Kingdom,Services,580.36,XMA LTD
FCOGPC131200770,05/12/13,Computer Program/Sys Design,United Kingdom,Services,971.22,XMA LTD
FCOGPC131200771,05/12/13,Computer Program/Sys Design,United Kingdom,Services,525.78,XMA LTD
FCOGPC131200772,05/12/13,Computer Program/Sys Design,United Kingdom,Services,726.13,XMA LTD
FCOGPC131200773,05/12/13,Computer Program/Sys Design,United Kingdom,Services,908.78,XMA LTD
FCOGPC131200774,05/12/13,Computer Program/Sys Design,United Kingdom,Services,761.70,XMA LTD
FCOGPC131200775,06/12/13,Professional Services - Def,United Kingdom,Services,5007.60,THE GRASS ROOTS GROUP
FCOGPC131200776,06/12/13,Computer Program/Sys Design,United Kingdom,Services,969.15,XMA LTD
FCOGPC131200777,06/12/13,Computer Program/Sys Design,United Kingdom,Services,667.45,XMA LTD
FCOGPC131200778,06/12/13,Employment/Temp Help Agen,Australia,Services,1339.99,CHANDLER MACLEOD GRP
FCOGPC131200779,06/12/13,Employment/Temp Help Agen,Australia,Services,1353.08,CHANDLER MACLEOD GRP
FCOGPC131200780,06/12/13,Employment/Temp Help Agen,Australia,Services,1309.44,CHANDLER MACLEOD GRP
FCOGPC131200781,06/12/13,Advertising Services,Brunei Darussalam,Services,558.76,BRUNEI PRESS SDN BHD
FCOGPC131200782,09/12/13,Business Services - Default,United Kingdom,Services,1332.00,UBIQUS UK LIMITED
FCOGPC131200783,10/12/13,Business Services - Default,Japan,Services,507.20,NIHONKONBENSHONSABISU
FCOGPC131200784,11/12/13,Tax Payments,Argentina,Services,817.46,MUNICIPAL DE SAN ISIDR
FCOGPC131200785,11/12/13,Member Organizations - Def,United Kingdom,Services,1470.00,EEF WOODLAND GRANGE
FCOGPC131200786,11/12/13,Computer Program/Sys Design,United Kingdom,Services,748.02,XMA LTD
FCOGPC131200787,11/12/13,Legal Services Attorneys,United Kingdom,Services,1430.67,SIMONS MUIRHEAD & BURT
FCOGPC131200788,11/12/13,Misc Publishing & Printing,Ecuador,Services,562.29,OSG PRINT
FCOGPC131200789,12/12/13,Spec Contractors - Default,Uruguay,Services,718.82,ZARA HOME
FCOGPC131200790,12/12/13,Computer Program/Sys Design,United Kingdom,Services,878.93,XMA LTD
FCOGPC131200791,12/12/13,Computer Program/Sys Design,United Kingdom,Services,590.75,XMA LTD
FCOGPC131200792,12/12/13,Computer Program/Sys Design,United Kingdom,Services,891.25,XMA LTD
FCOGPC131200793,12/12/13,Business Services - Default,United Kingdom,Services,2175.37,CLEARVIEW IMAGING SERV
FCOGPC131200794,12/12/13,Information Retrieval Services,United Kingdom,Services,561.60,COMMUNICAID GROUP
FCOGPC131200795,12/12/13,Information Retrieval Services,United Kingdom,Services,550.80,COMMUNICAID GROUP
FCOGPC131200796,13/12/13,Gov'T Serv - Default,Australia,Services,1118.50,SOUTH BANK VISITOR INF
FCOGPC131200797,13/12/13,Telecommunication Services,"Virgin Islands, British",Services,525.65,DIGICEL CORPORATE
FCOGPC131200798,13/12/13,Computer Program/Sys Design,United Kingdom,Services,895.06,XMA LTD
FCOGPC131200799,13/12/13,Telecommunication Equipment,United Kingdom,Services,689.98,NYCOMM LTD
FCOGPC131200800,13/12/13,Mgmt/Consult/Public Rel Ser,United Arab Emirates,Services,767.81,BRITISH BUSINESS GROUP
FCOGPC131200801,17/12/13,Computer Program/Sys Design,United Kingdom,Services,653.70,XMA LTD
FCOGPC131200802,17/12/13,Computer Program/Sys Design,United Kingdom,Services,860.04,XMA LTD
FCOGPC131200803,18/12/13,Telecommunication Equipment,Colombia,Services,814.66,MOVITEC ACCESORIOS
FCOGPC131200804,18/12/13,Professional Services - Def,Australia,Services,3483.28,AUSTRALIAN BRITISH CHA
FCOGPC131200805,18/12/13,Clean/Maint/Janitorial Serv,Australia,Services,627.03,METICULOUS CLEANING
FCOGPC131200806,18/12/13,Professional Services - Def,United Kingdom,Services,1104.00,IIA - UK & IRELAND
FCOGPC131200807,18/12/13,Business Services - Default,United Kingdom,Services,1422.00,UBIQUS UK LIMITED
FCOGPC131200808,19/12/13,Gov'T Serv - Default,United Kingdom,Services,786.72,CAPITA BUS SVS-MOTO
FCOGPC131200809,19/12/13,Professional Services - Def,Australia,Services,755.80,AUSTRALIAN BRITISH CHA
FCOGPC131200810,19/12/13,Schools - Default,United Kingdom,Services,789.19,SMTS LIMITED
FCOGPC131200811,20/12/13,Computer Program/Sys Design,United Kingdom,Services,616.26,XMA LTD
FCOGPC131200812,20/12/13,Computer Program/Sys Design,United Kingdom,Services,791.54,XMA LTD
FCOGPC131200813,23/12/13,Computer Program/Sys Design,United Kingdom,Services,969.15,XMA LTD
FCOGPC131200814,23/12/13,Civic/Social/Fraternal Assc,United Kingdom,Services,2688.00,THE TRAVELLERS CLUB
FCOGPC131200815,23/12/13,Telecommunication Services,El Salvador,Services,540.33,TELECOM CALL CENTER
FCOGPC131200816,23/12/13,Telecommunication Services,Iceland,Services,905.53,Vodafone/verslanirSkut
FCOGPC131200817,23/12/13,Telecommunication Equipment,Turkey,Services,554.87,VODAFONE 
FCOGPC131200818,23/12/13,Spec Contractors - Default,United Kingdom,Services,1500.50,ANDREW MARTIN
FCOGPC131200819,24/12/13,Spec Contractors - Default,United Kingdom,Services,790.00,LEGEND ELECTRICS LTD
FCOGPC131200820,24/12/13,Professional Services - Def,Luxembourg,Services,1378.37,PAYPAL *ANDREA
FCOGPC131200821,26/12/13,Advertising Services,Israel,Services,533.55,C COPPY
FCOGPC131200822,26/12/13,Business Services - Default,Japan,Services,1291.55,NIHONKONBENSHONSABISU
FCOGPC131200823,02/12/13,Grocery Stores/Supermarkets,Spain,Supermarkets,915.80,LA GRAN DESPENSA
FCOGPC131200824,11/12/13,Grocery Stores/Supermarkets,Argentina,Supermarkets,640.89,COTO DIGITAL 
FCOGPC131200825,18/12/13,Grocery Stores/Supermarkets,Malta,Supermarkets,577.08,MARKS & SPENCER
FCOGPC131200826,19/12/13,Grocery Stores/Supermarkets,Thailand,Supermarkets,550.31,TESCO LOTUS (RAMA 1)
FCOGPC131200827,23/12/13,Grocery Stores/Supermarkets,Jamaica,Supermarkets,1443.02,JOHN R WONG SUP
FCOGPC131200828,30/12/13,Grocery Stores/Supermarkets,Malaysia,Supermarkets,582.21,NG CHOONG YEAM SDN BHD
FCOGPC131200829,02/12/13,Travel Agencies,Spain,Travel Agencies,633.00,VIATGES BARCELONA TUR
FCOGPC131200830,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,916.98,LASTMINUTE.COM/UK-GBP
FCOGPC131200831,02/12/13,Travel Agencies,Nepal,Travel Agencies,1078.85,JAYA TRAVELS & TOURS P
FCOGPC131200832,02/12/13,Travel Agencies,Singapore,Travel Agencies,778.15,AVESON TRAVEL-TANGLIN
FCOGPC131200833,02/12/13,Taxicabs/Limousines,United Kingdom,Travel Agencies,951.00,RAFFLES PRIVATE HIRE L
FCOGPC131200834,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,2493.85,HRG UK    
FCOGPC131200835,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,-701.94,HRG UK    
FCOGPC131200836,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,2297.36,HRG UK    
FCOGPC131200837,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,2590.00,HRG UK    
FCOGPC131200838,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,2814.01,HRG UK    
FCOGPC131200839,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,3577.44,HRG UK    
FCOGPC131200840,02/12/13,Travel Agencies,United Kingdom,Travel Agencies,3577.44,HRG UK    
FCOGPC131200841,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,627.64,HRG UK    
FCOGPC131200842,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,2065.06,HRG UK    
FCOGPC131200843,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,1290.37,HRG UK    
FCOGPC131200844,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,1022.48,HRG UK    
FCOGPC131200845,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,3284.59,HRG UK    
FCOGPC131200846,03/12/13,Travel Agencies,Turkey,Travel Agencies,1344.12,LIBRA TURIZM TICARET L
FCOGPC131200847,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,-1583.93,HRG UK       
FCOGPC131200848,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,-1583.93,HRG UK       
FCOGPC131200849,03/12/13,Travel Agencies,United Kingdom,Travel Agencies,592.86,HRG UK       
FCOGPC131200850,04/12/13,Travel Agencies,Serbia,Travel Agencies,994.92,PIERRE TRAVEL INTL DOO
FCOGPC131200851,04/12/13,Travel Agencies,Indonesia,Travel Agencies,703.37,BAYU BUANA TRAVEL - NC
FCOGPC131200852,04/12/13,Airports/Fields/Terminals,United Kingdom,Travel Agencies,898.70,NETJETS LTD
FCOGPC131200853,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,-864.85,HRG UK      
FCOGPC131200854,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,-864.85,HRG UK      
FCOGPC131200855,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,-864.85,HRG UK      
FCOGPC131200856,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,-864.85,HRG UK      
FCOGPC131200857,04/12/13,Travel Agencies,Indonesia,Travel Agencies,2691.82,BAYU BUANA TRAVEL - NC
FCOGPC131200858,04/12/13,Transportation Svcs - Default,Hong Kong,Travel Agencies,543.40,HI LEE (HK) TRANS. C L
FCOGPC131200859,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200860,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200861,04/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200862,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200863,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200864,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200865,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK       
FCOGPC131200866,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,1047.87,HRG UK       
FCOGPC131200867,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,928.69,HRG UK       
FCOGPC131200868,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,609.63,HRG UK       
FCOGPC131200869,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,2652.85,HRG UK       
FCOGPC131200870,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,-2399.87,HRG UK       
FCOGPC131200871,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,4655.92,HRG UK       
FCOGPC131200872,05/12/13,Travel Agencies,United Kingdom,Travel Agencies,-864.85,HRG UK       
FCOGPC131200873,05/12/13,Travel Agencies,Barbados,Travel Agencies,1177.09,THE TRAVEL HOUSE INC
FCOGPC131200874,05/12/13,Travel Agencies,Australia,Travel Agencies,565.15,FREEDMAN&TURNER
FCOGPC131200875,06/12/13,Travel Agencies,Australia,Travel Agencies,1112.74,TTS VIAJES
FCOGPC131200876,06/12/13,Travel Agencies,Mauritius,Travel Agencies,982.13,DODO TRAVEL & TOURS EU
FCOGPC131200877,06/12/13,Travel Agencies,Pakistan,Travel Agencies,1730.82,UNIVERSAL EXP KAR PVT
FCOGPC131200878,09/12/13,Travel Agencies,Saudi Arabia,Travel Agencies,627.26,ALZOUMAN TRAVEL
FCOGPC131200879,09/12/13,Travel Agencies,Brunei Darussalam,Travel Agencies,637.87,MAS SUGARA TRVL SVC SD
FCOGPC131200880,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,2362.71,HRG UK    
FCOGPC131200881,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,1941.44,HRG UK    
FCOGPC131200882,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,1903.24,HRG UK    
FCOGPC131200883,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,1903.24,HRG UK    
FCOGPC131200884,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,1903.24,HRG UK    
FCOGPC131200885,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,2403.17,HRG UK    
FCOGPC131200886,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,940.87,CRYSTAL TRAVEL
FCOGPC131200887,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,2362.71,HRG UK    
FCOGPC131200888,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,863.16,HRG UK    
FCOGPC131200889,09/12/13,Travel Agencies,United Kingdom,Travel Agencies,592.11,LASTMINUTE.COM/UK-GBP
FCOGPC131200890,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,1709.00,HRG UK      
FCOGPC131200891,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200892,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200893,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200894,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200895,10/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200896,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,688.97,HRG UK      
FCOGPC131200897,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,654.75,HRG UK      
FCOGPC131200898,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,654.75,HRG UK      
FCOGPC131200899,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,1091.11,HRG UK      
FCOGPC131200900,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,688.97,HRG UK      
FCOGPC131200901,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,663.39,HRG UK      
FCOGPC131200902,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,1931.36,HRG UK      
FCOGPC131200903,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,1903.24,HRG UK      
FCOGPC131200904,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,811.11,HRG UK      
FCOGPC131200905,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,2131.07,HRG UK      
FCOGPC131200906,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,2131.07,HRG UK      
FCOGPC131200907,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,654.75,HRG UK      
FCOGPC131200908,11/12/13,Travel Agencies,United Kingdom,Travel Agencies,647.93,EBK*EBOOKERS
FCOGPC131200909,12/12/13,Travel Agencies,Singapore,Travel Agencies,878.24,AVESON TRAVEL-TANGLIN
FCOGPC131200910,12/12/13,Travel Agencies,Singapore,Travel Agencies,663.05,AVESON TRAVEL-TANGLIN
FCOGPC131200911,12/12/13,Travel Agencies,Vietnam,Travel Agencies,1228.45,PHONG VE HANOI TOSERCO
FCOGPC131200912,12/12/13,Travel Agencies,Nigeria,Travel Agencies,1512.09,SPEEDWINGS LOGISTICS L
FCOGPC131200913,12/12/13,Travel Agencies,United Kingdom,Travel Agencies,2190.10,HRG UK       
FCOGPC131200914,12/12/13,Travel Agencies,United Kingdom,Travel Agencies,2190.10,HRG UK       
FCOGPC131200915,12/12/13,Travel Agencies,United Kingdom,Travel Agencies,648.82,HRG UK       
FCOGPC131200916,12/12/13,Travel Agencies,United Kingdom,Travel Agencies,756.02,HRG UK       
FCOGPC131200917,12/12/13,Travel Agencies,United Kingdom,Travel Agencies,718.31,HRG UK       
FCOGPC131200918,13/12/13,Travel Agencies,Chile,Travel Agencies,873.03,MERIDIAN
FCOGPC131200919,13/12/13,Travel Agencies,United Kingdom,Travel Agencies,-676.37,HRG UK       
FCOGPC131200920,13/12/13,Travel Agencies,Russia,Travel Agencies,1035.74,BTI RUSSIA-8
FCOGPC131200921,16/12/13,Travel Agencies,United Kingdom,Travel Agencies,1605.34,LASTMINUTE.COM
FCOGPC131200922,17/12/13,Travel Agencies,Spain,Travel Agencies,538.90,VIATGES BARCELONA TUR
FCOGPC131200923,17/12/13,Travel Agencies,Tunisia,Travel Agencies,671.35,VOYAGE AIR
FCOGPC131200924,18/12/13,Travel Agencies,Spain,Travel Agencies,557.24,EDREAMS
FCOGPC131200925,18/12/13,Travel Agencies,Vietnam,Travel Agencies,693.20,PHONG VE HANOI TOSERCO
FCOGPC131200926,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,3995.20,HRG UK      
FCOGPC131200927,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,694.32,HRG UK      
FCOGPC131200928,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,1072.04,HRG UK      
FCOGPC131200929,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,1072.04,HRG UK      
FCOGPC131200930,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,6506.64,HRG UK      
FCOGPC131200931,18/12/13,Travel Agencies,Hungary,Travel Agencies,835.54,AGODA.COM
FCOGPC131200932,18/12/13,Travel Agencies,Kenya,Travel Agencies,832.02,KCBK
FCOGPC131200933,18/12/13,Travel Agencies,Kenya,Travel Agencies,832.02,KCBK
FCOGPC131200934,18/12/13,Travel Agencies,United Kingdom,Travel Agencies,4100.61,HRG UK    
FCOGPC131200935,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,535.79,HRG UK    
FCOGPC131200936,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,-2144.74,HRG UK    
FCOGPC131200937,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,800.60,HRG UK    
FCOGPC131200938,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,619.57,HRG UK    
FCOGPC131200939,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,619.57,HRG UK    
FCOGPC131200940,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,702.40,HRG UK    
FCOGPC131200941,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,-524.45,HRG UK    
FCOGPC131200942,19/12/13,Railroads,France,Travel Agencies,576.74,SNCF INTERNET
FCOGPC131200943,19/12/13,Travel Agencies,United Kingdom,Travel Agencies,-2145.64,HRG UK      
FCOGPC131200944,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,1743.55,HRG UK      
FCOGPC131200945,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200946,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200947,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200948,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200949,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200950,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200951,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200952,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200953,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200954,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200955,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200956,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200957,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200958,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200959,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200960,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200961,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200962,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200963,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200964,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200965,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200966,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200967,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200968,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200969,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200970,20/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200971,23/12/13,Travel Agencies,Russia,Travel Agencies,929.28,UNIFEST
FCOGPC131200972,23/12/13,Travel Agencies,United Kingdom,Travel Agencies,3115.51,HRG UK       
FCOGPC131200973,23/12/13,Travel Agencies,United Kingdom,Travel Agencies,627.64,HRG UK       
FCOGPC131200974,23/12/13,Travel Agencies,United Kingdom,Travel Agencies,2934.10,HRG UK       
FCOGPC131200975,23/12/13,Travel Agencies,United Kingdom,Travel Agencies,2934.10,HRG UK       
FCOGPC131200976,23/12/13,Travel Agencies,United Kingdom,Travel Agencies,831.97,HRG UK       
FCOGPC131200977,23/12/13,Travel Agencies,Chile,Travel Agencies,602.08,MERIDIAN
FCOGPC131200978,23/12/13,Travel Agencies,Singapore,Travel Agencies,1036.68,AVESON TRAVEL-TANGLIN
FCOGPC131200979,23/12/13,Travel Agencies,Malaysia,Travel Agencies,2773.55,MSL TRAVEL SDN BHD-KL
FCOGPC131200980,24/12/13,Travel Agencies,"Korea, Republic of",Travel Agencies,1132.93,TRAVEL AGENCY     
FCOGPC131200981,24/12/13,Travel Agencies,United Kingdom,Travel Agencies,-3064.44,HRG UK    
FCOGPC131200982,24/12/13,Travel Agencies,Vietnam,Travel Agencies,1743.10,PHONG VE HANOI TOSERCO
FCOGPC131200983,24/12/13,Travel Agencies,United Kingdom,Travel Agencies,523.94,HRG UK      
FCOGPC131200984,26/12/13,Travel Agencies,United Kingdom,Travel Agencies,2295.52,HRG UK      
FCOGPC131200985,26/12/13,Travel Agencies,United Kingdom,Travel Agencies,846.59,HRG UK      
FCOGPC131200986,26/12/13,Travel Agencies,United Kingdom,Travel Agencies,4629.68,HRG UK      
FCOGPC131200987,26/12/13,Travel Agencies,United Kingdom,Travel Agencies,804.65,HRG UK      
FCOGPC131200988,26/12/13,Travel Agencies,United Kingdom,Travel Agencies,535.35,WESTEND TRAVEL LTD
FCOGPC131200989,26/12/13,Travel Agencies,Myanmar,Travel Agencies,617.27,COLUMBUS TRAVELS AND T
FCOGPC131200990,26/12/13,Travel Agencies,Guatemala,Travel Agencies,3846.70,TURVISA
FCOGPC131200991,26/12/13,Travel Agencies,Hungary,Travel Agencies,932.40,AGODA.COM
FCOGPC131200992,26/12/13,Travel Agencies,Hungary,Travel Agencies,3301.20,AGODA.COM
FCOGPC131200993,27/12/13,Transportation Svcs - Default,Qatar,Travel Agencies,1077.22,MOWASALAT ( KARWA )
FCOGPC131200994,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131200995,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131200996,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,4401.54,HRG UK       
FCOGPC131200997,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,2382.66,HRG UK       
FCOGPC131200998,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,1944.87,HRG UK       
FCOGPC131200999,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,679.39,HRG UK       
FCOGPC131201000,31/12/13,Travel Agencies,United Kingdom,Travel Agencies,914.32,HRG UK       
