Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168991                                  ,            1006.0500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             426.2500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             514.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             552.9600,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             583.7700,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             586.8000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168992                                  ,             964.7000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168993                                  ,             230.4000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168993                                  ,             378.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168993                                  ,             411.1300,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,            -535.6800,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             210.2500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             244.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             366.7500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             399.3600,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             486.4800,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             550.5500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             552.9600,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168994                                  ,             806.1200,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168995                                  ,             230.4000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168995                                  ,             311.0300,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168995                                  ,             378.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Welcome&Information                        ,Step Ahead                                        ,PINV      168999                                  ,            8895.8600,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,COS Publishing / stock adj                        ,Commerce Publishing                               ,Authored Apps Limited                             ,PINV      168980                                  ,            6250.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Decant / Recant / Moving Costs                    ,PEG Visitor Offer Strat Non Exh Proj              ,Crest Commercial Removals Ltd                     ,PINV      168981                                  ,            5560.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,Estates Furniture                                 ,Smart Watercoolers T/A Glug Glug Glu              ,PINV      168975                                  ,            2856.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,EXF - Travel                                      ,Botany Research                                   ,Key Travel                                        ,PINV      168979                                  ,            1013.2900,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Freelancers / Self-employed                       ,PEG Interactive Media CLOSED                      ,Andy Rendell                                      ,PINV      168986                                  ,             600.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Hospitality                                       ,DCS Directorate                                   ,Create Food Ltd                                   ,PINV      168982                                  ,           17190.5700,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Create Food Ltd                                   ,PINV      168982                                  ,             109.3300,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Spring Personnel                                  ,PINV      168989                                  ,              20.1900,                                                  
DCMS                                              ,NHM                                               ,2012-07-02 00:00:00.000,EXF - Travel                                      ,Palaeontology Research                            ,AIR MALTA P C                                     ,PGPC        5371                                  ,             150.5500,                                                  
DCMS                                              ,NHM                                               ,2012-07-02 00:00:00.000,EXF - Travel                                      ,Palaeontology Research                            ,AIR MALTA P C                                     ,PGPC        5371                                  ,             297.9500,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,HOTEL NH DUC DE LA VICTOR                         ,PGPC        5360                                  ,             498.4800,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,LONJA DE TAPAS                                    ,PGPC        5360                                  ,              82.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - Travel Costs                                 ,Science Directorate                               ,WESTIN BAYSHORE RESORT &                          ,PGPC        5379                                  ,             348.0200,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - Travel Costs                                 ,Science Directorate                               ,WESTIN BAYSHORE RESORT &                          ,PGPC        5379                                  ,             814.0000,                                                  
DCMS                                              ,NHM                                               ,2012-07-02 00:00:00.000,Conference (delegate) Fees                        ,Commerce Mgmt & Strategy                          ,SEMECCEL        8701188                           ,PGPC        5391                                  ,              44.7600,                                                  
DCMS                                              ,NHM                                               ,2012-07-02 00:00:00.000,Equipment < £5k                                   ,PEG Learning Programme Developers                 ,Amazon  Mktplce EU-UK                             ,PGPC        5381                                  ,              14.3000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,P/L -Training Costs                               ,DCS HR Organisational Development                 ,EMPLOYERS FORUM                                   ,PGPC        5355                                  ,             398.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,Equipment < £5k                                   ,VE Production Display & Conservation              ,PRESERVATION EQUIP                                ,PGPC        5352                                  ,              52.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,FOH Uniform Costs                                 ,Tring Administration                              ,KEY INDUSTRIAL EQUIPMENT                          ,PGPC        5352                                  ,               3.7300,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,FOH Uniform Costs                                 ,Tring Administration                              ,KEY INDUSTRIAL EQUIPMENT                          ,PGPC        5352                                  ,             559.8700,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - General Running Costs                        ,Tring Administration                              ,MARKS & SPENCER                                   ,PGPC        5352                                  ,              17.6400,                                                  
DCMS                                              ,NHM                                               ,2012-06-29 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,EL PORTALON                                       ,PGPC        5360                                  ,              51.6300,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Irrecoverable VAT                                 ,DCS Finance                                       ,Barclay Card                                      ,PGPC        5355                                  ,               2.5300,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,MF - General Running Costs                        ,VE VLE Bookings&Sales                             ,Amazon  Mktplce EU-UK                             ,PGPC        5355                                  ,              16.9500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,MF - General Running Costs                        ,VE VLE Welcome&Information                        ,Amazon  Mktplce EU-UK                             ,PGPC        5355                                  ,              30.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,MF - General Running Costs                        ,VE VLE Bookings&Sales                             ,Amazon  Mktplce EU-UK                             ,PGPC        5355                                  ,             123.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,MF - General Running Costs                        ,VE VLE Welcome&Information                        ,WWW.NMM.AC.UK                                     ,PGPC        5355                                  ,              50.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,MF - Travel Costs                                 ,VE VLE Welcome&Information                        ,PREMIER INN44528885                               ,PGPC        5355                                  ,               4.1700,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,NATURAL HISTORY MUSEUM                            ,PGPC        5355                                  ,               2.2100,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,NATURAL HISTORY MUSEUM                            ,PGPC        5355                                  ,               6.2500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,PEMBROKE                                          ,PGPC        5355                                  ,              27.5500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,PREMIER INN44528885                               ,PGPC        5355                                  ,               6.8700,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,PREMIER INN44528885                               ,PGPC        5355                                  ,               7.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,PREMIER INN44528885                               ,PGPC        5355                                  ,              32.1700,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Hospitality                                       ,PEG Learning - Volunteer Prog CLOSED              ,NATURAL HISTORY MUSEUM                            ,PGPC        5353                                  ,             445.5000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,Barclay Card                                      ,PGPC        5344                                  ,              15.9000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,Lab Consumables                                   ,Zoology Research CLSD                             ,EBUYER (UK) LTD                                   ,PGPC        5344                                  ,              79.4900,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,HOTEL DEREK HOUSTON                               ,PGPC        5344                                  ,             344.3700,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,VE VLE Welcome&Information                        ,BT BILL PAYMENT 2                                 ,PGPC        5355                                  ,              45.4400,                                                  
DCMS                                              ,NHM                                               ,2012-06-28 00:00:00.000,Hospitality                                       ,VE VLE Welcome&Information                        ,NATURAL HISTORY MUSEUM                            ,PGPC        5355                                  ,               1.3300,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,VINO VOLO- WASHING                                ,PGPC        5337                                  ,              34.6500,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,P/L -Training Costs                               ,DCS HR Organisational Development                 ,COM & CO EVENTS                                   ,PGPC        5318                                  ,             412.9400,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Telephone Bills                                   ,DCS Telephones                                    ,British Telecommunications Plc                    ,PINV      169000                                  ,             208.5600,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Telephone Bills                                   ,DCS Telephones                                    ,British Telecommunications Plc                    ,PINV      169000                                  ,             452.1000,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Telephone Direct Lines                            ,DCS Telephones                                    ,British Telecommunications Plc                    ,PINV      169000                                  ,            1343.6100,                                                  
DCMS                                              ,NHM                                               ,2012-07-03 00:00:00.000,Vehicle Fuel Purchases                            ,Estates Stationery & Transport                    ,Allstar Business Solutions Ltd                    ,PINV      169008                                  ,             522.5900,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      169106                                  ,            1047.2000,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS ICT (Info Computer Techonology)               ,Eurobase People                                   ,PINV      169144                                  ,             908.8800,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169019                                  ,             365.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169019                                  ,             531.0200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169019                                  ,             542.0700,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169019                                  ,             961.8000,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169020                                  ,             531.0200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169020                                  ,             731.1600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169020                                  ,            1071.7200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169021                                  ,             472.0100,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169021                                  ,             531.0200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169021                                  ,             705.9500,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169021                                  ,            1003.0200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169022                                  ,             578.2600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169025                                  ,             424.8000,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169025                                  ,             531.0100,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169025                                  ,             539.5600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169025                                  ,            1071.7200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169026                                  ,             442.5200,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169026                                  ,             476.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169026                                  ,             645.4500,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169026                                  ,             893.1000,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169027                                  ,             463.9100,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169027                                  ,             486.7600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,DCS Finance                                       ,Hays Construction & Property                      ,PINV      169036                                  ,            1041.9600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Administration                              ,Hays Construction & Property                      ,PINV      169131                                  ,             179.1000,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,Tring Visitor Services (FOH)                      ,Hays Construction & Property                      ,PINV      169131                                  ,             525.3600,                                                  
DCMS                                              ,NHM                                               ,2012-07-04 00:00:00.000,Agency Temporary Staff Costs                      ,VE VLE Bookings&Sales                             ,Spring Personnel                                  ,PINV      169067                                  ,             519.2000,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,Subscriptions                                     ,Commerce Mgmt & Strategy                          ,HAR HARVARD BUSNS REV                             ,PGPC        5328                                  ,             219.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,EXF - Travel                                      ,Mineralogy Research                               ,THE CHILTERN RLYWY                                ,PGPC        5344                                  ,              59.0000,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,EXF - Travel                                      ,Mineralogy Research                               ,U OF A CONFERENCE SERVICE                         ,PGPC        5344                                  ,             269.2100,                                                  
DCMS                                              ,NHM                                               ,2012-06-20 00:00:00.000,EXF - Travel                                      ,Mineralogy Research                               ,VENEZA HOTEL                                      ,PGPC        5344                                  ,             288.8100,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,MARRIOTT 337L0 WESTFIELDS                         ,PGPC        5337                                  ,             224.3600,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,NATIONAL MUSEU11136983                            ,PGPC        5337                                  ,              22.4100,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,PRET A MANGER                                     ,PGPC        5328                                  ,               6.5900,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,ROTUNDA                                           ,PGPC        5328                                  ,              14.4500,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,TAISHUKATSUPO ASO                                 ,PGPC        5328                                  ,              66.5700,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,USCUSTOMS ESTA APPL PMT                           ,PGPC        5337                                  ,               9.0600,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,INCOGNICO                                         ,PGPC        5328                                  ,             107.8800,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,KEIO PLAZA HOTEL                                  ,PGPC        5328                                  ,              22.8900,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,KEIO PLAZA HOTEL                                  ,PGPC        5328                                  ,              70.2400,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,PEG Interactive Media CLOSED                      ,KEY TRAVEL                                        ,PGPC        5337                                  ,             424.3200,                                                  
DCMS                                              ,NHM                                               ,2012-06-19 00:00:00.000,MF - Travel Costs                                 ,Commerce Mgmt & Strategy                          ,LIMOUSINE BUS NARITA1                             ,PGPC        5328                                  ,              23.7300,                                                  
