Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000859,149363,A & E Fire Equipment Limited,R2083-REC101,R&M of Build - Routine,29 May 2012,£563.04,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000611,2010100,Activist Group Limited (Formerly Eightytwenty Insight LG),R4424-SUP017,Hire of Outside Services,29 May 2012,"£1,578.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001288,25373,Allhands Limited T/A Harrold Jones Services,R2045-HRA100,R & M of Build Door Entry,29 May 2012,"£3,155.58",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000074,53904,Alpha Colour Printers Limited,R4317-RYC006,Non Staff Advertising,08 May 2012,"£1,689.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001229,54108,Alpha Colour Printers Limited,R4317-CUL102,Non Staff Advertising,29 May 2012,"£8,780.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001229,54108,Alpha Colour Printers Limited,R4317-CUL102,Non Staff Advertising,29 May 2012,£142.00,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000046,25777,Alpha Response Print & Mail Limited,R4300-ELE002,Printing - Services,01 May 2012,"£1,829.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000045,25778,Alpha Response Print & Mail Limited,R4300-ELE002,Printing - Services,01 May 2012,"£1,072.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000379,25842,Alpha Response Print & Mail Limited,R4300-ELE002,Printing - Services,29 May 2012,"£3,421.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000380,25843,Alpha Response Print & Mail Limited,R4300-ELE002,Printing - Services,29 May 2012,"£3,930.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000681,964,Andy Clay,R4401-REC007,Services - Fees and Charges,18 May 2012,£530.00,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001180,14789,AON Limited - Tenant Insurance,R2800-CUL107,Insurances - Premises,29 May 2012,£750.00,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001194,541793,Art Shape Limited (Create Gloucestershire Ltd),R6280-CUL001,Grants,29 May 2012,"£1,000.00",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000995,10841,Artful Limited,R4317-DEV001,Non Staff Advertising,24 May 2012,"£1,998.88",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000194,10878,Artful Limited,R4317-DEV001,Non Staff Advertising,11 May 2012,"£2,127.84",
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000068,13504,Artworks Design Consultants (Cheltenham) Limited,R4318-CUL110,Photography & Promotional Materials/Design,01 May 2012,£533.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000205,C/IC109661,Civica UK Limited,C4005-CAP012,Computer Software,08 May 2012,"£79,892.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000900,11523,Complete Climate Solutions,R2077-FIE040,R&M of Build - internal structures,29 May 2012,£19.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000900,11523,Complete Climate Solutions,R2077-FIE040,R&M of Build - internal structures,29 May 2012,£798.16
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000906,11526,Complete Climate Solutions,R2007-REC101,R & M of Plant Contracts,29 May 2012,£285.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000906,11526,Complete Climate Solutions,R2007-REC101,R & M of Plant Contracts,29 May 2012,£172.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000905,11528,Complete Climate Solutions,R2007-ADB103,R & M of Plant Contracts,29 May 2012,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000905,11528,Complete Climate Solutions,R2007-ADB103,R & M of Plant Contracts,29 May 2012,£350.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000426,17549,Cory Environmental (Gloucestershire) Limited,R4417-HLD102,Waste Tipping Charges,24 May 2012,"£1,116.72"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000197,184,Cotswold Conservation Board,R6280-PLP001,Grants,08 May 2012,"£3,774.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000741,C21599,Cotswold Drain Service Limited,R2075-OPS002,Grounds Maintenance - Contract,29 May 2012,"£1,190.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000058,1205,County Community Projects (CCP),R6280-HOM001,Grants,01 May 2012,"£6,563.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000221,1208,County Community Projects (CCP),R6280-PSH001,Grants,08 May 2012,"£1,709.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000222,1209,County Community Projects (CCP),R6280-PSH001,Grants,08 May 2012,"£4,975.74"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000507,1212,County Community Projects (CCP),R7040-GBD001,Recreation & Leisure,18 May 2012,"£12,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000201,1214,County Community Projects (CCP),R6280-GBD103,Grants,08 May 2012,"£54,092.83"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000220,1222,County Community Projects (CCP),R6280-PSH001,Grants,08 May 2012,"£1,172.69"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000880,PS03175,Craig Stanton T/A CSS Pools and Leisure,R2007-REC101,R & M of Plant Contracts,29 May 2012,"£1,086.80"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001181,842401,Criminal Records Bureau (CRB),R4401-REG002,Services - Fees and Charges,29 May 2012,"£1,240.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001181,842401,Criminal Records Bureau (CRB),R4401-CUL107,Services - Fees and Charges,29 May 2012,£44.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001181,842401,Criminal Records Bureau (CRB),R4401-REC101,Services - Fees and Charges,29 May 2012,£44.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001181,842401,Criminal Records Bureau (CRB),R4401-REC001,Services - Fees and Charges,29 May 2012,£88.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001181,842401,Criminal Records Bureau (CRB),R4401-HLD101,Services - Fees and Charges,29 May 2012,£26.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000075,REDACTED,Day Developments Limited,C5000-CAP221,Grants,08 May 2012,"£4,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001003,112466,DeepClean Hygiene Solutions Limited,R4401-CUL102,Services - Fees and Charges,29 May 2012,£697.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000719,40171,Delaware Communications plc,R4003-CCT001,Tools & Equipment - R & M,29 May 2012,"£1,419.17"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000042,7401926310,Dell Corporation Limited,R4000-CUL102,Equipment Purchase,01 May 2012,"£1,409.70"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000043,7401926619,Dell Corporation Limited,R4000-REG001,Equipment Purchase,01 May 2012,£551.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000760,7401927239,Dell Corporation Limited,R4531-SUP005,IT - Purchase of Software,18 May 2012,"£10,995.12"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000078,REDACTED,Disabled Care & Mobility Limited,C5000-CAP221,Grants,29 May 2012,"£1,195.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000686,26733,DPDS Regional Limited - DPDS Consulting Group,R4400-DEV001,Services - Professional Fees,18 May 2012,£618.38
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001170,11343,Emmdee Electrical Services Limited,R2062-ADB101,R & M of Build Cyclical Electrical Remedials,29 May 2012,£501.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000425,b01123071,Environment Agency,R4402-RYC004,Services - General Licences,18 May 2012,"£2,780.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000718,1910,Eradicure (Stratford upon Avon) Limited,R2008-HRA100,R & M of Build - Reactive Repairs,29 May 2012,"£1,284.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000473,155,Esri (UK) Limited,R2008-FIE040,R & M of Build - Reactive Repairs,24 May 2012,"£4,304.89"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000472,376,Esri (UK) Limited,R2008-FIE040,R & M of Build - Reactive Repairs,24 May 2012,£708.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000405,1306,F T Leisure Limited,R2007-REC101,R & M of Plant Contracts,18 May 2012,"£1,100.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000704,REDACTED,Farmington Builders Limited,C5000-CAP221,Grants,29 May 2012,"£6,285.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000478,50648,Fibrous Limited,R4011-CCM001,Goods For Reasle,29 May 2012,"£1,250.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000065,FE1713,Flying Music Company Limited,R4322-CUL110,Artists Fees,01 May 2012,"£2,241.28"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000389,FE1733,Flying Music Company Limited,R4322-CUL110,Artists Fees,18 May 2012,£426.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001273,SIN134187,Frontier Software plc,R4400-SUP003,Services - Professional Fees,29 May 2012,"£1,091.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001263,6744,G P Aerials (1955) Limited,R2049-HRA100,R & M of Build TV Aerials,29 May 2012,£490.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000756,121,Gaskins Treework Specialists,R2075-OPS001,Grounds Maintenance - Contract,18 May 2012,£985.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000766,24373,Glevum Security,R4401-CPK001,Services - Fees and Charges,29 May 2012,"£1,218.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000390,577979,Global Radio Services Limited,R4014-REC101,Marketing,29 May 2012,"£2,450.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000224,1800224748,Gloucestershire County Council,R5001-EMP001,TPP - Major External Contractors,11 May 2012,"£2,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000000,800003291,Gloucestershire Local Government Pension Scheme (LGPS),R1301-REG001,Enhanced Pension,08 May 2012,"£60,332.84"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001103,April 2012-September 2012,Gloucestershire Nightstop,R6280-PSH001,Grants,24 May 2012,"£5,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000198,1781,Gloucestershire Wildlife Trust,R4701-PLP001,Subscriptions,11 May 2012,"£4,600.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001286,0149/12,Graham Harper Associates Limited,R4401-OPS001,Services - Fees and Charges,29 May 2012,"£1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000729,482,Greenway Partnership Limited T/A GPL Building Services,R4401-ELE002,Services - Fees and Charges,24 May 2012,"£5,913.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000730,483,Greenway Partnership Limited T/A GPL Building Services,R4000-ELE002,Equipment Purchase,23 May 2012,"£2,960.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000839,567,Greenway Partnership Limited T/A GPL Building Services,R2008-CPK001,R & M of Build - Reactive Repairs,29 May 2012,"£1,120.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000836,574,Greenway Partnership Limited T/A GPL Building Services,R2062-ECD101,R & M of Build Cyclical Electrical Remedials,23 May 2012,"£2,684.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000721,576,Greenway Partnership Limited T/A GPL Building Services,R2062-CPK001,R & M of Build Cyclical Electrical Remedials,29 May 2012,£654.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000732,584,Greenway Partnership Limited T/A GPL Building Services,R2003-CPK001,R & M of Build Emergency Works,29 May 2012,"£1,040.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000723,586,Greenway Partnership Limited T/A GPL Building Services,R2004-CUL103,R & M of Build Programmed,24 May 2012,"£3,437.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000755,589,Greenway Partnership Limited T/A GPL Building Services,R2004-CPK001,R & M of Build Programmed,23 May 2012,"£35,169.60"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000838,595,Greenway Partnership Limited T/A GPL Building Services,R2062-CPK001,R & M of Build Cyclical Electrical Remedials,29 May 2012,£652.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000810,599,Group Creative Limited,R4014-REC101,Marketing,24 May 2012,"£1,895.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000811,688,Group Creative Limited,R4014-REC101,Marketing,24 May 2012,"£1,950.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000450,735,Group Creative Limited,R4014-REC101,Marketing,29 May 2012,"£1,950.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000231,8987386,Haymarket Publishing Services Limited,R4701-DEV001,Subscriptions,11 May 2012,£510.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001281,150062AD3,Ian Williams Limited,R2060-HRA100,R & M of Build Cyclical Painting Communal Areas,29 May 2012,"£12,818.74"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000032,5184,Icon.net Limited,R4317-CUL107,Non Staff Advertising,08 May 2012,"£1,295.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000031,5185,Icon.net Limited,R4317-CUL107,Non Staff Advertising,08 May 2012,£995.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000528,5207,Icon.net Limited,R4000-CUL107,Equipment Purchase,18 May 2012,"£2,250.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000873,134,iDrill,R2004-OPS001,R & M of Build Programmed,24 May 2012,"£2,125.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000088,21094,Imperial Civil Enforcement Solutions Limited,R4401-CPK012,Services - Fees and Charges,11 May 2012,£840.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000422,6664,Industrial Medical & Safety Services (IMASS) Limited,R4441-SUP003,Occupational Health Fees,11 May 2012,£810.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000423,6665,Industrial Medical & Safety Services (IMASS) Limited,R4441-SUP003,Occupational Health Fees,11 May 2012,"£2,040.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001164,1094,Infotype Limited T/A TouchMedia,R4317-CUL102,Non Staff Advertising,29 May 2012,"£1,150.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001094,PSI019064,Intrinsic Technology Limited,R4533-SUP005,IT - Repair and Maint,29 May 2012,"£28,197.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000106,608154,J P Lennard Limited,R4000-REC007,Equipment Purchase,01 May 2012,£723.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000812,4164,JS Facilities Group Limited,R4401-REC101,Services - Fees and Charges,24 May 2012,"£1,094.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001276,385772,Lister Wilder,C2000-CAP301,Acquisition of Vehicles,29 May 2012,"£25,245.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001276,385772,Lister Wilder,C2000-CAP301,Acquisition of Vehicles,29 May 2012,£55.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001277,385779,Lister Wilder,C2000-CAP301,Acquisition of Vehicles,29 May 2012,"£42,545.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001277,385779,Lister Wilder,C2000-CAP301,Acquisition of Vehicles,29 May 2012,£55.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001308,M126,M J Loveridge Limited,R2044-HRA100,R & M of Build Communal Lighting & Electric Checks,29 May 2012,£699.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000512,29,Mark Masters,R4446-REC101,Coaching Fees,29 May 2012,£851.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14001218,ZDB0010938,Marshalls Plc,R2075-OPS001,Grounds Maintenance - Contract,29 May 2012,"£3,233.44"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000752,3826,Mcdonnell Price Roofing Contractors Limited,C1107-CAH012,Building Works,29 May 2012,"£1,849.99"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000105,8050,McGrath Media,R4014-REC101,Marketing,01 May 2012,£595.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000008,REDACTED,Mears Home Improvements (Business Account),C5000-CAP221,Grants,08 May 2012,"£2,485.88"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000079,REDACTED,Mears Home Improvements (Business Account),C5000-CAP221,Grants,29 May 2012,£737.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000007,REDACTED,Mears Home Improvements (Business Account),C5000-CAP221,Grants,08 May 2012,£603.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000763,3,Meers Consultancy Limited,R4400-SUP009,Services - Professional Fees,29 May 2012,"£3,300.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000403,500012479,MessageLabs Limited T/A Symantec,R4533-SUP005,IT - Repair and Maint,11 May 2012,"£7,560.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000436,3954,MG Windows Cheltenham Limited,R2014-HRA100,R & M of Build Windows,29 May 2012,£912.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000446,3817,MG Windows Cheltenham Limited,R2014-HRA100,R & M of Build Windows,29 May 2012,£590.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000182,2,Miss C L Baldwin (Consultancy),C4006-CAP010,Computer Implementation,08 May 2012,"£3,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000667,412,Miss Helen Whitfield,R4446-REC101,Coaching Fees,29 May 2012,£588.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000421,10512,Mr J J Morrell,R4400-SUP010,Services - Professional Fees,11 May 2012,"£1,413.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000807,57147339,Northcliffe Media Limted,R6280-ECD001,Grants,24 May 2012,"£12,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000527,57257881,Northcliffe Media Limted,R4317-CUL110,Non Staff Advertising,29 May 2012,£600.01
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000218,NS2433,Novatron Scientific Limited,R4028-CUL107,Collections,08 May 2012,£880.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000665,2012/139,Oakley Regeneration Partnership,R6280-GBD001,Grants,18 May 2012,"£19,100.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000846,4773,Oasis Environments Limited,R2013-CPK001,R & M of Build Asbestos,29 May 2012,£600.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14000375,1008707,Otis Limited,R2010-CUL107,R & M of Plant Lifts,24 May 2012,"£1,260.02"
