"Body","Body Name","Posting Date","Transaction number","Amount","Supplier name","Supplier ID","Service Area","Expense Type","Expense Code","Type"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,20079272,"6,776.64 ","Capita Business Services Ltd",10303,"Customer Services","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,20079283,"10,378.54 ","Capita Business Services Ltd",10303,"Council Tax Collection","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,20079283,"5,189.26 ","Capita Business Services Ltd",10303,"NNDR Collection","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,20079283,"10,378.54 ","Capita Business Services Ltd",10303,"Housing & Council Tax Benefits","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",21/03/2012,20079556,"2,100.00 ","Carsington & Hopton Parish Council",57020,"Carsington Fund Grants","Miscellaneous Capital Expend","C007","Capital"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",20/03/2012,20079538,"707.04 ","Chris Evans Farm Services",12512,"Agricultural Business Centre Bakewell","General Repairs",2101,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005658,"2,700.00 ","CIPFA Business Ltd",10848,"Property Services","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005658,"5,000.00 ","CIPFA Business Ltd",10848,"Accountancy","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005659,"640.00 ","CIPFA Business Ltd",10848,"Property Services","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",05/03/2012,20079140,"594.00 ","Community Fund Hope Valley",15264,"Community  Grants","Revenue Grants",4704,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",30/03/2012,20079763,"7,534.27 ","Competition Line (U.K.) Ltd",10380,"Ashbourne Leisure Centre","Competition Line - Gym Fees",4834,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079503,"877.50 ","Complete Mailings Limited",14789,"Council Tax Collection","Stationery",4302,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079503,"1,002.55 ","Complete Mailings Limited",14789,"Council Tax Collection","Contract Payments",5610,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079464,"1,578.00 ","Dart Ltd",15031,"Training","General Corporate Training",1411,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079491,"-500.00 ","Dennis Eagle Ltd",14447,"Vehicles & Plant","Vehicle Parts, Servicing & Repairs",3110,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",26/03/2012,20079637,"1,500.00 ","Derbys & Notts Chamber of Commerce & Industry",12489,"Tourism - Publications","Publications - Mini Guides",4314,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",01/03/2012,20079110,"10,024.00 ","Derbyshire County Council",10506,"Customer Services","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,20079284,"43,316.69 ","Derbyshire County Council",10506,"Wheeled Bins (Trade)","Tipping Charges",4466,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",14/03/2012,20079284,"940.70 ","Derbyshire County Council",10506,"Green Sack Collection","Tipping Charges",4466,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",26/03/2012,20079626,"23,300.99 ","Derbyshire County Council",10510,"Derbyshire County Council","Civil Parking Enforcement Partnership",5102,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",29/03/2012,20079723,"1,457.37 ","Derbyshire County Council",10506,"Collection Fund & Tax Base","General Advertising & Publicity",4810,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",29/03/2012,20079732,"5,088.00 ","Derbyshire County Council",10507,"Improvement Grants","Disabled Facilities Grants","C016","Capital"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,20079261,"15,553.50 ","Derbyshire Dales CVS",10489,"Voluntary Bodies","Derbyshire Dales CVS",4705,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",05/03/2012,20079162,"7,500.00 ","Derventio Housing Trust CIC",14820,"Homelessness","Revenue Grants",4704,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079512,"14,000.00 ","Derwent Living",15027,"Homelessness","Homeless Schemes - Second Homes",4802,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",23/03/2012,20079611,"12,487.50 ","Drivers Jonas Deloitte",14881,"Central Area Sports Centre","Professional Fees","C004","Capital"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,20079264,"2,010.00 ","Dunston Printers Ltd",14853,"Tourism - Publications","Publications - Mini Guides",4314,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",01/03/2012,20079107,"1,860.19 ","East Midlands Housing Association Limited",13216,"Homelessness","Mortgage Rescue Programme",4806,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005571,"2,623.28 ","Eastern Shires Purchasing Organisation",13836,"Ashbourne Leisure Centre","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005572,"1,411.85 ","Eastern Shires Purchasing Organisation",13836,"Bakewell Swimming Pool","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005573,"1,345.31 ","Eastern Shires Purchasing Organisation",13836,"Wirksworth Sports Centre","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",13/03/2012,30005578,"2,354.55 ","Eastern Shires Purchasing Organisation",13836,"Matlock Town Hall","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,30005663,"2,986.64 ","Eastern Shires Purchasing Organisation",13836,"Ashbourne Leisure Centre","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,30005664,"1,710.95 ","Eastern Shires Purchasing Organisation",13836,"Bakewell Swimming Pool","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,30005665,"1,489.84 ","Eastern Shires Purchasing Organisation",13836,"Wirksworth Sports Centre","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,30005672,"2,497.78 ","Eastern Shires Purchasing Organisation",13836,"Matlock Town Hall","Gas",2202,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079343,"1,801.25 ","Fisher German Shuldham Calverley",11447,"Car Parking","Rents",2301,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",29/03/2012,20079721,"738.50 ","Freeth Cartwright LLP",13449,"Democratic Services","Legal Fees",4408,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079677,"3,457.53 ","Frontier Software Plc",12420,"Personnel & Management Services","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079677,"3,457.54 ","Frontier Software Plc",12420,"Payroll","Software Maintenance & Support",4512,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079689,"1,500.00 ","Global Tourism Solutions (UK) Ltd",14498,"Tourism - General","Tourism Promotions",4838,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",27/03/2012,20079690,"750.00 ","Global Tourism Solutions (UK) Ltd",14498,"Tourism - General","Tourism Promotions",4838,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",23/03/2012,20079613,"635.94 ","Health Protection Agency",10767,"Private Water Supplies","Consultancy Services",4403,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",19/03/2012,20079504,"1,286.56 ","Hopkinson Reclamation Limited",14951,"Agricultural Business Centre Bakewell","Composting Gate Fees",4459,"Revenue"
"http://statistics.data.gov.uk/id/local-authority/17UF ","Derbyshire Dales District Council",23/03/2012,20079603,"6,201.87 ","Idox Software Ltd",14165,"Building Regs - Charge Earning","Software Maintenance & Support",4512,"Revenue"
