OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,TOUCHDOWN OFFICES LTD,4844444,23/11/2015,53749,200.62,0,Call charges 2015/16,271700,ICT Telecommunications Fixed
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,External Trading Accounts,,NPS NORTH WEST LTD,6614601,11/11/2015,53751,456.95,0,Survey and draw a detailed plan of,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53752,98.86,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53753,37.15,0,Langstane House 360ltr wheelie bin,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53754,48.33,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53755,58.81,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,18/11/2015,53756,90.86,0,"Emptying of skips from Coronation Hall,",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53757,74.3,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53758,248.74,0,Emptying of Refuse Wheelie Bins held at,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,External Trading Accounts,,CUMBRIA WASTE RECYCLING LTD,3162439,18/11/2015,53759,451.71,0,"Emptying of skips from Market Hall,",182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53760,79.64,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,3162439,18/11/2015,53761,220.02,0,SLH wheelie bin and skip emptying,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53763,144.04,0,Wheelie bins Town hall Queen Street,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53764,32.4,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53765,57.22,0,Westmorland Multi-Storey 660ltr wheelie,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53766,37.15,0,SLDC Cemetery waster bin emptying April,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53768,224.84,0,Emptying of Refuse Wheelie Bins held at,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,KENDAL COLLEGE,,11/11/2015,53769,350,0,29.04.15 13:30–15:00 E-Forms,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Driver Hire Lancaster,7762440,11/11/2015,53770,342,0,Agency driver - October 2015,380000,Vehicle Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,ALAN MYERSCOUGH LTD,2027076,11/11/2015,53771,27.6,0,Repair SL094,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,11/11/2015,53772,297.5,0,Recover SL020,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,FAUN ZOELLER (UK) LTD,751804,11/11/2015,53773,182.38,0,Valve,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Terry Allen Electrical Ltd,,16/11/2015,53774,125,0,Electrical report at Bleaswood Road,101100,Building Electrical
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NORTH WEST EMPLOYERS,,16/11/2015,53775,2000,0,Managers Conference with Irwin Tubitt,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LTT VENDING GROUP LTD,3021756,16/11/2015,53776,263.8,0,2 X Columbia,111400,Catering Vending Machines & Dispensers
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,INTELLIGENT DATA SYSTEMS (UK) LTD,5148878,16/11/2015,53777,23,0,IDS Checks for Taxi Drivers,271510,ICT Application Service Provision
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,RIVERBANK HOSPITALITY CATERING,,16/11/2015,53778,306.5,0,Catering for FSA Course on 4-5th,111000,Catering Banquet & Catering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Transport,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,NPS NORTH WEST LTD,6614601,16/11/2015,53779,1500,0,"Preparation of tender docs, uploading to",391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NPS NORTH WEST LTD,6614601,16/11/2015,53780,38333.33,0,Professional Property Services for,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NPS NORTH WEST LTD,6614601,16/11/2015,53781,700,0,Work to procure Fire Doors at Coronation,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,16/11/2015,53782,150,0,Two 10x2 adverts (DM Policies and SCI,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,16/11/2015,53783,250,0,Two 10x2 adverts (DM Policies and SCI,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WEIGHTMANS LLP,OC326117,23/11/2015,53784,1118,0,Mr and Mrs G charging order,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,CREDIT CALL LTD (NCR),,01/11/2015,53785,921.09,0,Credit Call Commission  2015/16,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GATES TRAVEL SERVICE,,18/11/2015,53786,100.8,0,Cost of train tickets for LC.,261600,HR Travel & Subsistence
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,GATES TRAVEL SERVICE,,18/11/2015,53787,100.8,0,Cost of train tickets for LC.,261600,HR Travel & Subsistence
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,FORBES SOLICITORS,,25/11/2015,53788,468,0,Discipline & Grievance - 07/07/2015,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,16/11/2015,53789,172.5,0,Recover SL219,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Management,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIBA BOOKSHOP,,16/11/2015,53790,60.5,0,The Building Regulation 2015 :Approved,171114,Education Literature
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,W MCCLURE LTD,685360,16/11/2015,53791,76.15,0,12 Boxes Semi Skimmed Milk Portions,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,W MCCLURE LTD,685360,16/11/2015,53792,-43.95,0,10 boxes of foxes favourites,111200,Catering Food & Beverages
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,16/11/2015,53793,493.4,0,Revs and Bens May 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,,,Ulverston BID Company Ltd,9761005,16/11/2015,53794,42306.6,0,Collection figures for October 2015,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NORTHGATE VEHICLE HIRE LTD,1434157,16/11/2015,53795,14.4,0,One day car hire for 7am 4/11/15 (pre,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,G4S SECURE SOLUTIONS (UK) LTD,1046019,16/11/2015,53802,874.84,0,Patrol Services for South Lakeland House,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,16/11/2015,53803,279,0,2015 -2016 RAB Processing Contract and,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,HAGS-SMP Ltd,908021,18/11/2015,53805,5566,0,HAG8002470 Roty Inclusive Roundabout,331000,Sports Playground Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PITNEY BOWES LTD,182037,16/11/2015,53806,414.8,0,2015-2016   Stationery & office,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,TTS (GARSTANG) LTD,4990573,18/11/2015,53807,411.41,0,Repair weigher,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,YPO,,16/11/2015,53808,42.72,0,Carefree Eternum No 2 Polish 5 litres,152000,Consultancy Procurement
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Dodds Designer Florist Ltd,6191912,16/11/2015,53809,616.67,0,Table decorations for Glaxo Balls on 30,241100,Horticultural Seeds & Plants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Lakeland Sinfonia Concert Society,,16/11/2015,53810,3500,0,Arts and Events Funding - 2015-17 - year,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,BRIAN ARMISTEAD LTD T/A SINKFALL RECYCLI,4133280,18/11/2015,53811,1168,0,Green waste tipping - 2015/16,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,METCALFE BROS LTD,5899629,25/11/2015,53812,5814,0,Sweeper hire - November (estimated),381200,Vehicle Mgt Heavy Constr Equip Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,TAYLOR ENGINEERING & FABRICATIONS LTD,4989359,23/11/2015,53813,118.4,0,Buffers,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,BEMROSE BOOTH PARAGON LTD,4891375,16/11/2015,53814,148,0,1000 PVC permit holders,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,GROWING CONCERNS LANDSCAPING,,16/11/2015,53815,1218.59,0,Payments for Handy Person Scheme,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,,,Kendal BID Ltd,8986243,16/11/2015,53816,1541.9,0,Collection figures for September &,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Westley Consulting Ltd,,16/11/2015,53817,4200,0,Business support evaluation.,150000,Consultancy
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Cumbria Action for Sustainability,6492907,16/11/2015,53818,3000,0,Energy Efficiency in Buildings Training,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Gatenby Sanderson Ltd - Interim Leadersh,,16/11/2015,53819,9216,0,6th Interim Asset Manager (Ian Brown),261413,HR- Temporary Staff- Professional
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PS BUSINESS MATTERS,8147185,16/11/2015,53820,2000,0,Kendal Futures Programme Support,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,16/11/2015,53823,7814.4,0,2015-2016 Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,16/11/2015,53824,1139.36,0,2015-2016 Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ROYAL MAIL GROUP PLC,,16/11/2015,53825,70.06,0,2015-2016 Postal Charges a/c 0055114000,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Kendal Town Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA - C P CATERING EQUIPMENT LTD,,16/11/2015,53827,62.55,0,1case of clear plastic cups (7oz) for,111100,Catering Equipment & Utensils
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ST JOHN AMBULANCE CUMBRIA,,16/11/2015,53828,52.8,0,FAO ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ST JOHN AMBULANCE CUMBRIA,,16/11/2015,53832,105.6,0,FAO ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Policy & Partnerships,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SOUTH LAKES HOUSING,IP031419,16/11/2015,53833,180,0,Room for 20 people on the following,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SOUTH LAKES HOUSING,IP031419,16/11/2015,53834,90,0,working safely for 12 people,191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Massey & Harris (Engineering) Ltd,2807012,18/11/2015,53836,2035,0,4 person stand on seesaw and delivery to,331000,Sports Playground Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SCI PRINT LTD,,16/11/2015,53837,237,0,Grange South By-Election Poll Cards,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Harry Park Tyres Ltd,8131208,16/11/2015,53842,76,0,Tyres,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,16/11/2015,53843,45,0,Switches,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,16/11/2015,53844,298,0,Switches,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,16/11/2015,53845,33.9,0,Switches,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,16/11/2015,53846,24,0,Switches,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,16/11/2015,53847,7.68,0,Motor,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,16/11/2015,53848,91.26,0,Pads,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,CUMBRIA TRUCK CENTRE LTD,4298488,16/11/2015,53849,125,0,Link,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53850,1479.44,0,Skip emptying at Ecclerigg & Ulverston,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,CUMBRIA WASTE RECYCLING LTD,3162439,16/11/2015,53851,432,0,Skip emptying at Ecclerigg & Ulverston,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,LANCASTER TRAINING SERVICES LTD,1447612,16/11/2015,53852,415,0,Training 2015/16,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,16/11/2015,53853,5366.49,0,Agency staff - October 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,16/11/2015,53854,4867.98,0,Agency staff - October 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SKV Communications,3495502,16/11/2015,53859,1879,0,Continuation of Provision of,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Southall Associates Limited,5751804,16/11/2015,53860,120,0,Alterations to managers monthly audits,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Environmental Protection,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,INST OF CEMETERY & CREMATORIUM MANGMT,,16/11/2015,53861,130,0,Attendance at ICCM EROB training course,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Whiteheads Solicitors Ltd,5954961,16/11/2015,53862,475,0,Fees for work/advice/telephone,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Cumbria Cleaning Services,9016061,18/11/2015,53863,671.25,0,Cleaner at TVF Hostel,101300,Building Floor Coverings
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NO 5 CHAMBERS,2727465,16/11/2015,53864,1500,0,Reading & drafting response to PAP.,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,WEIGHTMANS LLP,OC326117,16/11/2015,53865,717.5,0,Fees re:  Bankruptcy Proceedings,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/11/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BRITISH TELECOMMUNICATIONS PLC (DD),,01/11/2015,53866,58.13,0,Town View Fields Broadband,279999,ICT Not Elsewhere Classified
