Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC131000609,21/10/13,Catalog Merchant,Japan,Catalogue,566.74,THE JAPAN TIMES CATALO
FCOGPC131000610,21/10/13,Other Direct Marketers,United Kingdom,Catalogue,654.23,Amazon *Marketplce JP
FCOGPC131000611,23/10/13,Combination Catalog & Retail,Argentina,Catalogue,757.93,WWW.LAN.COM
FCOGPC131000612,23/10/13,Combination Catalog & Retail,Argentina,Catalogue,920.62,WWW.LAN.COM
FCOGPC131000613,23/10/13,Other Direct Marketers,France,Catalogue,1102.16,LB HOTINVEST
FCOGPC131000614,23/10/13,Direct Mktg-Travel Related Arr,Pakistan,Catalogue,605.17,SHAKIL EXPRESS PVT LTD
FCOGPC131000615,24/10/13,Catalog Merchant,United Kingdom,Catalogue,583.94,STATIONERY OFFICE BOOK
FCOGPC131000616,28/10/13,Outbound Telemarketing Merchnt,Colombia,Catalogue,707.39,ELEMPLEO.COM
FCOGPC131000617,28/10/13,Combination Catalog & Retail,Argentina,Catalogue,590.98,WWW.AEROLINEAS.COM.AR
FCOGPC131000618,29/10/13,Computer Network/Info Svcs,Japan,Catalogue,1368.00,CROCOS MARKETING
FCOGPC131000619,29/10/13,Computer Network/Info Svcs,Japan,Catalogue,684.00,CROCOS MARKETING
FCOGPC131000620,29/10/13,Catalog Merchant,United Kingdom,Catalogue,1234.53,STATIONERY OFFICE BOOK
FCOGPC131000621,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,706.00,VODAFONE LTD
FCOGPC131000622,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,771.80,VODAFONE LTD
FCOGPC131000623,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,771.72,VODAFONE LTD
FCOGPC131000624,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,1715.00,VODAFONE LTD
FCOGPC131000625,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,3993.31,VODAFONE LTD
FCOGPC131000626,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,4427.11,VODAFONE LTD
FCOGPC131000627,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,1891.18,VODAFONE LTD
FCOGPC131000628,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,730.52,VODAFONE LTD
FCOGPC131000629,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,1107.01,VODAFONE LTD
FCOGPC131000630,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,1521.15,VODAFONE LTD
FCOGPC131000631,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,2054.57,VODAFONE LTD
FCOGPC131000632,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,591.52,VODAFONE LTD
FCOGPC131000633,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,567.20,VODAFONE LTD
FCOGPC131000634,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,683.02,VODAFONE LTD
FCOGPC131000635,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,574.91,VODAFONE LTD
FCOGPC131000636,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,689.43,VODAFONE LTD
FCOGPC131000637,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,553.13,VODAFONE LTD
FCOGPC131000638,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,2000.78,VODAFONE LTD
FCOGPC131000639,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,934.47,VODAFONE LTD
FCOGPC131000640,29/10/13,Other Direct Marketers,United Kingdom,Catalogue,617.72,VODAFONE LTD
FCOGPC131000641,31/10/13,Catalog Merchant,Argentina,Catalogue,746.84,TTS VIAJES
FCOGPC131000642,03/10/13,Misc Apparel/Access Stores,United Kingdom,Clothing,720.00,VIRTUAL TERMINAL
FCOGPC131000643,11/10/13,Men/Boys Clothing/Acc Stores,Australia,Clothing,907.02,ROGER BARTHOLOMEW
FCOGPC131000644,15/10/13,Mens/Womens Clothing Stores,Ecuador,Clothing,578.55,EL NUEVO ALMACEN QUICE
FCOGPC131000645,18/10/13,Fabric Stores,Colombia,Clothing,859.24,COORDINADOS
FCOGPC131000646,24/10/13,Men/Boys Clothing/Acc Stores,Australia,Clothing,918.61,ROGER BARTHOLOMEW
FCOGPC131000647,25/10/13,Men/Boys Clothing/Acc Stores,Mexico,Clothing,1288.23,CRATE & BARREL ANTARA
FCOGPC131000648,28/10/13,Men/Boys Clothing/Acc Stores,Japan,Clothing,590.03,ORDER SUITS SADA KAN
FCOGPC131000649,31/10/13,Family Clothing Stores,Italy,Clothing,865.16,QUATTROPASSI       609
FCOGPC131000650,03/10/13,Department Stores,Mexico,Department Stores,1269.38,CASA PALACIO
FCOGPC131000651,03/10/13,Department Stores,Colombia,Department Stores,1391.91,HOMECENTER
FCOGPC131000652,07/10/13,Department Stores,Pakistan,Department Stores,729.32,MAKRO CASH & CARRY
FCOGPC131000653,09/10/13,Department Stores,Panama,Department Stores,1444.57,CONWAY STORE MULTICENT
FCOGPC131000654,09/10/13,Department Stores,Panama,Department Stores,1444.34,CONWAY STORE MULTICENT
FCOGPC131000655,09/10/13,Department Stores,Panama,Department Stores,1444.85,CONWAY STORE MULTICENT
FCOGPC131000656,09/10/13,Department Stores,Panama,Department Stores,1443.58,CONWAY STORE MULTICENT
FCOGPC131000657,10/10/13,Department Stores,Colombia,Department Stores,604.80,HOME SENTRY PEPE SIERR
FCOGPC131000658,11/10/13,Department Stores,Spain,Department Stores,818.82,IKEA SAN SEBASTIAN DE
FCOGPC131000659,11/10/13,Department Stores,Colombia,Department Stores,549.10,HOMECENTER
FCOGPC131000660,15/10/13,Department Stores,Barbados,Department Stores,634.43,DACOSTA MANNINGS PIERH
FCOGPC131000661,28/10/13,Department Stores,Panama,Department Stores,1033.42,CONWAY STORE MULTICENT
FCOGPC131000662,28/10/13,Department Stores,Costa Rica,Department Stores,1092.48,ALMACENES SIMAN
FCOGPC131000663,01/10/13,Furniture/Equip Stores,Turkey,Diy & Household Stores,732.17,IKEA-MAPA MOB.AKS.PAZ.
FCOGPC131000664,02/10/13,Household Appliance Stores,United Kingdom,Diy & Household Stores,1404.00,TLC SOUTHERN
FCOGPC131000665,02/10/13,Household Appliance Stores,Colombia,Diy & Household Stores,926.39,INNOVAR AVE 15
FCOGPC131000666,02/10/13,Furniture/Equip Stores,Lebanon,Diy & Household Stores,1153.57,ARTS AND MORE GALLERY
FCOGPC131000667,02/10/13,Home Supply Warehouse Stores,Romania,Diy & Household Stores,524.56,BRICOSTORE ROMANIA SA
FCOGPC131000668,03/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,570.00,WWW.FELTECH.CO.UK
FCOGPC131000669,04/10/13,Hardware Equipment/Supplies,United Kingdom,Diy & Household Stores,518.40,REECESAFETY.CO.UK
FCOGPC131000670,04/10/13,Electronics Stores,"Virgin Islands, British",Diy & Household Stores,909.55,INFINITE SOLUTIONS
FCOGPC131000671,04/10/13,Electronics Stores,United Kingdom,Diy & Household Stores,609.83,POWERTRAVEL
FCOGPC131000672,07/10/13,Misc Home Furnishing Specialty,Uruguay,Diy & Household Stores,652.35,SANTUCCI EQUIPAMIENTOS
FCOGPC131000673,07/10/13,Household Appliance Stores,Jamaica,Diy & Household Stores,749.54,APPLIANCE TRADE
FCOGPC131000674,08/10/13,Home Supply Warehouse Stores,Turkey,Diy & Household Stores,1240.68,YASAR KARALI
FCOGPC131000675,08/10/13,Home Supply Warehouse Stores,Turkey,Diy & Household Stores,961.28,YASAR KARALI
FCOGPC131000676,09/10/13,Furniture/Equip Stores,United Kingdom,Diy & Household Stores,898.80,WESTMINSTER GROUP
FCOGPC131000677,09/10/13,Furniture/Equip Stores,United Kingdom,Diy & Household Stores,788.40,ATLANTIC SHOPPING
FCOGPC131000678,10/10/13,Electrical Parts/Equipment,Turkey,Diy & Household Stores,544.34,SINAN ELEKTRIK MALZ.
FCOGPC131000679,10/10/13,Plumbing/Heating Equipment,United Kingdom,Diy & Household Stores,976.20,PARTON FIBREGLASS LTD
FCOGPC131000680,11/10/13,Furniture/Equip Stores,Romania,Diy & Household Stores,622.17,MOBEXPERT PIPERA CASA
FCOGPC131000681,11/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,1453.68,ITALIAN LIGHTING CENTR
FCOGPC131000682,14/10/13,Glass/Paint/Wallpaper Stores,Chile,Diy & Household Stores,1142.31,PINTURAS REVOR VITACUR
FCOGPC131000683,15/10/13,Commercial Furniture,United Kingdom,Diy & Household Stores,1008.00,OSMOND GROUP LTD
FCOGPC131000684,15/10/13,Furniture/Equip Stores,Thailand,Diy & Household Stores,683.41,IKANO (THAILAND) LTD.
FCOGPC131000685,15/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,1246.30,SPECIALIST POWER SYSTE
FCOGPC131000686,16/10/13,Electronics Stores,Costa Rica,Diy & Household Stores,565.92,AUDIOCINEMA
FCOGPC131000687,17/10/13,Floor Covering Stores,Colombia,Diy & Household Stores,1033.03,GUITEX
FCOGPC131000688,18/10/13,Household Appliance Stores,Russia,Diy & Household Stores,596.98,M.VIDEO 28  8
FCOGPC131000689,18/10/13,Furniture/Equip Stores,Czech Republic,Diy & Household Stores,878.49,VORWERK CS K.S.
FCOGPC131000690,18/10/13,Furniture/Equip Stores,Russia,Diy & Household Stores,580.11,IKEA DOM 2
FCOGPC131000691,22/10/13,Household Appliance Stores,Colombia,Diy & Household Stores,1235.65,ELECTRODOMESTICOS MANS
FCOGPC131000692,22/10/13,Household Appliance Stores,Colombia,Diy & Household Stores,1235.65,ELECTRODOMESTICOS MANS
FCOGPC131000693,23/10/13,Furniture/Equip Stores,Portugal,Diy & Household Stores,870.91,CONFORAMA
FCOGPC131000694,23/10/13,Furniture/Equip Stores,Portugal,Diy & Household Stores,735.14,CONFORAMA
FCOGPC131000695,23/10/13,Misc Home Furnishing Specialty,Uruguay,Diy & Household Stores,1035.27,DIVINO
FCOGPC131000696,23/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,1111.80,PORTABLE APPLIANCE
FCOGPC131000697,25/10/13,Electrical Parts/Equipment,United,Diy & Household Stores,1957.68,ITALIAN LIGHTING CENTR
FCOGPC131000698,28/10/13,Household Appliance Stores,Morocco,Diy & Household Stores,766.35,BIEQUIP  SARL
FCOGPC131000699,29/10/13,Lumber/Build. Supply Stores,Argentina,Diy & Household Stores,1297.93,BLAISTEN SA
FCOGPC131000700,29/10/13,Household Appliance Stores,Japan,Diy & Household Stores,5211.42,EPSON DIRECT
FCOGPC131000701,29/10/13,Hardware Stores,Colombia,Diy & Household Stores,997.51,ELECTRO ILUMINACIONES
FCOGPC131000702,30/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,1400.00,WILTS ELECTRICAL BRITS
FCOGPC131000703,30/10/13,Electrical Parts/Equipment,United Kingdom,Diy & Household Stores,1242.82,WILTS ELECTRICAL BRITS
FCOGPC131000704,30/10/13,Electronics Stores,Colombia,Diy & Household Stores,903.03,K TRONIX
FCOGPC131000705,30/10/13,Commercial Furniture,Australia,Diy & Household Stores,794.73,ERGONOMICOFFICE
FCOGPC131000706,31/10/13,Hardware Stores,Pakistan,Diy & Household Stores,563.37,AL-TAHUR SANITARY
FCOGPC131000707,01/10/13,Restaurants,United States of America,Entertainment,774.93,NYC RESTAURANT
FCOGPC131000708,01/10/13,Restaurants,"Korea, Republic of",Entertainment,2863.85,sknetworksworkhillcoex
FCOGPC131000709,07/10/13,Restaurants,Philippines,Entertainment,636.23,CRAVINGS BAKESHOP & RE
FCOGPC131000710,07/10/13,Restaurants,United Kingdom,Entertainment,780.00,R.I.C.S.
FCOGPC131000711,14/10/13,Restaurants,Russia,Entertainment,505.39,KAFE TELESKOP
FCOGPC131000712,14/10/13,Restaurants,United Kingdom,Entertainment,832.61,THE CINNAMON CLUB
FCOGPC131000713,15/10/13,Bars/Taverns/Lounges/Discos,South Africa,Entertainment,1197.44,VILLA VIA HOTEL
FCOGPC131000714,15/10/13,Bars/Taverns/Lounges/Discos,South Africa,Entertainment,1191.92,VILLA VIA HOTEL
FCOGPC131000717,17/10/13,Restaurants,El Salvador,Entertainment,565.56,DELIBANQUETES
FCOGPC131000718,17/10/13,Restaurants,El Salvador,Entertainment,536.26,DELIBANQUETES
FCOGPC131000719,21/10/13,Restaurants,France,Entertainment,1447.17,TRAITEUR CHEZ SOI
FCOGPC131000720,22/10/13,Caterers,Romania,Entertainment,793.15,GALA CATERING SRL
FCOGPC131000721,22/10/13,Restaurants,Samoa,Entertainment,511.07,SCALINI'S
FCOGPC131000722,22/10/13,Restaurants,United Kingdom,Entertainment,2949.10,SEARCY RESTAURANTS
FCOGPC131000723,22/10/13,Restaurants,United Kingdom,Entertainment,801.56,CHAMBERLAINS REST
FCOGPC131000724,22/10/13,Restaurants,United Kingdom,Entertainment,503.25,R.I.C.S.
FCOGPC131000725,23/10/13,Restaurants,Samoa,Entertainment,855.00,BISTRO TATAU
FCOGPC131000726,23/10/13,Restaurants,Samoa,Entertainment,1281.51,BISTRO TATAU
FCOGPC131000727,23/10/13,Restaurants,Philippines,Entertainment,556.53,MANILA MAKI BY PINOYDO
FCOGPC131000728,23/10/13,Restaurants,United Kingdom,Entertainment,1755.00,COMPACT CATERING
FCOGPC131000729,24/10/13,Restaurants,United Kingdom,Entertainment,585.30,BAMBOO BAR & KITCHEN
FCOGPC131000730,24/10/13,Restaurants,Samoa,Entertainment,4266.35,BISTRO TATAU
FCOGPC131000731,25/10/13,Restaurants,Japan,Entertainment,576.52,DYNAC
FCOGPC131000732,25/10/13,Restaurants,Hong Kong,Entertainment,525.66,THE UPPER HOUSE (F & B
FCOGPC131000733,25/10/13,Restaurants,Philippines,Entertainment,1475.65,CRAVINGS BAKESHOP & RE
FCOGPC131000734,25/10/13,Theatrical Producers,United Kingdom,Entertainment,702.00,THEATRE ROYAL HAYM
FCOGPC131000735,28/10/13,Restaurants,United Kingdom,Entertainment,618.12,ATHENAEUM LONDON
FCOGPC131000736,28/10/13,Restaurants,Australia,Entertainment,649.40,SALAMANCA INN
FCOGPC131000737,29/10/13,Restaurants,Morocco,Entertainment,1021.51,REST LE ROYS
FCOGPC131000738,30/10/13,Restaurants,Turkey,Entertainment,788.77,HUNKAR LOKANTA ISLETME
FCOGPC131000739,31/10/13,Restaurants,United Kingdom,Entertainment,993.40,SOUTH PLACE HOTEL FRON
FCOGPC131000740,31/10/13,Restaurants,United Kingdom,Entertainment,1952.45,SOUTH PLACE HOTEL FRON
FCOGPC131000741,08/10/13,Pkg Stores/Beer/Wine/Liquor,Vietnam,Food & Drink,562.78,THE WARE HOUSE
FCOGPC131000742,16/10/13,Freezer/Meat Lockers,Barbados,Food & Drink,575.38,UPLANDS
FCOGPC131000743,21/10/13,Pkg Stores/Beer/Wine/Liquor,China,Food & Drink,2342.31,BEIJINGZUNFUSHANGWUHUI
FCOGPC131000744,02/10/13,Med/Health Services - Def,United Kingdom,Health,1200.00,EFFICACY LTD
FCOGPC131000745,02/10/13,Medical/Dental Labs,Jamaica,Health,2032.67,DISPOSABLES LIM
FCOGPC131000715,16/10/13,Restaurants,United Kingdom,Hotels,10000.00,SOUTH PLACE HOTEL FRON
FCOGPC131000716,16/10/13,Restaurants,United Kingdom,Hotels,8961.65,SOUTH PLACE HOTEL FRON
FCOGPC131000746,01/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,643.50,ACCOMMODATION PROVIDER
FCOGPC131000747,01/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2057.30,ACCOMMODATION PROVIDER
FCOGPC131000748,01/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1731.24,ACCOMMODATION PROVIDER
FCOGPC131000749,01/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,3972.48,ACCOMMODATION PROVIDER
FCOGPC131000750,01/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,3000.00,ACCOMMODATION PROVIDER
FCOGPC131000751,01/10/13,Hotels/Motels/Resorts,Brazil,Hotels,-1685.93,ACCOMMODATION PROVIDER
FCOGPC131000752,01/10/13,Hotels/Motels/Resorts,Belgium,Hotels,616.20,ACCOMMODATION PROVIDER
FCOGPC131000753,01/10/13,Hotels/Motels/Resorts,Belgium,Hotels,564.51,ACCOMMODATION PROVIDER
FCOGPC131000754,01/10/13,Hotels/Motels/Resorts,Belgium,Hotels,-564.51,ACCOMMODATION PROVIDER
FCOGPC131000755,01/10/13,Hotels/Motels/Resorts,Singapore,Hotels,743.66,ACCOMMODATION PROVIDER
FCOGPC131000756,01/10/13,Hotels/Motels/Resorts,Kenya,Hotels,513.35,ACCOMMODATION PROVIDER
FCOGPC131000757,01/10/13,Hotels/Motels/Resorts,Kenya,Hotels,7926.39,ACCOMMODATION PROVIDER
FCOGPC131000758,01/10/13,Hotels/Motels/Resorts,Kenya,Hotels,1686.49,ACCOMMODATION PROVIDER
FCOGPC131000759,01/10/13,Hotels/Motels/Resorts,Kenya,Hotels,740.28,ACCOMMODATION PROVIDER
FCOGPC131000760,01/10/13,Hotels/Motels/Resorts,Bermuda,Hotels,833.41,ACCOMMODATION PROVIDER
FCOGPC131000761,02/10/13,Hotels/Motels/Resorts,Philippines,Hotels,1397.57,ACCOMMODATION PROVIDER
FCOGPC131000762,03/10/13,Hotels/Motels/Resorts,Jamaica,Hotels,825.85,ACCOMMODATION PROVIDER
FCOGPC131000763,03/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,783.00,ACCOMMODATION PROVIDER
FCOGPC131000764,03/10/13,Hotels/Motels/Resorts,Turkey,Hotels,690.90,ACCOMMODATION PROVIDER
FCOGPC131000765,03/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,1674.00,ACCOMMODATION PROVIDER
FCOGPC131000766,04/10/13,Hotels/Motels/Resorts,Spain,Hotels,521.88,ACCOMMODATION PROVIDER
FCOGPC131000767,04/10/13,Hotels/Motels/Resorts,Switzerland,Hotels,637.23,ACCOMMODATION PROVIDER
FCOGPC131000768,04/10/13,Hotels/Motels/Resorts,Paraguay,Hotels,771.06,ACCOMMODATION PROVIDER
FCOGPC131000769,04/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,4077.92,ACCOMMODATION PROVIDER
FCOGPC131000770,04/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,992.25,ACCOMMODATION PROVIDER
FCOGPC131000771,07/10/13,Hotels/Motels/Resorts,United States of America,Hotels,635.07,ACCOMMODATION PROVIDER
FCOGPC131000772,07/10/13,Hotels/Motels/Resorts,United States of America,Hotels,679.08,ACCOMMODATION PROVIDER
FCOGPC131000773,07/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2369.50,ACCOMMODATION PROVIDER
FCOGPC131000774,07/10/13,Hotels/Motels/Resorts,Canada,Hotels,520.60,ACCOMMODATION PROVIDER
FCOGPC131000775,07/10/13,Hotels/Motels/Resorts,United States of America,Hotels,716.59,ACCOMMODATION PROVIDER
FCOGPC131000776,07/10/13,Hotels/Motels/Resorts,Trinidad and Tobago,Hotels,541.81,ACCOMMODATION PROVIDER
FCOGPC131000777,07/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,877.13,ACCOMMODATION PROVIDER
FCOGPC131000778,07/10/13,Hotels/Motels/Resorts,"Congo, Democratic Republic",Hotels,561.31,ACCOMMODATION PROVIDER
FCOGPC131000779,07/10/13,Hotels/Motels/Resorts,Indonesia,Hotels,683.17,ACCOMMODATION PROVIDER
FCOGPC131000780,07/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,855.00,ACCOMMODATION PROVIDER
FCOGPC131000781,07/10/13,Hotels/Motels/Resorts,"Congo, Democratic Republic",Hotels,561.31,ACCOMMODATION PROVIDER
FCOGPC131000782,07/10/13,Hotels/Motels/Resorts,United States of America,Hotels,804.39,ACCOMMODATION PROVIDER
FCOGPC131000783,07/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,525.00,ACCOMMODATION PROVIDER
FCOGPC131000784,07/10/13,Hotels/Motels/Resorts,United States of America,Hotels,523.67,ACCOMMODATION PROVIDER
FCOGPC131000785,08/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,728.00,ACCOMMODATION PROVIDER
FCOGPC131000786,08/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,727.65,ACCOMMODATION PROVIDER
FCOGPC131000787,08/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,632.40,ACCOMMODATION PROVIDER
FCOGPC131000788,08/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,752.40,ACCOMMODATION PROVIDER
FCOGPC131000789,08/10/13,Hotels/Motels/Resorts,United States of America,Hotels,660.03,ACCOMMODATION PROVIDER
FCOGPC131000790,09/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,542.00,ACCOMMODATION PROVIDER
FCOGPC131000791,09/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,563.00,ACCOMMODATION PROVIDER
FCOGPC131000792,09/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,915.00,ACCOMMODATION PROVIDER
FCOGPC131000793,09/10/13,Hotels/Motels/Resorts,Barbados,Hotels,1456.63,ACCOMMODATION PROVIDER
FCOGPC131000794,09/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,504.00,ACCOMMODATION PROVIDER
FCOGPC131000795,09/10/13,Hotels/Motels/Resorts,United States of America,Hotels,679.38,ACCOMMODATION PROVIDER
FCOGPC131000796,10/10/13,Hotels/Motels/Resorts,France,Hotels,993.44,ACCOMMODATION PROVIDER
FCOGPC131000797,10/10/13,Hotels/Motels/Resorts,Australia,Hotels,970.34,ACCOMMODATION PROVIDER
FCOGPC131000798,10/10/13,Hotels/Motels/Resorts,Angola,Hotels,611.74,ACCOMMODATION PROVIDER
FCOGPC131000799,10/10/13,Hotels/Motels/Resorts,Australia,Hotels,1161.83,ACCOMMODATION PROVIDER
FCOGPC131000800,10/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,883.20,ACCOMMODATION PROVIDER
FCOGPC131000801,10/10/13,Hotels/Motels/Resorts,Australia,Hotels,1183.93,ACCOMMODATION PROVIDER
FCOGPC131000802,10/10/13,Hotels/Motels/Resorts,Australia,Hotels,1157.81,ACCOMMODATION PROVIDER
FCOGPC131000803,10/10/13,Hotels/Motels/Resorts,Germany,Hotels,538.21,ACCOMMODATION PROVIDER
FCOGPC131000804,10/10/13,Hotels/Motels/Resorts,South Africa,Hotels,1062.18,ACCOMMODATION PROVIDER
FCOGPC131000805,11/10/13,Hotels/Motels/Resorts,Australia,Hotels,1424.18,ACCOMMODATION PROVIDER
FCOGPC131000806,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,600.59,ACCOMMODATION PROVIDER
FCOGPC131000807,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,600.59,ACCOMMODATION PROVIDER
FCOGPC131000808,11/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2394.00,ACCOMMODATION PROVIDER
FCOGPC131000809,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,600.59,ACCOMMODATION PROVIDER
FCOGPC131000810,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,600.59,ACCOMMODATION PROVIDER
FCOGPC131000811,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,748.89,ACCOMMODATION PROVIDER
FCOGPC131000812,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,1300.38,ACCOMMODATION PROVIDER
FCOGPC131000813,11/10/13,Hotels/Motels/Resorts,Russia,Hotels,697.40,ACCOMMODATION PROVIDER
FCOGPC131000814,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,535.43,ACCOMMODATION PROVIDER
FCOGPC131000815,14/10/13,Hotels/Motels/Resorts,China,Hotels,600.89,ACCOMMODATION PROVIDER
FCOGPC131000816,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,3450.00,ACCOMMODATION PROVIDER
FCOGPC131000817,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,589.60,ACCOMMODATION PROVIDER
FCOGPC131000818,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,785.00,ACCOMMODATION PROVIDER
FCOGPC131000819,14/10/13,Hotels/Motels/Resorts,United States of America,Hotels,3517.40,ACCOMMODATION PROVIDER
FCOGPC131000820,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,840.00,ACCOMMODATION PROVIDER
FCOGPC131000821,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,2374.96,ACCOMMODATION PROVIDER
FCOGPC131000822,14/10/13,Hotels/Motels/Resorts,United Arab Emirates,Hotels,571.90,ACCOMMODATION PROVIDER
FCOGPC131000823,14/10/13,Hotels/Motels/Resorts,Russia,Hotels,-600.59,ACCOMMODATION PROVIDER
FCOGPC131000824,14/10/13,Hotels/Motels/Resorts,Hong Kong,Hotels,1050.55,ACCOMMODATION PROVIDER
FCOGPC131000825,14/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,740.00,ACCOMMODATION PROVIDER
FCOGPC131000826,14/10/13,Hotels/Motels/Resorts,South Africa,Hotels,684.82,ACCOMMODATION PROVIDER
FCOGPC131000827,14/10/13,Hotels/Motels/Resorts,Canada,Hotels,603.28,ACCOMMODATION PROVIDER
FCOGPC131000828,14/10/13,Hotels/Motels/Resorts,Canada,Hotels,874.50,ACCOMMODATION PROVIDER
FCOGPC131000829,15/10/13,Hotels/Motels/Resorts,Brazil,Hotels,710.02,ACCOMMODATION PROVIDER
FCOGPC131000830,15/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,687.60,ACCOMMODATION PROVIDER
FCOGPC131000831,15/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,732.90,ACCOMMODATION PROVIDER
FCOGPC131000832,15/10/13,Hotels/Motels/Resorts,Russia,Hotels,-599.16,ACCOMMODATION PROVIDER
FCOGPC131000833,15/10/13,Hotels/Motels/Resorts,South Africa,Hotels,578.91,ACCOMMODATION PROVIDER
FCOGPC131000834,15/10/13,Hotels/Motels/Resorts,South Africa,Hotels,7267.44,ACCOMMODATION PROVIDER
FCOGPC131000835,15/10/13,Hotels/Motels/Resorts,Jamaica,Hotels,651.67,ACCOMMODATION PROVIDER
FCOGPC131000836,15/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,900.00,ACCOMMODATION PROVIDER
FCOGPC131000837,15/10/13,Hotels/Motels/Resorts,Oman,Hotels,4996.08,ACCOMMODATION PROVIDER
FCOGPC131000838,15/10/13,Hotels/Motels/Resorts,China,Hotels,3358.85,ACCOMMODATION PROVIDER
FCOGPC131000839,15/10/13,Hotels/Motels/Resorts,South Africa,Hotels,1212.56,ACCOMMODATION PROVIDER
FCOGPC131000840,16/10/13,Hotels/Motels/Resorts,Germany,Hotels,1131.91,ACCOMMODATION PROVIDER
FCOGPC131000841,16/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,612.00,ACCOMMODATION PROVIDER
FCOGPC131000842,16/10/13,Hotels/Motels/Resorts,Germany,Hotels,1219.44,ACCOMMODATION PROVIDER
FCOGPC131000843,16/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,659.00,ACCOMMODATION PROVIDER
FCOGPC131000844,16/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,961.00,ACCOMMODATION PROVIDER
FCOGPC131000845,17/10/13,Hotels/Motels/Resorts,United States of America,Hotels,3681.88,ACCOMMODATION PROVIDER
FCOGPC131000846,17/10/13,Hotels/Motels/Resorts,United Kingdom,Hotels,4860.00,ACCOMMODATION PROVIDER
FCOGPC131000847,17/10/13,Hotels/Motels/Resorts,China,Hotels,1333.33,ACCOMMODATION PROVIDER
