"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD33","SEO (L)","35946","42968","Senior Executive Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","AO (L)","21235","23045","Administrative Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","AO (N)","18398","19907","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","AO (N)","18398","19907","Administrative Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","EO (L)","25363","29063","Executive Officer","2.40","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","EO (L)","25363","29063","Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","FS (L)","27500","36000","Assistant Economist Provisional","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","G7 (L)","48326","58007","Grade 7","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","G7 (L)","48326","58007","Grade 7","3.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","HEO (L)","30147","34930","Higher Executive Officer","5.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","HEO (N)","27013","31233","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","SEO (L)","35946","42968","Senior Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD34","SEO (N)","33321","39799","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","EO (L)","25363","29063","Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","FS (L)","27500","36000","Assistant Statistician","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","FS (N)","27500","36000","Not in Post","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","G7 (L)","48326","58007","Grade 7","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","G7 (L)","48326","58007","Grade 7","1.00","Social Research"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","G7 (L)","48326","58007","Grade 7","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","G7 (N)","43654","52333","Grade 7","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","HEO (L)","30147","34930","Higher Executive Officer","3.80","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","SEO (L)","35946","42968","Senior Executive Officer","6.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","SEO (L)","35946","42968","Senior Executive Officer","0.90","Social Research"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD35","SEO (N)","33321","39799","Senior Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD68","G7 (L)","48326","58007","Grade 7","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Food & Sustainable Economy","DD68","G7 (L)","48326","58007","Not in Post","1.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","D3","G6 (L)","58516","69680","Grade 6","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","AA (L)","18787","19785","Administrative Assistant","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","AA (L)","18787","19785","Administrative Assistant","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","AO (L)","21235","23045","Administrative Officer","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","AO (L)","21235","23045","Personal Secretary","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","AO (N)","18398","19907","Administrative Officer","2.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","EO (L)","25363","29063","Executive Officer","2.39","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","EO (N)","22698","25903","Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","FS (L)","27500","36000","Not in Post","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G6 (L)","58516","69680","Grade 6","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G7 (L)","48326","58007","Grade 7","3.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G7 (L)","48326","58007","Not in Post","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G7 (N)","43654","52333","Grade 7","3.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G7 (N)","43654","52333","Not in Post","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","G7 (OL)","44518","57432","Grade 7","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","HEO (L)","30147","34930","Higher Executive Officer","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","HEO (L)","30147","34930","Higher Executive Officer","2.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","HEO (L)","30147","34930","Information Officer","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","HEO (L)","30147","34930","Not in Post","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","HEO (N)","27013","31233","Higher Executive Officer","3.65","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","SEO (L)","35946","42968","Senior Executive Officer","5.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","SEO (L)","35946","42968","Senior Executive Officer","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","SEO (L)","35946","42968","Not in Post","1.00","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","SEO (N)","33321","39799","Senior Executive Officer","3.81","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD12","SEO (N)","33321","39799","Senior Executive Officer","0.80","Other"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","FS (L)","27500","36000","Higher Executive Officer (D)","4.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","FS (N)","27500","36000","Higher Executive Officer (D)","4.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","FS (OL)","27500","36000","Higher Executive Officer (D)","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","G6 (L)","58516","69680","Grade 6","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","G7 (L)","48326","58007","Grade 7","3.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","SEO (L)","35946","42968","Senior Executive Officer","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD13","SEO (L)","35946","42968","Not in Post","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","AA (L)","18787","19785","Administrative Assistant","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","EO (L)","25363","29063","Executive Officer","1.80","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","G6 (L)","58516","69680","Grade 6","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","G6 (L)","58516","69680","Not in Post","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","G7 (L)","48326","58007","Grade 7","4.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","G7 (N)","43654","52333","Grade 7","2.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","HEO (L)","30147","34930","Higher Executive Officer","4.77","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","HEO (N)","27013","31233","Higher Executive Officer","0.50","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Human Resources","DD14","SEO (L)","35946","42968","Senior Executive Officer","5.80","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","AA (L)","18787","19785","Administrative Assistant","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","AO (L)","21235","23045","Administrative Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","EO (L)","25363","29063","Senior Personal Secretary","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","FS (L)","27500","36000","Assistant Economist","0.91","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","G7 (L)","48326","58007","Grade 7","2.00","Economics"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","G7 (L)","48326","58007","Grade 7","6.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","HEO (L)","30147","34930","Higher Executive Officer","3.53","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","HEO (L)","30147","34930","Higher Scientific Officer","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","SEO (L)","35946","42968","Senior Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD37","SEO (L)","35946","42968","Senior Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","AO (L)","21235","23045","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","EO (L)","25363","29063","Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","G7 (L)","48326","58007","Grade 7","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","G7 (L)","48326","58007","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","HEO (L)","30147","34930","Higher Executive Officer","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD39","SEO (L)","35946","42968","Senior Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","AO (L)","21235","23045","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","EO (L)","25363","29063","Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","G6 (L)","58516","69680","Grade 6","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","G7 (L)","48326","58007","Grade 7","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","G7 (N)","43654","52333","Grade 7","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","HEO (L)","30147","34930","Higher Executive Officer","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","HEO (N)","27013","31233","Higher Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD41","SEO (L)","35946","42968","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","EO (L)","25363","29063","Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","EO (L)","25363","29063","Senior Personal Secretary","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","G7 (L)","48326","58007","Grade 7","4.83","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","G7 (L)","48326","58007","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","HEO (L)","30147","34930","Higher Executive Officer","8.80","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","SEO (L)","35946","42968","Senior Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","SEO (L)","35946","42968","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Marine & Fisheries","DD40","SEO (N)","33321","39799","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","PSCH & DG Offices","DG3","AO (L)","21235","23045","Administrative Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","PSCH & DG Offices","DG3","EO (L)","25363","29063","Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","PSCH & DG Offices","DG3","G7 (L)","48326","58007","Grade 7","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","PSCH & DG Offices","DG3","HEO (L)","30147","34930","Higher Executive Officer","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD42","G6 (N)","53236","63802","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD42","G7 (L)","48326","58007","Grade 7","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD42","HEO (L)","30147","34930","Higher Executive Officer","1.00","Human Resources"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD42","HEO (L)","30147","34930","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD42","SEO (L)","35946","42968","Senior Executive Officer","1.70","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","AA (L)","18787","19785","Administrative Assistant","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","AO (L)","21235","23045","Administrative Officer","2.86","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","AO (L)","21235","23045","Personal Secretary","1.78","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","AO (N)","18398","19907","Administrative Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","EO (L)","25363","29063","Senior Personal Secretary","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","EO (N)","22698","25903","Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","G7 (L)","48326","58007","Grade 7","0.40","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","G7 (N)","43654","52333","Grade 7","0.81","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","HEO (L)","30147","34930","Higher Scientific Officer","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","HEO (N)","27013","31233","Higher Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD43","HEO (N)","27013","31233","Higher Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD44","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD44","G7 (L)","48326","58007","Grade 7","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD44","SEO (L)","35946","42968","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD45","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD45","G7 (L)","48326","58007","Grade 7","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD45","HEO (L)","30147","34930","Higher Executive Officer","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","EO (L)","25363","29063","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","FS (L)","27500","36000","Higher Executive Officer (D)","1.00","Operational Research"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","FS (L)","27500","36000","Higher Executive Officer (D)","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","G6 (N)","53236","63802","Grade 6","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","G7 (L)","48326","58007","Grade 7","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","HEO (L)","30147","34930","Higher Executive Officer","0.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","SEO (L)","35946","42968","Senior Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD46","SEO (N)","33321","39799","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","AO (N)","18398","19907","Administrative Officer","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","EO (N)","22698","25903","Executive Officer","16.07","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","G6 (N)","53236","63802","Grade 6","6.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","G6 (OL)","54290","68990","Grade 6","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","G7 (N)","43654","52333","Grade 7","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","HEO (N)","27013","31233","Higher Executive Officer","44.72","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","HEO (OL)","27548","34584","Higher Executive Officer","5.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","SEO (L)","35946","42968","Senior Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","SEO (N)","33321","39799","Senior Executive Officer","15.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD47","SEO (N)","33321","39799","Not in Post","1.73","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","AA (L)","18787","19785","Administrative Assistant","0.58","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","EO (L)","25363","29063","Executive Officer","1.89","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","EO (L)","25363","29063","Statistical Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","EO (N)","22698","25903","Executive Officer","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","FS (L)","27500","36000","Higher Executive Officer (D)","1.60","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","G6 (L)","58516","69680","Grade 6","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","G7 (L)","48326","58007","Grade 7","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","G7 (L)","48326","58007","Grade 7","1.00","Social Research"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","G7 (L)","48326","58007","Grade 7","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","G7 (N)","43654","52333","Grade 7","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","HEO (L)","30147","34930","Higher Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","HEO (N)","27013","31233","Higher Executive Officer","4.65","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","HEO (N)","27013","31233","Higher Executive Officer","1.00","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","HEO (N)","27013","31233","Not in Post","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","SEO (L)","35946","42968","Senior Executive Officer","4.00","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","SEO (N)","33321","39799","Senior Executive Officer","4.80","Policy"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD48","SEO (N)","33321","39799","Senior Executive Officer","0.80","Statisticians"
"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops","DD49","AA (N)","15529","16368","Administrative Assistant","0.43","Policy"
