Wakefield Council Purchase Card Spend for Quarter 1st January 2017 to 31st March 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,CINEWORLD,Holidays & Outings,Revenue,160886,12,13/01/2017,12.25,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,CINEWORLD,Holidays & Outings,Revenue,160902,203,10/03/2017,25.00,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,CO-OP GROUP,Holidays & Outings,Revenue,160900,20,28/02/2017,0.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,CO-OP GROUP,Holidays & Outings,Revenue,160900,50,28/02/2017,0.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,CO-OP GROUP,Holidays & Outings,Revenue,160913,21,05/04/2017,0.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,COSTA COFFEE,Holidays & Outings,Revenue,160891,106,31/01/2017,2.97,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DELI KITCHEN,Holidays & Outings,Revenue,160910,107,31/03/2017,8.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,DOMINOS PIZZA,Holidays & Outings,Revenue,160909,250,30/03/2017,59.24,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,EMPIRE RESTAURANT,Holidays & Outings,Revenue,160900,18,28/02/2017,4.15,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,EVENTIM ,Holidays & Outings,Revenue,160912,93,04/04/2017,119.50,Nil,THEATRICAL PRODUCERS(EXCL MOTION PIX)TICKET AGNCY,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,FARMER COPLEYS FARM SHOP,Holidays & Outings,Revenue,160892,565,03/02/2017,7.87,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GOOLE LEISURE CENTRE,Holidays & Outings,Revenue,160902,248,10/03/2017,8.10,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVELEYS,Holidays & Outings,Revenue,160912,11,04/04/2017,6.75,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVELEYS,Holidays & Outings,Revenue,160900,38,28/02/2017,5.15,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVITY,Holidays & Outings,Revenue,160910,34,31/03/2017,21.90,Nil,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVITY,Holidays & Outings,Revenue,160891,67,31/01/2017,21.90,Nil,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVITY,Holidays & Outings,Revenue,160891,93,31/01/2017,32.85,Nil,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRAVITY,Holidays & Outings,Revenue,160891,112,31/01/2017,21.90,Nil,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GREGGS,Holidays & Outings,Revenue,160891,54,31/01/2017,5.90,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GREGGS,Holidays & Outings,Revenue,160910,169,31/03/2017,5.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GREGGS,Holidays & Outings,Revenue,160891,26,31/01/2017,4.50,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GREGGS,Holidays & Outings,Revenue,160891,84,31/01/2017,5.35,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GREGGS,Holidays & Outings,Revenue,160913,19,05/04/2017,3.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GRIND,Holidays & Outings,Revenue,160891,33,31/01/2017,5.70,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,GT NEWS EX,Holidays & Outings,Revenue,160906,100,24/03/2017,5.50,Nil,NEWS DEALERS AND NEWSSTANDS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,HALFORDS,Holidays & Outings,Revenue,160912,34,04/04/2017,-7.99,Nil,BICYCLE SHOPS-SALES AND SERVICE,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,HOPE TOWN PO & LONDIS,Holidays & Outings,Revenue,160891,60,31/01/2017,1.88,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,HUT GREEN STORES,Holidays & Outings,Revenue,160893,53,07/02/2017,10.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,HUT GREEN STORES,Holidays & Outings,Revenue,160893,56,07/02/2017,6.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,JUMP-INC,Holidays & Outings,Revenue,160906,99,24/03/2017,25.00,Nil,RECREATIONAL AND SPORTING CAMPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LOTHERTON HALL,Holidays & Outings,Revenue,160886,435,13/01/2017,8.10,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LOTHERTON HALL,Holidays & Outings,Revenue,160886,445,13/01/2017,13.50,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,LOTHERTON HALL,Holidays & Outings,Revenue,160886,446,13/01/2017,18.10,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MARKS & SPENCER PLC,Holidays & Outings,Revenue,160893,36,07/02/2017,6.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MARKS & SPENCER PLC,Holidays & Outings,Revenue,160912,10,04/04/2017,1.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MATTIA DINER,Holidays & Outings,Revenue,160886,11,13/01/2017,36.95,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MAX SPIELMANN LTD,Holidays & Outings,Revenue,160912,41,04/04/2017,7.35,Nil,PHOTOGRAPHIC STUDIOS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160892,146,03/02/2017,2.39,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160892,231,03/02/2017,1.57,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160892,306,03/02/2017,1.57,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160893,255,07/02/2017,0.82,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160902,464,10/03/2017,1.65,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160906,48,24/03/2017,5.46,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160910,106,31/03/2017,5.49,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160910,231,31/03/2017,6.78,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160891,76,31/01/2017,2.58,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160906,119,24/03/2017,5.09,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160906,169,24/03/2017,12.08,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160910,157,31/03/2017,5.96,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160893,48,07/02/2017,3.82,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160900,39,28/02/2017,3.91,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,14,04/04/2017,3.91,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,4,05/04/2017,1.98,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,5,05/04/2017,1.16,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,7,05/04/2017,2.24,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,8,05/04/2017,3.48,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,9,05/04/2017,2.47,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,15,05/04/2017,2.99,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,7,04/04/2017,3.06,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160900,28,28/02/2017,7.67,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160900,88,28/02/2017,1.16,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160900,89,28/02/2017,3.14,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160893,60,07/02/2017,3.91,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160913,20,05/04/2017,3.06,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160893,35,07/02/2017,3.14,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,27,04/04/2017,4.82,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,28,04/04/2017,4.57,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,30,04/04/2017,6.39,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160912,32,04/04/2017,3.64,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,MCDONALDS,Holidays & Outings,Revenue,160908,168,29/03/2017,2.97,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NANDOS,Holidays & Outings,Revenue,160900,34,28/02/2017,4.71,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NANDOS,Holidays & Outings,Revenue,160900,35,28/02/2017,4.71,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL COAL MINING MUSEUM,Holidays & Outings,Revenue,160912,23,04/04/2017,-12.00,Nil,TOURIST ATTRACTIONS AND EXHIBITS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,NATIONAL COAL MINING MUSEUM,Holidays & Outings,Revenue,160912,24,04/04/2017,12.00,Nil,TOURIST ATTRACTIONS AND EXHIBITS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PHOTO ME RETAIL LTD,Holidays & Outings,Revenue,160912,31,04/04/2017,1.80,Nil,PHOTO DEVELOPING PHOTOFINISHING LABORATORIES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PIZZA HUT,Holidays & Outings,Revenue,160890,217,26/01/2017,12.24,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,POUNDWORLD RETAIL,Holidays & Outings,Revenue,160893,32,07/02/2017,2.50,Nil,DISCOUNT STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160900,44,28/02/2017,4.18,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160900,45,28/02/2017,6.49,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160900,77,28/02/2017,8.73,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160913,13,05/04/2017,5.41,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160913,22,05/04/2017,9.81,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,160893,24,07/02/2017,5.99,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Holidays & Outings,Revenue,160891,123,31/01/2017,1.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Holidays & Outings,Revenue,160891,22,31/01/2017,2.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Holidays & Outings,Revenue,160893,33,07/02/2017,1.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SAINSBURYS,Holidays & Outings,Revenue,160913,23,05/04/2017,7.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SELBY SUPER BOWL,Holidays & Outings,Revenue,160900,86,28/02/2017,5.00,Nil,BANDS ORCHESTRAS & MISC ENTRTNRS-NOT ELSWHR CLAS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SILKWOOD FARM,Holidays & Outings,Revenue,160913,0,05/04/2017,5.20,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SILKWOOD FARM,Holidays & Outings,Revenue,160913,10,05/04/2017,4.37,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,STOCKELD PARK,Holidays & Outings,Revenue,160893,34,07/02/2017,10.00,Nil,GIFT CARD NOVELTY AND SOUVENIR SHOPS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160891,118,31/01/2017,8.80,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160891,41,31/01/2017,13.80,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160910,54,31/03/2017,15.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160906,96,24/03/2017,3.42,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160900,137,28/02/2017,3.33,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SUBWAY,Holidays & Outings,Revenue,160912,8,04/04/2017,5.33,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,SWITHENS FARM SHOP,Holidays & Outings,Revenue,160893,25,07/02/2017,4.30,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TENPIN,Holidays & Outings,Revenue,160900,24,28/02/2017,4.87,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TENPIN,Holidays & Outings,Revenue,160900,25,28/02/2017,4.87,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TENPIN,Holidays & Outings,Revenue,160900,78,28/02/2017,5.83,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TENPIN,Holidays & Outings,Revenue,160900,138,28/02/2017,5.83,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE BOAT INN,Holidays & Outings,Revenue,160913,11,05/04/2017,4.05,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE WONKEY DONKEY,Holidays & Outings,Revenue,160912,29,04/04/2017,4.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THE WONKEY DONKEY,Holidays & Outings,Revenue,160912,37,04/04/2017,10.00,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,THORNTONS,Holidays & Outings,Revenue,160893,23,07/02/2017,5.84,Nil,CANDY NUT CONFECTIONERY STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TIM & ELLES,Holidays & Outings,Revenue,160912,4,04/04/2017,5.55,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,TIM & ELLES,Holidays & Outings,Revenue,160912,5,04/04/2017,5.70,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/03/2017,CHILDYOU,4,Children's and Education Services,VIRGIN TRAINS,Holidays & Outings,Revenue,160913,12,05/04/2017,10.00,Nil,PASSENGER RAILWAYS,GPC,Not Yet Available
