Supplier,Payment Date,Amount
REDACT PERSONAL INFORMATION,07/09/2012,1400
REDACT PERSONAL INFORMATION,07/09/2012,14704.54
REDACT PERSONAL INFORMATION,07/09/2012,8172.78
REDACT PERSONAL INFORMATION,07/09/2012,3437.01
REDACT PERSONAL INFORMATION,07/09/2012,13357.11
REDACT PERSONAL INFORMATION,07/09/2012,2009.91
REDACT PERSONAL INFORMATION,07/09/2012,13466.27
REDACT PERSONAL INFORMATION,07/09/2012,1231.56
REDACT PERSONAL INFORMATION,07/09/2012,3283.23
REDACT PERSONAL INFORMATION,07/09/2012,2295.6
REDACT PERSONAL INFORMATION,07/09/2012,1978.78
REDACT PERSONAL INFORMATION,07/09/2012,632.25
REDACT PERSONAL INFORMATION,07/09/2012,788.22
REDACT PERSONAL INFORMATION,07/09/2012,9231.5
REDACT PERSONAL INFORMATION,07/09/2012,9160
REDACT PERSONAL INFORMATION,07/09/2012,9314
REDACT PERSONAL INFORMATION,07/09/2012,8088.44
REDACT PERSONAL INFORMATION,07/09/2012,5614.86
REDACT PERSONAL INFORMATION,07/09/2012,4824.27
REDACT PERSONAL INFORMATION,07/09/2012,3751.75
REDACT PERSONAL INFORMATION,07/09/2012,5370.71
REDACT PERSONAL INFORMATION,07/09/2012,3616.06
REDACT PERSONAL INFORMATION,07/09/2012,3437.28
REDACT PERSONAL INFORMATION,07/09/2012,5420.57
REDACT PERSONAL INFORMATION,07/09/2012,6099.43
REDACT PERSONAL INFORMATION,07/09/2012,3437.28
REDACT PERSONAL INFORMATION,07/09/2012,3437.28
REDACT PERSONAL INFORMATION,07/09/2012,3437.28
REDACT PERSONAL INFORMATION,07/09/2012,2635
REDACT PERSONAL INFORMATION,07/09/2012,3587.14
REDACT PERSONAL INFORMATION,07/09/2012,4628.92
REDACT PERSONAL INFORMATION,07/09/2012,4479.6
REDACT PERSONAL INFORMATION,07/09/2012,2400
REDACT PERSONAL INFORMATION,07/09/2012,5092.06
REDACT PERSONAL INFORMATION,07/09/2012,2767.68
REDACT PERSONAL INFORMATION,07/09/2012,8992.48
REDACT PERSONAL INFORMATION,07/09/2012,3491.53
REDACT PERSONAL INFORMATION,10/09/2012,43552.25
REDACT PERSONAL INFORMATION,10/09/2012,4360.6
REDACT PERSONAL INFORMATION,10/09/2012,5189.16
REDACT PERSONAL INFORMATION,10/09/2012,5371.6
REDACT PERSONAL INFORMATION,10/09/2012,3524.7
REDACT PERSONAL INFORMATION,10/09/2012,2326.33
REDACT PERSONAL INFORMATION,10/09/2012,3437.28
REDACT PERSONAL INFORMATION,10/09/2012,1734
REDACT PERSONAL INFORMATION,10/09/2012,1734
REDACT PERSONAL INFORMATION,10/09/2012,705.76
REDACT PERSONAL INFORMATION,10/09/2012,6053.99
REDACT PERSONAL INFORMATION,10/09/2012,1071
REDACT PERSONAL INFORMATION,10/09/2012,811.44
REDACT PERSONAL INFORMATION,10/09/2012,4683.04
REDACT PERSONAL INFORMATION,10/09/2012,835.28
REDACT PERSONAL INFORMATION,10/09/2012,660.3
REDACT PERSONAL INFORMATION,10/09/2012,513
REDACT PERSONAL INFORMATION,10/09/2012,8888.32
REDACT PERSONAL INFORMATION,10/09/2012,3252.83
REDACT PERSONAL INFORMATION,10/09/2012,3252.83
REDACT PERSONAL INFORMATION,10/09/2012,3286.93
REDACT PERSONAL INFORMATION,10/09/2012,3751.75
REDACT PERSONAL INFORMATION,10/09/2012,3103.9
REDACT PERSONAL INFORMATION,10/09/2012,2957.44
REDACT PERSONAL INFORMATION,10/09/2012,2948.32
REDACT PERSONAL INFORMATION,10/09/2012,2957.44
REDACT PERSONAL INFORMATION,10/09/2012,3103.9
REDACT PERSONAL INFORMATION,10/09/2012,2991.23
REDACT PERSONAL INFORMATION,10/09/2012,4360.6
REDACT PERSONAL INFORMATION,10/09/2012,4360.6
REDACT PERSONAL INFORMATION,10/09/2012,4360.6
REDACT PERSONAL INFORMATION,10/09/2012,4516.34
REDACT PERSONAL INFORMATION,11/09/2012,840
REDACT PERSONAL INFORMATION,11/09/2012,750
REDACT PERSONAL INFORMATION,11/09/2012,2743.67
REDACT PERSONAL INFORMATION,11/09/2012,3697.99
REDACT PERSONAL INFORMATION,11/09/2012,1992.86
REDACT PERSONAL INFORMATION,11/09/2012,1860.71
REDACT PERSONAL INFORMATION,11/09/2012,1670.06
REDACT PERSONAL INFORMATION,11/09/2012,2001.71
REDACT PERSONAL INFORMATION,11/09/2012,3059.39
REDACT PERSONAL INFORMATION,11/09/2012,3587.05
REDACT PERSONAL INFORMATION,11/09/2012,1930.86
REDACT PERSONAL INFORMATION,11/09/2012,1930.86
REDACT PERSONAL INFORMATION,11/09/2012,1856.24
REDACT PERSONAL INFORMATION,11/09/2012,1930.86
REDACT PERSONAL INFORMATION,11/09/2012,3587.05
REDACT PERSONAL INFORMATION,11/09/2012,3587.05
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,969.45
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3661.02
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3661.02
REDACT PERSONAL INFORMATION,11/09/2012,3661.02
REDACT PERSONAL INFORMATION,11/09/2012,3458.95
REDACT PERSONAL INFORMATION,11/09/2012,3661.02
REDACT PERSONAL INFORMATION,11/09/2012,5270.93
REDACT PERSONAL INFORMATION,11/09/2012,3774.25
REDACT PERSONAL INFORMATION,11/09/2012,9034.29
REDACT PERSONAL INFORMATION,11/09/2012,3774.25
REDACT PERSONAL INFORMATION,11/09/2012,5775
REDACT PERSONAL INFORMATION,11/09/2012,500
REDACT PERSONAL INFORMATION,11/09/2012,500
REDACT PERSONAL INFORMATION,11/09/2012,750
REDACT PERSONAL INFORMATION,11/09/2012,600
REDACT PERSONAL INFORMATION,11/09/2012,500
REDACT PERSONAL INFORMATION,11/09/2012,500
REDACT PERSONAL INFORMATION,11/09/2012,661.61
REDACT PERSONAL INFORMATION,11/09/2012,2150.24
REDACT PERSONAL INFORMATION,11/09/2012,2563.74
REDACT PERSONAL INFORMATION,11/09/2012,2563.74
REDACT PERSONAL INFORMATION,11/09/2012,2563.74
REDACT PERSONAL INFORMATION,11/09/2012,3774.25
REDACT PERSONAL INFORMATION,11/09/2012,3585.54
REDACT PERSONAL INFORMATION,11/09/2012,3585.54
REDACT PERSONAL INFORMATION,11/09/2012,3387.63
REDACT PERSONAL INFORMATION,11/09/2012,3585.54
REDACT PERSONAL INFORMATION,11/09/2012,2441.28
REDACT PERSONAL INFORMATION,11/09/2012,2435
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3565.93
REDACT PERSONAL INFORMATION,11/09/2012,3491.18
REDACT PERSONAL INFORMATION,11/09/2012,3491.18
REDACT PERSONAL INFORMATION,11/09/2012,3491.18
REDACT PERSONAL INFORMATION,11/09/2012,3727.75
REDACT PERSONAL INFORMATION,11/09/2012,5371.6
REDACT PERSONAL INFORMATION,11/09/2012,3697.99
REDACT PERSONAL INFORMATION,11/09/2012,3142.16
REDACT PERSONAL INFORMATION,11/09/2012,21600
REDACT PERSONAL INFORMATION,11/09/2012,1640
REDACT PERSONAL INFORMATION,11/09/2012,1333
REDACT PERSONAL INFORMATION,11/09/2012,1400
REDACT PERSONAL INFORMATION,11/09/2012,2541.6
REDACT PERSONAL INFORMATION,12/09/2012,3979.69
REDACT PERSONAL INFORMATION,12/09/2012,18730
REDACT PERSONAL INFORMATION,12/09/2012,680.25
REDACT PERSONAL INFORMATION,12/09/2012,915.57
REDACT PERSONAL INFORMATION,12/09/2012,1116
REDACT PERSONAL INFORMATION,12/09/2012,1302
REDACT PERSONAL INFORMATION,12/09/2012,2400
REDACT PERSONAL INFORMATION,12/09/2012,2400
REDACT PERSONAL INFORMATION,12/09/2012,955
REDACT PERSONAL INFORMATION,12/09/2012,7798.98
REDACT PERSONAL INFORMATION,12/09/2012,3409.38
REDACT PERSONAL INFORMATION,12/09/2012,2128.56
REDACT PERSONAL INFORMATION,12/09/2012,3040.8
REDACT PERSONAL INFORMATION,12/09/2012,3142.16
REDACT PERSONAL INFORMATION,12/09/2012,3040.8
REDACT PERSONAL INFORMATION,12/09/2012,3142.16
REDACT PERSONAL INFORMATION,12/09/2012,48880.98
REDACT PERSONAL INFORMATION,13/09/2012,47304.17
REDACT PERSONAL INFORMATION,13/09/2012,2100
REDACT PERSONAL INFORMATION,13/09/2012,737.58
REDACT PERSONAL INFORMATION,13/09/2012,12506.31
REDACT PERSONAL INFORMATION,13/09/2012,18656.95
REDACT PERSONAL INFORMATION,13/09/2012,837.76
REDACT PERSONAL INFORMATION,13/09/2012,699.47
REDACT PERSONAL INFORMATION,13/09/2012,650
REDACT PERSONAL INFORMATION,13/09/2012,650
REDACT PERSONAL INFORMATION,13/09/2012,650
REDACT PERSONAL INFORMATION,13/09/2012,1848.25
REDACT PERSONAL INFORMATION,13/09/2012,644.5
REDACT PERSONAL INFORMATION,13/09/2012,1906.63
REDACT PERSONAL INFORMATION,13/09/2012,623.25
REDACT PERSONAL INFORMATION,13/09/2012,617.5
REDACT PERSONAL INFORMATION,13/09/2012,1376.25
REDACT PERSONAL INFORMATION,13/09/2012,748
REDACT PERSONAL INFORMATION,13/09/2012,1162.5
REDACT PERSONAL INFORMATION,13/09/2012,1240
REDACT PERSONAL INFORMATION,13/09/2012,1240
REDACT PERSONAL INFORMATION,13/09/2012,1396.5
REDACT PERSONAL INFORMATION,13/09/2012,775
REDACT PERSONAL INFORMATION,13/09/2012,775
REDACT PERSONAL INFORMATION,13/09/2012,775
REDACT PERSONAL INFORMATION,13/09/2012,927.75
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,1705
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,1395
REDACT PERSONAL INFORMATION,13/09/2012,1240
REDACT PERSONAL INFORMATION,13/09/2012,1395
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,1395
REDACT PERSONAL INFORMATION,13/09/2012,775
REDACT PERSONAL INFORMATION,13/09/2012,2440
REDACT PERSONAL INFORMATION,13/09/2012,1240
REDACT PERSONAL INFORMATION,13/09/2012,920
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,1395
REDACT PERSONAL INFORMATION,13/09/2012,1240
REDACT PERSONAL INFORMATION,13/09/2012,1395
REDACT PERSONAL INFORMATION,13/09/2012,1550
REDACT PERSONAL INFORMATION,13/09/2012,4980.82
REDACT PERSONAL INFORMATION,14/09/2012,925.72
REDACT PERSONAL INFORMATION,14/09/2012,2282.6
REDACT PERSONAL INFORMATION,14/09/2012,1300
REDACT PERSONAL INFORMATION,14/09/2012,1275
REDACT PERSONAL INFORMATION,14/09/2012,850
REDACT PERSONAL INFORMATION,14/09/2012,1400
REDACT PERSONAL INFORMATION,14/09/2012,1300
REDACT PERSONAL INFORMATION,14/09/2012,746
REDACT PERSONAL INFORMATION,14/09/2012,578
REDACT PERSONAL INFORMATION,14/09/2012,754.75
REDACT PERSONAL INFORMATION,14/09/2012,2072.38
REDACT PERSONAL INFORMATION,14/09/2012,1305.38
REDACT PERSONAL INFORMATION,14/09/2012,983.25
REDACT PERSONAL INFORMATION,14/09/2012,566
REDACT PERSONAL INFORMATION,14/09/2012,758
REDACT PERSONAL INFORMATION,14/09/2012,1338.75
REDACT PERSONAL INFORMATION,14/09/2012,5853.8
REDACT PERSONAL INFORMATION,14/09/2012,1049.1
REDACT PERSONAL INFORMATION,14/09/2012,667.02
REDACT PERSONAL INFORMATION,14/09/2012,744.03
REDACT PERSONAL INFORMATION,14/09/2012,932.28
REDACT PERSONAL INFORMATION,14/09/2012,672.16
REDACT PERSONAL INFORMATION,14/09/2012,754.6
REDACT PERSONAL INFORMATION,14/09/2012,765.07
REDACT PERSONAL INFORMATION,14/09/2012,744
REDACT PERSONAL INFORMATION,14/09/2012,1335.71
REDACT PERSONAL INFORMATION,14/09/2012,660
REDACT PERSONAL INFORMATION,14/09/2012,1700
REDACT PERSONAL INFORMATION,14/09/2012,2440
REDACT PERSONAL INFORMATION,14/09/2012,8204.76
REDACT PERSONAL INFORMATION,14/09/2012,508.99
REDACT PERSONAL INFORMATION,14/09/2012,871.83
REDACT PERSONAL INFORMATION,14/09/2012,728.74
REDACT PERSONAL INFORMATION,14/09/2012,1366.58
REDACT PERSONAL INFORMATION,14/09/2012,2263.52
REDACT PERSONAL INFORMATION,14/09/2012,603.71
REDACT PERSONAL INFORMATION,14/09/2012,570.24
REDACT PERSONAL INFORMATION,14/09/2012,1401.73
REDACT PERSONAL INFORMATION,14/09/2012,733
REDACT PERSONAL INFORMATION,14/09/2012,1255
REDACT PERSONAL INFORMATION,14/09/2012,1592.85
REDACT PERSONAL INFORMATION,14/09/2012,1592.85
REDACT PERSONAL INFORMATION,14/09/2012,1592.85
REDACT PERSONAL INFORMATION,14/09/2012,1592.85
REDACT PERSONAL INFORMATION,14/09/2012,1592.85
REDACT PERSONAL INFORMATION,14/09/2012,1343
REDACT PERSONAL INFORMATION,14/09/2012,653.46
REDACT PERSONAL INFORMATION,14/09/2012,625.06
REDACT PERSONAL INFORMATION,14/09/2012,4947.5
REDACT PERSONAL INFORMATION,14/09/2012,892.19
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,1238.16
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,581.33
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,747.86
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,918
REDACT PERSONAL INFORMATION,14/09/2012,1198.83
REDACT PERSONAL INFORMATION,14/09/2012,2932.2
REDACT PERSONAL INFORMATION,14/09/2012,780
REDACT PERSONAL INFORMATION,14/09/2012,660
REDACT PERSONAL INFORMATION,14/09/2012,337492.56
REDACT PERSONAL INFORMATION,14/09/2012,6381.29
REDACT PERSONAL INFORMATION,14/09/2012,2070
REDACT PERSONAL INFORMATION,14/09/2012,804
REDACT PERSONAL INFORMATION,14/09/2012,822
REDACT PERSONAL INFORMATION,17/09/2012,2413.93
REDACT PERSONAL INFORMATION,17/09/2012,891.6
REDACT PERSONAL INFORMATION,17/09/2012,2183.01
REDACT PERSONAL INFORMATION,17/09/2012,1009.16
REDACT PERSONAL INFORMATION,17/09/2012,545.41
REDACT PERSONAL INFORMATION,17/09/2012,4118.32
REDACT PERSONAL INFORMATION,17/09/2012,988.84
REDACT PERSONAL INFORMATION,17/09/2012,572.55
REDACT PERSONAL INFORMATION,17/09/2012,1240.39
REDACT PERSONAL INFORMATION,17/09/2012,524.06
REDACT PERSONAL INFORMATION,17/09/2012,1080.4
REDACT PERSONAL INFORMATION,17/09/2012,612.26
REDACT PERSONAL INFORMATION,17/09/2012,5371.6
REDACT PERSONAL INFORMATION,17/09/2012,7651.51
REDACT PERSONAL INFORMATION,17/09/2012,689.08
REDACT PERSONAL INFORMATION,17/09/2012,648.9
REDACT PERSONAL INFORMATION,17/09/2012,917.44
REDACT PERSONAL INFORMATION,17/09/2012,905.59
REDACT PERSONAL INFORMATION,17/09/2012,906.69
REDACT PERSONAL INFORMATION,17/09/2012,2237.21
REDACT PERSONAL INFORMATION,17/09/2012,845.86
REDACT PERSONAL INFORMATION,17/09/2012,560.91
REDACT PERSONAL INFORMATION,17/09/2012,1876.5
REDACT PERSONAL INFORMATION,17/09/2012,2458.5
REDACT PERSONAL INFORMATION,17/09/2012,1633.37
REDACT PERSONAL INFORMATION,17/09/2012,975.65
REDACT PERSONAL INFORMATION,17/09/2012,855.68
REDACT PERSONAL INFORMATION,17/09/2012,855.68
REDACT PERSONAL INFORMATION,17/09/2012,611.2
REDACT PERSONAL INFORMATION,17/09/2012,550.08
REDACT PERSONAL INFORMATION,17/09/2012,611.2
REDACT PERSONAL INFORMATION,17/09/2012,1616.8
REDACT PERSONAL INFORMATION,17/09/2012,611.2
REDACT PERSONAL INFORMATION,17/09/2012,855.68
REDACT PERSONAL INFORMATION,17/09/2012,665.6
REDACT PERSONAL INFORMATION,17/09/2012,550.08
REDACT PERSONAL INFORMATION,17/09/2012,1512
REDACT PERSONAL INFORMATION,17/09/2012,1043.2
REDACT PERSONAL INFORMATION,17/09/2012,855.68
REDACT PERSONAL INFORMATION,17/09/2012,3484.83
REDACT PERSONAL INFORMATION,17/09/2012,617.86
REDACT PERSONAL INFORMATION,17/09/2012,761.02
REDACT PERSONAL INFORMATION,17/09/2012,775
REDACT PERSONAL INFORMATION,17/09/2012,1100.16
REDACT PERSONAL INFORMATION,17/09/2012,685.88
REDACT PERSONAL INFORMATION,17/09/2012,920.38
REDACT PERSONAL INFORMATION,17/09/2012,1855.23
REDACT PERSONAL INFORMATION,17/09/2012,567.63
REDACT PERSONAL INFORMATION,17/09/2012,909.89
REDACT PERSONAL INFORMATION,17/09/2012,1510.73
REDACT PERSONAL INFORMATION,17/09/2012,755.49
REDACT PERSONAL INFORMATION,17/09/2012,515.04
REDACT PERSONAL INFORMATION,17/09/2012,734.63
REDACT PERSONAL INFORMATION,17/09/2012,2234.66
REDACT PERSONAL INFORMATION,17/09/2012,730.3
REDACT PERSONAL INFORMATION,17/09/2012,807.77
REDACT PERSONAL INFORMATION,17/09/2012,680.51
REDACT PERSONAL INFORMATION,17/09/2012,521.62
REDACT PERSONAL INFORMATION,17/09/2012,1029.9
REDACT PERSONAL INFORMATION,17/09/2012,1665.5
REDACT PERSONAL INFORMATION,17/09/2012,1809.75
REDACT PERSONAL INFORMATION,17/09/2012,1321.76
REDACT PERSONAL INFORMATION,17/09/2012,674.1
REDACT PERSONAL INFORMATION,17/09/2012,848.35
REDACT PERSONAL INFORMATION,17/09/2012,523.27
REDACT PERSONAL INFORMATION,17/09/2012,926.63
REDACT PERSONAL INFORMATION,17/09/2012,695.02
REDACT PERSONAL INFORMATION,17/09/2012,650
REDACT PERSONAL INFORMATION,17/09/2012,850
REDACT PERSONAL INFORMATION,17/09/2012,560.7
REDACT PERSONAL INFORMATION,17/09/2012,3313.38
REDACT PERSONAL INFORMATION,17/09/2012,802.66
REDACT PERSONAL INFORMATION,18/09/2012,750
REDACT PERSONAL INFORMATION,18/09/2012,1280.66
REDACT PERSONAL INFORMATION,18/09/2012,2377.04
REDACT PERSONAL INFORMATION,18/09/2012,576.75
REDACT PERSONAL INFORMATION,18/09/2012,789.23
REDACT PERSONAL INFORMATION,18/09/2012,1608.08
REDACT PERSONAL INFORMATION,18/09/2012,1068.75
REDACT PERSONAL INFORMATION,18/09/2012,975.14
REDACT PERSONAL INFORMATION,18/09/2012,1030.74
REDACT PERSONAL INFORMATION,18/09/2012,837.56
REDACT PERSONAL INFORMATION,18/09/2012,1979.64
REDACT PERSONAL INFORMATION,18/09/2012,2262.98
REDACT PERSONAL INFORMATION,18/09/2012,1122.75
REDACT PERSONAL INFORMATION,18/09/2012,609.2
REDACT PERSONAL INFORMATION,18/09/2012,668.74
REDACT PERSONAL INFORMATION,18/09/2012,552.75
REDACT PERSONAL INFORMATION,18/09/2012,1505.5
REDACT PERSONAL INFORMATION,18/09/2012,1883.98
REDACT PERSONAL INFORMATION,18/09/2012,552.75
REDACT PERSONAL INFORMATION,18/09/2012,786.78
REDACT PERSONAL INFORMATION,18/09/2012,730.62
REDACT PERSONAL INFORMATION,18/09/2012,714
REDACT PERSONAL INFORMATION,18/09/2012,3734.08
REDACT PERSONAL INFORMATION,18/09/2012,770.25
REDACT PERSONAL INFORMATION,18/09/2012,1103
REDACT PERSONAL INFORMATION,18/09/2012,3400
REDACT PERSONAL INFORMATION,18/09/2012,3400
REDACT PERSONAL INFORMATION,18/09/2012,1148.12
REDACT PERSONAL INFORMATION,18/09/2012,2050.29
REDACT PERSONAL INFORMATION,18/09/2012,835
REDACT PERSONAL INFORMATION,18/09/2012,835
REDACT PERSONAL INFORMATION,18/09/2012,521.88
REDACT PERSONAL INFORMATION,18/09/2012,626.25
REDACT PERSONAL INFORMATION,18/09/2012,1878.75
REDACT PERSONAL INFORMATION,18/09/2012,1461.25
REDACT PERSONAL INFORMATION,18/09/2012,1010.62
REDACT PERSONAL INFORMATION,18/09/2012,882.5
REDACT PERSONAL INFORMATION,18/09/2012,4800
REDACT PERSONAL INFORMATION,18/09/2012,5162.15
REDACT PERSONAL INFORMATION,18/09/2012,736.88
REDACT PERSONAL INFORMATION,18/09/2012,1316.25
REDACT PERSONAL INFORMATION,18/09/2012,969.62
REDACT PERSONAL INFORMATION,18/09/2012,828
REDACT PERSONAL INFORMATION,18/09/2012,1218
REDACT PERSONAL INFORMATION,18/09/2012,1044
REDACT PERSONAL INFORMATION,18/09/2012,1116
REDACT PERSONAL INFORMATION,18/09/2012,1116
REDACT PERSONAL INFORMATION,18/09/2012,521.88
REDACT PERSONAL INFORMATION,18/09/2012,835
REDACT PERSONAL INFORMATION,18/09/2012,2576.25
REDACT PERSONAL INFORMATION,18/09/2012,721.25
REDACT PERSONAL INFORMATION,18/09/2012,780
REDACT PERSONAL INFORMATION,19/09/2012,4950
REDACT PERSONAL INFORMATION,19/09/2012,1572
REDACT PERSONAL INFORMATION,19/09/2012,1626
REDACT PERSONAL INFORMATION,19/09/2012,1424
REDACT PERSONAL INFORMATION,19/09/2012,700
REDACT PERSONAL INFORMATION,19/09/2012,2830
REDACT PERSONAL INFORMATION,19/09/2012,609
REDACT PERSONAL INFORMATION,19/09/2012,2436
REDACT PERSONAL INFORMATION,19/09/2012,850
REDACT PERSONAL INFORMATION,19/09/2012,2500
REDACT PERSONAL INFORMATION,19/09/2012,1275
REDACT PERSONAL INFORMATION,19/09/2012,1752.41
REDACT PERSONAL INFORMATION,19/09/2012,2263.52
REDACT PERSONAL INFORMATION,19/09/2012,2263.53
REDACT PERSONAL INFORMATION,19/09/2012,2214.29
REDACT PERSONAL INFORMATION,19/09/2012,2263.53
REDACT PERSONAL INFORMATION,19/09/2012,2263.53
REDACT PERSONAL INFORMATION,19/09/2012,4800
REDACT PERSONAL INFORMATION,19/09/2012,3650
REDACT PERSONAL INFORMATION,19/09/2012,2634
REDACT PERSONAL INFORMATION,19/09/2012,48880.98
REDACT PERSONAL INFORMATION,20/09/2012,1687.2
REDACT PERSONAL INFORMATION,20/09/2012,1674.12
REDACT PERSONAL INFORMATION,21/09/2012,850
REDACT PERSONAL INFORMATION,20/09/2012,2949.65
REDACT PERSONAL INFORMATION,20/09/2012,3255
REDACT PERSONAL INFORMATION,20/09/2012,2422.08
REDACT PERSONAL INFORMATION,20/09/2012,2422.08
REDACT PERSONAL INFORMATION,20/09/2012,3377.76
REDACT PERSONAL INFORMATION,20/09/2012,3377.76
REDACT PERSONAL INFORMATION,20/09/2012,730.3
REDACT PERSONAL INFORMATION,20/09/2012,2398
REDACT PERSONAL INFORMATION,20/09/2012,1219.94
REDACT PERSONAL INFORMATION,20/09/2012,1199.2
REDACT PERSONAL INFORMATION,20/09/2012,8500.8
REDACT PERSONAL INFORMATION,20/09/2012,3233.3
REDACT PERSONAL INFORMATION,20/09/2012,3454.33
REDACT PERSONAL INFORMATION,20/09/2012,3414.34
REDACT PERSONAL INFORMATION,20/09/2012,3255
REDACT PERSONAL INFORMATION,20/09/2012,3189.9
REDACT PERSONAL INFORMATION,20/09/2012,1460.2
REDACT PERSONAL INFORMATION,20/09/2012,3036.76
REDACT PERSONAL INFORMATION,20/09/2012,3036.76
REDACT PERSONAL INFORMATION,20/09/2012,3233.3
REDACT PERSONAL INFORMATION,21/09/2012,1816.39
REDACT PERSONAL INFORMATION,21/09/2012,2035.39
REDACT PERSONAL INFORMATION,21/09/2012,13031.93
REDACT PERSONAL INFORMATION,21/09/2012,818.51
REDACT PERSONAL INFORMATION,21/09/2012,2768
REDACT PERSONAL INFORMATION,21/09/2012,1854.76
REDACT PERSONAL INFORMATION,21/09/2012,1854.76
REDACT PERSONAL INFORMATION,21/09/2012,2508.8
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,2768
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,3020
REDACT PERSONAL INFORMATION,21/09/2012,2768
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,2520
REDACT PERSONAL INFORMATION,21/09/2012,2768
REDACT PERSONAL INFORMATION,21/09/2012,3020
REDACT PERSONAL INFORMATION,21/09/2012,2400
REDACT PERSONAL INFORMATION,21/09/2012,2520
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,2508.8
REDACT PERSONAL INFORMATION,21/09/2012,2958
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,1972
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,2429.32
REDACT PERSONAL INFORMATION,21/09/2012,796
REDACT PERSONAL INFORMATION,21/09/2012,2768
REDACT PERSONAL INFORMATION,21/09/2012,1445
REDACT PERSONAL INFORMATION,24/09/2012,4539.3
REDACT PERSONAL INFORMATION,24/09/2012,8945.4
REDACT PERSONAL INFORMATION,24/09/2012,6712.5
REDACT PERSONAL INFORMATION,24/09/2012,2054.57
REDACT PERSONAL INFORMATION,24/09/2012,573.25
REDACT PERSONAL INFORMATION,24/09/2012,1882.5
REDACT PERSONAL INFORMATION,24/09/2012,2434.33
REDACT PERSONAL INFORMATION,24/09/2012,6144.3
REDACT PERSONAL INFORMATION,24/09/2012,9768.9
REDACT PERSONAL INFORMATION,24/09/2012,571.25
REDACT PERSONAL INFORMATION,24/09/2012,5357.14
REDACT PERSONAL INFORMATION,24/09/2012,2030.57
REDACT PERSONAL INFORMATION,24/09/2012,3949.29
REDACT PERSONAL INFORMATION,24/09/2012,1936.8
REDACT PERSONAL INFORMATION,24/09/2012,2389.32
REDACT PERSONAL INFORMATION,24/09/2012,1928.57
REDACT PERSONAL INFORMATION,24/09/2012,2946.67
