Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
11.06.2015,ST CHARLES' RC,BLAKEMORE FOODSERVICE,7.34,School meals,CATERERS
11.06.2015,CANNING STREET,BLAKEMORE FOODSERVICE,530.28,School meals,CATERERS
11.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,16.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,LINHOPE PRU,FREEMAN CATERING BUTCH,11.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CENTRAL WALKER,JR HOLLAND FOODSERVICE,109.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CHARLES' RC,BLAKEMORE FOODSERVICE,165.13,School meals,CATERERS
11.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,170.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS HIGH,JR HOLLAND FOODSERVICE,65.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARCHIBOLD FIRST,BLAKEMORE FOODSERVICE,264.87,School meals,CATERERS
11.06.2015,NORTH FAWDON,FREEMAN CATERING BUTCH,37.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,29.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,36.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MARKS RC,FREEMAN CATERING BUTCH,31.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,2.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,2.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,8.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,16.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SIMONSIDE COMMUNITY,JR HOLLAND FOODSERVICE,4.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,12.37,School meals,CATERERS
11.06.2015,GRANGE FIRST SCHOOL,BLAKEMORE FOODSERVICE,193.1,School meals,CATERERS
11.06.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,14.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARTHURS MOORSIDE,BLAKEMORE FOODSERVICE,489.58,School meals,CATERERS
11.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,1.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HOTSPUR PRIMARY,FREEMAN CATERING BUTCH,4.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,69.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHRIST CHURCH,BLAKEMORE FOODSERVICE,181.96,School meals,CATERERS
11.06.2015,GOSFORTH ACADEMY,BLAKEMORE FOODSERVICE,457.94,School meals,CATERERS
11.06.2015,ARCHBISHOP RUNCIE,BLAKEMORE FOODSERVICE,166.46,School meals,CATERERS
11.06.2015,ARCHIBOLD FIRST,BLAKEMORE FOODSERVICE,36.79,School meals,CATERERS
11.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,4.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,48.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,43.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHRIST CHURCH,FREEMAN CATERING BUTCH,20.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,12.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CRUDDAS PARK,JR HOLLAND FOODSERVICE,8.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARCHBISHOP RUNCIE,FREEMAN CATERING BUTCH,29.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,3.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,195.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SIR CHARLES PARSONS,FREEMAN CATERING BUTCH,25.55,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,NEWBURN MANOR,JR HOLLAND FOODSERVICE,37.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,194.73,School meals,CATERERS
11.06.2015,ST TERESAS,JR HOLLAND FOODSERVICE,21.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WEST WALKER,FREEMAN CATERING BUTCH,10.91,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS KENT,JR HOLLAND FOODSERVICE,27.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,78.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,NEWBURN MANOR,BRAKE BROS LTD,151.07,School meals,CATERERS
11.06.2015,THOMAS BEWICK,JR HOLLAND FOODSERVICE,4.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,12.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,59.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,34.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST ALBANS RC,FREEMAN CATERING BUTCH,34.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,68.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SIMONSIDE COMMUNITY,FREEMAN CATERING BUTCH,9.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CRAGSIDE PRIMARY,BLAKEMORE FOODSERVICE,272.26,School meals,CATERERS
11.06.2015,HOTSPUR PRIMARY,FREEMAN CATERING BUTCH,17.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,28.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TRINITY DENEVIEW,BLAKEMORE FOODSERVICE,111.5,School meals,CATERERS
11.06.2015,ST JOSEPHS RC,BLAKEMORE FOODSERVICE,213.02,School meals,CATERERS
11.06.2015,ST OSWALDS,BLAKEMORE FOODSERVICE,60.25,School meals,CATERERS
11.06.2015,BEECH HILL,BRAKE BROS LTD,139.41,School meals,CATERERS
11.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,6.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,7.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,47.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS KENT,FREEMAN CATERING BUTCH,49.01,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,46.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,603.41,School meals,CATERERS
11.06.2015,DINNINGTON FIRST,FREEMAN CATERING BUTCH,16.43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,204.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH JUNIOR,FREEMAN CATERING BUTCH,44.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,73.17,School meals,CATERERS
11.06.2015,WEST JESMOND,FREEMAN CATERING BUTCH,16.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BENTON PARK,FREEMAN CATERING BUTCH,60.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,28.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TRINITY OAKFIELD,FREEMAN CATERING BUTCH,30.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,42.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,THOMAS BEWICK,JR HOLLAND FOODSERVICE,25.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,19.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,34.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,94.97,School meals,CATERERS
11.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,12.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WALBOTTLE CAMPUS,BRAKE BROS LTD,642.82,School meals,CATERERS
11.06.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,55.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HAWTHORN PRIMARY,BLAKEMORE FOODSERVICE,11.3,School meals,CATERERS
11.06.2015,MILECASTLE PRIMARY,FREEMAN CATERING BUTCH,64.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WAVERLEY PRIMARY,JR HOLLAND FOODSERVICE,15.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHN VIANNEY,BRAKE BROS LTD,140.79,School meals,CATERERS
11.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,39.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,46.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,11.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BENFIELD SCHOOL,FREEMAN CATERING BUTCH,70.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,FARNE PRIMARY,JR HOLLAND FOODSERVICE,29.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS HIGH,FREEMAN CATERING BUTCH,40.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,17.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,10,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH ACADEMY,JR HOLLAND FOODSERVICE,72.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WYNDHAM PRIMARY,FREEMAN CATERING BUTCH,43.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,MONKCHESTER ROAD,JR HOLLAND FOODSERVICE,31.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,OUR LADY & ST ANNES,FREEMAN CATERING BUTCH,17.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HADRIAN SCHOOL,FREEMAN CATERING BUTCH,24.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WEST JESMOND,JR HOLLAND FOODSERVICE,5.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,33.53,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,76.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,13.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST OSWALDS,FREEMAN CATERING BUTCH,16.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HADRIAN SCHOOL,BLAKEMORE FOODSERVICE,202.45,School meals,CATERERS
11.06.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,67.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,10.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,33.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,87.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,24.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST OSWALDS,JR HOLLAND FOODSERVICE,30.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CHARLES' RC,BRAKE BROS LTD,117.05,School meals,CATERERS
11.06.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,1.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHILLINGHAM ROAD,BLAKEMORE FOODSERVICE,254.86,School meals,CATERERS
11.06.2015,CANNING STREET,JR HOLLAND FOODSERVICE,152.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CANNING STREET,FREEMAN CATERING BUTCH,14.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,STOCKSFIELD AVENUE,BRAKE BROS LTD,154.9,School meals,CATERERS
11.06.2015,ST CUTHBERTS HIGH,BLAKEMORE FOODSERVICE,1456.52,School meals,CATERERS
11.06.2015,ENGLISH MARTYRS,FREEMAN CATERING BUTCH,35.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WEST JESMOND,BRAKE BROS LTD,251.16,School meals,CATERERS
11.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,170.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST PAULS CE,FREEMAN CATERING BUTCH,9.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,0.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARTHURS MOORSIDE,JR HOLLAND FOODSERVICE,89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,24.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,9.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,20.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,101.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,63.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HOTSPUR PRIMARY,JR HOLLAND FOODSERVICE,53.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,16.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,36.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,132.25,School meals,CATERERS
11.06.2015,CRAGSIDE PRIMARY,BLAKEMORE FOODSERVICE,135.06,School meals,CATERERS
11.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,50.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,KENTON BAR,JR HOLLAND FOODSERVICE,38.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TRINITY OAKFIELD,BLAKEMORE FOODSERVICE,139.78,School meals,CATERERS
11.06.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,29.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MICHAELS RC,BLAKEMORE FOODSERVICE,134.6,School meals,CATERERS
11.06.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,29.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST PAULS CE,BLAKEMORE FOODSERVICE,225.39,School meals,CATERERS
11.06.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,33.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,77.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,NEWBURN MANOR,JR HOLLAND FOODSERVICE,3.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,29.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,39.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,15.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,2.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BENTON PARK,BLAKEMORE FOODSERVICE,221.52,School meals,CATERERS
11.06.2015,GRANGE FIRST SCHOOL,FREEMAN CATERING BUTCH,29.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,25.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,2.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,HOTSPUR PRIMARY,BLAKEMORE FOODSERVICE,228.16,School meals,CATERERS
11.06.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,1.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,20.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,MONKCHESTER ROAD,FREEMAN CATERING BUTCH,70.59,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,291.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,39.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,1.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,16.37,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHNS PRIMARY,BLAKEMORE FOODSERVICE,179.3,School meals,CATERERS
11.06.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,28.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,37.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH JUNIOR,BLAKEMORE FOODSERVICE,831.7,School meals,CATERERS
11.06.2015,ST JOHN VIANNEY,FREEMAN CATERING BUTCH,16.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,506.65,School meals,CATERERS
11.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,137.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,OUR LADY & ST ANNES,BLAKEMORE FOODSERVICE,35.56,School meals,CATERERS
11.06.2015,CRAGSIDE PRIMARY,FREEMAN CATERING BUTCH,40.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHILLINGHAM ROAD,JR HOLLAND FOODSERVICE,59.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST BEDES RC,BRAKE BROS LTD,130.93,School meals,CATERERS
11.06.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,14.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,64.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH PARK,BRAKE BROS LTD,206,School meals,CATERERS
11.06.2015,BENTON PARK,JR HOLLAND FOODSERVICE,20.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ARTHURS WESTAGE,BLAKEMORE FOODSERVICE,19.33,School meals,CATERERS
11.06.2015,HAWTHORN PRIMARY,BLAKEMORE FOODSERVICE,177.15,School meals,CATERERS
11.06.2015,BENTON PARK,JR HOLLAND FOODSERVICE,47.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,278.31,School meals,CATERERS
11.06.2015,SACRED HEART PRI,BLAKEMORE FOODSERVICE,21.23,School meals,CATERERS
11.06.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,54.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SACRED HEART PRI,BLAKEMORE FOODSERVICE,217.73,School meals,CATERERS
11.06.2015,ST CATHERINES,FREEMAN CATERING BUTCH,31.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,34.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH ACADEMY,BLAKEMORE FOODSERVICE,323.16,School meals,CATERERS
11.06.2015,MOUNTFIELD PRIMARY,JR HOLLAND FOODSERVICE,17.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHNS PRIMARY,BLAKEMORE FOODSERVICE,62.59,School meals,CATERERS
11.06.2015,BYKER LODGE,FREEMAN CATERING BUTCH,80.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST CUTHBERTS WALB,FREEMAN CATERING BUTCH,48.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,142.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SIR CHARLES PARSONS,JR HOLLAND FOODSERVICE,57.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SACRED HEART HIGH,FREEMAN CATERING BUTCH,97.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015, BRIDGEWATER,BRAKE BROS LTD,289.93,School meals,CATERERS
11.06.2015,SIR CHARLES PARSONS,JR HOLLAND FOODSERVICE,11.9,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,38.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,KENTON BAR,FREEMAN CATERING BUTCH,27.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,MILECASTLE PRIMARY,FREEMAN CATERING BUTCH,25.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,SIMONSIDE COMMUNITY,JR HOLLAND FOODSERVICE,18.91,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST TERESAS,BLAKEMORE FOODSERVICE,87.22,School meals,CATERERS
11.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,94.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,90.07,School meals,CATERERS
11.06.2015,ST CUTHBERTS HIGH,BRAKE BROS LTD,506.74,School meals,CATERERS
11.06.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,27.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,18.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GRANGE FIRST SCHOOL,BLAKEMORE FOODSERVICE,31.92,School meals,CATERERS
11.06.2015,STOCKSFIELD AVENUE,FREEMAN CATERING BUTCH,43.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,ST GEORGES RC,FREEMAN CATERING BUTCH,9.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,73.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,GOSFORTH PARK,FREEMAN CATERING BUTCH,94.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,126.19,School meals,CATERERS
11.06.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,73.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
11.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,0.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
