Supplier,Amount,Payment Date
J N HANDLEY & SONS,540,19/02/2014
J N HANDLEY & SONS,660,19/02/2014
J N HANDLEY & SONS,660,19/02/2014
JKB CONSULTING,2340,03/02/2014
JKB CONSULTING,1440,03/02/2014
JMP SOLICITORS,5800,14/02/2014
JOHN GRAHAM CONSTRUCTION LIMITED,769823.9,14/02/2014
JOHN ROWAN AND PARTNERS LLP,43172.46,21/02/2014
JOHN ROWAN AND PARTNERS LLP,42100.02,21/02/2014
JOYDENS WOOD JUNIOR SCHOOL,600,10/02/2014
JOYDENS WOOD JUNIOR SCHOOL,900,10/02/2014
JOYDENS WOOD JUNIOR SCHOOL,900,19/02/2014
JP CONTRACTORS,16800,26/02/2014
K & T HEATING SERVICES LTD,43023.66,20/02/2014
K & T HEATING SERVICES LTD,130857.56,21/02/2014
KARTIKEYA SOLUTIONS LTD T/A UNIQUE CHILDRESNS HOME,11005,12/02/2014
KARTIKEYA SOLUTIONS LTD T/A UNIQUE CHILDRESNS HOME,11005,12/02/2014
KEEGANS LIMITED,1778.4,19/02/2014
KEEGANS LIMITED,1200,19/02/2014
KEEPMOAT REGENERATION ( APOLLO) LTD,60269.69,26/02/2014
KENT COUNTY COUNCIL,1650.55,04/02/2014
KENT COUNTY COUNCIL (KCS),269576.74,12/02/2014
KENT COUNTY COUNCIL (KCS),153936.35,12/02/2014
KENT HEATING SERVICES LIMITED,37336.19,11/02/2014
KENWARD TRUST,2718,20/02/2014
KENWARD TRUST,2408.8,27/02/2014
KEYRING LIVING SUPPORT NETWORKS,4501.08,11/02/2014
KEYRING LIVING SUPPORT NETWORKS,4501.08,11/02/2014
KEYSOFT SOLUTIONS LTD,1296,28/02/2014
KIASU CONSULTING LTD,1512,21/02/2014
KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,10650,03/02/2014
KINGSTON SMITH LLP,960,21/02/2014
KITES CHILDREN SERVICES,3029.01,17/02/2014
KITES CHILDREN SERVICES,2735.88,17/02/2014
KITES CHILDREN SERVICES,1631.7,17/02/2014
KITES CHILDREN SERVICES,932.4,17/02/2014
KITES CHILDREN SERVICES,3029.01,18/02/2014
KITES CHILDREN SERVICES,3029.01,18/02/2014
KITES CHILDREN SERVICES,5999.84,28/02/2014
KITES CHILDREN SERVICES,2735.88,28/02/2014
KITES CHILDREN SERVICES,12799.92,28/02/2014
KP ACOUSTICS LTD,600,11/02/2014
KPMG LLP,4800,12/02/2014
L`ARCHE LONDON COMMUNITY,4072.43,25/02/2014
LAB 10,1545,06/02/2014
LAKEHOUSE CONTRACTS LTD,347375.09,12/02/2014
LAKEHOUSE CONTRACTS LTD,34680.33,14/02/2014
LAKEHOUSE CONTRACTS LTD,24116.41,21/02/2014
LAKEHOUSE CONTRACTS LTD,6762.38,25/02/2014
LANGLEY PARK SCHOOL FOR BOYS,600,27/02/2014
LARKFIELD HALL LTD T/A PEPENBURY,2182.4,25/02/2014
LAWSON LETS LTD,765,06/02/2014
LAWSON LETS LTD,27000.05,13/02/2014
LAWSON LETS LTD,630,27/02/2014
LAWSON VILLAS LTD,3380.6,13/02/2014
LBHF,2000,24/02/2014
LBHF,3000,21/02/2014
LEE VALLEY REGIONAL PARK AUTHORITY,18186.97,25/02/2014
LEIGHAM LODGE LTD,5381.28,25/02/2014
LESOCO,44538,17/02/2014
LIBERTY PRINTERS LTD,3722.4,25/02/2014
LIFE STYLE CARE (2011) PLC,3376.28,14/02/2014
LIFE STYLE CARE (2011) PLC,6685.72,14/02/2014
LIFE STYLE CARE (2011) PLC,3982.28,14/02/2014
LIFE STYLE CARE (2011) PLC,2943.42,14/02/2014
LIFE STYLE CARE (2011) PLC,2293.64,25/02/2014
LIFE STYLE CARE (2011) PLC,3602.36,25/02/2014
LIFE STYLE CARE (2011) PLC,2293.64,25/02/2014
LIFE STYLE CARE (2011) PLC,2424,25/02/2014
LIFE STYLE CARE (2011) PLC,4800,25/02/2014
LIFE STYLE CARE (2011) PLC,2424,25/02/2014
LIFE STYLE CARE (2011) PLC,4800,25/02/2014
LIFE STYLE CARE (2011) PLC,2424,25/02/2014
LIFE STYLE CARE (2011) PLC,2626,25/02/2014
LIFE STYLE CARE (2011) PLC,2600,25/02/2014
LIFE STYLE CARE (2011) PLC,2600,25/02/2014
LIFE STYLE CARE (2011) PLC,2424,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,2600,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,4800,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,4800,25/02/2014
LIFE STYLE CARE (2011) PLC,2400,25/02/2014
LIFE STYLE CARE (2011) PLC,4800,25/02/2014
LIFE STYLE CARE (2011) PLC,2293.64,25/02/2014
LIFE STYLE CARE (2011) PLC,4040,25/02/2014
LIFE STYLE CARE (2011) PLC,2424,25/02/2014
LIFE STYLE CARE (2011) PLC,5314.29,25/02/2014
LIFESINE LIMITED,11594.8,24/02/2014
LIFESTYLE CARE PLC,1862.32,25/02/2014
LINCOLN ANALYTICAL SERVICES LTD,2100,07/02/2014
LINCOLN ANALYTICAL SERVICES LTD,1650,07/02/2014
LINCOLN ANALYTICAL SERVICES LTD,1450,24/02/2014
LINKSPAN INTERIORS LTD T/A PLANET PARTITIONING,2610,17/02/2014
LIV HOMES,625,05/02/2014
LIV HOMES,625,05/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1716,03/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1358,05/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1358,05/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,05/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,05/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,07/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,14/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,21/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,1018.5,24/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,2192.99,25/02/2014
LLOYDS TSB COMMERCIAL FINANCE LTD,3059.11,25/02/2014
LOCAL GOVERNMENT ASSOCIATION,3974.89,07/02/2014
LOCAL GOVERNMENT INFORMATION UNIT,23520,27/02/2014
LOCAL GREEN POINTS,17506.2,17/02/2014
LOCKSKEYS LTD,1029.13,13/02/2014
LOCKSKEYS LTD,1418.89,28/02/2014
LOGICALIS UK LIMITED,630,06/02/2014
LOGICALIS UK LIMITED,840,14/02/2014
LOGICALIS UK LIMITED,600,14/02/2014
LOGICALIS UK LIMITED,600,17/02/2014
LOGICALIS UK LIMITED,295227.6,14/02/2014
LOGICALIS UK LIMITED,2757.09,19/02/2014
LOGICALIS UK LIMITED,284291.76,28/02/2014
LONDON BOROUGH OF BROMLEY,1466.18,17/02/2014
LONDON BOROUGH OF BROMLEY,6400,17/02/2014
LONDON BOROUGH OF EALING,1000,18/02/2014
LONDON BOROUGH OF LAMBETH,47396,25/02/2014
LONDON BOROUGH OF LEWISHAM,1437.84,24/02/2014
LONDON BOROUGH OF SOUTHWARK,69555.77,11/02/2014
LONDON COMMUNITY HOMECARE LTD,803.22,12/02/2014
LONDON COMMUNITY HOMECARE LTD,2024.28,12/02/2014
LONDON COMMUNITY HOMECARE LTD,828.41,12/02/2014
LONDON COMMUNITY HOMECARE LTD,1113.03,12/02/2014
LONDON COMMUNITY HOMECARE LTD,769.34,12/02/2014
LONDON COMMUNITY HOMECARE LTD,599.8,12/02/2014
LONDON COMMUNITY HOMECARE LTD,871.76,12/02/2014
LONDON COMMUNITY HOMECARE LTD,769.34,13/02/2014
LONDON COMMUNITY HOMECARE LTD,546.35,13/02/2014
LONDON COMMUNITY HOMECARE LTD,2499.92,13/02/2014
LONDON COMMUNITY HOMECARE LTD,564.12,13/02/2014
LONDON COMMUNITY HOMECARE LTD,583.45,13/02/2014
LONDON COMMUNITY HOMECARE LTD,749.64,13/02/2014
LONDON COMMUNITY HOMECARE LTD,519.36,13/02/2014
LONDON COMMUNITY HOMECARE LTD,783.39,13/02/2014
LONDON COMMUNITY HOMECARE LTD,999.96,13/02/2014
LONDON COMMUNITY HOMECARE LTD,911.2,13/02/2014
LONDON COMMUNITY HOMECARE LTD,682.76,13/02/2014
LONDON COMMUNITY HOMECARE LTD,762.93,13/02/2014
LONDON COMMUNITY HOMECARE LTD,868.01,13/02/2014
LONDON COMMUNITY HOMECARE LTD,684.81,13/02/2014
LONDON COMMUNITY HOMECARE LTD,881.1,13/02/2014
LONDON COMMUNITY HOMECARE LTD,1844.58,13/02/2014
LONDON COMMUNITY HOMECARE LTD,1324.2,13/02/2014
LONDON COMMUNITY HOMECARE LTD,555.34,13/02/2014
LONDON COMMUNITY HOMECARE LTD,1096.38,13/02/2014
LONDON COMMUNITY HOMECARE LTD,1185.28,13/02/2014
LONDON COMMUNITY HOMECARE LTD,560.72,13/02/2014
LONDON COMMUNITY HOMECARE LTD,656.5,13/02/2014
LONDON COMMUNITY HOMECARE LTD,2442.56,13/02/2014
LONDON COMMUNITY HOMECARE LTD,846.12,13/02/2014
LONDON COMMUNITY HOMECARE LTD,979.29,14/02/2014
LONDON COMMUNITY HOMECARE LTD,1907.12,14/02/2014
LONDON COMMUNITY HOMECARE LTD,1166.76,14/02/2014
LONDON COMMUNITY HOMECARE LTD,704.74,14/02/2014
LONDON COMMUNITY HOMECARE LTD,1408.9,14/02/2014
LONDON COMMUNITY HOMECARE LTD,897.4,14/02/2014
LONDON COMMUNITY HOMECARE LTD,1072.1,14/02/2014
LONDON COMMUNITY HOMECARE LTD,735.28,14/02/2014
LONDON COMMUNITY HOMECARE LTD,751.07,14/02/2014
LONDON COMMUNITY HOMECARE LTD,807.8,14/02/2014
LONDON COMMUNITY HOMECARE LTD,657.13,18/02/2014
LONDON COMMUNITY HOMECARE LTD,595.43,18/02/2014
LONDON ENERGY MULTI BILLING,566.22,21/02/2014
LONDON ENERGY MULTI BILLING,589.98,21/02/2014
LONDON GRID FOR LEARNING TRUST,9026.4,27/02/2014
LONDON PARKS ANND GREEN SPACES FORUM,2000,26/02/2014
LONDON PSYCHOLOGY PRACTICE,3087.5,26/02/2014
LONDON PSYCHOLOGY PRACTICE,5785.2,26/02/2014
LONDON WILDLIFE TRUST,13559.04,05/02/2014
LOOK AHEAD,3752.67,06/02/2014
LOOK AHEAD,3752.67,25/02/2014
M & E SOLUTIONS ( FIRE & MAINTENANCE) LTD,15783.3,03/02/2014
M & E SOLUTIONS ( FIRE & MAINTENANCE) LTD,8307,06/02/2014
MACE LTD,6285.08,21/02/2014
MACEYS ESTATE,1700,21/02/2014
MAGNET LIMITED,512.96,20/02/2014
MAGNET LIMITED,559.54,20/02/2014
MANAGING CARE LTD,817.2,07/02/2014
MANAGING CARE LTD,1582.75,07/02/2014
MANAGING CARE LTD,1599.54,07/02/2014
MANAGING CARE LTD,722.1,18/02/2014
MANIKOMEVWE L IDUDU,900,06/02/2014
MANOR BROOK MEDICAL CENTRE,2182.48,26/02/2014
MANPOWER UK LTD,530097.9,10/02/2014
MANPOWER UK LTD,518199.66,27/02/2014
MANPOWER UK LTD,469180.92,27/02/2014
MANPOWER UK LTD,407253.44,27/02/2014
MANSE MASTERDOR LTD,43000.31,14/02/2014
MANSE MASTERDOR LTD,20788.81,21/02/2014
MANSE MASTERDOR LTD,86107.92,26/02/2014
MARIAN VIAN PRIMARY SCHOOL,600,26/02/2014
MARKSON PIANOS LTD,540,04/02/2014
MARSH VIEW,6817.5,26/02/2014
MARTIN ARNOLD ASSOCIATES LLP,27360,10/02/2014
MARTIN VITERA LTD,696.22,03/02/2014
MATTHEW BARTLETT T/A ELECTRATEC,1041.11,21/02/2014
MAYDAY CARS,2534.4,14/02/2014
MAYDAY CARS,658.8,14/02/2014
MAYDAY CARS,662.4,14/02/2014
MAYDAY CARS,3990.48,25/02/2014
MAYOR`S OFFICE FOR POLICING AND CRIME,26000,03/02/2014
MAYOR`S OFFICE FOR POLICING AND CRIME,55250,03/02/2014
MAYOR`S OFFICE FOR POLICING AND CRIME,54000,11/02/2014
MAYOR`S OFFICE FOR POLICING AND CRIME,41000,20/02/2014
MAYOR`S OFFICE FOR POLICING AND CRIME,26000,27/02/2014
MDP COMMUNICATION SERVICES,1232.04,25/02/2014
MEARS LTD,153528.01,27/02/2014
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,275886.75,21/02/2014
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,1663.99,24/02/2014
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,266876.03,28/02/2014
MEDLOCK ELECTRIC LIMITED,982.8,13/02/2014
MEDLOCK ELECTRIC LIMITED,970.49,20/02/2014
MERIDIAN HOME START LIMITED,63081,05/02/2014
METEOGROUP UK LIMITED,10560,21/02/2014
METHODIST HOMES,1800,12/02/2014
METHODIST HOMES,2000,17/02/2014
METHODIST HOMES,2000,25/02/2014
MHAIRI CAMERON CONSULTING LTD,544.2,19/02/2014
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,1800,24/02/2014
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,600,24/02/2014
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,1500,28/02/2014
MIDDLE PARK COMMUNITY CENTRE,880.52,04/02/2014
MIDDLE PARK COMMUNITY CENTRE,1900,10/02/2014
MIDDLE PARK COMMUNITY CENTRE,1900,10/02/2014
MIDDLE PARK COMMUNITY CENTRE,860.83,17/02/2014
MIDLAND HR,1920,03/02/2014
MIDLAND HR,1723.42,17/02/2014
MIDLAND HR,18450,21/02/2014
MIDLAND HR,21137.19,21/02/2014
MIDLAND HR,17484.41,21/02/2014
MIDLAND HR,53751.14,24/02/2014
MILESTONE ACADEMY,900,26/02/2014
MILLENIUM MINIS LTD,945,04/02/2014
MILLENIUM MINIS LTD,600,24/02/2014
MINISTRY OF JUSTICE,13767.12,27/02/2014
MISSION CARE,2341.84,25/02/2014
MLM CONSULTING ENGINEERS LTD,10164,14/02/2014
MOLLY`S PRE-SCHOOL,785.01,10/02/2014
MONTACUTE SCHOOL,3219,17/02/2014
MOONREACH,11600.12,26/02/2014
MORGAN RICHARDS GARAGE LIMITED,2750,20/02/2014
MORLEIGH LIMITED,1600,06/02/2014
MORRISON SPOWART SOLICITORS,4000,10/02/2014
MORRISON SPOWART SOLICITORS,895.76,20/02/2014
MOUCHEL LTD,10699.76,03/02/2014
MUNICIPAL MUTUAL INSURANCE LIMITED,1010410,14/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,545.28,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1824,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1824,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1824,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1824,12/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,545.28,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,545.28,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2424,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,3312,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2544,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2352,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2184,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2761.72,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1824,18/02/2014
MY LIFE SEMI-INDEPENDENT PROJECT LTD,4296,26/02/2014
N & C BUILDING PRODUCTS LTD,4072.42,21/02/2014
N S WARWICK LTD,974,24/02/2014
NACRO,36720,03/02/2014
NEOPOST FINANCE LTD,24000,04/02/2014
NEOPOST LTD,503.76,27/02/2014
NEW CENTURY CARE (WESTBANK CARE HOME),1924.32,25/02/2014
NEWHAVEN PUPIL REFERRAL UNIT,7493.38,26/02/2014
NEWSQUEST ( LONDON ) LTD,882,12/02/2014
NHS GREENWICH CCG,12523.77,03/02/2014
NHS GREENWICH CCG,12523.77,03/02/2014
NHS GREENWICH CCG,4320,13/02/2014
NHS GREENWICH CCG,5400,13/02/2014
NICO OFFICE LTD,521.68,04/02/2014
NICO OFFICE LTD,596.26,04/02/2014
NICO OFFICE LTD,1156.09,27/02/2014
NICOLA MANNING AS DEPUTY FOR JAMES ANDREW DUNCAN,1183.84,05/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,36802.4,05/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,8900,06/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,608.4,06/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,676.8,14/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,920.4,14/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,1393.8,14/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,1056,14/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,1419.6,19/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,1522.8,19/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,676.8,19/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,676.8,19/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,2028,19/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,122799.52,21/02/2014
NORTHGATE INFORMATION SOLUTIONS UK LTD,1536.48,26/02/2014
NORWOOD SCHOOLS LTD,5050.61,12/02/2014
NORWOOD SCHOOLS LTD,4561.84,25/02/2014
NPOWER LTD,207688.05,04/02/2014
NPOWER LTD,1672.68,11/02/2014
NPOWER LTD,635.23,11/02/2014
NPOWER LTD,1728.38,27/02/2014
NPOWER LTD,2562.47,28/02/2014
NRPF.UK,1838.64,14/02/2014
NRPF.UK,1925,27/02/2014
NRPF.UK,1540,27/02/2014
NRPF.UK,1838.64,27/02/2014
NUTTEN STOVEN RESIDENTIAL HOME,1800,25/02/2014
OCS GROUP UK LIMITED,1104.34,07/02/2014
OFFICE DEPOT UK LIMITED,1900.08,03/02/2014
OFFICE DEPOT UK LIMITED,4186.44,03/02/2014
OFFICE DEPOT UK LIMITED,3425.22,03/02/2014
OFFICE DEPOT UK LIMITED,2964.36,03/02/2014
OFFICE DEPOT UK LIMITED,892.68,03/02/2014
OFFICE DEPOT UK LIMITED,863.09,06/02/2014
OFFICE DEPOT UK LIMITED,2504.28,11/02/2014
OFFICE DEPOT UK LIMITED,1444.32,11/02/2014
OFFICE DEPOT UK LIMITED,3122.82,11/02/2014
OFFICE DEPOT UK LIMITED,2178.42,11/02/2014
OFFICE DEPOT UK LIMITED,3058.8,17/02/2014
OFFICE DEPOT UK LIMITED,2222.06,24/02/2014
OFFICE DEPOT UK LIMITED,891.79,21/02/2014
OFFICE DEPOT UK LIMITED,737.64,25/02/2014
OFFICE DEPOT UK LIMITED,530.3,26/02/2014
OFFICE DEPOT UK LIMITED,1337.54,27/02/2014
OLD BAILEY CHAMBERS,540,13/02/2014
OLD BAILEY CHAMBERS,4440,27/02/2014
OPEN OBJECTS SOFTWARE LTD,30000,21/02/2014
OPTIMA CONTRACTING LIMITED,826.8,05/02/2014
OPUS CARE LTD T/A ASHFORD NURSING HOME,1875.28,18/02/2014
OPUS CARE LTD T/A ASHFORD NURSING HOME,1875.28,18/02/2014
OPUS CARE LTD T/A ASHFORD NURSING HOME,1875.28,18/02/2014
OPUS CARE LTD T/A ASHFORD NURSING HOME,1875.28,18/02/2014
ORANGE,3126.66,04/02/2014
ORANGE,3110.73,04/02/2014
ORANGE,3090.32,05/02/2014
ORCHARD CARE HOMES,3267.32,25/02/2014
ORCHARD FENCING,672,20/02/2014
ORCHARD FENCING,840,25/02/2014
OUTBACK IMAGING UK PTY LTD(T/A EZESCAN),1070.4,17/02/2014
OXLEAS NHS FOUNDATION TRUST,6827,03/02/2014
OXLEAS NHS FOUNDATION TRUST,6827,03/02/2014
OXLEAS NHS FOUNDATION TRUST,2648.56,07/02/2014
OXLEAS NHS FOUNDATION TRUST,6954,07/02/2014
OXLEAS NHS FOUNDATION TRUST,5438.25,10/02/2014
OXLEAS NHS FOUNDATION TRUST,172888.58,10/02/2014
OXLEAS NHS FOUNDATION TRUST,3997,07/02/2014
OXLEAS NHS FOUNDATION TRUST,7340,10/02/2014
OXLEAS NHS FOUNDATION TRUST,7897,14/02/2014
OXLEAS NHS FOUNDATION TRUST,3500,17/02/2014
OXLEAS NHS FOUNDATION TRUST,31039.75,17/02/2014
OXLEAS NHS FOUNDATION TRUST,3924.2,19/02/2014
OXLEAS NHS FOUNDATION TRUST,3997,20/02/2014
OXLEAS NHS FOUNDATION TRUST,192888.58,20/02/2014
OXLEAS NHS FOUNDATION TRUST,6930.53,21/02/2014
OXLEAS NHS FOUNDATION TRUST,6827,27/02/2014
OXLEAS NHS FOUNDATION TRUST,6827,27/02/2014
OXLEAS NHS FOUNDATION TRUST,59944,28/02/2014
P & R INSTALLATION CO LTD,65042.06,19/02/2014
P A CONSULTING GROUP,29400,21/02/2014
PAGE ONE COMMUNICATIONS LTD,600,07/02/2014
PAYE STONEWORK & RESTORATION LTD,672,28/02/2014
PE LOGAN LTD,972,24/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,3780,25/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,3000,25/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,3780,25/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,3800,25/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,3780,25/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,2736.42,27/02/2014
PEACE MANOR RESIDENTIAL CARE LIMITED,2714.29,27/02/2014
PELLINGS LLP,8073.44,12/02/2014
PELLINGS LLP,1562.4,19/02/2014
PELLINGS LLP,9801.48,19/02/2014
PELLINGS LLP,48888,25/02/2014
PELLINGS LLP,29332.8,26/02/2014
PELLINGS LLP,3125.35,26/02/2014
PELLINGS LLP,28702.49,26/02/2014
PELLINGS LLP,41528.62,27/02/2014
PENNINGTON CHOICES LTD,1935,19/02/2014
PENNINGTON CHOICES LTD,1449,20/02/2014
PENNINGTON CHOICES LTD,2151,20/02/2014
PH WARR,3300,03/02/2014
PH WARR,6000,25/02/2014
PHB CONSTRUCTION LTD,140938.56,03/02/2014
PHB CONSTRUCTION LTD,48211.51,25/02/2014
PHILIP E & MUNIRE HARRIS,504,17/02/2014
PHOENIX FIRE SERVICES LTD,6484.8,06/02/2014
PHOENIX FIRE SERVICES LTD,7742.41,06/02/2014
PHOENIX FIRE SERVICES LTD,5634.1,06/02/2014
PHOENIX FIRE SERVICES LTD,9477.54,26/02/2014
PHS GROUP PLC,6259.75,03/02/2014
PHS GROUP PLC,1564.93,03/02/2014
PHT CONSULTANTS,5610,21/02/2014
PINSHARP MULTIMEDIA,5680,20/02/2014
PITNEY BOWES FINANCE PLC,2852.64,21/02/2014
PLAIN ENGLISH CAMPAIGN LIMITED,900,24/02/2014
PLAY THERAPY SERVICES LTD,750,21/02/2014
PLUMSTEAD CLINIC LTD,1387,20/02/2014
PLUMSTEAD CLINIC LTD,1387,21/02/2014
POLLOCK LIFTS,12570,11/02/2014
PORT OF LONDON AUTHORITY,1122.3,03/02/2014
POSITIVE LEARNING LTD,540,25/02/2014
POSTAGE BY PHONE,12000,10/02/2014
POSTURITE (UK) LTD,1129.96,25/02/2014
PRECISION LIFT SERVICES LTD,118081.9,21/02/2014
PROSPECTS SERVICES LTD,30000,12/02/2014
PUBLIC POLICY EXCHANGE LIMITED,508.8,25/02/2014
QEF INDEPENDENT LIVING SERVICES,5012,17/02/2014
QEF INDEPENDENT LIVING SERVICES,7122.52,17/02/2014
Q-MATIC UK LTD,1749.91,24/02/2014
Q-MATIC UK LTD,1020.96,24/02/2014
QUAGGY COMMUNITY CENTRE & NURSERY,2700,24/02/2014
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),2970,04/02/2014
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),4500,28/02/2014
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),4620,28/02/2014
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),3690,28/02/2014
QUAY OFFICE FURNISHERS LTD,564.58,07/02/2014
QUAY OFFICE FURNISHERS LTD,1361.59,21/02/2014
QUEEN ALEXANDRA COLLEGE,23327,19/02/2014
QUEENSGATE HEALTHCARE LTD,1142.86,28/02/2014
R C CUTTING & CO LTD,7528.84,03/02/2014
R D FABRICATIONS,504,10/02/2014
R S REAL ESTATES LTD,7398,24/02/2014
RAAC CARE LTD,12643.04,24/02/2014
RAAC CARE LTD,11419.52,26/02/2014
RACHEL BRICKS PROPERTIES,8448,24/02/2014
RANDSTAD EDUCATION LIMITED,519.95,06/02/2014
RANDSTAD EDUCATION LIMITED,866.58,06/02/2014
RANDSTAD EDUCATION LIMITED,525.13,06/02/2014
RANDSTAD EDUCATION LIMITED,577.68,06/02/2014
RANDSTAD EDUCATION LIMITED,693.26,06/02/2014
RANDSTAD EDUCATION LIMITED,866.58,06/02/2014
RANDSTAD EDUCATION LIMITED,519.95,06/02/2014
RANDSTAD EDUCATION LIMITED,519.95,12/02/2014
RANDSTAD EDUCATION LIMITED,519.95,12/02/2014
RANDSTAD EDUCATION LIMITED,577.68,12/02/2014
RANDSTAD EDUCATION LIMITED,866.58,12/02/2014
RANDSTAD EDUCATION LIMITED,519.95,12/02/2014
RANDSTAD EDUCATION LIMITED,866.58,12/02/2014
RANDSTAD EDUCATION LIMITED,866.58,12/02/2014
RANDSTAD EDUCATION LIMITED,866.58,12/02/2014
RANDSTAD EDUCATION LIMITED,870,19/02/2014
RANDSTAD EDUCATION LIMITED,2354.52,19/02/2014
RANDSTAD EDUCATION LIMITED,866.58,26/02/2014
RANDSTAD EDUCATION LIMITED,866.58,25/02/2014
RANDSTAD EDUCATION LIMITED,866.58,26/02/2014
RANDSTAD EDUCATION LIMITED,866.58,24/02/2014
RANDSTAD EDUCATION LIMITED,866.58,24/02/2014
RANDSTAD EDUCATION LIMITED,519.95,24/02/2014
RANDSTAD EDUCATION LIMITED,693.26,25/02/2014
RANDSTAD EDUCATION LIMITED,866.58,25/02/2014
RANDSTAD EDUCATION LIMITED,693.26,25/02/2014
RANDSTAD EDUCATION LIMITED,864,26/02/2014
RANDSTAD EDUCATION LIMITED,519.95,25/02/2014
RANDSTAD EDUCATION LIMITED,693.26,25/02/2014
RANDSTAD EDUCATION LIMITED,693.26,25/02/2014
RANDSTAD EDUCATION LIMITED,519.95,26/02/2014
