post_date,Category,Spend,Number of Transactions
29/10/2014,Travel/Airlines," £1,454.10 ",1
29/10/2014,Stationery/Office Supplies," £1,030.00 ",1
29/10/2014,Hotels, £500.56 ,1
29/10/2014,Hotels, £590.23 ,1
29/10/2014,Computer Program/Sys Design," £1,279.30 ",1
29/10/2014,Electrical Parts/Equipment, £921.60 ,1
29/10/2014,Electrical Parts/Equipment, £646.81 ,1
29/10/2014,Hotels," £1,185.90 ",1
29/10/2014,Travel/Airlines," £1,215.37 ",1
29/10/2014,Travel/Airlines, £797.20 ,1
29/10/2014,Hotels, £946.48 ,1
29/10/2014,Travel/Airlines, £552.83 ,1
29/10/2014,Travel/Airlines, £947.29 ,1
29/10/2014,Travel/Airlines, £637.98 ,1
29/10/2014,Travel/Airlines, £637.98 ,1
29/10/2014,Travel/Airlines," £1,616.66 ",1
29/10/2014,Travel/Airlines, £529.66 ,1
29/10/2014,Travel/Airlines," £1,172.16 ",1
29/10/2014,Professional Subscriptions, £936.00 ,1
29/10/2014,Computer Program/Sys Design, £914.36 ,1
29/10/2014,Car Hire, £585.46 ,1
29/10/2014,Household Appliance Stores, £511.43 ,1
30/10/2014,Computers/Peripherals/Software, £524.82 ,1
30/10/2014,Computers/Peripherals/Software," £1,386.42 ",1
30/10/2014,Industrial Supplies, £844.61 ,1
30/10/2014,Diy & Household Stores, £903.60 ,1
30/10/2014,Furniture/Equip Stores, £862.92 ,1
30/10/2014,Computer Program/Sys Design," £1,212.10 ",1
30/10/2014,Computer Program/Sys Design," £1,195.63 ",1
30/10/2014,Travel/Airlines," £1,404.90 ",1
30/10/2014,Travel/Airlines, £569.16 ,1
30/10/2014,Travel/Airlines, £605.26 ,1
30/10/2014,Travel/Airlines, £605.26 ,1
30/10/2014,Travel/Airlines, £605.26 ,1
30/10/2014,Travel/Airlines, £605.26 ,1
30/10/2014,Travel/Airlines, £605.26 ,1
30/10/2014,Travel/Airlines, £771.58 ,1
30/10/2014,Travel/Airlines, £696.50 ,1
30/10/2014,Travel/Airlines, £734.26 ,1
30/10/2014,Travel/Airlines, £734.26 ,1
30/10/2014,Travel/Airlines, £734.26 ,1
30/10/2014,Travel/Airlines, £869.18 ,1
30/10/2014,Hotels," £1,293.30 ",1
30/10/2014,Industrial Supplies, £557.83 ,1
30/10/2014,Electrical Parts/Equipment," £1,307.48 ",1
30/10/2014,Hardware Equipment/Supplies, £543.73 ,1
30/10/2014,Household Appliance Stores, £648.00 ,1
30/10/2014,Misc Publishing & Printing," £1,295.45 ",1
30/10/2014,Travel/Airlines," £2,669.86 ",1
30/10/2014,Travel/Airlines," £(1,075.60)",1
30/10/2014,Travel/Airlines," £(1,075.60)",1
30/10/2014,Lumber/Build. Supply Stores, £755.63 ,1
30/10/2014,Industrial Supplies, £720.00 ,1
30/10/2014,Misc Publishing & Printing," £1,019.87 ",1
30/10/2014,Computers/Peripherals/Software, £602.50 ,1
30/10/2014,Misc Publishing & Printing," £1,679.99 ",1
31/10/2014,Travel/Airlines," £1,165.30 ",1
31/10/2014,Computer Software Stores, £805.59 ,1
31/10/2014,Electrical Parts/Equipment," £1,264.80 ",1
31/10/2014,Computers/Peripherals/Software, £926.34 ,1
31/10/2014,Hotels, £774.31 ,1
31/10/2014,Camera & Photo Supply Stores, £936.41 ,1
31/10/2014,Computers/Peripherals/Software," £7,280.98 ",1
31/10/2014,Travel/Airlines," £3,162.79 ",1
31/10/2014,Travel/Airlines," £3,162.79 ",1
31/10/2014,Travel/Airlines," £1,111.86 ",1
31/10/2014,Travel/Airlines," £1,218.63 ",1
31/10/2014,Travel/Airlines," £1,111.86 ",1
31/10/2014,Travel/Airlines, £616.48 ,1
31/10/2014,Travel/Airlines," £1,579.20 ",1
31/10/2014,Travel/Airlines," £(3,112.96)",1
31/10/2014,Travel/Airlines," £1,896.78 ",1
31/10/2014,Computer Program/Sys Design, £596.33 ,1
31/10/2014,Computer Program/Sys Design, £650.30 ,1
31/10/2014,Catalog Merchant, £824.00 ,1
31/10/2014,Catalog Merchant," £4,943.50 ",1
31/10/2014,Catalog Merchant," £3,703.65 ",1
31/10/2014,Catalog Merchant," £1,539.85 ",1
31/10/2014,Commercial Photo/Art/Graph, £544.68 ,1
31/10/2014,Computers/Peripherals/Software, £597.00 ,1
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
