HA,PENNA PLC,07/10/2013,£696.72,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,"£1,353.93",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£586.38,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£519.64,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£952.02,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£830.35,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£854.01,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£514.47,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,"£2,203.86",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,"£2,032.42",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£816.69,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£892.34,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£558.80,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,"£1,226.66",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£557.73,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£614.54,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,£504.28,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,07/10/2013,"£1,718.16",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£753.27,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£532.35,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£899.85,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£513.96,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£743.38,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£957.81,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£576.42,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,08/10/2013,£620.96,Statutory Advertising for work undertaken on HA road network,,,,,
HA,GREENHAM TRADING LTD,09/10/2013,£611.66,Persomnal Protective Equipment,,,,,
HA,PENNA PLC,09/10/2013,£765.58,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,10/10/2013,"£2,111.25",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,10/10/2013,£543.56,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,10/10/2013,"£1,259.36",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,10/10/2013,£559.06,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,11/10/2013,£739.78,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,11/10/2013,"£1,006.74",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,11/10/2013,£725.40,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,£996.34,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,"£1,285.99",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,"£1,042.05",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,£667.95,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,£779.48,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,£721.60,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,14/10/2013,"£1,746.82",Statutory Advertising for work undertaken on HA road network,,,,,
HA,WP-IEE EVENTS,14/10/2013,£598.80,Conference x1 delegate,,,,,
HA,PENNA PLC,15/10/2013,£565.64,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£668.35,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£690.12,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£790.14,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£929.24,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£743.38,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,15/10/2013,£654.34,Statutory Advertising for work undertaken on HA road network,,,,,
HA,ENTERPRISE RAC,16/10/2013,£500.00,Hire Car Insurance excess,,,,,
HA,PENNA PLC,17/10/2013,"£1,331.66",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£519.64,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£932.41,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£882.55,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£622.77,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£570.00,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,17/10/2013,£657.68,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,18/10/2013,£636.15,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,18/10/2013,"£3,369.86",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,18/10/2013,£645.75,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,18/10/2013,£540.82,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£638.46,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,"£3,525.57",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£845.96,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£738.49,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£631.84,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£968.84,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£547.99,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,21/10/2013,£816.49,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,22/10/2013,"£1,010.35",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,22/10/2013,£597.21,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,22/10/2013,£821.82,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,22/10/2013,"£1,197.26",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,22/10/2013,"£1,979.30",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,23/10/2013,"£2,203.86",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,23/10/2013,£753.27,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,23/10/2013,£639.94,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,24/10/2013,£865.35,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,24/10/2013,"£1,118.24",Statutory Advertising for work undertaken on HA road network,,,,,
HA,ROYAL MAIL GROUP,24/10/2013,£930.00,Franking Machine top up,,,,,
HA,WWW.WDM.CO.UK,24/10/2013,£820.00,Conference - x1 delegate,,,,,
HA,THE KNOWLEDGE ACADEMY,25/10/2013,"£1,965.05",Earned Value Managemnet Training x1 delegate,,,,,
HA,PENNA PLC,28/10/2013,£546.82,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,"£1,747.35",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£966.72,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£996.34,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£690.12,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£852.92,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£578.48,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£504.28,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£704.86,Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,"£1,042.05",Statutory Advertising for work undertaken on HA road network,,,,,
HA,PENNA PLC,28/10/2013,£693.62,Statutory Advertising for work undertaken on HA road network
HA,FRAMA UK LTD,30/10/2013,£500.00,Franking Machine top up
HA,PENNA PLC,30/10/2013,£721.60,Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,£819.81,Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,£993.51,Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,£796.28,Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,"£1,053.52",Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,£537.73,Statutory Advertising for work undertaken on HA road network
HA,PENNA PLC,30/10/2013,£653.64,Statutory Advertising for work undertaken on HA road network
HS2,RACKLINE LTD,11/10/2013,£622.80,Office Supplies
HS2,WWW.THELAWSOCIETY.ORG,17/10/2013,£880.00,Certificate to practice law
MCA,Arcotel John F,21/10/2013,£608.66,Hotel Accommodation for 2 staff members for 2 nights
VCA,SEDUNIA TRAVEL (M/O),10/10/2013,"£1,595.56",Return flight for 1. Economy
VCA,SOUTHALL TRAVEL,02/10/2013,"£1,632.00",Return flight for 1 Standard
VCA,LUFTHANSA   2202337851502,02/10/2013,£536.51,Flight for 1 staff member economy
VCA,CROWNE PLAZA HAMLTON,07/10/2013,£611.05,Room for 1 for 3 nights
VCA,AJU AUTO RENTAL AGENCY,08/10/2013,£511.88,Hire car
VCA,ROLLING           3155678,15/10/2013,"£1,382.10",Room for 1 for 13 nights
VCA,VIR ATL     2163402566,16/10/2013,"£1,292.15",Return flight for 1. Economy
VCA,COURTYARD BY MARRIOTT-LIV,17/10/2013,£997.23,Room for 15 nights
VCA,THY - WWW.THY.COM,23/10/2013,£623.64,Return flight for 2. Economy
VOSA,ACTION ON HEARING LOSS,03/10/2013,£632.75,Hearing loop
VOSA,ENTERPRISE,03/10/2013,£565.61,Car Hire
VOSA,ENTERPRISE,03/10/2013,£555.41,Car Hire
VOSA,WWW FYLBE.COB1RDNQ,04/10/2013,£513.00,Return flights for 3 for site visits
VOSA,PREMIER INN44523645,04/10/2013,£849.75,Overnight Accommodation on B&B basis for 11 staff
VOSA,MERCURE CHESTER,11/10/2013,"£1,500.00",Conference venue hire and refreshments for 60 people
VOSA,PREMIER INN44529225,16/10/2013,£590.00,Overnight Accommodation on B&B basis for 3 staff for 3 nights
VOSA,PIXMANIA,21/10/2013,£745.65,Digital cameras and accessories for VOSA frontline enforcement staff
VOSA,MERCURE NORTON GRANGE HOT,24/10/2013,"£1,183.60",Overnight Accommodation on Dinner B&B basis for 7 staff for two nights
VOSA,ENTERPRISE,24/10/2013,£624.08,Car Hire
VOSA,ENTERPRISE,24/10/2013,£512.80,Car Hire
VOSA,LORD HILL HOTEL LIMITED ,25/10/2013,"£1,600","Overnight Accommodation on Dinner, B&B basis for 17 staff"
VOSA,IBIS LONDON EUSTON,29/10/2013,"£2,806.00",Overnight Accomodation on B&B basis - training course 6 staff 
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
