Dept Group,Dept group alias,PESA dept group alias,Budget Boundary,Resource/Capital,Category,NAC,Economic category,Code,Code description,SBI,Activity,SBI Activity,Spending programme,April 2010 MTH,June 2010 MTH,May 2010 MTH
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711209,P07 RSSR - CTRL - EUROTUNNEL EXPENDITURE DEL PROGRAMME CG (AA101) (ENG),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,8821,9165,9814
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711220,P07 - PENSION ADMINISTRATION  CHARGES DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711289,P07HA-Making Better Use (of the Network) DEL Prog CG 101 ENG,SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,31994,36693,32148
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711296,P07HA-Maintenance DEL Prog CG (AA101) (ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,18810,23373,21474
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711300,P07HA-Traffic Management DEL Prog CG (AA101) (ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,9852,13666,12621
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711315,P07Renewable Fuels Agency - biofuelprog costs DEL CG (AA141),SBI07,ACT0206,SBI07 ACT0206,SBI07 ACT02 Cleaner Fuels and Vehicles,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711354,P07 Rail Heritage Committee Own Spend DEL Programme CG (AA141) (UK),SBI07,ACT0313,SBI07 ACT0313,SBI07 ACT03 Railways,0,2,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711600,P07DPTAC (DEL Prog CG AA101 UK),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,8,3,1
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711602,P07HR Programme Expenditure (DEL AA101 CG Eng),SBI07,ACT0321,SBI07 ACT0321,SBI07 ACT03 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711623,P07LCR (Restructure) (DEL Prog CG AA141 UK),SBI07,ACT0313,SBI07 ACT0313,SBI07 ACT03 Railways,567,474,2343
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711625,P07Cycling England (DEL Prog CG AA101 ENG),SBI07,ACT0222,SBI07 ACT0222,"SBI07 ACT02 Resrch, stats, publicity & other services for roads & lcl trnsprt",1,10,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711632,P07TaSTs (DEL Prog CG AA101 ENG),SBI07,ACT0125,SBI07 ACT0125,SBI07 ACT01 Other transport grants (resource),0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711643,P07DfT c Infrastructure Investment (Prog DEL CG AA101 ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711659,P07HS2 NDPB DEL CG (AA141) UK,SBI07,ACT0101,SBI07 ACT0101,SBI07 ACT01 Ports & shipping services,0,28,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711732,P07Stand Alone Units Capital Investment (AA101) (ENG),SBI07,ACT0221,SBI07 ACT0221,SBI07 ACT02 Central Administration,0,1,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711733,P07Cycling England Capital (DEL Prog CG AA101 ENG),SBI07,ACT0222,SBI07 ACT0222,"SBI07 ACT02 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711737,P07-DPTAC (DEL PROG CG AA101 E&W),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710076,P07British Transport Police DEL Prog CG (AA141) (E&W),SBI07,ACT0313,SBI07 ACT0313,SBI07 ACT03 Railways,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710092,P07Shipping services DEL Prog CG (AA101) (UK),SBI07,ACT0101,SBI07 ACT0101,SBI07 ACT01 Ports & shipping services,2,1,1
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710103,P07MARITIME & COASTGUARD AGENCY DEL Prog CG (AA101) (UK),SBI07,ACT0102,SBI07 ACT0102,SBI07 ACT01 Maritime & Coastguard Agency,0,455,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710108,P07Marine Accident Investigation Branch DEL Prog CG (AA101) (ENG),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,1,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710154,P07Air Accident Investigation Branch DEL Prog CG (AA101) (UK),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,0,2,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710189,P07Transport security DEL Prog CG (AA101) (UK),SBI07,ACT0503,SBI07 ACT0503,"SBI07 ACT05 Aviation services, transport security & royal travel",23,21,37
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710190,P07Publicity (road safety) DEL Prog CG (AA101) (ENG),SBI07,ACT0322,SBI07 ACT0322,"SBI07 ACT03 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710206,P07Trans Commission on Integrated Transport DEL Prog CG (AA101) (UK),SBI07,ACT0411,SBI07 ACT0411,SBI07 ACT04 Commission for Integrated Transport & Transport Direct,2,4,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710234,P07Transport Statistics Roads DEL Prog CG (AA101) (ENG),SBI07,ACT0122,SBI07 ACT0122,"SBI07 ACT01 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710240,P07Road Safety & Standards Research DEL Prog CG (AA101) (ENG),SBI07,ACT0322,SBI07 ACT0322,"SBI07 ACT03 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,205,347,360
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710288,P07Strategic Transport Studies DEL Prog CG (AA101) (ENG),SBI07,ACT0122,SBI07 ACT0122,"SBI07 ACT01 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,15
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710291,P07Rail Accident Investigation Branch DEL Prog CG (AA101) (UK),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710957,P07Rail Group Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,150,162,267
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711188,P07Concessionary Travel Grants (DEL Prog LA AA101 ENG),SBI07,ACT0425,SBI07 ACT0425,SBI07 ACT04 Other transport grants (resource),0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711200,P07 RPROJ - CAPITAL RAIL PROJECTS DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,3,17,2
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711600,P07DPTAC (DEL Prog CG AA101 UK),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711602,P07HR Programme Expenditure (DEL AA101 CG Eng),SBI07,ACT0321,SBI07 ACT0321,SBI07 ACT03 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711623,P07LCR (Restructure) (DEL Prog CG AA141 UK),SBI07,ACT0313,SBI07 ACT0313,SBI07 ACT03 Railways,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711659,P07HS2 NDPB DEL CG (AA141) UK,SBI07,ACT0101,SBI07 ACT0101,SBI07 ACT01 Ports & shipping services,0,247,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711732,P07Stand Alone Units Capital Investment (AA101) (ENG),SBI07,ACT0221,SBI07 ACT0221,SBI07 ACT02 Central Administration,0,33,10
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711737,P07-DPTAC (DEL PROG CG AA101 E&W),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710092,P07Shipping services DEL Prog CG (AA101) (UK),SBI07,ACT0101,SBI07 ACT0101,SBI07 ACT01 Ports & shipping services,2,12,12
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710108,P07Marine Accident Investigation Branch DEL Prog CG (AA101) (ENG),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,19,7,16
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710135,P07Civil aviation services DEL Prog CG (AA101) (UK),SBI07,ACT0503,SBI07 ACT0503,"SBI07 ACT05 Aviation services, transport security & royal travel",0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710140,P07International aviation services DEL Prog CG (AA101) (UK),SBI07,ACT0103,SBI07 ACT0103,"SBI07 ACT01 Aviation services, transport security & royal travel",0,16,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710154,P07Air Accident Investigation Branch DEL Prog CG (AA101) (UK),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,8,20,45
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710171,P07Vehicle and Operator Service Agency (VOSA) DEL Prog CG (AA101) (GB),SBI07,ACT0318,SBI07 ACT0318,SBI07 ACT03 Vehicle & Operator Services Agency trading fund,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710189,P07Transport security DEL Prog CG (AA101) (UK),SBI07,ACT0503,SBI07 ACT0503,"SBI07 ACT05 Aviation services, transport security & royal travel",41,127,145
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710206,P07Trans Commission on Integrated Transport DEL Prog CG (AA101) (UK),SBI07,ACT0411,SBI07 ACT0411,SBI07 ACT04 Commission for Integrated Transport & Transport Direct,0,1,1
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710217,P07Powershift and cleaner vehicles programmes DEL Prog CG (AA101) (ENG),SBI07,ACT0206,SBI07 ACT0206,SBI07 ACT02 Cleaner Fuels and Vehicles,1,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710234,P07Transport Statistics Roads DEL Prog CG (AA101) (ENG),SBI07,ACT0122,SBI07 ACT0122,"SBI07 ACT01 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,1,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710240,P07Road Safety & Standards Research DEL Prog CG (AA101) (ENG),SBI07,ACT0322,SBI07 ACT0322,"SBI07 ACT03 Resrch, stats, publicity & other services for roads & lcl trnsprt",1,0,1
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710244,P07Road Safety Grnts & Prog Exp. DEL Prog LA (AA101 ENG),SBI07,ACT0323,SBI07 ACT0323,SBI07 ACT03 Area Based Grants,0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,111,266,393
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710285,P07Transport Analysis and Economics Research DEL Prog CG (AA101) (ENG),SBI07,ACT0122,SBI07 ACT0122,"SBI07 ACT01 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710291,P07Rail Accident Investigation Branch DEL Prog CG (AA101) (UK),SBI07,ACT0304,SBI07 ACT0304,SBI07 ACT03 Accident Investigation Branches,6,25,20
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710350,P07Ports & Shipping - Civil Defence DEL Prog CG (AA101) (ENG),SBI07,ACT0303,SBI07 ACT0303,"SBI07 ACT03 Aviation services, transport security & royal travel",1,1,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710957,P07Rail Group Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,83,1,34
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711202,P07 RSD - RAIL FRANCHISING - SPRS DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711207,P07 RSSR - CTRL - EUROSTAR DEL PROGRAMME CG (AA101) (ENG),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711214,P07 FP - NETWORK RAIL REBATES - OPENING NET DEBT DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711600,P07DPTAC (DEL Prog CG AA101 UK),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,5,1,3
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711602,P07HR Programme Expenditure (DEL AA101 CG Eng),SBI07,ACT0321,SBI07 ACT0321,SBI07 ACT03 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711625,P07Cycling England (DEL Prog CG AA101 ENG),SBI07,ACT0222,SBI07 ACT0222,"SBI07 ACT02 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,111,1
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711626,P07Concessionary Travel Preparation Grants (DEL Prog LA AA101 ENG),SBI07,ACT0125,SBI07 ACT0125,SBI07 ACT01 Other transport grants (resource),34,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711733,P07Cycling England Capital (DEL Prog CG AA101 ENG),SBI07,ACT0222,SBI07 ACT0222,"SBI07 ACT02 Resrch, stats, publicity & other services for roads & lcl trnsprt",0,1,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0711737,P07-DPTAC (DEL PROG CG AA101 E&W),SBI07,ACT0309,SBI07 ACT0309,SBI07 ACT03 Accessibility & Equalities,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,S6501,Other,P0710140,P07International aviation services DEL Prog CG (AA101) (UK),SBI07,ACT0103,SBI07 ACT0103,"SBI07 ACT01 Aviation services, transport security & royal travel",0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,S6501,Other,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,-5,-30,0
Dept004,Transport,Transport,DEL,Resource,Prog,S6501,Other,P0711202,P07 RSD - RAIL FRANCHISING - SPRS DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,55,75,162
Dept004,Transport,Transport,AME,Resource,Prog,S6501,Other,P0711695,P07Central Admin (AME Prog CG AA101 ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,B3801,Other,P0710103,P07MARITIME & COASTGUARD AGENCY DEL Prog CG (AA101) (UK),SBI07,ACT0102,SBI07 ACT0102,SBI07 ACT01 Maritime & Coastguard Agency,0,6,12
Dept004,Transport,Transport,DEL,Resource,Prog,B3801,Other,P0710183,P07Vehicle Certification Agency DEL Prog CG (AA101) (GB),SBI07,ACT0320,SBI07 ACT0320,SBI07 ACT03 Vehicle Certification Agency.,4,4,4
Dept004,Transport,Transport,DEL,Resource,GCA,B3801,Other,P0710185,P07Highway Agency Adminstration DEL GCA CG (AA101) (ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,25,25,25
Dept004,Transport,Transport,DEL,Resource,GCA,B3801,Other,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3801,Other,P0711170,P07 Government Car and Despatch Agency DEL GCA Admin CG AA101 UK,SBI07,ACT0314,SBI07 ACT0314,SBI07 ACT03 Government Car & Despatch Agency,4,6,6
Dept004,Transport,Transport,DEL,Resource,Prog,B3501,Gross current procurement,P0710264,P07Transport Direct DEL Prog CG (AA101) (ENG),SBI07,ACT0116,SBI07 ACT0116,"SBI07 ACT01 Transformation, Licensing, Logistics  & Sponsorship",0,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,-20,-20,-20
Dept004,Transport,Transport,DEL,Resource,GCA,B3501,Gross current procurement,P0710957,P07Rail Group Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,-20,0,0
Dept004,Transport,Transport,DEL,Resource,GCA,L1001,Take-up of provisions ,P0710268,P07Central Admin DEL GCA CG (AA101) (ENG),SBI07,ACT0121,SBI07 ACT0121,SBI07 ACT01 Central Administration,0,0,0
Dept004,Transport,Transport,AME,Resource,Prog,L1001,Take-up of provisions ,P0711670,P07DVLA Trading Fund (AME Prog CG AA141 UK),SBI07,ACT0316,SBI07 ACT0316,"SBI07 ACT03 Transformation, Licensing, Logistics & Sponsorship",0,0,0
Dept004,Transport,Transport,AME,Resource,Prog,L2001,Take-up of provisions ,P0711199,P07 MCA Revaluation Losses AME Prog CG (AA101) (GB),SBI07,ACT0102,SBI07 ACT0102,SBI07 ACT01 Maritime & Coastguard Agency,0,0,0
Dept004,Transport,Transport,DEL,Resource,Prog,L2001,Take-up of provisions ,P0711219,P07 FP - PENSION  PROVISION DEL PROGRAMME CG (AA101) (GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,AME,Resource,Prog,L2001,Take-up of provisions ,P0711302,P07HA-Associated Costs of Investment AME Prog (AA101) (ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,-151,417,417
Dept004,Transport,Transport,AME,Resource,Prog,L2001,Take-up of provisions ,P0711663,P07Highways Agency Administration GCA (AME Prog CG AA101 ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,154,154,154
Dept004,Transport,Transport,AME,Resource,Prog,L2001,Take-up of provisions ,P0711672,P07FP-PENSION PROVISION (AME PROG CG AA101 GB),SBI07,ACT0113,SBI07 ACT0113,SBI07 ACT01 Railways.,0,0,0
Dept004,Transport,Transport,AME,Resource,Prog,B8501,Other,P0711302,P07HA-Associated Costs of Investment AME Prog (AA101) (ENG),SBI07,ACT0112,SBI07 ACT0112,SBI07 ACT01 Highways Agency.,376,83,83
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0710010,P07Other highways grants (inc IDA) DEL Prog LA (AA101) (ENG),SBI07,ACT0126,SBI07 ACT0126,SBI07 ACT01 Other transport grants (capital),0,0,0
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0710189,P07Transport security DEL Prog CG (AA101) (UK),SBI07,ACT0503,SBI07 ACT0503,"SBI07 ACT05 Aviation services, transport security & royal travel",-17,17,0
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0710244,P07Road Safety Grnts & Prog Exp. DEL Prog LA (AA101 ENG),SBI07,ACT0323,SBI07 ACT0323,SBI07 ACT03 Area Based Grants,-90,23,54
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0711029,P07 Road Safety Grnts & Prog Exp. DEL Prog LA (AA101 ENG) CAP,SBI07,ACT0323,SBI07 ACT0323,SBI07 ACT03 Area Based Grants,0,0,0
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0711087,P07RSSR-Rail Franchise Grants DEL Programme LA (AA101) (ENG),SBI07,ACT0125,SBI07 ACT0125,SBI07 ACT01 Other transport grants (resource),4000,0,0
Dept004,Transport,Transport,DEL,Capital,Prog,N1001,Capital support for LG,P0711095,P07 Met Rail Psngr Serv Grant EL43 DEL Prog LA (AA101) ENG,SBI07,ACT0226,SBI07 ACT0226,SBI07 ACT02 Other transport grants (capital),2433,439,1343
