Body,Body Name,Posting Date,Transaction number,Amount,Supplier name,Supplier ID,Service Area,Expense Type,Expense Code,Type
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/05/2012,20080540,"4,150.00 ",Anthony Collins Solicitors LLP,15010,Household Refuse,Consultancy Services,4403,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/05/2012,20080581,685.86 ,Arco Limited,10068,Parks & Recreation,Uniforms & Protective Clothing,4201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081185,"2,531.30 ",Ashbourne Arts Ltd,10104,Ashbourne Tourist Information Centre,Tickets for Resale,4042,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080765,610.51 ,ATS Euromaster Ltd,10118,Vehicles & Plant,Tyres & Tubes,3124,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/05/2012,30005840,"1,849.29 ",Audit Commission,10119,Performance Review,Audit Fees,4445,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/05/2012,30005840,"4,560.71 ",Audit Commission,10119,Final Accounts,Audit Fees,4445,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080766,"1,679.00 ",B & B Supplies,10177,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080615,654.76 ,B & B Tractors,13855,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/05/2012,20080904,792.75 ,Badenoch & Clark,14095,Housing & Council Tax Benefits,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/05/2012,20081124,861.00 ,Badenoch & Clark,14095,Housing & Council Tax Benefits,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080626,997.30 ,Badges Limited T/A Enterprise Products,15296,Matlock Bath Illuminations & Venetian Nights,Marketing & Promotion,4461,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/05/2012,20080648,500.00 ,Bakewell Arts Festival Ltd,10150,Arts Strategy,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080928,"1,625.00 ",Briddon Contruction & Fabrication Services,15312,Depot Holding Account,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080659,"1,231.14 ",C Gregory & Sons (Timber) Ltd,10712,Parks & Recreation,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080830,999.00 ,Cable & Wireless UK,15057,Information Technology,Government Connect Connection Charge,4514,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080618,"1,250.00 ",Capita Business Services Ltd,10303,Localised Council Tax Schemes,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/05/2012,20080753,600.00 ,Capita Business Services Ltd,10303,Customer Services,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,25/05/2012,20081125,"1,125.00 ",Capita Business Services Ltd,10303,Housing & Council Tax Benefits,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,28/05/2012,20081135,"2,200.00 ",Carsington Sports & Leisure Ltd,12341,Matlock Bath Illuminations & Venetian Nights,Firework Displays,4825,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080926,"1,000.00 ",Cavendish Village Hall Beeley,12760,Grants to Village Halls,Capital Grants,C013,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080962,948.30 ,CF Asset Finance Limited,13678,Vehicles & Plant,Lease of Vehicles / Plant,4102,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/05/2012,20080544,"1,780.50 ",Chairman of the District of Derbyshire Dales,10472,Democratic Representation & Mgmt,Chairman's Allowance,4603,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080631,"1,000.00 ",Chesterfield Volkswagen,10677,Insurances Provision,Claims met by Insurance Fund,4482,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080729,"1,687.50 ",Chubb & Co. Solicitors,13178,Democratic Services,Legal Fees,4408,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080730,"1,747.50 ",Chubb & Co. Solicitors,13178,Democratic Services,Legal Fees,4408,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/05/2012,20080474,951.30 ,Class A Alarms Ltd,10362,Matlock Town Hall,Service Alarm System,2182,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080819,"1,850.00 ",Clear Skies Software Ltd,12751,Cemeteries,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/05/2012,20080501,"6,266.00 ",Competition Line (U.K.) Ltd,10380,Ashbourne Leisure Centre,Competition Line - Gym Fees,4834,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080657,"6,667.34 ",Competition Line (U.K.) Ltd,10380,Ashbourne Leisure Centre,Competition Line - Gym Fees,4834,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/05/2012,20081022,750.00 ,Countryside Access Management Ltd,14345,Democratic Services,Legal Fees,4408,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080708,600.92 ,Cutts Brothers (Doncaster) Ltd,14194,Bring Sites - Mixed Dry Recycling (ex. glass),Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080635,652.50 ,D.V.L.A.,10545,Vehicles & Plant,Road Fund Licences & MoT Fees,3127,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/05/2012,20080502,"1,571.00 ",Derbyshire County Council,10506,Wirksworth Sports Centre,Income Reimbursement A Gell School,5204,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080627,"1,191.00 ",Derbyshire County Council,10506,Arts Strategy,Section 137 Expenditure,4750,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080629,"4,816.00 ",Derbyshire County Council,10506,Arts Strategy,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080761,"18,852.71 ",Derbyshire County Council,10507,Improvement Grants,Disabled Facilities Grants,C016,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/05/2012,20080590,"1,029.00 ",Derbyshire Floorcraft Ltd,13964,Ashbourne Leisure Centre,Repair & Maint of Equipment - General,4002,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/05/2012,20080887,"2,500.00 ",Derbyshire Housing Aid,10503,Homelessness,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/05/2012,30005809,"1,364.86 ",E.ON Energy Electricity Income Account,12109,Agricultural Business Centre Bakewell,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/05/2012,30005801,"2,539.18 ",Eastern Shires Purchasing Organisation,13836,Ashbourne Leisure Centre,Gas,2202,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/05/2012,30005800,"2,565.00 ",Environment Agency,10590,Housing Strategy,Trade Effluent Charge,2502,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080772,700.00 ,GK Group Ltd,10680,Parks & Recreation,Hire of Vehicles & Plant,3301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080773,583.34 ,GK Group Ltd,10680,Parks & Recreation,Hire of Vehicles & Plant,3301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/05/2012,20081106,583.33 ,GK Group Ltd,10680,Cleansing Contract Holding Account,Hire of Vehicles & Plant,3301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/05/2012,20081094,"2,978.00 ",Grays Associates,12317,Tourism - Publications,Publications - Mini Guides,4314,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/05/2012,20080838,500.00 ,Greenaway Workshop,12883,Community  Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080695,923.66 ,Harlow Bros Ltd,14810,Parks & Recreation,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/05/2012,20080577,"25,000.00 ",Hathersage Parish Council,57041,Hathersage Pool,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/05/2012,20080577,"1,259.00 ",Hathersage Parish Council,57041,PC Reimbursements - Playing Fields,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,24/05/2012,20081095,560.00 ,Haymarket Publishing Services Ltd,10758,Planning & Development Admin,Books and Publications,4312,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081201,"2,151.00 ",HMCTS (Her Majesty's Courts & Tribunal Service),12704,Council Tax Collection,Court Costs,4431,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080763,735.76 ,Hopkinson Reclamation Limited,14951,Agricultural Business Centre Bakewell,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081208,"1,257.32 ",Imperial Commercials Ltd,10939,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080701,"1,200.00 ",Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Purchase of Materials - General,4040,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080702,"2,676.00 ",Industrial Wholesale Supplies,10864,Cleansing Contract Holding Account,Uniforms & Protective Clothing,4201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081204,"1,258.80 ",Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Purchase of Materials - General,4040,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081204,631.20 ,Industrial Wholesale Supplies,10864,Public Conveniences - Cleansing,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080933,"1,766.32 ",J E Devereux T/A Halldale Property,10515,Bakewell Swimming Pool,Service Charge,2305,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080660,595.00 ,J N E Marketing Limited,10872,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080661,500.00 ,J N E Marketing Limited,10872,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/05/2012,20080852,523.00 ,J P Lennard Ltd,10935,Arc Leisure Matlock,Purchases of Items for Resale,4063,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081206,534.82 ,J P Lennard Ltd,10935,Ashbourne Leisure Centre,Purchase of Equipment - General,4000,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081207,"1,012.61 ",J P Lennard Ltd,10935,Arc Leisure Matlock,Purchase of Equipment - General,4000,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"75,631.83 ",J Tomlinson Ltd,11623,Rural Conveniences & Other Assets,Contractor Certificate Only,C001,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,313.90 ",J Tomlinson Ltd,11623,Car Parking,Car Park Lighting Maintenance,2184,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"20,534.32 ",J Tomlinson Ltd,11623,Car Parking,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,824.68 ",J Tomlinson Ltd,11623,Public Conveniences - Maintenance,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"9,424.09 ",J Tomlinson Ltd,11623,Wirksworth Sports Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,296.10 ",J Tomlinson Ltd,11623,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,702.56 ",J Tomlinson Ltd,11623,Matlock Market,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,387.99 ",J Tomlinson Ltd,11623,Bakewell Swimming Pool,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"3,076.58 ",J Tomlinson Ltd,11623,Agricultural Business Centre Bakewell,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"4,716.64 ",J Tomlinson Ltd,11623,Ashbourne Leisure Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,738.30 ,J Tomlinson Ltd,11623,Parks & Recreation,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,045.50 ",J Tomlinson Ltd,11623,Matlock Bath Pavilion,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"6,164.75 ",J Tomlinson Ltd,11623,Public Property,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,720.00 ,J Tomlinson Ltd,11623,Matlock Tourist Information Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,"1,283.29 ",J Tomlinson Ltd,11623,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,723.32 ,J Tomlinson Ltd,11623,Energy Management,Energy Management Contract,2186,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080674,741.46 ,J Tomlinson Ltd,11623,Energy Management,Legionella Safeguards,2183,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,"2,099.58 ",J Tomlinson Ltd,11623,Arc Leisure Matlock,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,"15,843.99 ",J Tomlinson Ltd,11623,Wirksworth Sports Centre,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,"2,324.53 ",J Tomlinson Ltd,11623,Car Parking,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,"2,217.52 ",J Tomlinson Ltd,11623,Bakewell Market,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,895.17 ,J Tomlinson Ltd,11623,Public Conveniences - Maintenance,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,"5,038.73 ",J Tomlinson Ltd,11623,Matlock Town Hall,General Repairs,2101,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,707.37 ,J Tomlinson Ltd,11623,Energy Management,Legionella Safeguards,2183,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,960.74 ,J Tomlinson Ltd,11623,Car Parking,Car Park Lighting Maintenance,2184,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,30/05/2012,20081191,690.33 ,J Tomlinson Ltd,11623,Energy Management,Energy Management Contract,2186,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/05/2012,20080582,900.60 ,J.A.K Water Systems Ltd,14204,Bakewell Swimming Pool,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080785,985.00 ,Johnson Surfacing Ltd,10875,"Arc Leisure, Matlock",Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,02/05/2012,20080519,978.12 ,Johnston Sweepers Limited,14193,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,23/05/2012,20081029,848.22 ,Killgerm Chemicals Ltd,10892,Pest Control,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,10/05/2012,20080643,705.92 ,Kings Armoured Security Services Limited,15048,Car Parking,Security Service,4463,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/05/2012,20080472,"4,170.00 ",Kirk Ireton Parish Council,57046,PC Reimbursements - Playing Fields,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080662,"1,927.50 ",Koo Sales & Services Ltd,10909,Parks & Recreation,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/05/2012,20080563,"4,995.00 ",Leicestershire County Council,12233,Democratic Representation & Mgmt,Subscriptions to Associations,4730,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/05/2012,20080473,"1,159.00 ",Litton Parish Council,57048,PC Reimbursements - Playing Fields,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/05/2012,20080473,"1,638.00 ",Litton Parish Council,57048,PC Reimbursements - Cemeteries,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,01/05/2012,30005799,835.17 ,Lombard Vehicle Management Ltd,10969,Car Leasing,Lease Car Early Termination,3313,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,30005819,-986.33 ,Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,30005822,"4,333.28 ",Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,30005823,"4,620.21 ",Lombard Vehicle Management Ltd,10969,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/05/2012,20080842,750.00 ,Matlock Bath Parish Council,57052,Village Hall Grants,Revenue Grants,4704,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,04/05/2012,20080567,976.04 ,Meticulous Maids Matlock Limited,11081,Agricultural Business Centre Bakewell,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,11/05/2012,20080731,800.00 ,M-hance Ltd,15297,Democratic Representation & Mgmt,Electronic Library,4316,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080980,512.34 ,Nat West Bank Plc - Streamline,11823,Final Accounts,Bank Charges,4447,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/05/2012,20081153,552.50 ,National Signs Limited,13968,Corporate Management,Communications,4540,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/05/2012,30005851,"1,309.00 ",Network Rail,11160,Car Parking,Rents,2301,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/05/2012,20081156,674.50 ,Nine Hundred Communications Ltd,15139,Central Area Sports Centre,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/05/2012,20080734,984.96 ,North East Derbyshire District Council,11174,Information Technology,Contract Payments,5610,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080912,"6,768.80 ",North East Derbyshire District Council,11174,Council Tax Collection,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080912,"3,384.40 ",North East Derbyshire District Council,11174,NNDR Collection,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/05/2012,20080912,"6,768.80 ",North East Derbyshire District Council,11174,Housing & Council Tax Benefits,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,31/05/2012,20081211,559.00 ,Orange Personal Comm's Services Ltd,11207,Mobile Telephones,Telephone Rental and Charges,4502,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,29/05/2012,20081151,"2,500.00 ",Paperwork (UK) Limited,11227,Crime and Disorder,Safer Communities Initiative,4832,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/05/2012,20080624,700.00 ,Paul McLean Graphic Design,14771,Tourism - Publications,Publications - Mini Guides,4314,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,16/05/2012,20080783,"2,879.64 ",Peak Oil Products (Northern) Ltd,11249,Gas Oil,Gas Oil,3123,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/05/2012,20080854,521.13 ,PHS Group PLC,11267,Bakewell Swimming Pool,Equipment Lease/Rental,4103,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/05/2012,20080592,"3,009.00 ",Postage By Phone,11297,Reprographics & Mail,Postage,4501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/05/2012,20080903,500.75 ,Quiller Ltd,14070,Wirksworth Sports Centre,Purchases of Items for Resale,4063,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/05/2012,20080580,555.00 ,Radio Protection Services Limited,11341,Bakewell Swimming Pool,Equipment Lease/Rental,4103,Revenue
