FileName+Path,C:\LabViewTestResults\FSWTrace1Capture20160113134448.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621600000,-136.078,-135.632,-135.716,-125.401,-135.709,-135.086,-135.932,-135.452,-134.762,-134.459,-134.142,-133.782,-134.898,-135.223,-135.343,-135.587,-135.826,-136.162,-131.704,-127.129,-133.587,-135.818,-135.872,-136.075,-136.102,-135.877,-136.203,-131.256,-134.115,-135.462,-135.602,-133.828,-135.218,-135.145,-135.68,-135.619,-135.522,-135.99,-134.809,-136.323,-135.644,-133.744,-136.114,-136.156,-134.803,-136.208,-135.993,-136.048,-136.491,-135.095
5621700000,-135.872,-136.125,-136.161,-128.894,-135.771,-134.796,-135.667,-135.307,-135.076,-134.69,-133.996,-133.756,-134.499,-135.532,-135.659,-135.841,-136.154,-135.612,-133.798,-129.514,-134.334,-136.284,-136.054,-136.321,-136.061,-135.875,-136.274,-130.685,-134.242,-134.913,-135.418,-134.301,-135.76,-135.002,-135.877,-135.821,-135.862,-136.688,-134.531,-135.716,-136.613,-134.358,-135.661,-136.657,-135.415,-136.527,-136.218,-136.054,-135.652,-135.576
5621800000,-135.785,-135.697,-136.15,-127.555,-136.002,-135.172,-134.941,-135.146,-135.131,-134.822,-134.106,-133.707,-134.944,-135.235,-134.612,-135.841,-136.02,-135.543,-132.083,-127.254,-133.135,-136.125,-135.897,-136.026,-135.768,-136.363,-135.695,-130.407,-134.126,-134.946,-135.346,-135.215,-135.649,-134.869,-135.127,-135.574,-135.278,-135.583,-135.051,-136.149,-135.725,-133.628,-135.993,-136.151,-134.425,-136.446,-136.354,-136.32,-136.201,-134.839
5621900000,-135.759,-136.253,-135.917,-126.8,-136.232,-135.288,-135.294,-135.501,-135.335,-134.431,-133.752,-134.284,-135.454,-135.673,-135.106,-135.459,-135.941,-135.667,-131.776,-126.943,-133.184,-136.233,-135.573,-136.075,-135.945,-135.953,-136.385,-130.394,-134.219,-135.009,-135.204,-136.225,-135.795,-135.962,-135.611,-135.818,-135.91,-135.98,-135.941,-136.14,-136.294,-133.189,-135.998,-136.107,-134.932,-136.315,-136.369,-136.229,-135.822,-135.787
5622000000,-135.68,-136.19,-135.736,-128.718,-135.794,-134.993,-135.287,-135.636,-134.555,-135.283,-133.809,-133.117,-135.046,-135.903,-135.548,-135.453,-136.013,-135.544,-132.823,-128.864,-134.645,-136.168,-135.475,-136.206,-135.95,-135.969,-135.875,-129.987,-134.654,-135.34,-135.602,-134.377,-136.006,-135.734,-135.778,-135.462,-136.293,-136.417,-133.868,-136.718,-136.461,-134.662,-136.272,-135.878,-135.853,-136.304,-136.336,-136.969,-136.499,-136.039
5622100000,-135.566,-136.2,-135.776,-127.698,-135.634,-135.231,-135.248,-135.555,-132.716,-134.007,-133.471,-132.595,-134.27,-133.203,-134.985,-135.137,-135.921,-135.082,-132.485,-127.366,-133.823,-136.018,-136.13,-136.194,-136.233,-136.067,-136.059,-129.466,-134.476,-135.14,-135.709,-129.994,-133.96,-133.983,-135.298,-135.832,-135.504,-135.705,-130.719,-136.302,-136.481,-133.708,-136.449,-135.993,-134.783,-136.572,-136.587,-136.551,-135.757,-135.602
5622200000,-135.577,-136.168,-136.031,-125.742,-136.099,-134.839,-135.221,-135.49,-129.508,-134.356,-132.867,-132.496,-133.917,-131.367,-134.443,-135.61,-135.472,-134.361,-132.277,-126.974,-133.081,-135.754,-136.48,-135.901,-136.157,-136.476,-135.924,-129.515,-134.412,-134.428,-135.764,-127.785,-132.273,-132.714,-134.604,-134.972,-135.399,-135.696,-128.091,-136.691,-135.579,-132.776,-136.506,-136.036,-134.473,-136.213,-136.311,-136.738,-136.27,-135.512
5622300000,-136.478,-136.175,-135.77,-128.545,-135.946,-135.201,-136.392,-135.359,-129.002,-134.029,-133.088,-132.725,-134.861,-131.703,-134.452,-135.713,-136.178,-134.269,-133.011,-128.989,-134.511,-135.648,-136.183,-136.333,-135.893,-136.2,-135.4,-129.843,-134.481,-135.179,-135.63,-126.55,-132.041,-131.181,-134.816,-135.037,-135.128,-136.052,-126.68,-136.166,-136.306,-134.638,-135.736,-136.02,-135.278,-135.891,-136.594,-136.619,-136.18,-135.633
5622400000,-135.667,-136.515,-136.179,-129.64,-135.78,-134.946,-134.731,-135.097,-129.219,-134.068,-132.899,-132.449,-134.926,-133.811,-133.966,-135.658,-135.963,-133.261,-131.869,-126.972,-133.978,-135.689,-135.747,-135.856,-136.22,-136.284,-135.985,-129.685,-134.054,-134.385,-134.712,-126.957,-131.976,-129.984,-133.765,-134.554,-134.629,-136.273,-126.124,-136.288,-135.44,-133.082,-135.912,-135.673,-134.965,-135.683,-135.942,-135.686,-136.239,-135.053
5622500000,-135.857,-135.968,-135.368,-126.166,-135.774,-134.761,-134.616,-135.261,-129.344,-133.843,-132.583,-131.955,-134.075,-134.713,-134.452,-135.057,-135.333,-134.096,-130.371,-125.782,-133.018,-134.785,-135.482,-136.006,-136.284,-135.627,-135.969,-129.678,-133.9,-134.357,-135.124,-127.303,-132.103,-129.592,-133.701,-134.528,-134.664,-135.577,-126.914,-135.886,-135.122,-132.876,-136.114,-136.102,-134.179,-135.749,-135.909,-136.636,-135.474,-135.359
5622600000,-135.854,-135.864,-136.405,-129.077,-136.122,-135.44,-136.079,-135.5,-130.739,-134.216,-133.136,-132.757,-134.448,-134.361,-134.829,-135.578,-136.226,-135.34,-133.498,-128.221,-133.845,-135.801,-135.861,-136.495,-136.004,-136.356,-136.265,-130.203,-134.263,-134.943,-135.734,-129.395,-133.355,-131.519,-135.479,-135.728,-135.306,-135.843,-128.66,-136.221,-136.102,-134.319,-135.759,-136.068,-135.163,-136.188,-136.695,-135.428,-135.942,-135.41
5622700000,-135.734,-136.202,-136.223,-130.304,-136.108,-135.648,-135.599,-134.747,-133.295,-134.356,-133.086,-133.308,-134.991,-134.474,-134.96,-135.857,-135.825,-135.793,-132.442,-127.422,-133.915,-135.547,-135.922,-136.378,-136.428,-136.209,-136.301,-130.415,-134.539,-134.903,-136.064,-132.238,-134.894,-134.142,-135.265,-136.007,-135.424,-135.827,-131.586,-136.611,-136.358,-134.393,-136.659,-136.007,-134.844,-136.348,-136.94,-136.197,-136.117,-134.979
5622800000,-135.696,-136.247,-136.051,-128.656,-135.879,-135.382,-135.563,-135.573,-134.98,-134.374,-133.632,-133.912,-135.13,-135.391,-135.324,-135.801,-136.4,-135.947,-131.324,-126.496,-133.779,-136.221,-135.736,-135.93,-136.091,-136.281,-136.285,-130.383,-134.227,-134.996,-135.407,-135.261,-135.473,-135.471,-135.673,-135.785,-135.111,-135.701,-134.475,-136.006,-136.122,-132.981,-136.314,-136.168,-133.964,-136.259,-136.164,-136.278,-136.222,-135.236
5622900000,-135.993,-135.192,-135.514,-129.705,-136.063,-135.55,-136.097,-135.534,-135.305,-134.767,-133.78,-133.678,-135.264,-135.664,-135.926,-135.969,-135.992,-136.151,-132.822,-128.4,-134.941,-136.179,-135.703,-135.703,-135.979,-135.871,-135.746,-131.017,-134.919,-135.848,-135.611,-136.15,-135.471,-135.418,-135.626,-136.096,-135.832,-135.825,-136.144,-136.345,-135.707,-134.459,-136.077,-136.203,-134.818,-135.878,-136.27,-136.19,-136.153,-135.348
5623000000,-134.256,-136.205,-135.992,-130.678,-136.023,-135.625,-135.63,-135.815,-135.325,-134.638,-134.326,-133.283,-134.469,-136.138,-135.256,-135.513,-136.741,-135.986,-132.981,-128.559,-133.803,-136.337,-135.875,-136.215,-136.026,-136.443,-135.592,-131.362,-135.311,-135.766,-136.035,-135.149,-135.951,-135.617,-135.948,-135.687,-135.7,-135.674,-135.36,-135.532,-135.685,-134.313,-136.159,-136.497,-135.139,-136.027,-136.134,-135.95,-136.162,-135.32
5623100000,-135.582,-135.553,-135.537,-129.956,-135.581,-134.255,-134.953,-135.468,-135.279,-135.131,-133.955,-133.76,-134.872,-135.245,-134.46,-135.554,-135.579,-136.021,-131.105,-126.062,-133.174,-135.747,-135.674,-136.314,-135.648,-136.216,-135.582,-132.025,-134.769,-134.963,-134.99,-134.33,-135.773,-135.179,-135.282,-135.209,-135.025,-135.792,-134.707,-136.168,-135.898,-133.286,-135.982,-135.946,-134.056,-135.858,-136.04,-135.692,-136.097,-135.271
5623200000,-136.141,-136.617,-135.865,-130.181,-136.139,-136.138,-135.828,-135.96,-135.724,-135.483,-134.956,-135.166,-135.122,-136.102,-135.639,-135.986,-135.827,-136.167,-132.266,-128.606,-134.042,-136.053,-136.239,-135.895,-136.046,-136.647,-136.301,-132.248,-135.865,-135.106,-135.989,-135.451,-136.313,-135.768,-135.797,-135.95,-136.256,-136.337,-135.877,-136.368,-136.76,-133.805,-136.01,-135.891,-135.028,-136.312,-136.493,-136.22,-136.244,-135.371
5623300000,-135.769,-135.846,-135.676,-132.927,-135.953,-135.256,-135.556,-134.988,-135.86,-135.366,-135.203,-134.897,-135.849,-135.451,-135.058,-135.849,-136.135,-135.298,-132.991,-128.297,-134.514,-136.55,-135.164,-136.041,-136.311,-136.147,-136.156,-132.358,-135.657,-135.887,-135.877,-136.115,-135.942,-136.137,-135.732,-135.81,-135.823,-136.495,-136.083,-136.772,-135.941,-134.497,-136.108,-136.642,-134.997,-135.753,-136.327,-136.562,-135.625,-136.596
5623400000,-136.184,-136.153,-135.696,-131.464,-135.784,-135.192,-135.467,-135.425,-135.689,-135.51,-135.227,-134.316,-135.259,-135.65,-134.617,-135.624,-136.065,-135.87,-131.608,-126.299,-132.985,-136.18,-134.604,-135.693,-135.769,-136.189,-135.753,-133.515,-135.136,-134.494,-135.391,-135.754,-135.97,-135.355,-135.531,-135.63,-135.789,-135.792,-136.155,-135.778,-135.997,-133.249,-136.353,-136.217,-133.901,-136.512,-136.532,-136.26,-135.6,-136.052
5623500000,-135.91,-136.285,-135.765,-130.882,-136.147,-135.526,-135.581,-135.361,-135.919,-135.576,-135.047,-135.469,-135.669,-135.856,-136.045,-135.796,-135.913,-135.875,-132.255,-128.032,-134.234,-135.702,-135.919,-135.489,-136.558,-136.225,-135.797,-133.356,-135.307,-135.422,-135.176,-135.405,-135.891,-135.823,-134.952,-135.658,-135.437,-136.027,-135.991,-136.084,-135.551,-133.8,-135.78,-135.941,-135.019,-136.533,-136.736,-136.353,-136.406,-136.015
5623600000,-136.099,-135.834,-135.665,-133.519,-136.336,-135.712,-136.092,-134.968,-136.156,-135.619,-135.361,-135.56,-135.935,-135.747,-135.632,-135.377,-136.276,-135.885,-132.764,-128.658,-134.761,-136.032,-136.358,-136.324,-136.345,-135.43,-135.599,-133.717,-135.328,-135.665,-135.214,-135.091,-136.238,-136.082,-135.682,-136.239,-135.567,-135.784,-136.108,-136.497,-135.539,-134.805,-136.021,-136.335,-135.091,-136.379,-136.725,-136.332,-136.041,-135.703
5623700000,-136.148,-135.809,-136.08,-132.89,-135.875,-135.436,-134.632,-135.023,-135.528,-135.248,-135.728,-135.218,-135.441,-135.734,-135.42,-135.681,-135.547,-135.705,-131.686,-126.053,-132.577,-135.946,-135.503,-135.956,-135.293,-136.235,-135.76,-134.088,-134.708,-134.986,-134.607,-135.316,-135.23,-135.552,-134.854,-135.541,-135.505,-135.387,-135.626,-136.436,-135.775,-132.969,-136.33,-136.232,-134.133,-136.099,-135.72,-136.019,-135.36,-136.224
5623800000,-135.248,-136.101,-136.237,-132.135,-136.164,-135.608,-135.271,-135.077,-135.449,-135.838,-135.492,-135.821,-135.577,-135.329,-135.403,-135.516,-135.493,-136.079,-132.666,-126.518,-133.534,-136.069,-133.728,-136.163,-135.275,-135.993,-135.906,-134.634,-135.276,-134.917,-134.926,-135.815,-136.201,-135.18,-135.376,-135.924,-135.568,-135.58,-135.804,-136.423,-135.767,-132.71,-136.22,-136.165,-134.279,-136.777,-136.413,-136.171,-136.248,-135.991
5623900000,-136.101,-136.093,-136.507,-134.021,-135.662,-135.512,-135.506,-135.365,-136.054,-135.498,-136.006,-136.702,-136.16,-136.038,-136.047,-136.085,-136.232,-136.618,-133.92,-127.791,-134.655,-136.098,-133.169,-136.002,-136.384,-136.395,-136.236,-134.966,-135.686,-135.495,-135.655,-135.959,-135.632,-136.107,-136.529,-135.83,-135.477,-135.857,-135.786,-135.995,-135.755,-133.597,-135.689,-136.565,-135.089,-136.491,-136.001,-136.651,-136.486,-135.632
5624000000,-136.261,-136.366,-135.933,-132.897,-135.946,-135.572,-135.514,-135.657,-135.855,-135.197,-135.793,-135.456,-136.173,-135.541,-135.707,-135.259,-135.499,-136.135,-131.974,-126.075,-132.437,-135.919,-133.862,-136.224,-136.602,-136.167,-136.835,-135.215,-135.417,-134.977,-135.416,-135.154,-136.208,-136.083,-135.222,-135.25,-135.567,-135.772,-136.143,-136.51,-135.364,-133.367,-135.762,-136.122,-133.753,-136.669,-136.07,-136.628,-136.226,-136.066
5624100000,-136.271,-136.126,-136.082,-132.383,-136.513,-136.114,-134.879,-136.024,-135.51,-135.612,-136.079,-135.76,-136.27,-135.766,-135.761,-135.884,-135.861,-135.879,-132.789,-127.305,-134.58,-136.416,-135.551,-136.025,-135.758,-136.11,-136.37,-135.558,-135.456,-135.01,-136.054,-136.065,-136.093,-136.155,-135.565,-135.445,-135.824,-135.404,-136.337,-136.258,-135.85,-133.984,-136.158,-136.004,-134.607,-136.176,-136.279,-136.549,-135.934,-136.143
5624200000,-136.022,-136.395,-135.86,-133.576,-135.887,-135.922,-135.905,-135.919,-135.751,-136.446,-136.106,-135.773,-136.166,-136.341,-135.949,-135.524,-136.392,-136.118,-133.34,-127.484,-135.238,-136.074,-132.56,-136.105,-135.518,-136.475,-136.421,-135.426,-136.454,-135.406,-136.306,-135.169,-135.57,-135.436,-135.911,-135.846,-135.61,-136.049,-136.175,-136.011,-135.541,-132.94,-136.205,-136.598,-134.88,-136.683,-136.212,-136.247,-136.207,-136.115
5624300000,-135.858,-136.39,-136.375,-132.161,-135.614,-135.807,-134.852,-135.206,-135.736,-135.604,-135.406,-135.939,-135.853,-135.31,-135.128,-135.614,-136.448,-135.932,-132.315,-123.311,-133.276,-136.518,-127.662,-136.099,-135.972,-136.227,-135.935,-135.237,-135.128,-134.992,-135.668,-136.2,-136.526,-136.434,-135.113,-135.17,-135.493,-136.026,-136.195,-135.771,-134.506,-130.209,-134.592,-135.245,-134.008,-136.615,-136.543,-136.708,-135.952,-135.641
5624400000,-136.382,-135.951,-135.87,-130.508,-136.234,-135.609,-135.413,-135.779,-135.494,-135.656,-134.739,-135.799,-135.652,-135.732,-135.213,-135.408,-135.873,-135.942,-132.623,-121.08,-132.742,-136.006,-124.491,-135.931,-135.466,-135.722,-135.989,-135.455,-135.292,-134.715,-135.806,-135.565,-135.055,-135.96,-135.302,-135.419,-135.312,-135.902,-136.313,-135.998,-132.406,-127.265,-132.221,-134.216,-133.818,-136.086,-136.348,-136.182,-136.06,-136.451
5624500000,-135.937,-136.608,-136.253,-133.671,-135.968,-135.576,-136.217,-135.62,-136.094,-135.676,-136.276,-135.737,-135.89,-135.832,-135.272,-135.541,-136.086,-135.862,-133.616,-120.357,-134.262,-135.877,-122.629,-136.348,-135.927,-136.164,-136.168,-135.312,-135.717,-136.264,-136.094,-135.943,-135.853,-136.29,-135.883,-135.771,-135.432,-136.019,-136.049,-136.589,-130.706,-126.234,-130.467,-132.964,-134.417,-136.718,-136.304,-136.07,-135.887,-136.614
5624600000,-135.947,-136.023,-136.461,-131.217,-135.71,-135.446,-135.503,-134.889,-136.387,-135.748,-135.917,-135.157,-136.088,-135.834,-135.527,-135.151,-136.031,-136.008,-132.831,-119.663,-132.271,-135.771,-122.541,-136.024,-136.459,-135.879,-136.049,-135.037,-135.436,-135.117,-135.878,-135.319,-135.196,-136.262,-135.87,-134.848,-135.462,-136.152,-135.951,-136.395,-129.665,-125.143,-129.763,-132.219,-133.828,-136.357,-136.53,-136.176,-136.036,-136.086
5624700000,-136.366,-135.987,-136.114,-129.995,-136.139,-136.285,-135.057,-135.663,-136.028,-135.853,-136.026,-135.739,-135.918,-135.692,-135.332,-135.146,-136.202,-135.904,-132.174,-119.679,-132.688,-135.584,-122.914,-136.286,-135.633,-136.492,-135.97,-134.918,-135.321,-135.467,-135.477,-135.763,-135.197,-135.935,-135.683,-134.457,-135.488,-135.995,-136.089,-136.574,-130.487,-125.326,-130.88,-132.602,-134.254,-136.585,-136.492,-136.81,-135.924,-136.045
5624800000,-136.2,-136.196,-136.543,-131.662,-136.384,-136.271,-135.826,-136.173,-135.665,-135.892,-135.804,-136.279,-135.89,-136.032,-135.492,-135.597,-136.121,-136.006,-134.074,-120.988,-133.52,-135.809,-123.608,-135.933,-135.53,-136.627,-136.661,-135.191,-135.983,-135.726,-135.961,-136.039,-135.92,-135.657,-136.175,-135.724,-136.067,-136.279,-136.349,-135.668,-131.025,-126.731,-130.588,-132.873,-134.784,-136.876,-136.655,-136.388,-136.738,-136.29
5624900000,-136.004,-136.005,-135.497,-130.388,-136.127,-135.358,-134.371,-135.255,-135.331,-135.555,-135.686,-135.55,-135.399,-135.488,-134.739,-135.611,-135.935,-135.838,-132.864,-122.973,-133.272,-136.231,-126.942,-136.114,-135.532,-136.037,-136.094,-135.393,-135.99,-135.382,-135.368,-135.674,-135.216,-135.773,-135.643,-135.369,-135.442,-135.975,-136.142,-136.214,-132.362,-129.25,-131.387,-133.711,-134.57,-135.915,-135.631,-136.29,-135.848,-135.429
5625000000,-135.406,-135.691,-135.904,-127.581,-135.95,-136.26,-134.501,-134.931,-135.291,-135.786,-135.788,-135.424,-135.371,-134.996,-134.995,-134.821,-135.688,-136.054,-132.163,-124.386,-132.093,-135.939,-131.131,-135.889,-135.834,-135.923,-136.253,-134.132,-135.431,-134.837,-135.643,-135.569,-136.023,-135.207,-135.558,-135.111,-134.979,-135.074,-136.127,-135.848,-133.66,-131.051,-134.315,-134.798,-133.924,-135.738,-136.016,-136.439,-136.04,-135.423
5625100000,-135.658,-135.938,-135.866,-129.522,-135.933,-135.6,-136.463,-135.097,-135.938,-135.638,-136.238,-135.42,-135.91,-136.588,-135.153,-135.773,-135.785,-136.202,-134.034,-128.383,-133.536,-136.387,-135.503,-135.757,-136.271,-135.88,-136.103,-135.329,-135.608,-135.381,-135.866,-135.603,-135.817,-135.818,-135.93,-135.498,-135.562,-136.118,-136.592,-136.253,-135.538,-134.082,-135.934,-136.24,-135.244,-135.73,-136.417,-136.228,-135.944,-135.779
5625200000,-135.826,-135.672,-136.027,-129.443,-136.238,-135.696,-135.492,-136.007,-135.739,-136.092,-136,-135.471,-135.829,-135.731,-135.219,-135.349,-135.936,-136.207,-132.721,-127.432,-133.553,-135.814,-134.92,-135.696,-135.796,-136.275,-136.135,-134.921,-135.431,-135.698,-135.286,-135.518,-135.622,-135.778,-135.623,-135.459,-136.256,-136.039,-136.092,-135.75,-136.269,-133.99,-136.113,-136.866,-134.683,-136.601,-136.302,-136.604,-136.305,-136.161
5625300000,-135.543,-136.186,-135.589,-127.582,-135.696,-135.818,-135.288,-135.294,-135.888,-135.814,-135.822,-135.674,-135.49,-136.055,-135.8,-136.159,-135.981,-136.155,-132.829,-125.824,-132.656,-136.407,-133.137,-135.996,-135.65,-135.852,-136.268,-135.274,-135.365,-134.735,-135.476,-136.007,-135.549,-135.867,-135.846,-135.504,-135.931,-135.717,-136.534,-136.211,-135.586,-132.916,-135.874,-136.007,-133.77,-136.795,-135.536,-136.157,-135.825,-135.669
5625400000,-135.952,-136.047,-136.12,-129.684,-136.299,-136.306,-135.671,-136.403,-135.941,-136.048,-135.574,-135.788,-135.824,-135.841,-135.657,-136.129,-136.441,-136.466,-133.638,-127.865,-134.146,-136.152,-133.071,-136.112,-136.047,-136.464,-135.788,-135.322,-135.597,-135.605,-135.843,-136.119,-135.99,-136.217,-135.771,-135.973,-135.822,-136.842,-136.269,-136.571,-135.025,-133.176,-135.537,-135.937,-135.124,-136.044,-135.337,-136.133,-135.891,-135.844
5625500000,-136.219,-136.058,-136.08,-129.508,-136.078,-135.98,-136.099,-135.638,-135.583,-135.476,-135.799,-135.98,-135.704,-135.894,-135.47,-135.802,-136.398,-136.302,-134.143,-128.847,-134.01,-136.347,-134.671,-136.389,-136.201,-136.313,-135.935,-135.7,-135.868,-135.875,-135.657,-135.64,-135.943,-136.019,-135.872,-135.768,-134.958,-136.188,-136.131,-136.406,-135.865,-133.845,-135.983,-136.193,-134.704,-136.126,-135.074,-136.803,-136.33,-136.162
5625600000,-135.43,-136.037,-136.209,-127.394,-136.093,-136.131,-135.253,-135.109,-135.158,-135.289,-135.583,-135.414,-135.905,-135.299,-135.271,-135.631,-136.068,-136.041,-132.327,-127.377,-132.377,-136.075,-136.179,-136.345,-136.055,-136.19,-135.667,-135.053,-135.066,-135.304,-135.305,-135.401,-136.054,-135.687,-135.64,-135.086,-135.111,-135.491,-135.771,-135.711,-135.084,-133.87,-136.516,-136.021,-134.478,-136.003,-131.759,-136.149,-135.742,-135.603
5625700000,-135.792,-136.419,-136.102,-128.249,-136.158,-135.597,-135.806,-135.487,-135.889,-135.807,-136.367,-135.805,-136.307,-136.166,-135.642,-135.756,-136.38,-135.708,-133.706,-129.508,-134.25,-136.338,-135.746,-136.429,-136.116,-136.191,-136.012,-135.118,-135.767,-135.838,-135.355,-135.328,-136.237,-136.462,-136.134,-135.737,-136.085,-136.076,-136.294,-136.439,-136.082,-134.813,-135.94,-136.192,-134.809,-136.616,-132.463,-136.547,-136.042,-136.402
5625800000,-135.894,-135.803,-136.128,-130.834,-136.198,-136.052,-135.712,-135.685,-135.614,-135.722,-135.82,-135.765,-135.451,-135.889,-135.692,-135.687,-136.001,-136.083,-134.783,-130.172,-133.984,-136.15,-135.234,-135.954,-136.354,-135.827,-136.427,-135.324,-135.65,-135.636,-136.142,-136.141,-136.136,-136.239,-135.99,-136.297,-136.169,-136.278,-135.883,-136.208,-135.975,-134.583,-135.802,-136.501,-134.856,-136.554,-132.476,-136.547,-136.141,-136.204
5625900000,-135.632,-136.127,-135.803,-127.84,-136.145,-135.897,-135.332,-135.485,-135.232,-135.428,-135.735,-135.562,-135.246,-135.893,-134.818,-135.625,-135.728,-136.3,-133.483,-128.934,-132.248,-135.648,-135.52,-135.98,-135.996,-136.004,-136.028,-135.149,-135.653,-135.184,-135.357,-135.987,-135.923,-135.792,-135.312,-135.483,-135.541,-136.131,-135.736,-136.221,-135.673,-133.854,-136.295,-136.37,-134.53,-136.079,-130.723,-136.245,-136.39,-136.16
5626000000,-135.712,-136.025,-136.053,-129.988,-136.263,-135.603,-135.963,-135.826,-135.501,-135.849,-136.069,-136.084,-134.536,-135.739,-135.428,-135.569,-135.725,-135.961,-134.251,-130.97,-132.984,-135.936,-135.425,-136.15,-136.15,-136.033,-135.767,-135.4,-135.562,-135.592,-135.427,-135.422,-135.618,-136.319,-136.001,-135.802,-135.765,-135.995,-136.346,-136.575,-135.464,-134.507,-136.275,-136.212,-134.989,-136.191,-127.609,-136.543,-136.214,-136.179
5626100000,-136.11,-136.089,-136.215,-132.257,-136.16,-135.731,-135.484,-135.531,-135.62,-135.985,-135.899,-136.162,-133.653,-136.184,-135.596,-136.44,-135.743,-136.265,-135.232,-132.778,-133.893,-136.065,-136.323,-135.877,-136.144,-136.653,-136.105,-135.151,-135.656,-135.726,-135.627,-135.684,-135.925,-136.277,-136.042,-135.928,-135.7,-135.937,-136.323,-136.361,-135.923,-135.394,-135.965,-135.828,-135.164,-136.452,-131.388,-136.337,-136.32,-135.916
5626200000,-135.833,-136.768,-135.961,-130.514,-135.654,-135.87,-135.252,-135.498,-134.867,-135.276,-135.755,-136.279,-132.597,-135.964,-134.494,-135.709,-136.213,-136.025,-134.482,-131.9,-130.77,-136.256,-136.026,-135.819,-136.212,-136.097,-135.945,-134.896,-135.758,-135.774,-135.442,-135.462,-135.585,-136.251,-135.803,-135.82,-135.538,-135.617,-136.291,-136.151,-135.214,-134.315,-136.225,-136.308,-134.632,-136.495,-126.982,-136.275,-136.445,-136.003
5626300000,-136.065,-136.387,-135.647,-130.318,-135.902,-135.91,-135.373,-135.654,-135.503,-135.964,-136.003,-135.553,-132.237,-136.053,-135.286,-135.794,-136.251,-136.368,-135.621,-133.685,-131.861,-135.837,-135.609,-136.166,-136.182,-136.143,-136.204,-135.331,-136.484,-135.698,-135.264,-135.244,-135.862,-135.724,-135.667,-135.243,-135.953,-136.393,-136.413,-136.088,-135.666,-134.746,-136.426,-135.727,-135.603,-136.088,-125.243,-136.28,-136.338,-136.379
5626400000,-136.471,-136.831,-136.628,-133.923,-136.196,-136.153,-135.497,-135.519,-135.276,-136.064,-136.452,-136.149,-131.162,-136.013,-135.379,-135.948,-135.901,-136.399,-136.296,-134.955,-132.657,-136.317,-135.789,-136.136,-136.501,-136.638,-136.586,-135.309,-136.212,-135.878,-135.737,-135.984,-135.93,-136.585,-135.987,-136.436,-136.516,-136.187,-136.543,-136.532,-135.698,-135.319,-136.651,-136.343,-135.789,-136.443,-129.678,-135.907,-136.225,-136.227
5626500000,-135.889,-136.693,-136.282,-133.289,-135.829,-135.981,-136.117,-135.564,-135.213,-136.484,-135.605,-136.143,-130.989,-135.338,-134.721,-136.132,-136.335,-136.32,-135.817,-135.361,-131.679,-136.394,-136.753,-136.339,-136.086,-136.515,-135.961,-135.631,-135.946,-136.183,-135.57,-135.76,-136.221,-136.249,-135.401,-135.914,-135.911,-136.426,-136.828,-136.155,-135.492,-134.657,-135.816,-136.405,-135.52,-136.135,-127.289,-136.407,-136.581,-136.438
5626600000,-136.132,-136.391,-136.19,-133.157,-135.978,-136.316,-135.965,-136.375,-135.77,-136.226,-135.999,-135.916,-130.711,-136.234,-134.957,-136.337,-136.197,-136.661,-136.082,-136.928,-132.374,-136.221,-136.596,-135.877,-136.625,-136.146,-135.813,-135.476,-135.523,-136.471,-135.164,-135.64,-136.585,-136.168,-135.89,-135.952,-136.321,-136.812,-136.042,-136.074,-135.5,-134.991,-135.998,-136.251,-135.53,-136.045,-127.258,-136.386,-136.069,-136.489
5626700000,-136.127,-136.202,-136.098,-134.974,-135.962,-135.578,-135.399,-135.781,-135.49,-136.316,-135.965,-135.934,-130.937,-136.037,-134.927,-136.391,-136.681,-135.878,-135.975,-135.788,-133.601,-136.27,-135.994,-136.558,-136.582,-135.967,-136.42,-135.524,-135.866,-135.762,-136.22,-136.201,-135.95,-136.474,-135.52,-136.059,-136.299,-136.654,-136.633,-136.104,-135.911,-135.905,-135.92,-136.33,-135.609,-136.405,-128.641,-135.997,-136.58,-136.102
5626800000,-136.276,-136.044,-136.131,-133.573,-136.898,-136.577,-135.943,-135.737,-135.406,-135.998,-135.983,-136.014,-131.122,-136.39,-134.914,-135.667,-136.234,-136.263,-136.012,-136.209,-132.193,-135.889,-136.205,-136.068,-136.645,-136.409,-137.163,-135.786,-136.156,-135.989,-135.755,-136.111,-135.966,-136.457,-136.047,-136.012,-135.777,-136.634,-136.586,-135.628,-135.607,-135.383,-136.519,-136.118,-134.885,-135.931,-127.828,-136.995,-135.841,-135.871
5626900000,-136.572,-135.95,-136.001,-131.759,-136.478,-136.298,-136.001,-135.962,-135.624,-136.3,-135.847,-135.799,-131.81,-136.077,-135.369,-136.158,-136.229,-135.897,-136.209,-136.356,-131.582,-136.012,-136.718,-136.161,-136.185,-135.943,-136.475,-135.318,-135.748,-136.427,-135.4,-135.477,-135.871,-136.509,-135.785,-135.985,-135.739,-136.426,-136.041,-136.094,-135.508,-134.745,-135.922,-136.349,-134.915,-136.384,-126.852,-136.566,-136.096,-136.13
