Supplier,Payment Date,Amount
ICAS INDEPENDENT COSTS ASSESSMENT SERVICE,28/02/2011,641.19
ICI DULUX DECORATOR CENTRES,04/02/2011,15659.47
ICI DULUX DECORATOR CENTRES,15/02/2011,9482.24
IDEAS BOX LTD,11/02/2011,851.88
IKEN BUSINESS LTD,02/02/2011,779.03
IMPACT HEALTH & SOCIAL CARE TRAINING,14/02/2011,1074
IMPACT HEALTH & SOCIAL CARE TRAINING,14/02/2011,1074
IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,25/02/2011,8537.95
INCLUSIVE CREATIVE LEARNING,07/02/2011,5850
ING LEASE (UK) LTD,02/02/2011,1041.56
ING LEASE (UK) LTD,02/02/2011,2200.02
INITIAL WASHROOM SOLUTIONS,04/02/2011,1225.45
INITIAL WASHROOM SOLUTIONS,08/02/2011,2178.05
INITIAL WASHROOM SOLUTIONS,09/02/2011,621.24
INITIAL WASHROOM SOLUTIONS,11/02/2011,1251.5
INSIGHT MANAGEMENT SOLUTIONS LTD,22/02/2011,998.75
INSIGHT MANAGEMENT SOLUTIONS LTD,22/02/2011,998.75
INSIGHT MANAGEMENT SOLUTIONS LTD,22/02/2011,1020
INSIGHT MEDIA INTERNET LTD,08/02/2011,1935
INTEN LTD,02/02/2011,8089.88
INTEN LTD,02/02/2011,4764.04
INTEN LTD,02/02/2011,2526.25
INTEN LTD,02/02/2011,587.5
INTEN LTD,02/02/2011,2444
IRON MOUNTAIN(UK)LTD,17/02/2011,612.72
IRONMONGERY DIRECT,03/02/2011,1826.08
J & L GIBBONS LLP,03/02/2011,1660.98
J & L GIBBONS LLP,03/02/2011,1734.41
J & L GIBBONS LLP,22/02/2011,1688.1
J & M RANDALL,03/02/2011,6565.05
J & M RANDALL,10/02/2011,7118.02
J B INDUSTRIAL DOORS LIMITED,11/02/2011,846
J B RINEY & CO LTD,03/02/2011,141590.26
J B RINEY & CO LTD,07/02/2011,72106.52
J B RINEY & CO LTD,07/02/2011,36789.19
J B RINEY & CO LTD,07/02/2011,36516.3
J B RINEY & CO LTD,08/02/2011,30053.87
J B RINEY & CO LTD,08/02/2011,33068.29
J B RINEY & CO LTD,22/02/2011,26512.14
J BROWNE CONSTRUCTION CO LTD,07/02/2011,37225.26
J BROWNE CONSTRUCTION CO LTD,07/02/2011,25421.05
J BROWNE CONSTRUCTION CO LTD,22/02/2011,12819.46
J N HANDLEY & SONS,03/02/2011,646.25
J N HANDLEY & SONS,03/02/2011,528.75
J N HANDLEY & SONS,10/02/2011,646.25
J N HANDLEY & SONS,10/02/2011,646.25
J N HANDLEY & SONS,10/02/2011,587.5
J N HANDLEY & SONS,10/02/2011,646.25
JAMES REMOVALS LTD,23/02/2011,1010.5
JAMES REMOVALS LTD,23/02/2011,517
JARDINE LLOYD THOMPSON,18/02/2011,2937.5
JARDINE LLOYD THOMPSON,18/02/2011,1060
JAZZ NIGHTS,01/02/2011,750
JC APPLICATIONS DEVELOPMENT,18/02/2011,4167.6
JHAI LTD,28/02/2011,600
JOHN GIBBS PARTNERSHIP SUTTON,28/02/2011,3240
JOHN GIBBS PARTNERSHIP SUTTON,28/02/2011,1080
JOHN GIBBS PARTNERSHIP SUTTON,28/02/2011,2700
JOHN SMITH & SONS,16/02/2011,854.23
JONES LANG LA SALLE,09/02/2011,5110.04
K & T HEATING SERVICES LTD,23/02/2011,100573.48
KARRA DESIGN &PRINT (UK) LIMITED,16/02/2011,954
KARSONS PROPERTIES LTD,10/02/2011,706
KATE WINDOWS LTD,23/02/2011,7356.75
KENT COUNTY COUNCIL,01/02/2011,822.5
KENT COUNTY COUNCIL,11/02/2011,40431.65
KENT COUNTY COUNCIL (KCS),16/02/2011,1919.42
KENT COUNTY COUNCIL (KCS),16/02/2011,4370.46
KEYRING LIVING SUPPORT NETWORKS,22/02/2011,3785.8
KIBO CONSULTANTS LIMITED,25/02/2011,780
KIELY BROS LTD,07/02/2011,64920.2
KIER BUILDING MAINTENANCE,10/02/2011,26991.31
KIER BUILDING MAINTENANCE,23/02/2011,41400
KIER BUILDING MAINTENANCE,23/02/2011,5369.03
KIER BUILDING MAINTENANCE,23/02/2011,428444.19
KILLGERM CHEMICALS LTD,18/02/2011,870.49
KILLGERM CHEMICALS LTD,24/02/2011,1518.26
KIM BETTS & CO SOLICITORS,09/02/2011,77000
KIM BETTS & CO SOLICITORS,14/02/2011,4257.49
KINGSTON UNIVERSITY,15/02/2011,1612.5
KIRKSAUNDERS ASSOCIATES LTD,08/02/2011,785.15
KPMG LLP,02/02/2011,1500
L W BURT (T/A L W BURT & SON),14/02/2011,678.55
L W BURT (T/A L W BURT & SON),14/02/2011,1908.38
L W BURT (T/A L W BURT & SON),14/02/2011,726.41
LAKEHOUSE CONTRACTS LTD,02/02/2011,33519.22
LAKEHOUSE CONTRACTS LTD,02/02/2011,12427.2
LAKEHOUSE CONTRACTS LTD,02/02/2011,2402.88
LAKEHOUSE CONTRACTS LTD,07/02/2011,31559.67
LAKEHOUSE CONTRACTS LTD,08/02/2011,172572.77
LAKEHOUSE CONTRACTS LTD,08/02/2011,20867.83
LAKEHOUSE CONTRACTS LTD,16/02/2011,104860.52
LAKEHOUSE CONTRACTS LTD,16/02/2011,234040.8
LAKEHOUSE CONTRACTS LTD,16/02/2011,8998.8
LAKEHOUSE CONTRACTS LTD,16/02/2011,18530.4
LAKEHOUSE CONTRACTS LTD,22/02/2011,87009.6
LAKEHOUSE CONTRACTS LTD,25/02/2011,99993.6
LAKEHOUSE CONTRACTS LTD,25/02/2011,252430.8
LAKEHOUSE CONTRACTS LTD,25/02/2011,60043.2
LATHAM & SONS (BECKENHAM) LTD,02/02/2011,1104
LATHAM & SONS (BECKENHAM) LTD,08/02/2011,552
LATHAM & SONS (BECKENHAM) LTD,23/02/2011,552
LATHAM & SONS (BECKENHAM) LTD,28/02/2011,552
LAWSON LETS LTD,28/02/2011,2956.5
LAWSON VILLAS LTD,23/02/2011,7223.5
LB GREENWICH-MAYOR`S ADMINISTRATION ACCOUNT,09/02/2011,1052.77
LBS HORTICULTURE LTD,03/02/2011,525.92
LEARNING CONSULTANTS,15/02/2011,3000
LEE VALLEY REGIONAL PARK AUTHORITY,28/02/2011,19914.64
LEIGH DAY & CO SOLICITORS,03/02/2011,38608
LEWISHAM PARK HOUSING ASSOCIATION LTD,14/02/2011,1349.8
LIBERATA UK LTD,07/02/2011,211071.6
LIBERTY PRINTERS LTD,14/02/2011,827.2
LIBERTY PRINTERS LTD,17/02/2011,9282.5
LIBRA CONSTRUCTION SERVICES LTD,15/02/2011,25792.42
LIGHTING REALITY LTD,25/02/2011,810.75
LINCOLNSHIRE COUNTY COUNCIL,22/02/2011,3982.36
LINTON FUEL OILS LTD,03/02/2011,4888.8
LINTON FUEL OILS LTD,03/02/2011,13653.72
LINTON FUEL OILS LTD,03/02/2011,11728.75
LINTON FUEL OILS LTD,03/02/2011,12400.97
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3299.64
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3299.64
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3126.04
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3473.24
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3299.64
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3219.04
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3219.04
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3219.04
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3473.24
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,2929.81
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3473.24
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3473.24
LLOYDS TSB COMMERCIAL FINANCE LTD,01/02/2011,3473.24
LLOYDS TSB COMMERCIAL FINANCE LTD,04/02/2011,2801
LLOYDS TSB COMMERCIAL FINANCE LTD,04/02/2011,1887.05
LLOYDS TSB COMMERCIAL FINANCE LTD,15/02/2011,563.53
LLOYDS TSB COMMERCIAL FINANCE LTD,23/02/2011,4197.6
LOANGUARD LIMITED T/A SE CONTROLS,22/02/2011,16944.68
LOGICALIS UK LIMITED,09/02/2011,9987.5
LOGICALIS UK LIMITED,21/02/2011,3408.6
LOGICALIS UK LIMITED,21/02/2011,825.38
LOGICALIS UK LIMITED,22/02/2011,562.32
LOGICALIS UK LIMITED,22/02/2011,570
LOGICALIS UK LIMITED,25/02/2011,1307.19
LOGICALIS UK LIMITED,25/02/2011,1555.05
LOGICALIS UK LIMITED,28/02/2011,216286.8
LOGICALIS UK LIMITED,28/02/2011,85720.8
LONDON BOROUGH OF HACKNEY,21/02/2011,168845
LONDON BOROUGH OF HACKNEY,23/02/2011,840
LONDON BOROUGH OF LEWISHAM,07/02/2011,9634.53
LONDON BOROUGH OF NEWHAM,07/02/2011,44700
LONDON BOROUGH OF SOUTHWARK,28/02/2011,65878
LONDON BORUGH OF LAMBETH,08/02/2011,20726.5
LONDON CARE PLC,04/02/2011,1404.06
LONDON CARE PLC,04/02/2011,759.23
LONDON CARE PLC,04/02/2011,513
LONDON CARE PLC,18/02/2011,645.12
LONDON CARE PLC,18/02/2011,1132.08
LONDON CENTRAL CRUISE MOORINGS,28/02/2011,4679.94
LONDON COUNCILS,07/02/2011,1524.25
LONDON COUNCILS,18/02/2011,10737.62
LONDON COUNCILS,18/02/2011,507
LONDON COUNCILS,25/02/2011,1560247
LONDON DEVELOPMENT AGENCY,16/02/2011,650000
LONDON GRID FOR LEARNING,02/02/2011,2643.75
LONDON GRID FOR LEARNING,02/02/2011,2056.25
LONDON GRID FOR LEARNING,24/02/2011,2100
LONDON GRID FOR LEARNING,24/02/2011,2700
LONDON GRID FOR LEARNING,24/02/2011,2643.75
LONDON GRID FOR LEARNING,24/02/2011,6000
LONDON GRID FOR LEARNING,24/02/2011,2100
LONDON INTERNATIONAL JAZZ FESTIVAL LTD,18/02/2011,7755
LONDON RIVERS SERVICES LIMITED,21/02/2011,34287.5
LOOK AHEAD,22/02/2011,26649.19
LOTSA CIC,23/02/2011,1800
LOW EMISSION STRATEGIES LIMITED,08/02/2011,861.66
LTLG LTD,18/02/2011,3480
M G AXTON,07/02/2011,122733.53
M G AXTON,07/02/2011,15321.42
M G AXTON,22/02/2011,6621.95
MAGNET LIMITED,14/02/2011,774.82
MAGNET LIMITED,14/02/2011,737.38
MAGNET LIMITED,21/02/2011,544.06
MAGNET LIMITED,23/02/2011,726.82
MAGNET LIMITED,23/02/2011,660.1
MAGNET LIMITED,23/02/2011,863.98
MAKRO PROPERTIES LTD,23/02/2011,21625
MANPOWER UK LTD,07/02/2011,157055.82
MANPOWER UK LTD,07/02/2011,240459.03
MANPOWER UK LTD,07/02/2011,288751.25
MANPOWER UK LTD,07/02/2011,15715.68
MANPOWER UK LTD,10/02/2011,292870.22
MANPOWER UK LTD,10/02/2011,260576.14
MANPOWER UK LTD,21/02/2011,304423.24
MANSE MASTERDOR LTD,07/02/2011,4185.8
MASTERLEASE,21/02/2011,3640.69
MEARS LTD,22/02/2011,567305.64
MEARS LTD,22/02/2011,145098.86
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,17/02/2011,87597.33
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,17/02/2011,38730.3
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,17/02/2011,55772.62
MEDWAY COUNCIL,14/02/2011,2123.64
METRO CENTRE,09/02/2011,27500
METROPOLITAN POLICE AUTHORITY,04/02/2011,15680.75
METROPOLITAN POLICE AUTHORITY,04/02/2011,654.38
METROPOLITAN POLICE AUTHORITY,07/02/2011,668.3
METROPOLITAN POLICE AUTHORITY,09/02/2011,654.38
METROPOLITAN POLICE AUTHORITY,09/02/2011,668.3
METROPOLITAN POLICE AUTHORITY,18/02/2011,37031
METROPOLITAN POLICE AUTHORITY,18/02/2011,9996
METROPOLITAN POLICE AUTHORITY,22/02/2011,9996
METROPOLITAN POLICE AUTHORITY,24/02/2011,3788
METROPOLITAN POLICE AUTHORITY,24/02/2011,51675
METROPOLITAN SUPPORT TRUST,22/02/2011,1372.14
MIDDLETON MAINTENANCE SERVICES LTD,25/02/2011,3815.99
MIDTHERM ENGINEERING LTD,04/02/2011,4396.85
MIDTHERM ENGINEERING LTD,11/02/2011,2669.6
MIDWAY MODERNISATION LTD,11/02/2011,2947
MILLS WHIPP PROJECTS LTD,03/02/2011,5880
MINISTRY OF JUSTICE,17/02/2011,4238.94
MINISTRY OF JUSTICE,25/02/2011,1225.73
MISCO,16/02/2011,2044.91
MISCO,16/02/2011,579.43
MITIE TECHNICAL FACILITIES MANAGEMENT,23/02/2011,2616.62
MITIE TILLEY ROOFING LIMITED,03/02/2011,1422
MOAT HOMES LTD,22/02/2011,1793.75
MUSEUMS ASSOCIATION,14/02/2011,563
MUSIC ROOM SOLUTIONS LTD,03/02/2011,705
MUSIC ROOM SOLUTIONS LTD,04/02/2011,1410
NACRO,14/02/2011,4063.85
NACRO,22/02/2011,47699.11
NARK LIMITED,11/02/2011,756
NARK LIMITED,18/02/2011,999
NASH FUNERALS,02/02/2011,2574
NATIONAL CRADLE MAINTENANCE,11/02/2011,881.25
NATIONAL PROBATION SERVICE LONDON,09/02/2011,8000.13
NATIONAL SHOWER SPARES,03/02/2011,970.68
NATIONAL SHOWER SPARES,10/02/2011,864.03
NATIONAL SHOWER SPARES,25/02/2011,1615.8
NEILCOTT SPECIAL WORKS,09/02/2011,500
NELSON THORNES LTD,15/02/2011,520.42
NEOPOST FINANCE LTD,09/02/2011,8000
NEOPOST FINANCE LTD,09/02/2011,644.34
NETWORK VENTURES LTD,16/02/2011,960
NEW RICOH UK,02/02/2011,2748.38
NEW RICOH UK,22/02/2011,830.84
NEW RICOH UK,25/02/2011,1042.19
NEW RICOH UK,25/02/2011,1270.82
NEW RICOH UK,25/02/2011,629.64
NEW RICOH UK,25/02/2011,542.45
NEW RICOH UK,25/02/2011,559.43
NEW RICOH UK,25/02/2011,689.41
NEWSQUEST NORTH LONDON,28/02/2011,2961
NHS GREENWICH,16/02/2011,15381.35
NHS GREENWICH,22/02/2011,18918.5
NICO OFFICE LTD,03/02/2011,591.03
NICO OFFICE LTD,25/02/2011,916.8
NICO OFFICE LTD,25/02/2011,687.3
NO WAY TRUST LTD,09/02/2011,1350
NO WAY TRUST LTD,09/02/2011,1350
NORTHGATE INFORMATION SOLUTIONS UK LTD,04/02/2011,7050
NORTHGATE INFORMATION SOLUTIONS UK LTD,08/02/2011,101290.09
NORTHGATE INFORMATION SOLUTIONS UK LTD,08/02/2011,600
NORTHGATE INFORMATION SOLUTIONS UK LTD,08/02/2011,587.5
NORTHGATE INFORMATION SOLUTIONS UK LTD,08/02/2011,22370.05
NORTHGATE INFORMATION SOLUTIONS UK LTD,21/02/2011,7764.75
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,9517.5
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,6600
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,10800
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,4700
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,2400
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,32260.27
NORTHGATE INFORMATION SOLUTIONS UK LTD,22/02/2011,7049.74
NORTHGATE INFORMATION SOLUTIONS UK LTD,23/02/2011,1769.55
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,587.5
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,1027.97
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,3906.88
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,587.5
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,2702.5
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,1608
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,3818.75
NORTHGATE INFORMATION SOLUTIONS UK LTD,25/02/2011,11750
NORTHGATE INFORMATION SOLUTIONS UK LTD,28/02/2011,2285.38
NOWMEDICAL,03/02/2011,1462.88
NPOWER LTD,02/02/2011,919.56
NPOWER LTD,07/02/2011,1362.97
NPOWER LTD,07/02/2011,1319
NPOWER LTD,07/02/2011,1362.97
NPOWER LTD,07/02/2011,592.95
NPOWER LTD,07/02/2011,573.82
NPOWER LTD,07/02/2011,592.95
NPOWER LTD,07/02/2011,1383.03
NPOWER LTD,07/02/2011,1338.41
NPOWER LTD,07/02/2011,1383.03
NPOWER LTD,08/02/2011,1468.84
NPOWER LTD,08/02/2011,857.28
NPOWER LTD,08/02/2011,804.89
NPOWER LTD,08/02/2011,886
NPOWER LTD,08/02/2011,742.45
NPOWER LTD,08/02/2011,718.48
NPOWER LTD,08/02/2011,742.45
NPOWER LTD,09/02/2011,8643.42
NPOWER LTD,09/02/2011,96260.88
NPOWER LTD,09/02/2011,8364.59
NPOWER LTD,09/02/2011,8643.42
NPOWER LTD,09/02/2011,99469.59
NPOWER LTD,09/02/2011,99469.59
NPOWER LTD,14/02/2011,517.83
NPOWER LTD,15/02/2011,2438.01
OCE FINANCE,07/02/2011,5690.53
OCE FINANCE,07/02/2011,1897.37
OFFICE DEPOT UK LIMITED,08/02/2011,1634.86
OFFICE DEPOT UK LIMITED,09/02/2011,2293.6
OFFICE DEPOT UK LIMITED,15/02/2011,568.33
OPEN UNIVERSITY,23/02/2011,850
OPEN WATERS INVESTMENTS LTD,09/02/2011,7050.4
ORCHARD FENCING,28/02/2011,1221.78
ORMATRONIX ORGANS,25/02/2011,760.7
OUTBACK IMAGING UK LTD,09/02/2011,10248
OUTPERFORM UK LTD,04/02/2011,9311.88
OUTPERFORM UK LTD,18/02/2011,11275
OXFORD BROOKES ENTERPRISES LIMITED,15/02/2011,2379.38
OXFORD BROOKES ENTERPRISES LIMITED,22/02/2011,17625
OXFORD BROOKES ENTERPRISES LIMITED,23/02/2011,810
OXLEAS NHS FOUNDATION TRUST,02/02/2011,315133
OXLEAS NHS FOUNDATION TRUST,04/02/2011,18135
OXLEAS NHS FOUNDATION TRUST,10/02/2011,16162
OXLEAS NHS FOUNDATION TRUST,11/02/2011,146850
OXLEAS NHS FOUNDATION TRUST,11/02/2011,20857.61
OXLEAS NHS FOUNDATION TRUST,16/02/2011,315133
OXLEAS NHS FOUNDATION TRUST,25/02/2011,3454.64
OXLEAS NHS FOUNDATION TRUST,25/02/2011,3454.64
OXLEAS NHS TRUST,22/02/2011,24997.78
PALMSTEAD NURSREIES LTD,03/02/2011,552
PALMSTEAD NURSREIES LTD,03/02/2011,504
PALMSTEAD NURSREIES LTD,03/02/2011,537.6
PALMSTEAD NURSREIES LTD,03/02/2011,547.2
PALMSTEAD NURSREIES LTD,08/02/2011,1016.06
PALMSTEAD NURSREIES LTD,10/02/2011,588
PARK LEISURE LTD,03/02/2011,4860
PARKER CONSTRUCTION,18/02/2011,7205.14
PARKWOOD CONSULTANCY SERVICES,18/02/2011,1440
PARKWOOD HEALTHCARE LIMITED,03/02/2011,14883.73
PATTMAN BUILDING & MAINTENANCE LTD,03/02/2011,586.8
PATTMAN BUILDING & MAINTENANCE LTD,03/02/2011,504
PATTMAN BUILDING & MAINTENANCE LTD,03/02/2011,1228.8
PAUL DAVIDSON TAYLOR,24/02/2011,11839.82
PAUL DAVIDSON TAYLOR,24/02/2011,4424.25
PELHAM SAFETY SERVICES LTD,08/02/2011,1491
PELHAM SAFETY SERVICES LTD,25/02/2011,2580.75
PELLING LIMITED,04/02/2011,859.51
PELLING LIMITED,04/02/2011,1195.68
PELLING LIMITED,07/02/2011,937.31
PELLING LIMITED,07/02/2011,528.75
PELLING LIMITED,08/02/2011,1459.01
PELLING LIMITED,08/02/2011,1428.59
PELLING LIMITED,18/02/2011,3525
PELLING LIMITED,21/02/2011,3333.34
PELLING LIMITED,21/02/2011,2349.96
PELLING LIMITED,21/02/2011,1002.66
PELLING LIMITED,21/02/2011,3263.89
PELLING LIMITED,21/02/2011,3488.28
PELLING LIMITED,21/02/2011,3562.5
PELLING LIMITED,21/02/2011,1024
PELLING LIMITED,22/02/2011,877.8
PELLING LIMITED,22/02/2011,600
PELLING LIMITED,25/02/2011,793.13
PELLING LIMITED,25/02/2011,16548.7
PELLING LIMITED,25/02/2011,1467.5
PELLING LIMITED,25/02/2011,2301
PETERS LTD,25/02/2011,527.43
PETERS LTD,25/02/2011,662.43
PETERS LTD,28/02/2011,620.99
PFL ELECTRICAL LIMITED,10/02/2011,80881.63
PHILLIPS CONTRACTORS(LONDON) LTD,25/02/2011,1562.75
PHS GROUP PLC,08/02/2011,556.35
PHS GROUP PLC,09/02/2011,1670.98
PHS GROUP PLC,18/02/2011,873.9
PHS GROUP PLC,22/02/2011,550.46
PHS GROUP PLC,23/02/2011,541.3
PHS GROUP PLC,23/02/2011,647.38
PITNEY BOWES FINANCE PLC,03/02/2011,2852.64
PLACES FOR CHILDREN,04/02/2011,11500
PLAYING MATTERS,03/02/2011,7000
PLEXUS LAW,07/02/2011,5000
PNS (PARLIAMENTARY NEWS SERVICES),02/02/2011,587.5
POSITIVE EFFECT,23/02/2011,1545.2
POSTAGE BY PHONE,09/02/2011,8000
POWELL & CO,01/02/2011,12600
POWELL & CO,10/02/2011,2279.92
POWELL & COMPANY,08/02/2011,9500
POWER DISTRIBUTE (AF L P KEETCH),14/02/2011,6988.9
PRACTICAL LAW COMPANY LTD,10/02/2011,5816.25
PRECISION LIFT SERVICES LTD,07/02/2011,4012.59
PRE-COSTRUCT ARCHAEOLOGY LTD,03/02/2011,921.6
PREFERRED ACCESS RAMP SYSTEMS LTD,23/02/2011,2750
PREMIER SURVEYS LTD,21/02/2011,1662
PREMIER SURVEYS LTD,25/02/2011,2820
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,02/02/2011,658
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,02/02/2011,881.25
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,02/02/2011,1304.25
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,04/02/2011,3401.66
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,04/02/2011,57587
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,10/02/2011,1080
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,17/02/2011,1968
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,22/02/2011,696
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,22/02/2011,540
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,22/02/2011,630
PRE-SCHOOL LEARNING ALL GREENWICH SUB-COMMITTEE,28/02/2011,720
PRICEWATERHOUSECOOPERS,18/02/2011,4713.6
PRIMETECH (UK) LTD,07/02/2011,2100
PROJECT & BUILDING CONSULTANCY,07/02/2011,2200.19
PROJECT CENTRE LIMITED,08/02/2011,23033.1
PROSPECTS SERVICES LIMITED,09/02/2011,2520
PROSPECTS SERVICES LTD,09/02/2011,86612.16
PROSPECTS SERVICES LTD,09/02/2011,4379.98
PROSPECTS SERVICES LTD,23/02/2011,4327.64
PROSPECTS SERVICES LTD,24/02/2011,578.4
PROSPECTS SERVICES LTD,24/02/2011,578.4
PROSPECTS SERVICES LTD,24/02/2011,578.4
PROSPECTS SERVICES LTD,24/02/2011,578.4
PROTEUS PROJECT MANAGEMENT LTD,03/02/2011,41467.04
PROTEUS PROJECT MANAGEMENT LTD,18/02/2011,26769.48
PUBLIC HEALTH ACTION SUPPORT TEAM CIC,25/02/2011,18397.5
PUBLIC SECTOR CONSULTANTS,24/02/2011,16830
PULSE 24 LIMITED,28/02/2011,732
QUAGGY COMMUNITY CENTRE & NURSERY,18/02/2011,35000
QUAGGY COMMUNITY CENTRE & NURSERY,22/02/2011,720
QUAY ASSESSMENT TRAINING LIMITED,07/02/2011,2400
R M S PAYROLL MANAGEMENT LTD,03/02/2011,515.54
R M S PAYROLL MANAGEMENT LTD,07/02/2011,682.15
R M S PAYROLL MANAGEMENT LTD,16/02/2011,616.14
R M S PAYROLL MANAGEMENT LTD,23/02/2011,708.56
R M S PAYROLL MANAGEMENT LTD,23/02/2011,699.76
R M S PAYROLL MANAGEMENT LTD,23/02/2011,717.36
R R RICHARDSON LTD,07/02/2011,55454.95
R&A SOFTWARE (SYSTEMS) LTD T/A RA INFORMATION SYST,21/02/2011,17351.27
RAD TRAINING LTD,14/02/2011,2124
RAD TRAINING LTD,21/02/2011,1200
RANDSTAD EDUCATION LIMITED,08/02/2011,936
RANDSTAD EDUCATION LIMITED,08/02/2011,936
RANDSTAD EDUCATION LIMITED,08/02/2011,1350
RANDSTAD EDUCATION LIMITED,08/02/2011,712.8
RANDSTAD EDUCATION LIMITED,08/02/2011,2040
RANDSTAD EDUCATION LIMITED,08/02/2011,900
RANDSTAD EDUCATION LIMITED,08/02/2011,708
RANDSTAD EDUCATION LIMITED,08/02/2011,720
RANDSTAD EDUCATION LIMITED,08/02/2011,566.4
RANDSTAD EDUCATION LIMITED,16/02/2011,1350
RANDSTAD EDUCATION LIMITED,16/02/2011,936
RANDSTAD EDUCATION LIMITED,16/02/2011,712.8
RANDSTAD EDUCATION LIMITED,16/02/2011,936
RANDSTAD EDUCATION LIMITED,16/02/2011,2040
RANDSTAD EDUCATION LIMITED,16/02/2011,514.8
RANDSTAD EDUCATION LIMITED,16/02/2011,936
RANDSTAD EDUCATION LIMITED,16/02/2011,1350
RANDSTAD EDUCATION LIMITED,16/02/2011,936
RANDSTAD EDUCATION LIMITED,16/02/2011,712.8
RANDSTAD EDUCATION LIMITED,22/02/2011,900
RANDSTAD EDUCATION LIMITED,24/02/2011,2040
RANDSTAD EDUCATION LIMITED,28/02/2011,712.8
RANDSTAD EDUCATION LIMITED,28/02/2011,1350
RANDSTAD EDUCATION LIMITED,28/02/2011,936
RANDSTAD EDUCATION LIMITED,28/02/2011,2040
RAPID PLATFORMS LTD,24/02/2011,712.8
RBE CONSULTANCY LTD,14/02/2011,9000
RBE CONSULTANCY LTD,14/02/2011,1380
RBE CONSULTANCY LTD,14/02/2011,6420
RBS INVOICE FINANCE (KELLY EXECUTIVE),15/02/2011,2292
RBS INVOICE FINANCE LIMITED,21/02/2011,1064.88
RBS INVOICE FINANCE LIMITED,21/02/2011,564.96
RBS INVOICE FINANCE LIMITED,21/02/2011,883.2
RC-ANNIE LIMITED,17/02/2011,540
RECORD RSS LTD,01/02/2011,3084.38
REDACT PERSONAL INFORMATION,01/02/2011,581.63
REDACT PERSONAL INFORMATION,01/02/2011,16545.3
REDACT PERSONAL INFORMATION,01/02/2011,5166.86
REDACT PERSONAL INFORMATION,01/02/2011,794.56
REDACT PERSONAL INFORMATION,01/02/2011,11071.43
REDACT PERSONAL INFORMATION,01/02/2011,3270.72
REDACT PERSONAL INFORMATION,01/02/2011,3270.72
REDACT PERSONAL INFORMATION,01/02/2011,2040.73
REDACT PERSONAL INFORMATION,01/02/2011,592.47
REDACT PERSONAL INFORMATION,01/02/2011,2040.73
REDACT PERSONAL INFORMATION,01/02/2011,715.16
REDACT PERSONAL INFORMATION,01/02/2011,8065.54
REDACT PERSONAL INFORMATION,01/02/2011,979.52
REDACT PERSONAL INFORMATION,01/02/2011,5463.75
REDACT PERSONAL INFORMATION,01/02/2011,3019.75
REDACT PERSONAL INFORMATION,01/02/2011,995
REDACT PERSONAL INFORMATION,01/02/2011,676.46
REDACT PERSONAL INFORMATION,01/02/2011,1928.57
REDACT PERSONAL INFORMATION,01/02/2011,850
