Supplier,Payment Date,Amount
DAISY COMMUNICATIONS LTD,23/03/2012,3240.06
DANWOOD FINANCE LIMITED,08/03/2012,800.96
DANWOOD FINANCE LIMITED,20/03/2012,770.30
DANWOOD FINANCIAL SERVICES LTD,09/03/2012,517.20
DARTFORD METALCRAFTS,05/03/2012,7872.00
DATAFORMS CHARTERED PRESS LIMITED,13/03/2012,768.00
DAVID OGILVIE ENG LTD (D OGILVIE A/F),22/03/2012,598.80
DAVID OGILVIE ENG LTD (D OGILVIE A/F),22/03/2012,2200.80
DAVID OGILVIE ENG LTD (D OGILVIE A/F),26/03/2012,734.40
DAVID WHITESIDE EDUCATION LTD,07/03/2012,4275.00
DE VERE VENUES LTD,06/03/2012,804.00
DIFFERENCE (2011) LTD,30/03/2012,730.20
DIFFERENCE (2011) LTD,30/03/2012,1211.90
DIGBY MORGAN CONSULTING LTD,12/03/2012,3060.00
DIGBY MORGAN CONSULTING LTD,12/03/2012,2754.00
DIGBY MORGAN CONSULTING LTD,12/03/2012,3060.00
DIGBY MORGAN CONSULTING LTD,13/03/2012,2448.00
DIGBY MORGAN CONSULTING LTD,15/03/2012,1836.00
DIGBY MORGAN CONSULTING LTD,23/03/2012,3060.00
DIGBY MORGAN CONSULTING LTD,23/03/2012,612.00
DIGBY MORGAN CONSULTING LTD,26/03/2012,2448.00
DIGICERT INC,24/03/2012,506.04
DIGICERT INC,24/03/2012,508.53
D-LANGUAGES LTD,20/03/2012,3414.00
D-LANGUAGES LTD,20/03/2012,3978.00
DMA SIGNS LIMITED,01/03/2012,829.20
DOCKLANDS WASTE RECYCLING LTD,07/03/2012,684.00
DOCKLANDS WASTE RECYCLING LTD,08/03/2012,600.00
DOCKLANDS WASTE RECYCLING LTD,08/03/2012,1992.00
DOREE BONNER INTERNATIONAL,16/03/2012,1064.10
DORMA UK LIMITED,05/03/2012,1101.24
DORSET COUNTY COUNCIL,19/03/2012,1637.90
DOVETAIL EQUIPMENT LTD,14/03/2012,2818.75
DOVETAIL EQUIPMENT LTD,14/03/2012,4643.46
DOVETAIL EQUIPMENT LTD,14/03/2012,10727.63
DOVETAIL EQUIPMENT LTD,14/03/2012,11695.92
DOVETAIL EQUIPMENT LTD,30/03/2012,4743.60
DOVETAIL EQUIPMENT LTD,16/03/2012,2013.84
DOVETAIL EQUIPMENT LTD,14/03/2012,2617.57
DOVETAIL EQUIPMENT LTD,14/03/2012,3168.12
DOVETAIL EQUIPMENT LTD,30/03/2012,1162.10
DOVETAIL EQUIPMENT LTD,20/03/2012,1327.10
DOVETAIL EQUIPMENT LTD,30/03/2012,3372.88
DOVETAIL EQUIPMENT LTD,30/03/2012,10590.43
DOVETAIL EQUIPMENT LTD,30/03/2012,1268.29
DOVETAIL EQUIPMENT LTD,30/03/2012,10489.56
DOVETAIL EQUIPMENT LTD,14/03/2012,2713.68
DOVETAIL EQUIPMENT LTD,30/03/2012,10667.52
DRAGONFLY TRAINING LTD,14/03/2012,635.70
DRAGONFLY TRAINING LTD,26/03/2012,743.04
DRAWING AND TALKING LTD,30/03/2012,2400.00
D-TECH INTERNATIONAL LTD,13/03/2012,4341.60
D-TECH INTERNATIONAL LTD,19/03/2012,2142.00
D-TECH INTERNATIONAL LTD,27/03/2012,2214.00
D-TECH INTERNATIONAL LTD,27/03/2012,2418.00
DUKERIES HEALTHCARE LTD,26/03/2012,3759.86
DURABLE CONTRACTS LTD,26/03/2012,16872.00
DURABLE CONTRACTS LTD,26/03/2012,74975.33
DWF LLP,05/03/2012,599.40
DXD APPLICATIONS & IT SOLUTIONS,23/03/2012,6344.00
DXD APPLICATIONS & IT SOLUTIONS,23/03/2012,6344.00
DYNAMIC INITIATIVES LIMITED,20/03/2012,840.00
E I SYSTEMS LTD,06/03/2012,26085.80
EDENRED (INCENTIVES & MOTIVATION) LTD,21/03/2012,3506.25
EDENRED (UK GROUP) LTD,07/03/2012,8619.75
EDF ENERGY,02/03/2012,628.40
EDF ENERGY,01/03/2012,1489.22
EDF ENERGY,12/03/2012,653.73
EDF ENERGY,21/03/2012,165230.72
EDF ENERGY,21/03/2012,36062.39
EDUDATA UK LTD,26/03/2012,1170.00
EGBERT H TAYLOR & COMPANY,01/03/2012,2091.52
EGBERT H TAYLOR & COMPANY,01/03/2012,4143.86
EGBERT H TAYLOR & COMPANY,15/03/2012,1910.40
EGBERT H TAYLOR & COMPANY,23/03/2012,1046.40
EGBERT H TAYLOR & COMPANY,23/03/2012,523.20
EGBERT H TAYLOR & COMPANY,23/03/2012,700.80
EGBERT H TAYLOR & COMPANY,23/03/2012,1305.60
EGBERT H TAYLOR & COMPANY,23/03/2012,2681.32
EKAYA HOUSING ASSOCIATION,01/03/2012,6351.46
EKAYA HOUSING ASSOCIATION,05/03/2012,6351.46
EKAYA HOUSING ASSOCIATION,15/03/2012,2948.89
ELTHAM DIY LTD,21/03/2012,685.72
ELTHAM WELDING SUPPLIES,16/03/2012,1164.00
ELTHAM WELDING SUPPLIES,16/03/2012,547.58
EMBLEM DISPLAY LTD,13/03/2012,921.60
EMJ MANAGEMENT LTD,05/03/2012,915.55
EMJ MANAGEMENT LTD,06/03/2012,1130.04
EMJ MANAGEMENT LTD,12/03/2012,567.36
EMJ MANAGEMENT LTD,12/03/2012,567.36
EMJ MANAGEMENT LTD,12/03/2012,584.81
EMJ MANAGEMENT LTD,12/03/2012,970.69
EMJ MANAGEMENT LTD,22/03/2012,567.12
EMJ MANAGEMENT LTD,20/03/2012,1814.16
EMJ MANAGEMENT LTD,22/03/2012,567.36
EMJ MANAGEMENT LTD,22/03/2012,571.20
EMJ MANAGEMENT LTD,29/03/2012,657.60
ENABLE YOU SERVICE LIMITED,30/03/2012,3216.00
ENABLE YOU SERVICE LIMITED,30/03/2012,5259.50
ENGLAND ATHLETICS,29/03/2012,1078.20
ENGLISH CHURCHES HOUSING GROUP,15/03/2012,1188.94
ENGLISH CHURCHES HOUSING GROUP,30/03/2012,1447.40
ENGLISH HERITAGE,26/03/2012,1680.00
ENVISAGE WILDCARE LTD,22/03/2012,532.62
EQUIFAX LTD,20/03/2012,1135.80
EQUINOX CARE LTD,26/03/2012,3055.71
ERITH CONTRACTORS LTD,06/03/2012,3912.00
ERITH CONTRACTORS LTD,07/03/2012,1344.00
ERITH CONTRACTORS LTD,22/03/2012,528.00
ERITH CONTRACTORS LTD,26/03/2012,93800.98
ERITH CONTRACTORS LTD,26/03/2012,75106.56
ESPREE MUSIC,29/03/2012,500.00
ESSENTIAL SOCIAL CARE LTD,30/03/2012,3099.80
ESSENTIAL SOCIAL CARE LTD,30/03/2012,3055.40
ESSENTIAL WATER SERVICES LTD,14/03/2012,888.74
ETDE INFRASTRUCTURE LTD,05/03/2012,79221.62
ETDE INFRASTRUCTURE LTD,22/03/2012,61445.50
EUROPLANT RENTALS LTD,14/03/2012,1663.20
EUROPLANT RENTALS LTD,27/03/2012,1742.40
EUROPLANT RENTALS LTD,27/03/2012,1742.40
EUROPLANT RENTALS LTD,27/03/2012,1742.40
EUROVIA INFRASTRUCTURE LTD,07/03/2012,121530.22
EUROVIA INFRASTRUCTURE LTD,26/03/2012,8409.88
EUROVIA INFRASTRUCTURE LTD,26/03/2012,1702.19
EUROVIA INFRASTRUCTURE LTD,30/03/2012,76792.96
EVERYTHING EVERYWHERE LIMITED,07/03/2012,1827.58
EVERYTHING EVERYWHERE LIMITED,07/03/2012,1834.24
EVERYTHING EVERYWHERE LIMITED,08/03/2012,769.03
EVERYTHING EVERYWHERE LIMITED,27/03/2012,805.71
EVOLVE PARTNERSHIP LTD,14/03/2012,2917.63
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,713.25
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,836.50
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,602.13
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,2341.50
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,736.25
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,569.63
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,557.00
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,613.63
EXCELCARE HOMECARE DIVISION LIMITED,08/03/2012,519.00
EXCELCARE HOMECARE DIVISION LIMITED,09/03/2012,656.75
EXCELCARE HOMECARE DIVISION LIMITED,09/03/2012,628.50
EXCELCARE HOMECARE DIVISION LIMITED,09/03/2012,839.75
EXCELCARE HOMECARE DIVISION LIMITED,09/03/2012,669.75
EXCELCARE HOMECARE DIVISION LIMITED,09/03/2012,559.25
EXCELCARE HOMECARE DIVISION LIMITED,12/03/2012,522.00
EXCELCARE HOMECARE DIVISION LIMITED,12/03/2012,640.85
EXCELCARE HOMECARE DIVISION LIMITED,12/03/2012,710.64
EXCELCARE HOMECARE DIVISION LIMITED,15/03/2012,589.75
EXCELCARE HOMECARE DIVISION LIMITED,15/03/2012,1179.50
EXCELCARE HOMECARE DIVISION LIMITED,15/03/2012,771.75
EXCELCARE HOMECARE DIVISION LIMITED,15/03/2012,706.50
EXCELCARE HOMECARE DIVISION LIMITED,15/03/2012,1504.63
EXCELCARE HOMECARE DIVISION LIMITED,22/03/2012,1367.25
EXCELCARE HOMECARE DIVISION LIMITED,22/03/2012,661.50
EXCELCARE HOMECARE DIVISION LIMITED,22/03/2012,569.00
EXCELCARE HOMECARE DIVISION LIMITED,22/03/2012,589.75
EXCELCARE HOMECARE DIVISION LIMITED,22/03/2012,1010.50
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,762.63
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,644.13
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,551.50
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,612.88
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,846.50
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,685.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,704.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,760.50
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,2392.50
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,847.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,1438.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,564.13
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,503.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,685.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,671.00
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,618.25
EXCELCARE HOMECARE DIVISION LIMITED,29/03/2012,517.50
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,665.25
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,678.75
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,1167.75
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,815.00
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,701.25
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,540.88
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,1210.63
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,570.88
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,697.95
EXCELCARE HOMECARE DIVISION LIMITED,30/03/2012,710.64
F G MARSHALL LTD,26/03/2012,615.38
F G MARSHALL LTD,30/03/2012,6090.30
F R JONES & SON,12/03/2012,596.35
F R JONES & SON,28/03/2012,558.56
F R JONES AND SON,30/03/2012,7918.66
FACE RECORDING AND MEASUREMENT SYSTEMS LTD,05/03/2012,30900.00
FALCON COPIERS PLC,14/03/2012,525.61
FALCON PANEL PRODUCTS LTD,08/03/2012,1746.24
FALCON PANEL PRODUCTS LTD,29/03/2012,928.80
FAMILY MATTERS,08/03/2012,2500.00
FAMILY MOSAIC HOUSING,13/03/2012,1313.33
FAMILY MOSAIC HOUSING,13/03/2012,1313.33
FAMILY MOSAIC HOUSING,13/03/2012,1313.33
FAMILY MOSAIC HOUSING,15/03/2012,23775.16
FAMILY MOSAIC HOUSING,15/03/2012,23775.16
FAMILY MOSAIC HOUSING,15/03/2012,23775.16
FASTLANE COURIERS,05/03/2012,916.10
FASTLANE COURIERS,19/03/2012,975.80
FASTLANE COURIERS,30/03/2012,903.54
FIRE SHIELD LTD,27/03/2012,780.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,01/03/2012,888.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,06/03/2012,679.20
FIRST ABOUT PLUMBING & CARPENTRY LTD,06/03/2012,578.40
FIRST ABOUT PLUMBING & CARPENTRY LTD,06/03/2012,597.60
FIRST ABOUT PLUMBING & CARPENTRY LTD,06/03/2012,768.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,08/03/2012,513.60
FIRST ABOUT PLUMBING & CARPENTRY LTD,08/03/2012,578.40
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,1183.20
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,543.60
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,1020.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,957.60
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,1050.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,518.40
FIRST ABOUT PLUMBING & CARPENTRY LTD,09/03/2012,830.40
FIRST ABOUT PLUMBING & CARPENTRY LTD,16/03/2012,2880.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,20/03/2012,1183.20
FIRST ABOUT PLUMBING & CARPENTRY LTD,22/03/2012,2572.80
FIRST ABOUT PLUMBING & CARPENTRY LTD,22/03/2012,510.00
FIRST ABOUT PLUMBING & CARPENTRY LTD,22/03/2012,782.40
FIRST ABOUT PLUMBING & CARPENTRY LTD,26/03/2012,633.60
FIRST ABOUT PLUMBING & CARPENTRY LTD,26/03/2012,578.40
FIRST DAY NURSERIES LTD,09/03/2012,842.35
FLAGSHIP CONSULTING LTD,21/03/2012,2000.00
FLEET (LINE MARKERS) LTD,09/03/2012,600.00
FLOWER SKILLS & TRAINING LTD,09/03/2012,2666.66
FLOWER SKILLS & TRAINING LTD,12/03/2012,3024.22
FLOWER SKILLS & TRAINING LTD,23/03/2012,2988.00
FLOWER SKILLS & TRAINING LTD,29/03/2012,2666.66
FOCUSED HEALTHCARE LTD,27/03/2012,1685.45
FORUM LANDSCAPE ARCHITECTS,29/03/2012,1410.00
FORUM LANDSCAPE ARCHITECTS,29/03/2012,3120.00
FORUM LANDSCAPE ARCHITECTS,29/03/2012,2046.00
FORUM LANDSCAPE ARCHITECTS,29/03/2012,3144.00
FOUR SEASONS HEALTH CARE (HOUNDSWOOD HOUSE),30/03/2012,5000.77
FOUR SEASONS HEALTHCARE (CEDAR COURT),16/03/2012,2714.29
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2214.29
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2214.29
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2156.71
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2214.29
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2682.12
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),26/03/2012,2156.71
FOUR SEASONS HEALTHCARE (CEDAR COURT),27/03/2012,2011.99
FOUR SEASONS HEALTHCARE (CEDAR COURT),27/03/2012,2708.96
FOUR SEASONS HEALTHCARE (CEDAR COURT),27/03/2012,2784.86
FOUR SEASONS HEALTHCARE (CEDAR COURT),29/03/2012,2571.43
FOUR SEASONS HEALTHCARE (CEDAR COURT),29/03/2012,2000.00
FOUR SEASONS HEALTHCARE (CEDAR COURT),29/03/2012,928.57
FOUR SEASONS HEALTHCARE (CEDAR COURT),29/03/2012,2071.43
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),16/03/2012,2731.32
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),16/03/2012,2555.11
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),16/03/2012,1741.45
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2731.32
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2058.84
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2260.56
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2036.43
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1861.55
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1880.15
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1861.55
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1861.55
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1825.06
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1825.06
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1861.55
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1880.15
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1861.55
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,1825.06
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),26/03/2012,2277.26
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),29/03/2012,2016.28
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),29/03/2012,2249.93
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT),29/03/2012,1861.55
FOUR SEASONS HEALTHCARE(BARLEYCOMBE),26/03/2012,1562.53
FRANKHAM CONSULTANCY GROUP LTD,14/03/2012,3348.00
FRANKHAM CONSULTANCY GROUP LTD,16/03/2012,10224.00
FREEMAN OLIVER LTD,23/03/2012,20404.80
FREEMAN OLIVER LTD,30/03/2012,5216.11
FREEMAN OLIVER LTD,30/03/2012,6085.46
FRESCO PICTUREWALL LTD,30/03/2012,2801.52
FUTURES THEATRE COMPANY,20/03/2012,508.33
G B SPORT & LEISURE,22/03/2012,560.11
GAD PA AGENCY,01/03/2012,685.26
GAD PA AGENCY,01/03/2012,1590.00
GAD PA AGENCY,02/03/2012,3069.50
GAD PA AGENCY,02/03/2012,1440.00
GAD PA AGENCY,02/03/2012,528.25
GAD PA AGENCY,02/03/2012,724.50
GAD PA AGENCY,02/03/2012,517.50
GAD PA AGENCY,02/03/2012,805.00
GAD PA AGENCY,02/03/2012,1368.50
GAD PA AGENCY,02/03/2012,802.00
GAD PA AGENCY,02/03/2012,3693.00
GAD PA AGENCY,05/03/2012,1793.25
GAD PA AGENCY,05/03/2012,1573.56
GAD PA AGENCY,05/03/2012,1630.67
GAD PA AGENCY,05/03/2012,2880.66
GAD PA AGENCY,05/03/2012,1085.01
GAD PA AGENCY,08/03/2012,1395.00
GAD PA AGENCY,26/03/2012,702.00
GAD PA AGENCY,30/03/2012,3341.75
GAD PA AGENCY,30/03/2012,1562.63
GAD PA AGENCY,30/03/2012,609.00
GAD PA AGENCY,30/03/2012,793.50
GAD PA AGENCY,30/03/2012,517.50
GAD PA AGENCY,30/03/2012,853.88
GAD PA AGENCY,30/03/2012,953.25
GAD PA AGENCY,30/03/2012,1624.32
GAD PA AGENCY,30/03/2012,1663.48
GAD PA AGENCY,30/03/2012,3131.33
GAD PA AGENCY,30/03/2012,1199.22
GAD PA AGENCY,30/03/2012,571.06
GAS & ENVIRONMENTAL SERVICES LTD,12/03/2012,555.60
GAS CONTRACT SERVICES LTD,16/03/2012,8640.00
GATENBY SANDERSON LIMITED,05/03/2012,9900.00
GATENBY SANDERSON LIMITED,07/03/2012,10725.00
GATENBY SANDERSON LIMITED,09/03/2012,18000.00
GATENBY SANDERSON LIMITED,09/03/2012,2280.00
GATENBY SANDERSON LIMITED,09/03/2012,12096.00
GATENBY SANDERSON LIMITED,14/03/2012,2496.96
GATENBY SANDERSON LIMITED,28/03/2012,15152.40
GATENBY SANDERSON LIMITED,28/03/2012,16470.00
GATENBY SANDERSON LIMITED,28/03/2012,11220.00
GAVS,20/03/2012,3100.00
GERALD EVE LLP,16/03/2012,5400.00
GIGSOUNDS,19/03/2012,1762.00
GLIX CATERING,06/03/2012,576.50
GLIX CATERING,08/03/2012,528.25
GLIX CATERING,16/03/2012,602.75
GLIX CATERING,29/03/2012,974.25
GLIX CATERING,29/03/2012,1162.75
GLOBAL SOLUTION SERVICES (UK) LTD,02/03/2012,1200.00
GLOBAL SOLUTION SERVICES (UK) LTD,05/03/2012,1200.00
GLOBAL SOLUTION SERVICES (UK) LTD,20/03/2012,1800.00
GLOBAL SOLUTION SERVICES (UK) LTD,23/03/2012,1800.00
GLOBAL SOLUTION SERVICES (UK) LTD,30/03/2012,1200.00
GOLDSBOROUGH HOME CARE,20/03/2012,659.91
GOLDSBOROUGH HOME CARE,20/03/2012,851.99
GOLDSBOROUGH HOME CARE,20/03/2012,943.48
GOODWILLIE & CORCORAN,22/03/2012,1404.70
GOODWILLIE & CORCORAN,22/03/2012,2230.72
GRACE EDUCATION LTD,05/03/2012,12885.72
GRACE EDUCATION LTD,20/03/2012,1260.00
GRACE EDUCATION LTD,28/03/2012,1752.20
GRACE EDUCATION LTD,28/03/2012,715.80
GRACE EDUCATION LTD,28/03/2012,736.66
GRAHAM TUCK CONSULTANCY LTD,20/03/2012,2125.00
GRAPHIC OFFICE SUPPLIES LIMITED,05/03/2012,1199.40
GREATBATCH LIMITED,06/03/2012,7256.40
GREATBATCH LIMITED,13/03/2012,7253.10
GREATBATCH LIMITED,13/03/2012,7256.40
GREATBATCH LIMITED,30/03/2012,7253.10
GREATBATCH LIMITED,30/03/2012,7253.10
GREATBATCH LIMITED,30/03/2012,7253.10
GREENHAM TRADING LIMITED,21/03/2012,879.84
GREENWICH BSF SPV LIMITED,14/03/2012,689649.02
GREENWICH BSF SPV LIMITED,14/03/2012,680770.46
GREENWICH BSF SPV LIMITED,14/03/2012,909.60
GREENWICH BSF SPV LIMITED,14/03/2012,720799.36
GREENWICH BSF SPV LIMITED,14/03/2012,691458.82
GREENWICH CARERS CENTRE,23/03/2012,600.00
GREENWICH CITIZENS ADVICE BUREAU LTD,09/03/2012,8080.00
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,08/03/2012,5431.91
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,14/03/2012,4799.76
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,20/03/2012,1200.00
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,30/03/2012,2358.11
GREENWICH CREDIT UNION,01/03/2012,3700.00
GREENWICH LEISURE LIMITED,26/03/2012,466945.20
GREENWICH LEISURE LIMITED,16/03/2012,197333.29
GREENWICH LEISURE LIMITED,29/03/2012,197333.29
GREENWICH PARENT VOICE,20/03/2012,2000.00
GREENWICH SERVICE PLUS LIMITED,16/03/2012,1980364.80
GREENWICH SERVICE PLUS LIMITED,14/03/2012,1980364.80
GREENWICH SERVICE PLUS LIMITED,14/03/2012,51985.39
GREENWICH SERVICE PLUS LIMITED,01/03/2012,5308.51
GREENWICH SERVICE PLUS LIMITED,01/03/2012,645.07
GREENWICH SERVICE PLUS LIMITED,01/03/2012,1687.26
GREENWICH SERVICE PLUS LIMITED,06/03/2012,2096.76
GREENWICH SERVICE PLUS LIMITED,06/03/2012,1671.00
GREENWICH SERVICE PLUS LIMITED,05/03/2012,1232.89
GREENWICH SERVICE PLUS LIMITED,07/03/2012,9409.15
GREENWICH SERVICE PLUS LIMITED,07/03/2012,711.22
GREENWICH SERVICE PLUS LIMITED,12/03/2012,3920.58
GREENWICH SERVICE PLUS LIMITED,12/03/2012,2063.40
GREENWICH SERVICE PLUS LIMITED,14/03/2012,51985.39
GREENWICH SERVICE PLUS LIMITED,14/03/2012,2875.00
GREENWICH SERVICE PLUS LIMITED,14/03/2012,2963.29
GREENWICH SERVICE PLUS LIMITED,16/03/2012,5680.00
GREENWICH SERVICE PLUS LIMITED,21/03/2012,1655.60
GREENWICH SERVICE PLUS LIMITED,19/03/2012,118396.80
GREENWICH SERVICE PLUS LIMITED,19/03/2012,16980.72
GREENWICH SERVICE PLUS LIMITED,19/03/2012,14051.06
GREENWICH SERVICE PLUS LIMITED,20/03/2012,658.66
GREENWICH SERVICE PLUS LIMITED,23/03/2012,4616.21
GREENWICH SERVICE PLUS LIMITED,27/03/2012,9468.34
GREENWICH SERVICE PLUS LIMITED,27/03/2012,1945.86
GREENWICH SERVICE PLUS LIMITED,28/03/2012,1096.50
GREENWICH SERVICE PLUS LIMITED,29/03/2012,3940.19
GREENWICH SERVICE PLUS LIMITED,29/03/2012,9077.69
GREENWICH SERVICE PLUS LIMITED,29/03/2012,17714.65
GREENWICH SERVICE PLUS LIMITED,29/03/2012,645.60
GREENWICH SERVICE PLUS LIMITED,30/03/2012,4425.00
GREENWICH SERVICE PLUS LIMITED,30/03/2012,720814.26
GREENWICH SERVICE PLUS LIMITED,30/03/2012,19183.62
GREENWICH SERVICE PLUS LIMITED,29/03/2012,3551.18
GREENWICH SERVICE SOLUTIONS,08/03/2012,955.42
GREENWICH SERVICE SOLUTIONS T/A GATEWAY EMPLOYMENT,09/03/2012,797.16
GREENWICH SERVICE SOLUTIONS T/A GATEWAY EMPLOYMENT,09/03/2012,797.16
GREENWICH SERVICE SOLUTIONS T/A GATEWAY EMPLOYMENT,20/03/2012,797.16
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,28/03/2012,3000.00
GREENWICH TOY & LEISURE LIBRARY ASSOCIATION,28/03/2012,680.00
GREENWICH TRADING CO LTD,14/03/2012,1608.00
GROUNDWORK LONDON,12/03/2012,11999.40
GROUNDWORK LONDON,12/03/2012,500.00
GUSTAFSON PORTER,19/03/2012,1260.00
GUSTAFSON PORTER,19/03/2012,3903.00
GUSTAFSON PORTER,19/03/2012,1039.50
GUSTAFSON PORTER,19/03/2012,3960.00
GWP PARTNERSHIP,23/03/2012,3915.00
GWP PARTNERSHIP,26/03/2012,1485.00
H & P PROPERTY MANAGEMENT SERVICES LTD,30/03/2012,2145.00
H & P PROPERTY MANAGEMENT SERVICES LTD,30/03/2012,1845.00
H M REVENUE & CUSTOMS,27/03/2012,2530.00
HABERDASHERS` ASKE`S HATCHAM COLLEGE,30/03/2012,522.00
HALAROSE LIMITED,21/03/2012,20933.82
HANDLED WITH CARE AT HOME LTD,02/03/2012,671.22
HANDLED WITH CARE AT HOME LTD,26/03/2012,532.70
HANSEN FACADES LTD,26/03/2012,1196.59
HARDWICKE,15/03/2012,4320.00
