Body,Body Name,Posting Date,Transaction number,Amount,Supplier name,Supplier ID,Service Area,Expense Type,Expense Code,Type
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/01/2014,30012168,528.56 ,Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012484,"1,726.05 ",Severn Trent Water Limited,11429,Public Conveniences - Maintenance,Water Charges,2501,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,13/01/2014,20089406,974.00 ,Shirley Parish Council,57066,PC Reimbursements - Cemeteries,PC Reimbursable Expenditure,5203,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2014,30012159,"1,188.81 ",SIS Chemicals Ltd,14007,Arc Leisure Matlock,Chemicals,4044,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,13/01/2014,30012154,720.00 ,Snap-On UK Holdings Ltd,14614,Vehicles & Plant,"Vehicle Parts, Servicing & Repairs",3110,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/01/2014,30012107,"3,373.74 ",Southern Electric,14322,Agricultural Business Centre Bakewell,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/01/2014,30012108,"1,466.91 ",Southern Electric,14322,Bakewell Swimming Pool,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/01/2014,30012109,"3,144.98 ",Southern Electric,14322,Ashbourne Leisure Centre,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012344,577.01 ,Southern Electric,14322,Parks & Recreation,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012375,535.38 ,Southern Electric,14322,Citizens Advice Bureaux,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012379,"1,172.24 ",Southern Electric,14322,Matlock Market,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012380,511.39 ,Southern Electric,14322,Parks & Recreation,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012381,728.79 ,Southern Electric,14322,Bus Stations,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012382,"2,320.21 ",Southern Electric,14322,Matlock Town Hall,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012385,642.13 ,Southern Electric,14322,Housing Strategy,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012387,"-1,287.79 ",Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012388,-666.24 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012389,-729.44 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012391,"-1,163.66 ",Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012392,-651.94 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012393,-654.37 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012396,654.37 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012415,"2,343.48 ",Southern Electric,14322,Wirksworth Leisure Centre,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012421,"-1,457.21 ",Southern Electric,14322,Parks & Recreation,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012422,"-1,455.95 ",Southern Electric,14322,Parks & Recreation,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012423,"-1,453.45 ",Southern Electric,14322,Parks & Recreation,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012428,889.47 ,Southern Electric,14322,Public Conveniences - Maintenance,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012429,"6,259.44 ",Southern Electric,14322,Arc Leisure Matlock,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012433,767.02 ,Southern Electric,14322,Depot Holding Account,Electricity,2201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,17/01/2014,30012253,"1,575.00 ",Sporting Futures,14167,Sports Development,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,03/01/2014,30011953,546.48 ,Straight PLC,13039,Household Refuse,Purchase of Materials - General,4040,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/01/2014,30012185,"1,486.18 ",Swimrite Supplies Ltd (SRS Leisure),11562,Arc Leisure Matlock,Purchases of Items for Resale,4063,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/01/2014,30012238,"7,054.25 ",T C Harrison 1960 Limited,11583,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,22/01/2014,30012290,"3,326.58 ",T C Harrison 1960 Limited,11583,Car Leasing,Lease of Cars,3310,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,21/01/2014,30012263,"2,266.00 ",Take One Media Ltd,12001,Tourism - General,Tourism Development,4838,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012461,"3,660.00 ",Television Installation Services (Mansfield) Ltd,15599,Community Safety Initiatives,Miscellaneous Capital Expend,C007,Capital
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,08/01/2014,30012022,687.59 ,The Best Connection Group Limited,13825,Parks & Recreation,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,27/01/2014,30012460,820.66 ,The Best Connection Group Limited,13825,Parks & Recreation,Temporary Agency Staff,1201,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/01/2014,30011963,"10,622.32 ",The Fuelcard Company,15573,Vehicles & Plant,Fuel Oil,3122,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/01/2014,20089389,"19,850.63 ",Tinkler Solicitors Client Account,15734,Local Land Charges,General Expenses,4899,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,15/01/2014,30012214,"5,000.00 ",Unit4 Business Software Limited,12820,Miscellaneous Income,Software Maintenance & Support,4512,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,14/01/2014,30012186,"-1,143.58 ",Vital Earth GB Ltd,13358,Composting,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,20/01/2014,30012187,"13,549.24 ",Vital Earth GB Ltd,13358,Composting,Composting Gate Fees,4459,Revenue
http://statistics.data.gov.uk/id/local-authority/17UF ,Derbyshire Dales District Council,09/01/2014,30011981,"2,640.61 ",Vodafone Limited,15673,Information Technology,Government Connect Connection Charge,4514,Revenue
