Entity,GL Date,Merchant name,Amount,Description
NE,09/04/2017,HONEY BROTHERS LTD,721.8,Portable manual winch for Cotswold Commons and Beechwoods National Nature Reserve
NE,09/04/2017,NORFOLK TRAILERS LIMITED,500,Deposit for trailer for Cotswold Commons and Beechwoods National Nature Reserve
NE,09/04/2017,MURLEY AGRICULTURAL SUPPLIES LTD,2100,Tractor grab for Wyre Forest National Nature Reserve
NE,10/04/2017,GORKANA GROUP LTD,862.45,Natural England related media monitoring reports  - October 2016
NE,10/04/2017,GORKANA GROUP LTD,2122.44,Natural England related media monitoring reports - July 2016
NE,10/04/2017,ZSL - LZ CALL CENTRE,500,Paper and online versions of special edition scientific paper Ecohealth Health and Disease in Translocated Animals 
NE,10/04/2017,SHEPHERDS WALKS LIMITED,2000,Part payment for eight GPS (Global Positioning System) units for surveying
NE,10/04/2017,NHBS LTD,626.96,"Monitoring equipment for use for on site surveys in Cheshire, Greater Manchester, Merseyside and Lancashire"
NE,10/04/2017,CT HAYTON LTD,1281.6,Deer fencing for Roudsea Wood and Mosses and Gait Barrows National Nature Reserves
NE,10/04/2017,NOVOTEL HOTELS,574.95,Staff training and subsistence for 16 people for two days for Training the Trainer course - 14-15 March 2017
NE,10/04/2017,NHBS LTD,871.43,Emergence traps for identifying species on dead wood for woodland and parkland surveys
NE,10/04/2017,DELTA-T-DEVICES LTD,1126.8,Mobile system for measuring soil water content on National Nature Reserves
NE,10/04/2017,MEASUREMENTSYSTEMS,2934,Monitoring equipment to identify microclimate requirements for rare species on National Nature Reserves
NE,10/04/2017,PEOPLES TRUST FOR ENDANGERED SPECIES,2000,Rebuilding website to allow the secure storage of Natural England dormouse licence return data
NE,10/04/2017,PAYPAL  UTTINGS LTD,1038.97,Five trail cameras for visitor and predator survey and two sleeping bags and head torch for use overnight stays in hut at Scolt Head Island National Nature Reserve
NE,11/04/2017,RICS SUBS UK CYBS,512,Annual membership fee for Royal Institution of Chartered Surveyors (RICS) - 1 January-31 December 2017 
NE,11/04/2017,TRURO TRACTORS LTD,1257.22,Tractor service and service and repairs to hedge flail at Goss Moor National Nature Reserve
NE,11/04/2017,LW ADV SALE(SENTINEL1),800.64,Public Consultation Notice on proposal for Maldon to Salcott stretch of England Coast Path - 30 March 2017 
NE,11/04/2017,CORNWALL SOLAR PANELS,565.2,Site visit and consultancy fee for works to install electric pumped water supply at Goss Moor National Nature Reserve cattle barn
NE,11/04/2017,MOLE VALLEY FARMERS LTD,638.21,"Timber struts, fence posts and timber screws for installing plastic pile dams for ditch blocking work on Goss Moor National Nature Reserve"
NE,11/04/2017,TRINITY MIRROR PUBLISHERS,654,Public notice for the South Bents to Amble England Coast Path report
NE,11/04/2017,IN-SITU EUROPE LTD,2038.32,"Three water loggers, two baro loggers and one docking station for hydrological monitoring at Belton Fell Moss SAC (Special Area of Conservation)"
NE,11/04/2017,PASS  PORTABLE APPLIANCE SAFETY SERVICES,652.74,Three dust lamps for use by health and safety advisers surveying National Nature Reserves
NE,11/04/2017,CIRRUS RESEARCH PLC,2500,One noise meter for use by health and safety advisers surveying National Nature Reserves
NE,11/04/2017,SKY INSTRUMENTS LTD,995.91,PAR (Photo synthetically Active Radiation) sensor to monitor greenhouse gas at Belton Fell Moss SAC (Special Area of Conservation)
NE,11/04/2017,FRANCOTYP,2096,Franking machine top-up - Crewe office (3 March 2017)
NE,11/04/2017,NBBMATTING.CO.UK,1584,Three recycled plastic picnic tables for Castle Eden Dene National Nature Reserve
NE,12/04/2017,FULPRINT LTD,1204.68,Mounted colour photographs for display boards
NE,12/04/2017,AMMERAAL BELTECH LTD,1330.4,Parts for eco-puller used on all Wiltshire National Nature Reserves
NE,12/04/2017,NPL NEW PIG LTD,1636.92,"Storage for oil barrels at Fenns, Whixall and Bettisfield National Nature Reserve"
NE,12/04/2017,IN FOCUS,814,Replacement telescope and tripod for monitoring work and public events and engagement at Lower Derwent Valley National Nature Reserve
NE,12/04/2017,BTO SERVICES LTD,1263.75,Bird ringing scientific equipment for evidence and monitoring base in the Lower Derwent Valley  National Nature Reserve
NE,12/04/2017,AK WILDLIFE CRUISES,605,Deposit for boat hire for surveying breeding seabirds on south Cornish coast - Summer 2017
NE,12/04/2017,AMAZON UK RETAIL AMAZON,500,Reward and recognition awards for ten staff 
NE,12/04/2017,BURN FENCING LTD,1093.2,Fencing materials for Lower Derwent Valley National Nature Reserve
NE,12/04/2017,RBI ADVERTISING,1623.6,Recruitment advert in Farmer's Weekly magazine for Reserve Warden for Parsonage Down National Nature Reserve - last two weeks in March 2017
NE,12/04/2017,STEAM AND MOORLAND,565,New chainsaw for Lower Derwent Valley National Nature Reserve
NE,12/04/2017,QUAD-X,1137.6,All Terrain Vehicle tipper trailer for Ingleborough National Nature Reserve
NE,12/04/2017,JP CONCRETE PRODUCTS LTD,2476.4,Six concrete wall panels to replace existing structure at Stoborough Heath National Nature Reserve
NE,12/04/2017,ROMWY POWER GARDEN MACHINERY,908.35,"Servicing, repair and parts for chainsaw used at Langley wood National Nature Reserve"
NE,12/04/2017,WATSON FUELS,1039.48,Red diesel for farm machinery at Parsonage Down National Nature Reserve
NE,12/04/2017,THE STAR & EAGLE HOTEL,896,Staff training and subsistence for 12 people for one day for Pesticides Legislation training course plus half day assessment - 8-9 March 2017; Staff training and subsistence for six people for one day for Slug Pesticide Application training course - 16 March 2017
NE,12/04/2017,HERTSWILDLIFETRUST,1800,Feasibility study for replacement of water pump at Amwell Quarry SSSI (Site of Special Scientific Interest)
NE,13/04/2017,AERIAL MOTION PICTURES,2000,Part payment for staff training for three people for two days for Drone Pilot Training - 24-25 April 2017 
NE,13/04/2017,RIX PETROLEUM,752.35,Red diesel for pump at Humberhead Peatlands National Nature Reserve
NE,13/04/2017,JOHN OWEN (AGGREGATES),564,20 tonnes of granite stone for hard core track repair at Hatfield Moors National Nature Reserve
NE,13/04/2017,HEYLAND MARINE,1602,"Small plastic rowing boat, oars and trailer for use on lakes and ponds at Hatfield Moors National Nature Reserve"
NE,13/04/2017,MORTON TRAINING LIMITED,702,Staff training for three people for one day for  All Terrain Vehicle Use training - 20 February 2017
NE,13/04/2017,CONNEVANS LTD,995,Specialist office equipment and furniture for specific health and safety requirements
NE,13/04/2017,ARCO LTD,1011.7,Protective branded clothing for four volunteers at Humberhead Peatlands National Nature Reserve team 
NE,13/04/2017,MOLE COUNTRY STORES,575.05,Replacement electric fencing and fencing materials for Martin Down National Nature Reserve
NE,13/04/2017,BROOK STREET (BUREAU),52342.63,Agency staff costs
NE,13/04/2017,BROOK STREET (BUREAU),54748.6,Agency staff costs
NE,13/04/2017,MOLE COUNTRY STORES,1944,Cattle crush for management of cattle on Beacon Hill National Nature Reserve 
NE,13/04/2017,AMAZON UK RETAIL AMAZON,585,Reward and recognition awards for 18 staff 
NE,13/04/2017,WWW.COUNTRYSTOREDIRECT,795.91,Replacement electric fencing for Martin Down National Nature Reserve
NE,13/04/2017,SALIX RIVER & WETLAND,2499.83,Four bird islands to attract cranes to Humberhead Peatlands National Nature Reserve
NE,13/04/2017,AERIAL MOTION PICTURES,997,Part payment for staff training for three people for two days for Drone Pilot Training - 24-25 April 2017 
NE,13/04/2017,TORNE VALLEY LTD,1612.95,Fencing materials for Humberhead Peatlands National Nature Reserve
NE,13/04/2017,BROOK STREET (BUREAU),58428.89,Agency staff costs
NE,13/04/2017,BROOK STREET (BUREAU),51224.39,Agency staff costs
NE,14/04/2017,BRIANTS OF RISBOROUGH,829.56,Fencing materials for Chilterns National Nature Reserve group
NE,17/04/2017,CHESHIRE WEST & CHESTE,2500,Innovations Fund contribution payment to Nature Connected Group
NE,18/04/2017,JAMES MASON,901,New utility vehicle for East Dartmoor National Nature Reserve
NE,18/04/2017,H ARMER & SON,898,"New brush cutter for Gait Barrows, Roudsea, North Walney and Duddon National Nature Reserves"
NE,18/04/2017,CORNTHWAITE AGRICULTURAL LTD,1911.72,Tractor service for The Ribble Estuary National Nature Reserve
NE,18/04/2017,WWW.ARCO.CO.UK,560.45,15 branded winter fleeces for volunteers at Gait Barrows and North Walney National Nature Reserves
NE,18/04/2017,WATSON FUELS,504.87,Fuel for generator at East Dartmoor National Nature Reserve
NE,18/04/2017,WM EYRE AND SONS,2269.88,Fencing materials for Derbyshire Dales National Nature Reserve
NE,18/04/2017,XL DISPLAYS LTD,2500,Production of new pull-up banners for Countryside Stewardship Mid-Tier events 
NE,18/04/2017,MARTON GEOTECHNICAL SERVICES,2880,Water level data loggers for monitoring restoration of Bolton Fell Moss SSSI (Site of Special Scientific Interest)
NE,18/04/2017,ARCO LTD,781.27,15 branded lightweight fleece tops volunteers at Gait Barrows and North Walney National Nature Reserves 
NE,19/04/2017,PAYPAL  DCS PRINT,873.42,Printing of income generating gift cards for Thursley and Aston Rowant National Nature Reserves
NE,19/04/2017,NO.4 ST IVES,825,Bed and breakfast accommodation for one person five nights and one person for six nights for vascular plant assemblage surveying in Cornwall - 25 June-1 July 2017
NE,19/04/2017,NICHOLSONS,2274,"Tree health and safety inspection and report for Aldermaston Gravel Pits SSSI (Site of Special Scientific Interest), Aston Rowant, Barton Hills, Buckingham Thick Copse, Cothill, Knocking Hoe and Thursley National Nature Reserves"
NE,19/04/2017,POSTURITE (UK) LTD,1117.3,Specialist office equipment and furniture for specific health and safety requirements
NE,19/04/2017,NWF FUELS LIMITED,649.67,Red diesel for Chippenham Fen National Nature Reserve
NE,19/04/2017,CHANNINGS,825,Bed and breakfast accommodation for one person five nights and one person for six nights for vascular plant assemblage surveying in Cornwall - 25 June-1 July 2017
NE,19/04/2017,EB  THE CHALLENGE OF SCIENCE LEADERSHIP,660,Staff training for one person for three days for Science Leadership Course - 6-8 June 2017
NE,19/04/2017,TRAVIS PERKINS,2171.2,Drainage pipes for Chippenham Fen National Nature Reserve
NE,19/04/2017,FOSTER SALES COMPANY LTD,578.4,Timber for Aqualate Mere National Nature Reserve
NE,19/04/2017,TRAVIS PERKINS,1828.01,Timber and pipes for Chippenham Fen National Nature Reserve
NE,19/04/2017,CIRRUS RESEARCH PLC,2356.8,Sound level meter for measuring noise levels for health and safety purposes at National Nature Reserves
NE,20/04/2017,COVERS ALDERSHOT12,1123.63,Boardwalk timber for Thursley National Nature Reserve
NE,20/04/2017,UNIVERSITY OF KENT,1907,Staff training and subsistence for 21 people for one day for Great Crested Newt Survey training - 7 February 2017
NE,20/04/2017,A C MORSE LIMITED,1140,"Hire of three coaches 135 for people for two days for journeys between train station, event venue and hotels for Strategy Implementation conference - 28 February-1 March 2017 "
NE,21/04/2017,AGGREGATE,1152,Three loads of stone for improvement works on Kings Sedgemoor SSSI (Site of Special Scientific Interest)
NE,21/04/2017,WWW.UTTINGS.CO.UK,622.96,Three trail cameras with memory cards for Derbyshire Dales National Nature Reserve
NE,21/04/2017,ENTERPRISE RENT-A-CAR,1389.7,Hire car repairs
NE,21/04/2017,WM EYRE AND SONS,2232.68,Fencing materials for Derbyshire Dales National Nature Reserve
NE,21/04/2017,FIBRELOK,972,"Geo grid, membrane and fixings to repair and raise level in the Raised Water Level Area on Kings Sedgemoor SSSI (Site of Special Scientific Interest)"
NE,24/04/2017,THE PONTOON AND DOCK COMPANY,1630.74,Pontoon modules for new Tern Raft on Hoveton Great Broad
NE,24/04/2017,HI YORK RECEPTION,2500,Part payment for evening meal for 135 people and bed and breakfast for ten people while attending Strategy Implementation meeting - 28 February 2017
NE,24/04/2017,CIVIL SOLUTIONS LTD,746.88,Aggregate for track repairs at East Dartmoor National Nature Reserve
NE,24/04/2017,HARPER ADAMS COLLEGE,800,Staff training and assessment for six people for two days for Brush Cutter training - 5 and 12 May 2017
NE,24/04/2017,HI YORK RECEPTION,1795,Part payment for evening meal for 135 people and bed and breakfast for ten people while attending Strategy Implementation meeting - 28 February 2017
NE,24/04/2017,ENGINUITY,1561,Staff training and subsistence for 94 people for one day for Technical Services team meeting - 26 April 2017
NE,24/04/2017,JAMES MASON,2000,"New doors, tow bar and protection bars for utility vehicle at East Dartmoor National Nature Reserve"
NE,24/04/2017,JACKSONS FENCING,566.41,Fencing materials for use at Wyre Forest National Nature Reserve
NE,25/04/2017,VIKING OPTICAL,2034,Staff training for one person for four days for Tractor driving - in June 2017
NE,25/04/2017,VIKING OPTICAL,1684.8,Staff training for one person for one day for All Terrain Vehicle training; staff training for three people for one day for Pesticide Use training; staff training for one person for one day for Vehicle Trailer Use training - in June and July 2017
NE,25/04/2017,WWW.WOODLANDMILLS.EU,4990,Fire wood processer for Castle Eden Dene National Nature Reserve
NE,25/04/2017,CLARKES OF WALSHAM,727.73,Fencing materials to improve management of grazing at Cavenham Heath National Nature Reserve
NE,26/04/2017,A & P CHAMBERS LTD,2134.8,Three replacement people counting sensors for Thames Basin Heath SPA (Special Protection Area)
NE,27/04/2017,CORNER HOUSE HOTEL,1102,Bed and breakfast accommodation for 13 people for one night to attend Marine Environment meeting - 15 March 2017
NE,01/05/2017,SELWOOD LTD,1251.89,Full service of pump and replacement of manifold at Shapwick Heath National Nature Reserve
NE,01/05/2017,TRAFFIC TECHNOLOGY LTD,679.8,Licence for visitor counter at Shapwick Heath National Nature Reserve
NE,01/05/2017,PAYPAL  QUESTLINE,847.44,Staff training for 42 people for one day for Leading Change workshop - 14 March 2017
NE,01/05/2017,THE ALARMING COMPANY LTD,2051.48,Replacement smoke cloak unit for work base at Old Winchester Hill National Nature Reserve
NE,01/05/2017,S ROBERTS & SON (BRIDGWATER) LTD,630,Disposal of asbestos at Shapwick Heath National Nature Reserve
NE,01/05/2017,BURDENS P19,1400.45,Twin wall pipes for water infrastructure at Shapwick Heath National Nature Reserve
NE,01/05/2017,MOLE VALLEY FARMERS,2420.71,Materials for water infrastructure at Shapwick Heath National Nature Reserve
NE,01/05/2017,VAN WALT AGRICULTURAL,2491.2,Five data loggers to monitor water table at Stiperstones National Nature Reserve
NE,02/05/2017,OFFICE REALITY LTD,732,Shelving for education room at Avalon Marshes Centre at Shapwick Heath National Nature Reserve
NE,02/05/2017,WWW.GOPAK.CO.UK,626.09,Five tables for Avalon Marshes Centre at Shapwick Heath National Nature Reserve
NE,02/05/2017,NHBS LTD,782.27,Survey equipment and publications for Shapwick Heath National Nature Reserve
NE,02/05/2017,TRAFFIC TECHNOLOGY LTD,914.64,Repair of visitor counter at Shapwick Heath National Nature Reserve
NE,02/05/2017,COLE-PARMER,1371.86,Water survey equipment for Shapwick Heath National Nature Reserve
NE,02/05/2017,SCOTT COUNTRY,2089.95,Thermal imaging camera for Wyre Forest National Nature Reserve
NE,02/05/2017,BRIDGWATER MOWERS,1088.99,Repair and service of strimmers used at Shapwick Heath National Nature Reserve
NE,02/05/2017,SHORNEWOOD,651,Staff training and subsistence for 50 people for one day for Sussex and Kent Area Team event - 28 February 2017
NE,02/05/2017,BUYITDIRECT CO UK,2158.93,Drone and accessories for South Mercia Team
NE,02/05/2017,MKM PETERLEE,827.39,Timber and materials for construction of wood store at Castle Eden Dene National Nature Reserve
NE,03/05/2017,JAMES MASON,556.5,New chainsaw for East Devon Woods and Heath National Nature Reserve
NE,03/05/2017,SOUTHERN TIMBER COMPANY,694.56,Fencing materials for East Devon Woods and Heath National Nature Reserve
NE,03/05/2017,CR WILLCOCKS & CO,2284.75,Safety check for tractor at East Devon Woods and Heath National Nature Reserve
NE,03/05/2017,CR WILLCOCKS & CO,544.58,Safety check for chainsaw at East Devon Woods and Heath National Nature Reserve
NE,04/05/2017,TMR EXECUTIVE AGENCY LTD,863.5,"Rental, ink and maintenance of franking machine at Norwich office "
NE,05/05/2017,XL DISPLAYS LTD,1962.8,35 display banners to be used at Mid-Tier Farm Advice Framework Countryside Stewardship events - April-June 2017
NE,05/05/2017,AVON WILDLIFE TRUST,1295.11,Replacement gated grilles to protect bat colonies at Brown's Folly SSSI (Site of Special Scientific Interest) and SAC (Special Area of Conservation)
NE,05/05/2017,CHAS NEWENS MARINE CO,768,Inflatable dingy for fieldwork and surveys of open water on North Mercia  SSSIs (Sites of Special Scientific Interest)
NE,08/05/2017,CHILLBLAST.COM MOTO,1682.04,High specification computer for Geographic Information work
NE,08/05/2017,BLAMPHAYNE SAWMILL LTD,585.79,Timber for boardwalk at Axmouth to Lyme Regis Undercliffs National Nature Reserve
NE,08/05/2017,JOHN BRIGHT FENCING LTD,1209.6,Three gates for Valley of Stones National Nature Reserve
NE,08/05/2017,GUNN J C B MIDLAND,2485.15,"Repairs to excavator at Fenns, Whixall and Bettisfield Mosses National Nature Reserve"
NE,08/05/2017,CHILLBLAST.COM MOTO,1556.9,Computer equipment for the Evidence Team Unmanned Aerial System (UAS)
NE,08/05/2017,GRIPCLAD LTD,1010.16,Anti-slip treads for boardwalk at Axmouth to Lyme Regis Undercliffs National Nature Reserve
NE,08/05/2017,CLEVELAND CONTAINERS,2490.66,Shipping container for equipment storage for Axmouth to Lyme Regis Undercliffs National Nature Reserve
NE,08/05/2017,BROOK STREET (BUREAU),59643.6,Agency staff costs
NE,08/05/2017,BROOK STREET (BUREAU),57638.27,Agency staff costs
NE,08/05/2017,BROOK STREET (BUREAU),55407.24,Agency staff costs
NE,08/05/2017,BROOK STREET (BUREAU),48897.96,Agency staff costs
NE,08/05/2017,J K H DRAINAGE UNITS LTD,2301.6,Two water control headwalls for ditches at The Flits National Nature Reserve
NE,08/05/2017,NATIONALTRUST.ORG.,541.36,Accommodation for 16 people for four nights to do work for Long Term Monitoring Network - 19-23 June 2017
NE,09/05/2017,MORTON TRAINING LIMITED,594,Staff training for one person for two days for Pesticide training - 6-7 April 2017
NE,09/05/2017,VALE ENGINEERING (YORK) LIMITED,1130.62,"Herbicide to treat Rhododendron regrowth, protective clothing and equipment for application for Humberhead Peatlands National Nature Reserve"
NE,09/05/2017,SP SERVICES,1019.99,"Automatic Defibrillator for use by staff, volunteers and visitors to Fenns, Whixall and Bettisfield National Nature Reserve base"
NE,09/05/2017,WWW.FORCE4.CO.UK,987.85,Marine protective clothing for four people
NE,09/05/2017,J K H DRAINAGE UNITS LTD,2301.6,Two prefabricated water control headwalls to replace earth dams in drainage ditches at The Flits National Nature Reserve
NE,10/05/2017,WWW.NFUONLINE.COM,1500,Contribution towards Natural Flood Management project on River Kent SSSI/SAC (Site of Special Scientific Interest/Special Area of Conservation) - 2016-17
NE,10/05/2017,WWW.JOHNLEWIS.COM,1899,Replacement laptop for graphic design work
NE,10/05/2017,WWW.NFUONLINE.COM,636,Room hire and refreshments for 35 people for one day for Great Farm Challenge competition final - 28 March 2017
NE,10/05/2017,GLASDON U K LTD,929.76,"Dog bins, dispensers and sacks for Fenns, Whixall and Bettisfield Mosses National Nature Reserve"
NE,10/05/2017,TORNE VALLEY LTD,749.96,Fencing materials and ragwort forks for Humberhead Peatlands National Nature Reserve
NE,11/05/2017,THE PONTOON AND DOCK COMPANY,1630.73,Materials for tern raft at Bure Marshes National Nature Reserve
NE,11/05/2017,SETON,583.2,Asset tags for ladders used by Bat Volunteers
NE,11/05/2017,ROBERT LEE PLANT LTD,1872,"Six track rollers for excavator at Fenns, Whixall and Bettisfield National Nature Reserve"
NE,11/05/2017,WWW.WESTMORLANDSECURITY.CO.UK,553.2,Annual inspection of fire and security at Roudsea Wood and Mosses National Nature Reserve base - 2017
NE,11/05/2017,4M PORTABLE BUILDINGS,2220,"Shipping container for storing machinery oil at Fenns, Whixall and Bettisfield Mosses"
NE,12/05/2017,KINGS LYNN & W NORFOLK,770,Planning permission for yard extension and barn at Dersingham Bog National Nature Reserve
NE,12/05/2017,ROTADEX SYSTEMS LTD,665,"Shelving for machinery sheds at Fenns, Whixall and Bettisfield Mosses National Nature Reserve"
NE,12/05/2017,WWW.ARCO.CO.UK,681.97,Protective clothing for Cumbria Marine and Sustainable Development team
NE,15/05/2017,SKR ELECTRICFENCE.CO.UK,817.7,Deer fencing supplies for Dersingham Bog National Nature Reserve
NE,15/05/2017,THE OLD BRIDGE HOTEL,550,Staff training and subsistence for one person for 15 days with accommodation for ten nights for Tree Climbing and Chainsaw Use training course - 5-23 March 2017
NE,15/05/2017,WWW.FRJONESANDSON.CO.UK,962.47,Protective clothing for chainsaw use and chainsaw replacement parts and tools for Dersingham Bog and Swanton Novers Woods National Nature Reserves
NE,15/05/2017,GS AND PA REEVES LTD,1438.2,Timber for bridge construction at Aqualate Mere National Nature Reserve
NE,15/05/2017,WWW.METALS4U.CO.UK,907.11,"Metal for safety platforms, security bars, machinery repairs at Dersingham Bog National Nature Reserve"
NE,15/05/2017,SCREWFIX DIRECT,598.92,"Cleaning equipment and hand tools for volunteers at Dersingham Bog, Swanton Novers and Paston Great Barn National Nature Reserves"
NE,15/05/2017,APPLE ONLINE STORE GBP,1257,Four mini tablet computers to be used with drones for surveying sites
NE,15/05/2017,FRANCOTYP,500,Franking machine top-up - Telford office (28 March 2017)
NE,16/05/2017,FRANCOTYP,2048,Franking machine top-up - Crewe office (27 April 2017)
NE,16/05/2017,FRANCOTYP,1048,Franking machine top-up - Crewe office (10 April 2017)
NE,16/05/2017,FRANCOTYP,1048,Franking machine top-up - Crewe office (20 April 2017)
NE,16/05/2017,ACE CAMERAS,1208,Scope for reading leg rings as part of breeding bird monitoring at Lindisfarne and Newham National Nature Reserves
NE,17/05/2017,CHESHIRE SHEDS,1796.3,Replacement bird hide for Rostherne Mere National Nature Reserve
NE,17/05/2017,MARTHALL TREE PRODUCTS LTD,2436.58,Fencing materials for Rostherne Mere National Nature Reserve
NE,17/05/2017,HILTI (GT. BRITAIN) LTD,618,Cordless angle grinder for Goss Moor National Nature Reserve
NE,17/05/2017,CORNWALL SOLAR PANELS,1864.51,Installation of solar powered electric pumped rain water for cattle barn for Goss Moor National Nature Reserve
NE,17/05/2017,WWW.CONSOLSOILS.CO,539.7,Red diesel for Goss Moor National Nature Reserve
NE,17/05/2017,WWW.MY.CHUBB.CO.UK,712.49,Fire extinguisher service at East Cornwall National Nature Reserve work base
NE,17/05/2017,WILTSHIREWILDLIFE.,900,Ten Herdwick sheep for Martin Down National Nature Reserve
NE,18/05/2017,CPS FUELS LTD,524.58,Red diesel for tractors and all terrain vehicle at Dersingham Bog National Nature Reserve
NE,19/05/2017,NORFOLK TRAILERS LIMITED,2495,Replacement second-hand trailer for Gloucestershire National Nature Reserves
NE,19/05/2017,PITCHCARE ONLINE,670.3,Pesticide equipment and herbicide chemicals for the Chiltern National Nature Reserves
NE,19/05/2017,WWW.STEADMANDMOORLAND.,578,Battery hedge trimmer for Gloucestershire National Nature Reserves
NE,19/05/2017,COTSWOLD TRAILERS,1024.2,Trailer equipment for Gloucestershire National Nature Reserves
NE,22/05/2017,WWW.FINEMESHMETALS.CO.UK,897.54,Wire mesh for tree guards at Moccas Park National Nature Reserve
NE,22/05/2017,THE OFFICE OF GOVE,698.4,Annual payment to the Government Economic Service - 2016-17
NE,22/05/2017,COOKS MIDLANDS LTD,900,Tractor weights for Wyre Forest National Nature Reserve
NE,22/05/2017,SHELLEY SIGNS LIMITED,630,Interpretation board for Moccas Park National Nature Reserve
NE,22/05/2017,HARPER ADAMS COLLEGE,900,Staff training for three people for two days for Mini Digger training - 3-4 May 2017
NE,22/05/2017,J K H DRAINAGE UNITS LTD,2152.8,Water control structures for The Flits National Nature Reserve
NE,22/05/2017,MORRIS BUFTON & CO,840,Trailer for Wye Valley National Nature Reserve
NE,22/05/2017,VAN WALT AGRICULTURAL,2046,"Water samplers for Mossdale, Nidderdale and Whitendale"
NE,23/05/2017,TIMBERLINK LTD,962.62,Timber and fencing materials for Aqualate Mere National Nature Reserve
NE,23/05/2017,PAYPAL  SITELINELTD,698.4,Water level boards and installation and calibration for lagoons at North Solent National Nature Reserve
NE,29/05/2017,AVON WILDLIFE TRUST,1000,Contribution towards environmental project with Avon Wildlife Trust
NE,29/05/2017,BOCA BAR,791.25,"Lunch and refreshments for 60 people for one day for Somerset, Avon and Wiltshire Team meeting - 6 April 2017"
NE,29/05/2017,MNR MOWERS LTD,516.6,Power pruner equipment for Axmouth to Lyme Regis Undercliffs National Nature Reserve
NE,29/05/2017,BRISSCO (EQUIPMENT) LTD,613.08,200 signs for protection of livestock on England Coast Path
NE,30/05/2017,THE WILLOW BANK,576,Willow screening for establishment work for Walney Island stretch of the England Coast Path
VMD,04/05/2017,University College London (UCL),750,Training: Introduction to research methods and statistics training.
VMD,04/05/2017,Ebuyer UK Ltd,827.15,IT Equipment: PDU Horizontal Rackmount
VMD,10/05/2017,American College of Toxicology in drug Development,817.36,Training: Practical application of toxicology in drug development.
VMD,12/05/2017,French National Istitute for Agricultural Research (INRA),695.58,Conference: Antimicrobial susceptability testing.
VMD,12/05/2017,Adobe Systems,860.4,Adobe LiveCycle Designer ES4 
