Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,INCIDENTALS,SHE/CDM,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000209489,1.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,PROFESSIONAL SUBSCRIPTIONS,SHE/CDM,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000209320,499.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000208943,101.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000208944,39.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000208945,39.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000208946,2.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000209296,20.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000209331,19.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000209424,33.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000209425,125.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000209426,42.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000209427,86.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000209428,61.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SHE/CDM,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209295,75.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SHE/CDM,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209489,7.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208568,2042.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208569,706.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208773,701.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208774,817.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208954,26269.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208955,38312.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208956,384.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000208957,2211.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,THE BRIDGEWATER CANAL CO,0000208958,2359.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,PROF SER-ENVIRONMENTAL SRVICES,THE BRIDGEWATER CANAL CO,0000209036,38700.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,THE BRIDGEWATER CANAL CO,0000209037,740.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000209044,161775.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/10/2013,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,ASI ENVIRONMENTAL LTD,0000204885,325.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,IDRS LIMITED,0000208565,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208607,113.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,RAILWAY PATHS LIMITED,0000208638,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208706,326.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208707,197.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208711,99.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208712,22.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208714,226.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208716,8366.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,TURNEY WYLDE CONSTRUCTION,0000208776,2339.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,TURNEY WYLDE CONSTRUCTION,0000208777,1050.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,TURNEY WYLDE CONSTRUCTION,0000208778,284.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",CROP LOSS FENCING & REMED,0000208781,1201.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",SOLICITORS COSTS,0000208783,2400.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",LOSS OF INCOME,0000208784,2000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000208924,794.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208970,1841.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208972,715.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000209046,150.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,GEOL-CONSULTANTS LTD,0000209144,1212.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,GEOL-CONSULTANTS LTD,0000209150,1485.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000209168,19102.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000209169,19900.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000209170,565.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000209182,117.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000209184,143.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000209189,1411.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",INCIDENTAL CHARGES,0000209220,2700.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000209228,1212.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000209237,1220.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000209238,1220.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000209241,1046.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000209242,1220.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,FACILITIES-BUILDING MANAGEMENT,NORTHUMBERLAND COUNTY COU,0000209243,1831.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",LOSS OF EARNING & 2ND VAL,0000209254,350.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,INTERLOCK SURVEYS,0000209281,550.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",REMEDIAITION WORKS TO 2 C,0000209309,1000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,COMPANY BARCLAYCARD,0000209317,155.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000209395,330.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",RESTORATION WORKS FOLLOWI,0000209449,1326.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,IDRS LIMITED,0000209525,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,ENERGY&UTILITIES-WATER,YORKSHIRE WATER,0000209572,202.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,EXCELL (UK) LIMITED,0000209580,8000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",REMEDIATION WORKS TO FIEL,0000209609,600.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000209701,103.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000209702,103.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,RMV 204885 ISSUE ERROR,34002466,-325.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,ENERGY&UTILITIES-ELECTRICITY,VAT RECLAIM DOC 207977,34002467,-204.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,HOTEL ACCOMMODATION,SUBSIDENCE,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000208876,1.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2014,LEGAL COSTS,SUBSIDENCE,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208854,9060.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2014,M/W TELECOMS & TELEMETRY,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,THE BRIDGEWATER CANAL CO,0000209038,10597.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,OPRTNL GOODS&SERV-CLOTHING,DONCASTER EAST I D B,0000208647,53.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,32.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,659.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,39.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,39.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,824.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,25.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,408.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,276.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,235.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,241.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,13.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,188.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,320.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,24.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER FNCL-INSURANCE SRVCE,DONCASTER EAST I D B,0000208647,279.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,PROF SER TMP STFF-TEMP WRKERS,DONCASTER EAST I D B,0000208647,7741.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-WATER,DONCASTER EAST I D B,0000208647,75.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ENERGY&UTILITIES-WATER,DONCASTER EAST I D B,0000208647,75.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,FUELS/LUBRCNT/GAS-FUELS,DONCASTER EAST I D B,0000208647,983.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,5.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,2.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,208.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,32.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,399.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,1160.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,51.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,22.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,SUB PUMP STTN MAINTENANCE-OTHR,SUBSIDENCE PUMPING STATIONS,ICT-TELECOMS,DONCASTER EAST I D B,0000208647,5.39
