Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Translation/Interpretation services - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177806,2622.62,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Translation/Interpretation services - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177807,441.48,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Translation/Interpretation services - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177807,69.49,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177803,120.88,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177805,242.40,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177806,396.56,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177807,66.76,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas - Outward missions,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177807,10.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176772,2179.67,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176773,10000.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176776,62.28,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176814,96.22,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176843,219.37,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176843,72.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176844,62.53,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176848,449.62,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176849,4463.08,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176857,1934.58,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176858,4550.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176859,631.65,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176860,174.27,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176946,261.56,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176950,244.56,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176952,900.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176953,357.25,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176958,340.99,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176958,-340.99,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176960,80.34,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176964,88.36,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176967,41.73,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176970,340.99,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176972,80.34,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176973,155.16,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176976,837.61,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176977,60.16,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177002,491.28,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177012,1953.39,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177015,662.27,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177018,1605.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177019,443.46,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177020,2006.61,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177021,39.63,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177022,112.37,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177309,9200.84,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177494,169.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177813,1000.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177845,57.69,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177846,30.10,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177847,50.17,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177848,180.59,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177849,50.17,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177850,50.17,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177851,120.40,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177852,50.17,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177853,268.89,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177854,453.49,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Stand Construction Costs - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176874,3248.50,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Stand Construction Costs - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176890,19.06,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Stand Construction Costs - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),176891,515.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Stand Construction Costs - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177813,4000.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Stand Space/rental costs - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177813,3000.09,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,FILM LONDON,178273,20000.00,,E1 6JJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,O2 HOLDINGS LTD,178293,50000.00,,SL1 4DX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence UK - Sector Events - UK,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177842,96.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence UK - Sector Events - UK,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177844,427.07,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Venue Hire - Sector Events - UK,UK Trade and Investments - Trade Development,SMG EUROPE HOLDINGS LTD,178291,3840.00,,M3 1AR,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Security Events,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),176861,3319.12,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Printing Costs - Security Events,UK Trade and Investments - Defence and Security Organisation,RED STONE DESIGN LTD,178106,160.00,,EC1M 7AN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Scheme Management Charges - Short Term Business Attachments (STBA),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177032,1771.64,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development External Advisers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176788,783.73,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development External Advisers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176789,28.23,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development External Advisers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176790,14.12,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development External Advisers,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176983,53.64,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176854,248.74,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176854,1152.98,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176854,351.30,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176855,351.26,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176856,47.02,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Other Accomodation costs - Trade Development External Advisers (Autumn Statement),UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),176936,-336.82,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Scheme Management Charges - Trade Development Support,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,178288,1800.00,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177006,533.94,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177007,8564.94,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),177009,7541.09,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,178284,320.00,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,178285,320.00,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,178286,320.00,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Event Management - Trade Development Support,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,178292,320.00,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,UK FASHION AND TEXTILE ASSOCIATION LTD (UKFT),178307,8160.00,,WC1N 3AR,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Basic Grants - Trade Show Access Programme (Autumn Statement),UK Trade and Investments - Trade Development,BRITISH PIG ASSOCIATION,178241,15000.00,,CB2 2LS,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Sponsors Grants - Trade Show Access Programme (Autumn Statement),UK Trade and Investments - Trade Development,BRITISH PIG ASSOCIATION,178240,1440.00,,CB2 2LS,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),176948,2000.00,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),176948,23.98,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),176949,2491.05,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177191,4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177191,-4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177192,5.24,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177192,-5.24,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177193,8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177193,-8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177194,8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177194,-8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177195,8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177195,-8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177196,8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177196,-8.72,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177197,10.71,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177197,-10.71,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177787,4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177788,4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177789,4.21,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177790,4.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177791,3.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177791,-3.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177791,3.90,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,16/08/2013,Travel and Subsistence O'seas  ,UK Trade and Investments - Defence and Security Organisation,FOREIGN AND COMMONWEALTH OFFICE (FCO),177792,4.51,,MK10 1PX,GOV,,,Programme
