Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
North Antrim,N06000012,2004,Females,63,503
North Antrim,N06000012,2004,Females,64,496
North Antrim,N06000012,2004,Females,65,498
North Antrim,N06000012,2004,Females,66,502
North Antrim,N06000012,2004,Females,67,463
North Antrim,N06000012,2004,Females,68,465
North Antrim,N06000012,2004,Females,69,433
North Antrim,N06000012,2004,Females,70,407
North Antrim,N06000012,2004,Females,71,416
North Antrim,N06000012,2004,Females,72,378
North Antrim,N06000012,2004,Females,73,417
North Antrim,N06000012,2004,Females,74,401
North Antrim,N06000012,2004,Females,75,367
North Antrim,N06000012,2004,Females,76,352
North Antrim,N06000012,2004,Females,77,373
North Antrim,N06000012,2004,Females,78,349
North Antrim,N06000012,2004,Females,79,308
North Antrim,N06000012,2004,Females,80,296
North Antrim,N06000012,2004,Females,81,313
North Antrim,N06000012,2004,Females,82,280
North Antrim,N06000012,2004,Females,83,219
North Antrim,N06000012,2004,Females,84,236
North Antrim,N06000012,2004,Females,85,205
North Antrim,N06000012,2004,Females,86,164
North Antrim,N06000012,2004,Females,87,139
North Antrim,N06000012,2004,Females,88,108
North Antrim,N06000012,2004,Females,89,106
North Antrim,N06000012,2004,Females,90,386
North Antrim,N06000012,2004,Males,0,621
North Antrim,N06000012,2004,Males,1,627
North Antrim,N06000012,2004,Males,2,625
North Antrim,N06000012,2004,Males,3,646
North Antrim,N06000012,2004,Males,4,671
North Antrim,N06000012,2004,Males,5,664
North Antrim,N06000012,2004,Males,6,645
North Antrim,N06000012,2004,Males,7,688
North Antrim,N06000012,2004,Males,8,660
North Antrim,N06000012,2004,Males,9,707
North Antrim,N06000012,2004,Males,10,702
North Antrim,N06000012,2004,Males,11,716
North Antrim,N06000012,2004,Males,12,749
North Antrim,N06000012,2004,Males,13,739
North Antrim,N06000012,2004,Males,14,773
North Antrim,N06000012,2004,Males,15,751
North Antrim,N06000012,2004,Males,16,775
North Antrim,N06000012,2004,Males,17,838
North Antrim,N06000012,2004,Males,18,817
North Antrim,N06000012,2004,Males,19,710
North Antrim,N06000012,2004,Males,20,575
North Antrim,N06000012,2004,Males,21,602
North Antrim,N06000012,2004,Males,22,554
North Antrim,N06000012,2004,Males,23,619
North Antrim,N06000012,2004,Males,24,621
North Antrim,N06000012,2004,Males,25,614
North Antrim,N06000012,2004,Males,26,566
North Antrim,N06000012,2004,Males,27,560
North Antrim,N06000012,2004,Males,28,595
North Antrim,N06000012,2004,Males,29,563
North Antrim,N06000012,2004,Males,30,678
North Antrim,N06000012,2004,Males,31,743
North Antrim,N06000012,2004,Males,32,734
North Antrim,N06000012,2004,Males,33,784
North Antrim,N06000012,2004,Males,34,771
North Antrim,N06000012,2004,Males,35,804
North Antrim,N06000012,2004,Males,36,781
North Antrim,N06000012,2004,Males,37,795
North Antrim,N06000012,2004,Males,38,757
North Antrim,N06000012,2004,Males,39,782
North Antrim,N06000012,2004,Males,40,774
North Antrim,N06000012,2004,Males,41,721
North Antrim,N06000012,2004,Males,42,682
North Antrim,N06000012,2004,Males,43,730
North Antrim,N06000012,2004,Males,44,682
North Antrim,N06000012,2004,Males,45,703
North Antrim,N06000012,2004,Males,46,641
North Antrim,N06000012,2004,Males,47,649
North Antrim,N06000012,2004,Males,48,709
North Antrim,N06000012,2004,Males,49,630
North Antrim,N06000012,2004,Males,50,631
North Antrim,N06000012,2004,Males,51,628
North Antrim,N06000012,2004,Males,52,628
North Antrim,N06000012,2004,Males,53,618
North Antrim,N06000012,2004,Males,54,657
North Antrim,N06000012,2004,Males,55,579
North Antrim,N06000012,2004,Males,56,566
North Antrim,N06000012,2004,Males,57,627
North Antrim,N06000012,2004,Males,58,566
North Antrim,N06000012,2004,Males,59,550
North Antrim,N06000012,2004,Males,60,585
North Antrim,N06000012,2004,Males,61,569
North Antrim,N06000012,2004,Males,62,503
North Antrim,N06000012,2004,Males,63,448
North Antrim,N06000012,2004,Males,64,456
North Antrim,N06000012,2004,Males,65,474
North Antrim,N06000012,2004,Males,66,469
North Antrim,N06000012,2004,Males,67,413
North Antrim,N06000012,2004,Males,68,386
North Antrim,N06000012,2004,Males,69,375
North Antrim,N06000012,2004,Males,70,388
North Antrim,N06000012,2004,Males,71,347
North Antrim,N06000012,2004,Males,72,343
North Antrim,N06000012,2004,Males,73,301
North Antrim,N06000012,2004,Males,74,306
North Antrim,N06000012,2004,Males,75,276
North Antrim,N06000012,2004,Males,76,247
North Antrim,N06000012,2004,Males,77,268
North Antrim,N06000012,2004,Males,78,232
North Antrim,N06000012,2004,Males,79,223
North Antrim,N06000012,2004,Males,80,198
North Antrim,N06000012,2004,Males,81,184
North Antrim,N06000012,2004,Males,82,177
North Antrim,N06000012,2004,Males,83,144
North Antrim,N06000012,2004,Males,84,119
North Antrim,N06000012,2004,Males,85,96
North Antrim,N06000012,2004,Males,86,80
North Antrim,N06000012,2004,Males,87,81
North Antrim,N06000012,2004,Males,88,44
North Antrim,N06000012,2004,Males,89,47
North Antrim,N06000012,2004,Males,90,122
North Antrim,N06000012,2005,All People,0,1365
North Antrim,N06000012,2005,All People,1,1276
North Antrim,N06000012,2005,All People,2,1246
North Antrim,N06000012,2005,All People,3,1274
North Antrim,N06000012,2005,All People,4,1291
North Antrim,N06000012,2005,All People,5,1300
North Antrim,N06000012,2005,All People,6,1321
North Antrim,N06000012,2005,All People,7,1316
North Antrim,N06000012,2005,All People,8,1424
North Antrim,N06000012,2005,All People,9,1328
North Antrim,N06000012,2005,All People,10,1375
North Antrim,N06000012,2005,All People,11,1383
North Antrim,N06000012,2005,All People,12,1392
North Antrim,N06000012,2005,All People,13,1421
North Antrim,N06000012,2005,All People,14,1443
North Antrim,N06000012,2005,All People,15,1510
North Antrim,N06000012,2005,All People,16,1436
North Antrim,N06000012,2005,All People,17,1525
North Antrim,N06000012,2005,All People,18,1562
North Antrim,N06000012,2005,All People,19,1318
North Antrim,N06000012,2005,All People,20,1238
North Antrim,N06000012,2005,All People,21,1209
North Antrim,N06000012,2005,All People,22,1277
North Antrim,N06000012,2005,All People,23,1162
North Antrim,N06000012,2005,All People,24,1290
North Antrim,N06000012,2005,All People,25,1255
North Antrim,N06000012,2005,All People,26,1238
North Antrim,N06000012,2005,All People,27,1200
North Antrim,N06000012,2005,All People,28,1198
North Antrim,N06000012,2005,All People,29,1268
North Antrim,N06000012,2005,All People,30,1256
North Antrim,N06000012,2005,All People,31,1363
North Antrim,N06000012,2005,All People,32,1485
North Antrim,N06000012,2005,All People,33,1521
North Antrim,N06000012,2005,All People,34,1564
North Antrim,N06000012,2005,All People,35,1619
North Antrim,N06000012,2005,All People,36,1607
North Antrim,N06000012,2005,All People,37,1633
North Antrim,N06000012,2005,All People,38,1590
North Antrim,N06000012,2005,All People,39,1536
North Antrim,N06000012,2005,All People,40,1603
North Antrim,N06000012,2005,All People,41,1557
North Antrim,N06000012,2005,All People,42,1471
North Antrim,N06000012,2005,All People,43,1438
North Antrim,N06000012,2005,All People,44,1443
North Antrim,N06000012,2005,All People,45,1380
North Antrim,N06000012,2005,All People,46,1364
North Antrim,N06000012,2005,All People,47,1284
North Antrim,N06000012,2005,All People,48,1342
North Antrim,N06000012,2005,All People,49,1367
North Antrim,N06000012,2005,All People,50,1287
North Antrim,N06000012,2005,All People,51,1226
North Antrim,N06000012,2005,All People,52,1274
North Antrim,N06000012,2005,All People,53,1229
North Antrim,N06000012,2005,All People,54,1183
North Antrim,N06000012,2005,All People,55,1292
North Antrim,N06000012,2005,All People,56,1189
North Antrim,N06000012,2005,All People,57,1148
North Antrim,N06000012,2005,All People,58,1243
North Antrim,N06000012,2005,All People,59,1185
North Antrim,N06000012,2005,All People,60,1151
North Antrim,N06000012,2005,All People,61,1183
North Antrim,N06000012,2005,All People,62,1157
North Antrim,N06000012,2005,All People,63,1059
North Antrim,N06000012,2005,All People,64,943
North Antrim,N06000012,2005,All People,65,945
North Antrim,N06000012,2005,All People,66,973
North Antrim,N06000012,2005,All People,67,957
North Antrim,N06000012,2005,All People,68,863
North Antrim,N06000012,2005,All People,69,838
North Antrim,N06000012,2005,All People,70,793
North Antrim,N06000012,2005,All People,71,777
North Antrim,N06000012,2005,All People,72,750
North Antrim,N06000012,2005,All People,73,711
North Antrim,N06000012,2005,All People,74,702
North Antrim,N06000012,2005,All People,75,687
North Antrim,N06000012,2005,All People,76,623
North Antrim,N06000012,2005,All People,77,574
North Antrim,N06000012,2005,All People,78,604
North Antrim,N06000012,2005,All People,79,554
North Antrim,N06000012,2005,All People,80,504
North Antrim,N06000012,2005,All People,81,466
North Antrim,N06000012,2005,All People,82,464
North Antrim,N06000012,2005,All People,83,419
North Antrim,N06000012,2005,All People,84,343
North Antrim,N06000012,2005,All People,85,322
North Antrim,N06000012,2005,All People,86,278
North Antrim,N06000012,2005,All People,87,215
North Antrim,N06000012,2005,All People,88,186
North Antrim,N06000012,2005,All People,89,131
North Antrim,N06000012,2005,All People,90,536
North Antrim,N06000012,2005,Females,0,671
North Antrim,N06000012,2005,Females,1,639
North Antrim,N06000012,2005,Females,2,616
North Antrim,N06000012,2005,Females,3,638
North Antrim,N06000012,2005,Females,4,635
North Antrim,N06000012,2005,Females,5,624
North Antrim,N06000012,2005,Females,6,643
North Antrim,N06000012,2005,Females,7,673
North Antrim,N06000012,2005,Females,8,734
North Antrim,N06000012,2005,Females,9,661
North Antrim,N06000012,2005,Females,10,647
North Antrim,N06000012,2005,Females,11,680
North Antrim,N06000012,2005,Females,12,668
North Antrim,N06000012,2005,Females,13,665
North Antrim,N06000012,2005,Females,14,702
North Antrim,N06000012,2005,Females,15,733
North Antrim,N06000012,2005,Females,16,685
North Antrim,N06000012,2005,Females,17,757
North Antrim,N06000012,2005,Females,18,743
North Antrim,N06000012,2005,Females,19,610
North Antrim,N06000012,2005,Females,20,584
North Antrim,N06000012,2005,Females,21,629
North Antrim,N06000012,2005,Females,22,634
North Antrim,N06000012,2005,Females,23,563
North Antrim,N06000012,2005,Females,24,638
North Antrim,N06000012,2005,Females,25,629
North Antrim,N06000012,2005,Females,26,647
North Antrim,N06000012,2005,Females,27,618
North Antrim,N06000012,2005,Females,28,620
North Antrim,N06000012,2005,Females,29,652
North Antrim,N06000012,2005,Females,30,659
North Antrim,N06000012,2005,Females,31,670
North Antrim,N06000012,2005,Females,32,720
North Antrim,N06000012,2005,Females,33,772
North Antrim,N06000012,2005,Females,34,779
North Antrim,N06000012,2005,Females,35,829
North Antrim,N06000012,2005,Females,36,799
North Antrim,N06000012,2005,Females,37,840
North Antrim,N06000012,2005,Females,38,781
North Antrim,N06000012,2005,Females,39,778
North Antrim,N06000012,2005,Females,40,820
North Antrim,N06000012,2005,Females,41,778
North Antrim,N06000012,2005,Females,42,743
North Antrim,N06000012,2005,Females,43,749
North Antrim,N06000012,2005,Females,44,703
North Antrim,N06000012,2005,Females,45,687
North Antrim,N06000012,2005,Females,46,654
North Antrim,N06000012,2005,Females,47,635
North Antrim,N06000012,2005,Females,48,686
North Antrim,N06000012,2005,Females,49,653
North Antrim,N06000012,2005,Females,50,655
North Antrim,N06000012,2005,Females,51,594
North Antrim,N06000012,2005,Females,52,653
North Antrim,N06000012,2005,Females,53,600
North Antrim,N06000012,2005,Females,54,568
North Antrim,N06000012,2005,Females,55,633
North Antrim,N06000012,2005,Females,56,601
North Antrim,N06000012,2005,Females,57,583
North Antrim,N06000012,2005,Females,58,619
North Antrim,N06000012,2005,Females,59,612
North Antrim,N06000012,2005,Females,60,591
North Antrim,N06000012,2005,Females,61,602
North Antrim,N06000012,2005,Females,62,597
North Antrim,N06000012,2005,Females,63,558
North Antrim,N06000012,2005,Females,64,501
North Antrim,N06000012,2005,Females,65,489
North Antrim,N06000012,2005,Females,66,496
North Antrim,N06000012,2005,Females,67,496
North Antrim,N06000012,2005,Females,68,458
North Antrim,N06000012,2005,Females,69,459
North Antrim,N06000012,2005,Females,70,434
North Antrim,N06000012,2005,Females,71,401
North Antrim,N06000012,2005,Females,72,414
North Antrim,N06000012,2005,Females,73,377
North Antrim,N06000012,2005,Females,74,411
North Antrim,N06000012,2005,Females,75,387
North Antrim,N06000012,2005,Females,76,357
North Antrim,N06000012,2005,Females,77,342
North Antrim,N06000012,2005,Females,78,354
North Antrim,N06000012,2005,Females,79,338
North Antrim,N06000012,2005,Females,80,297
North Antrim,N06000012,2005,Females,81,282
North Antrim,N06000012,2005,Females,82,290
North Antrim,N06000012,2005,Females,83,258
North Antrim,N06000012,2005,Females,84,211
North Antrim,N06000012,2005,Females,85,216
North Antrim,N06000012,2005,Females,86,188
North Antrim,N06000012,2005,Females,87,146
North Antrim,N06000012,2005,Females,88,119
North Antrim,N06000012,2005,Females,89,96
North Antrim,N06000012,2005,Females,90,399
North Antrim,N06000012,2005,Males,0,694
North Antrim,N06000012,2005,Males,1,637
North Antrim,N06000012,2005,Males,2,630
North Antrim,N06000012,2005,Males,3,636
North Antrim,N06000012,2005,Males,4,656
North Antrim,N06000012,2005,Males,5,676
North Antrim,N06000012,2005,Males,6,678
North Antrim,N06000012,2005,Males,7,643
North Antrim,N06000012,2005,Males,8,690
North Antrim,N06000012,2005,Males,9,667
North Antrim,N06000012,2005,Males,10,728
North Antrim,N06000012,2005,Males,11,703
North Antrim,N06000012,2005,Males,12,724
North Antrim,N06000012,2005,Males,13,756
North Antrim,N06000012,2005,Males,14,741
North Antrim,N06000012,2005,Males,15,777
North Antrim,N06000012,2005,Males,16,751
North Antrim,N06000012,2005,Males,17,768
North Antrim,N06000012,2005,Males,18,819
North Antrim,N06000012,2005,Males,19,708
North Antrim,N06000012,2005,Males,20,654
North Antrim,N06000012,2005,Males,21,580
North Antrim,N06000012,2005,Males,22,643
North Antrim,N06000012,2005,Males,23,599
North Antrim,N06000012,2005,Males,24,652
North Antrim,N06000012,2005,Males,25,626
North Antrim,N06000012,2005,Males,26,591
North Antrim,N06000012,2005,Males,27,582
North Antrim,N06000012,2005,Males,28,578
North Antrim,N06000012,2005,Males,29,616
North Antrim,N06000012,2005,Males,30,597
North Antrim,N06000012,2005,Males,31,693
North Antrim,N06000012,2005,Males,32,765
North Antrim,N06000012,2005,Males,33,749
North Antrim,N06000012,2005,Males,34,785
North Antrim,N06000012,2005,Males,35,790
North Antrim,N06000012,2005,Males,36,808
North Antrim,N06000012,2005,Males,37,793
North Antrim,N06000012,2005,Males,38,809
North Antrim,N06000012,2005,Males,39,758
North Antrim,N06000012,2005,Males,40,783
North Antrim,N06000012,2005,Males,41,779
North Antrim,N06000012,2005,Males,42,728
North Antrim,N06000012,2005,Males,43,689
North Antrim,N06000012,2005,Males,44,740
North Antrim,N06000012,2005,Males,45,693
North Antrim,N06000012,2005,Males,46,710
North Antrim,N06000012,2005,Males,47,649
North Antrim,N06000012,2005,Males,48,656
North Antrim,N06000012,2005,Males,49,714
North Antrim,N06000012,2005,Males,50,632
North Antrim,N06000012,2005,Males,51,632
North Antrim,N06000012,2005,Males,52,621
North Antrim,N06000012,2005,Males,53,629
North Antrim,N06000012,2005,Males,54,615
North Antrim,N06000012,2005,Males,55,659
North Antrim,N06000012,2005,Males,56,588
North Antrim,N06000012,2005,Males,57,565
North Antrim,N06000012,2005,Males,58,624
North Antrim,N06000012,2005,Males,59,573
North Antrim,N06000012,2005,Males,60,560
North Antrim,N06000012,2005,Males,61,581
North Antrim,N06000012,2005,Males,62,560
North Antrim,N06000012,2005,Males,63,501
North Antrim,N06000012,2005,Males,64,442
North Antrim,N06000012,2005,Males,65,456
North Antrim,N06000012,2005,Males,66,477
North Antrim,N06000012,2005,Males,67,461
North Antrim,N06000012,2005,Males,68,405
North Antrim,N06000012,2005,Males,69,379
North Antrim,N06000012,2005,Males,70,359
North Antrim,N06000012,2005,Males,71,376
North Antrim,N06000012,2005,Males,72,336
North Antrim,N06000012,2005,Males,73,334
North Antrim,N06000012,2005,Males,74,291
North Antrim,N06000012,2005,Males,75,300
North Antrim,N06000012,2005,Males,76,266
North Antrim,N06000012,2005,Males,77,232
North Antrim,N06000012,2005,Males,78,250
North Antrim,N06000012,2005,Males,79,216
North Antrim,N06000012,2005,Males,80,207
North Antrim,N06000012,2005,Males,81,184
North Antrim,N06000012,2005,Males,82,174
North Antrim,N06000012,2005,Males,83,161
North Antrim,N06000012,2005,Males,84,132
North Antrim,N06000012,2005,Males,85,106
North Antrim,N06000012,2005,Males,86,90
North Antrim,N06000012,2005,Males,87,69
North Antrim,N06000012,2005,Males,88,67
North Antrim,N06000012,2005,Males,89,35
North Antrim,N06000012,2005,Males,90,137
North Antrim,N06000012,2006,All People,0,1309
North Antrim,N06000012,2006,All People,1,1380
North Antrim,N06000012,2006,All People,2,1282
North Antrim,N06000012,2006,All People,3,1260
North Antrim,N06000012,2006,All People,4,1303
North Antrim,N06000012,2006,All People,5,1303
North Antrim,N06000012,2006,All People,6,1320
North Antrim,N06000012,2006,All People,7,1342
North Antrim,N06000012,2006,All People,8,1342
North Antrim,N06000012,2006,All People,9,1435
North Antrim,N06000012,2006,All People,10,1351
North Antrim,N06000012,2006,All People,11,1395
North Antrim,N06000012,2006,All People,12,1399
North Antrim,N06000012,2006,All People,13,1399
North Antrim,N06000012,2006,All People,14,1428
North Antrim,N06000012,2006,All People,15,1440
North Antrim,N06000012,2006,All People,16,1515
North Antrim,N06000012,2006,All People,17,1447
North Antrim,N06000012,2006,All People,18,1496
North Antrim,N06000012,2006,All People,19,1339
North Antrim,N06000012,2006,All People,20,1223
North Antrim,N06000012,2006,All People,21,1256
North Antrim,N06000012,2006,All People,22,1252
North Antrim,N06000012,2006,All People,23,1320
North Antrim,N06000012,2006,All People,24,1216
North Antrim,N06000012,2006,All People,25,1324
North Antrim,N06000012,2006,All People,26,1289
North Antrim,N06000012,2006,All People,27,1288
North Antrim,N06000012,2006,All People,28,1215
North Antrim,N06000012,2006,All People,29,1225
North Antrim,N06000012,2006,All People,30,1291
North Antrim,N06000012,2006,All People,31,1261
North Antrim,N06000012,2006,All People,32,1401
North Antrim,N06000012,2006,All People,33,1504
North Antrim,N06000012,2006,All People,34,1535
North Antrim,N06000012,2006,All People,35,1580
North Antrim,N06000012,2006,All People,36,1632
North Antrim,N06000012,2006,All People,37,1645
North Antrim,N06000012,2006,All People,38,1657
North Antrim,N06000012,2006,All People,39,1609
North Antrim,N06000012,2006,All People,40,1551
North Antrim,N06000012,2006,All People,41,1625
North Antrim,N06000012,2006,All People,42,1571
North Antrim,N06000012,2006,All People,43,1473
North Antrim,N06000012,2006,All People,44,1463
North Antrim,N06000012,2006,All People,45,1451
North Antrim,N06000012,2006,All People,46,1400
North Antrim,N06000012,2006,All People,47,1377
North Antrim,N06000012,2006,All People,48,1301
North Antrim,N06000012,2006,All People,49,1349
North Antrim,N06000012,2006,All People,50,1360
North Antrim,N06000012,2006,All People,51,1295
North Antrim,N06000012,2006,All People,52,1220
North Antrim,N06000012,2006,All People,53,1266
North Antrim,N06000012,2006,All People,54,1230
North Antrim,N06000012,2006,All People,55,1187
North Antrim,N06000012,2006,All People,56,1278
North Antrim,N06000012,2006,All People,57,1197
North Antrim,N06000012,2006,All People,58,1152
North Antrim,N06000012,2006,All People,59,1235
North Antrim,N06000012,2006,All People,60,1182
North Antrim,N06000012,2006,All People,61,1145
North Antrim,N06000012,2006,All People,62,1181
North Antrim,N06000012,2006,All People,63,1147
North Antrim,N06000012,2006,All People,64,1045
North Antrim,N06000012,2006,All People,65,932
North Antrim,N06000012,2006,All People,66,941
North Antrim,N06000012,2006,All People,67,967
North Antrim,N06000012,2006,All People,68,943
North Antrim,N06000012,2006,All People,69,843
North Antrim,N06000012,2006,All People,70,832
North Antrim,N06000012,2006,All People,71,784
North Antrim,N06000012,2006,All People,72,765
North Antrim,N06000012,2006,All People,73,735
North Antrim,N06000012,2006,All People,74,685
North Antrim,N06000012,2006,All People,75,685
North Antrim,N06000012,2006,All People,76,655
North Antrim,N06000012,2006,All People,77,601
North Antrim,N06000012,2006,All People,78,543
North Antrim,N06000012,2006,All People,79,583
North Antrim,N06000012,2006,All People,80,527
North Antrim,N06000012,2006,All People,81,479
North Antrim,N06000012,2006,All People,82,444
North Antrim,N06000012,2006,All People,83,430
North Antrim,N06000012,2006,All People,84,386
North Antrim,N06000012,2006,All People,85,298
North Antrim,N06000012,2006,All People,86,283
North Antrim,N06000012,2006,All People,87,242
North Antrim,N06000012,2006,All People,88,182
North Antrim,N06000012,2006,All People,89,162
North Antrim,N06000012,2006,All People,90,541
North Antrim,N06000012,2006,Females,0,677
North Antrim,N06000012,2006,Females,1,683
North Antrim,N06000012,2006,Females,2,635
North Antrim,N06000012,2006,Females,3,624
North Antrim,N06000012,2006,Females,4,657
North Antrim,N06000012,2006,Females,5,640
North Antrim,N06000012,2006,Females,6,639
North Antrim,N06000012,2006,Females,7,659
North Antrim,N06000012,2006,Females,8,684
North Antrim,N06000012,2006,Females,9,744
North Antrim,N06000012,2006,Females,10,674
North Antrim,N06000012,2006,Females,11,653
North Antrim,N06000012,2006,Females,12,682
North Antrim,N06000012,2006,Females,13,673
North Antrim,N06000012,2006,Females,14,667
North Antrim,N06000012,2006,Females,15,694
North Antrim,N06000012,2006,Females,16,744
North Antrim,N06000012,2006,Females,17,692
North Antrim,N06000012,2006,Females,18,743
North Antrim,N06000012,2006,Females,19,632
North Antrim,N06000012,2006,Females,20,580
North Antrim,N06000012,2006,Females,21,606
North Antrim,N06000012,2006,Females,22,650
North Antrim,N06000012,2006,Females,23,667
North Antrim,N06000012,2006,Females,24,602
North Antrim,N06000012,2006,Females,25,659
North Antrim,N06000012,2006,Females,26,643
North Antrim,N06000012,2006,Females,27,670
North Antrim,N06000012,2006,Females,28,625
North Antrim,N06000012,2006,Females,29,628
North Antrim,N06000012,2006,Females,30,662
North Antrim,N06000012,2006,Females,31,662
North Antrim,N06000012,2006,Females,32,683
North Antrim,N06000012,2006,Females,33,729
North Antrim,N06000012,2006,Females,34,781
North Antrim,N06000012,2006,Females,35,791
North Antrim,N06000012,2006,Females,36,834
North Antrim,N06000012,2006,Females,37,820
North Antrim,N06000012,2006,Females,38,839
North Antrim,N06000012,2006,Females,39,798
North Antrim,N06000012,2006,Females,40,774
North Antrim,N06000012,2006,Females,41,827
North Antrim,N06000012,2006,Females,42,788
North Antrim,N06000012,2006,Females,43,745
North Antrim,N06000012,2006,Females,44,759
North Antrim,N06000012,2006,Females,45,706
North Antrim,N06000012,2006,Females,46,692
North Antrim,N06000012,2006,Females,47,658
North Antrim,N06000012,2006,Females,48,641
North Antrim,N06000012,2006,Females,49,685
North Antrim,N06000012,2006,Females,50,652
North Antrim,N06000012,2006,Females,51,659
North Antrim,N06000012,2006,Females,52,595
North Antrim,N06000012,2006,Females,53,644
North Antrim,N06000012,2006,Females,54,602
North Antrim,N06000012,2006,Females,55,574
North Antrim,N06000012,2006,Females,56,622
North Antrim,N06000012,2006,Females,57,610
North Antrim,N06000012,2006,Females,58,586
North Antrim,N06000012,2006,Females,59,616
North Antrim,N06000012,2006,Females,60,611
North Antrim,N06000012,2006,Females,61,584
North Antrim,N06000012,2006,Females,62,605
North Antrim,N06000012,2006,Females,63,597
North Antrim,N06000012,2006,Females,64,551
North Antrim,N06000012,2006,Females,65,500
North Antrim,N06000012,2006,Females,66,491
North Antrim,N06000012,2006,Females,67,496
North Antrim,N06000012,2006,Females,68,488
North Antrim,N06000012,2006,Females,69,450
North Antrim,N06000012,2006,Females,70,457
North Antrim,N06000012,2006,Females,71,427
North Antrim,N06000012,2006,Females,72,401
North Antrim,N06000012,2006,Females,73,407
North Antrim,N06000012,2006,Females,74,369
North Antrim,N06000012,2006,Females,75,403
North Antrim,N06000012,2006,Females,76,378
North Antrim,N06000012,2006,Females,77,347
North Antrim,N06000012,2006,Females,78,328
North Antrim,N06000012,2006,Females,79,346
North Antrim,N06000012,2006,Females,80,322
North Antrim,N06000012,2006,Females,81,283
North Antrim,N06000012,2006,Females,82,270
North Antrim,N06000012,2006,Females,83,270
North Antrim,N06000012,2006,Females,84,244
North Antrim,N06000012,2006,Females,85,188
North Antrim,N06000012,2006,Females,86,193
North Antrim,N06000012,2006,Females,87,167
North Antrim,N06000012,2006,Females,88,121
North Antrim,N06000012,2006,Females,89,105
North Antrim,N06000012,2006,Females,90,400
North Antrim,N06000012,2006,Males,0,632
North Antrim,N06000012,2006,Males,1,697
North Antrim,N06000012,2006,Males,2,647
North Antrim,N06000012,2006,Males,3,636
North Antrim,N06000012,2006,Males,4,646
North Antrim,N06000012,2006,Males,5,663
North Antrim,N06000012,2006,Males,6,681
North Antrim,N06000012,2006,Males,7,683
North Antrim,N06000012,2006,Males,8,658
North Antrim,N06000012,2006,Males,9,691
North Antrim,N06000012,2006,Males,10,677
North Antrim,N06000012,2006,Males,11,742
North Antrim,N06000012,2006,Males,12,717
North Antrim,N06000012,2006,Males,13,726
North Antrim,N06000012,2006,Males,14,761
North Antrim,N06000012,2006,Males,15,746
North Antrim,N06000012,2006,Males,16,771
North Antrim,N06000012,2006,Males,17,755
North Antrim,N06000012,2006,Males,18,753
North Antrim,N06000012,2006,Males,19,707
North Antrim,N06000012,2006,Males,20,643
North Antrim,N06000012,2006,Males,21,650
North Antrim,N06000012,2006,Males,22,602
North Antrim,N06000012,2006,Males,23,653
North Antrim,N06000012,2006,Males,24,614
North Antrim,N06000012,2006,Males,25,665
North Antrim,N06000012,2006,Males,26,646
North Antrim,N06000012,2006,Males,27,618
North Antrim,N06000012,2006,Males,28,590
North Antrim,N06000012,2006,Males,29,597
North Antrim,N06000012,2006,Males,30,629
North Antrim,N06000012,2006,Males,31,599
North Antrim,N06000012,2006,Males,32,718
North Antrim,N06000012,2006,Males,33,775
North Antrim,N06000012,2006,Males,34,754
North Antrim,N06000012,2006,Males,35,789
North Antrim,N06000012,2006,Males,36,798
North Antrim,N06000012,2006,Males,37,825
North Antrim,N06000012,2006,Males,38,818
North Antrim,N06000012,2006,Males,39,811
North Antrim,N06000012,2006,Males,40,777
North Antrim,N06000012,2006,Males,41,798
North Antrim,N06000012,2006,Males,42,783
North Antrim,N06000012,2006,Males,43,728
North Antrim,N06000012,2006,Males,44,704
North Antrim,N06000012,2006,Males,45,745
North Antrim,N06000012,2006,Males,46,708
North Antrim,N06000012,2006,Males,47,719
North Antrim,N06000012,2006,Males,48,660
North Antrim,N06000012,2006,Males,49,664
North Antrim,N06000012,2006,Males,50,708
North Antrim,N06000012,2006,Males,51,636
North Antrim,N06000012,2006,Males,52,625
North Antrim,N06000012,2006,Males,53,622
North Antrim,N06000012,2006,Males,54,628
North Antrim,N06000012,2006,Males,55,613
North Antrim,N06000012,2006,Males,56,656
North Antrim,N06000012,2006,Males,57,587
North Antrim,N06000012,2006,Males,58,566
North Antrim,N06000012,2006,Males,59,619
North Antrim,N06000012,2006,Males,60,571
North Antrim,N06000012,2006,Males,61,561
North Antrim,N06000012,2006,Males,62,576
North Antrim,N06000012,2006,Males,63,550
North Antrim,N06000012,2006,Males,64,494
North Antrim,N06000012,2006,Males,65,432
North Antrim,N06000012,2006,Males,66,450
North Antrim,N06000012,2006,Males,67,471
North Antrim,N06000012,2006,Males,68,455
North Antrim,N06000012,2006,Males,69,393
North Antrim,N06000012,2006,Males,70,375
North Antrim,N06000012,2006,Males,71,357
North Antrim,N06000012,2006,Males,72,364
North Antrim,N06000012,2006,Males,73,328
North Antrim,N06000012,2006,Males,74,316
North Antrim,N06000012,2006,Males,75,282
North Antrim,N06000012,2006,Males,76,277
North Antrim,N06000012,2006,Males,77,254
North Antrim,N06000012,2006,Males,78,215
North Antrim,N06000012,2006,Males,79,237
North Antrim,N06000012,2006,Males,80,205
North Antrim,N06000012,2006,Males,81,196
North Antrim,N06000012,2006,Males,82,174
North Antrim,N06000012,2006,Males,83,160
