Entity,GL Date,Merchant name,Amount,Description
EA,05/07/2016,UNITEDUTILITIES.CO,731.45,Water bill for Lutra House for period 15th Feb 2016 - 17th May 2016
EA,05/07/2016,WORLD OF TRAVEL,689.35,"1 day venue hire in London for 19 people, includes lunch, flipcharts and data projector"
EA,05/07/2016,WORLD OF TRAVEL,540.67,"One day room hire for 11 people, including lunch and refreshments, for a research project progress meeting."
EA,05/07/2016,WWW.ARCO.CO.UK,783.72,"Various pieces of safety equipment (e.g. safety gloves, gorilla wipes, hand warmers) for restock"
EA,05/07/2016,WWW.BBOFFICESUPPLIES.C,698.1,Ergonomic chair and mouse for member of staff following workplace health assessment.
EA,05/07/2016,WWW.VIRIDOR.CO.UK,1941.53,Rental exchange of wood skip and general waste skip at Launceston Depot.
EA,05/07/2016,WWW.VIRIDOR.CO.UK,960.31,Exchange general skip at Wadebridge Depot
EA,06/07/2016,ACTION FOR BLIND P,1045.6,"One day room hire for 35 people, including lunch and refreshments, for an operations technical leads meeting."
EA,06/07/2016,ANDERSON COMMERCIA,1680,"3 galvanised chequer plated metal bonnet protectors for Land Rovers, used as a safety measure allowing operatives to access the roof rack for tools and equipment safety."
EA,06/07/2016,ANGLIATOOLCENTRE,529.96,Touch screen digital laser Distance meter.
EA,06/07/2016,BIRMINGHAM REP ENTERPR,2436,Venue hire for 1 day in Birmingham City Centre for the National Permitting Service (NPS) staff induction. Projector and flip charts provided. Buffet lunch provided for the 44 staff attending
EA,06/07/2016,BIRMINGHAM REP ENTERPR,1971,Venue hire for 1 day in Birmingham City Centre for the National Permitting Service (NPS) staff induction. Projector and flip charts provided. Buffet lunch provided for the 41 staff attending
EA,06/07/2016,BRYAN HADDOW LTD,540,Fabrication and galvanising of a trash screen
EA,06/07/2016,BT REPAYMENT WORKS,700.1,SIte visit by BT Openreach engineer as service provider to supply appropriate solution for crossing utility with heavy plant.
EA,06/07/2016,BURLINGTON UNIFORMS LT,591.36,80 EA branded cotton t-shirts
EA,06/07/2016,CEMEX UK OPERATIONS LT,4354.75,Emergency sandbag purchase and delivery during incident response.
EA,06/07/2016,CIVIL SERVICE,700,"One day room hire, refreshments and lunch for a meeting with water companies and Ofwat with 20 people attending."
EA,06/07/2016,CLAUDIUS CONSULTING LT,4000,3 week training course for one person on advanced process improvement.
EA,06/07/2016,CRYSTAL SERVICES,1641.6,Vermin control services for Mole flood alleviation scheme to ensure flood defences are not undermined and cables are not damaged.
EA,06/07/2016,DARCY PRODUCTS LTD,1263.36,"6 packs of dri-zit 1.5 metre absorbent booms, 8 rolls of blue absorbent sheeting and 12 packs of blue square pad absorbents all for the use in pollution clean up activities during incidents."
EA,06/07/2016,DHS TOOL SUPPLY CO LTD,615.6,15 security padlocks (16b’s) for various sites across the SW London Rivers Area required as sites are essential river control structures and security here is paramount to operational integrity 
EA,06/07/2016,DORMAR PRODUCTS,812.94,Drag rakes and extension poles for various works in Ouse Washes area.
EA,06/07/2016,GAMART ENGINEERING,3564,Two tarpots for mixing of hot bitumen grout for seawall repairs in the Blackwater team area.
EA,06/07/2016,GEOSYNTHETICS LTD,1085.99,Clay liner that placed under soil to form a barrier to stop a leak as part of repairs at Arundel.
EA,06/07/2016,HEWARD & DEAN (BD) LTD,1365.38,"Sthil TS410 petrol disc cutter, 12-piece tork drive set, 2 6ft drag rakes, 5 pairs of long arm loppers, small dee shackles, 2.5 litres black metal paint, and 30m 12-gauge security chain for structure maintenance"
EA,06/07/2016,HOL INN BIRM CITY,600,"One day room hire for 20 people, including lunch, refreshments and equipment, for an area management group meeting in Birmingham"
EA,06/07/2016,IET SERVICES LTD,560.4,One day room hire for 22 people for a workshop on the water framework directive position statement.
EA,06/07/2016,JEREMY BENN ASSOC,3400.61,Annual licence for access to educational resources for professionals.
EA,06/07/2016,LANTERN RENTAL SER,855,"Hire grab lorry out of hours to clear trash screen trash blocking a culvert at Toddington Road Luton, which prevents a railway culvert from blocking in the water course."
EA,06/07/2016,M D HANAFIN AND SONS,577.12,Materials used for public safety fencing of a large stockpile of gravel and boulders that washed down into Glenridding beck In December 2015.The gravel and boulders were heaped up in a field near to one of the boat landings where there is public access to the lake shore.
EA,06/07/2016,MAINTEST ENGINEERING,939.79,Vibration sensing equipment for preventative maintenance on Thames Barrier hydraulic power packs.
EA,06/07/2016,MARKETFORCE BUSINESS M,1611.6,Registration fees for 4 people to attend a marketforce conference on Water Market Reform.
EA,06/07/2016,MARY WARD HOUSE LTD,800.28,"One day room hire for 15 people, including lunch and refreshments, for a meeting with water companies about sustainable abstractions."
EA,06/07/2016,MICROSCOPE SERVICE & S,1038,Annual laboratory microscope service
EA,06/07/2016,NORTHERN POWERTOOLS &,658.8,12 x 2mtr pedestrian barriers used for public safety from plant working on site on a gravel removal job in Kendal Cumbria
EA,06/07/2016,PAUL MITCHELL SACKS,2160,1000 filled sandbags for general use in Field Services Central area during flood events
EA,06/07/2016,PAYPAL  E3ECOLOGYLI,881.4,Freshwater pearl mussel training for licencing four Analysis and Reporting staff with regard to handling and moving mussels for project work and incidents
EA,06/07/2016,PAYPAL  XMARKSTHESP,1575,Environment and Business National Services team building day for a team based around England.
EA,06/07/2016,PROFIX FABRICATIONS LT,2160,Bespoke steelwork fabricated to improve access to downstream sensor and gaugeboard at EA flow site
EA,06/07/2016,PROFIX FABRICATIONS LT,840,Steelwork for Dronfield Dam
EA,06/07/2016,REDFUNNEL.CO.UK,1000,Ferry travel for EA Environment Management staff to Isle of Wight for site visits and incident response work.
EA,06/07/2016,SCATTERGOOD & JOHNSON,1690.2,Two industrial 4G mobile network routers for use at remote gates of the Thames Barrier at King George V lock gate and Dartford Creek Barrier
EA,06/07/2016,SCREWFIX,1238.58,Fire extinguishers for Thorne depot
EA,06/07/2016,SEVENOAKS DC,591,Safe and legal disposal of effluent waste
EA,06/07/2016,SEVENOAKS DC,551,Safe and legal disposal of effluent waste
EA,06/07/2016,SGI INDUSTRIES LTD,738,36 tubs of hand sanitising cleaning scrubs for use in the field teams as part of the areas welfare.
EA,06/07/2016,SMART MAINTENANCE,1768.14,Non slip steps and handrails for Pinxton Wharf River for safe access to watercourse
EA,06/07/2016,SPOT,657.36,5 annual SPOT tracker subscriptions to maintain SPOT lone working safety services for hydrometry and telemetry team members.
EA,06/07/2016,STUART BROWN LANDS,837.87,Maintenance and repairs to five small plant.
EA,06/07/2016,TECHNOLOG LTD,1905.6,Four data loggers for collecting water depth data and data transmission to telemetry system including carriage
EA,06/07/2016,TECHNOLOG LTD,1888.8,Four data loggers for collecting water depth data and data transmission to telemetry system
EA,06/07/2016,TRADE PAINTS LTD,506.28,Paint and sundries for painting pumping stations 
EA,06/07/2016,TYPHOON INTERNATIONAL,595.08,Drysuit for operational needs when working in and around water.
EA,06/07/2016,UPS SYSTEMS PLC,1109.76,Replace all batteries on two uninterruptible power supply systems at Blackdyke intake.
EA,06/07/2016,WASTECYCLE LTD,2508.1,Waste disposal from River Leen syphon and Colwick sluice gates for recycling
EA,06/07/2016,WORLD OF TRAVEL,647.48,1 day venue hire in London for 18 people attending Assurance Group Meeting.  Includes lunch.
EA,06/07/2016,WORLD OF TRAVEL,1218.36,Two days room hire for twenty people on each day in Newcastle including lunch and refreshments for insights course
EA,06/07/2016,WORLD OF TRAVEL,1187.84,"Training day for 36 lawyers within the Enforcement & Prosecutors Team held at Mary Sumner House, London includes lunch and refreshments "
EA,06/07/2016,WULFRUN CAMPUS,664.67,Three month bridging course in mathematics to provide education base in Civil Engineering Studies
EA,06/07/2016,WWW.ARCO.CO.UK,3428.74,Oil spill kits and site cleaning equipment for Thorne depot
EA,06/07/2016,WWW.BBOFFICESUPPLIES.C,1940.1,"Ergonomic chair, roller mouse and foot rest for 2 members of staff following workplace health assessment."
EA,06/07/2016,WWW.BBOFFICESUPPLIES.C,997.2,"Various pieces of display screen equipment (e.g. standing desk, ergonomic chair) and installation of equipment after recommendation"
EA,06/07/2016,WWW.BBOFFICESUPPLIES.C,759.98,Ergonomic chair for member of staff following workplace health assessment.
EA,06/07/2016,WWW.NEOPOST.CO.UK,1020,Credit for franking machine at Ghyll Mount.
EA,06/07/2016,WWW.SURVEYEQUIPMENT.CO,2994,Leica CS15 field controller basic for surveying and levelling whilst performing hydrometric and telemetry work.
EA,06/07/2016,WWW.TECNI-CABLE.COM,1543.08,"Lifting chain,21.2 tonne capacity, 16mm, grade 10 chain, 4 legs, to lift emergency BBA mobile pumps"
EA,07/07/2016,360 GSP COLLEGE LTD,1599,"5 day project management foundation and practitioner learning course, including learning materials and exam fees, for one member of staff."
EA,07/07/2016,ADLER & ALLAN LTD,1446.12,Emptying cesspit at Scots Float lock
EA,07/07/2016,ARB & GROUNDS EQUIPMEN,564.72,Husqvarna 536LIBX cordless blower for the Draycott depot.
EA,07/07/2016,ARCO LTD,517.34,40 Microguard coverall and 11 duel grip chemical gloves for the Draycott depot.
EA,07/07/2016,AVS FENCING SUPPLIES,1554,500 posts for pole wharfing River Ouse bank repair.
EA,07/07/2016,BOTT LIMITED,2508,"Delivery of 11 welfare vehicles, portable cabins which include toilet and kitchen facilities, from Ashby de la Zouch to sites."
EA,07/07/2016,C BREWER & SONS,568.19,Fifty litres of paint for use on various pumping stations
EA,07/07/2016,CENTRAL SOURCE LTD,2109,10 rigid 1240W x 835D x 970H box pallets used for 6 inch and 8 inch pump discharge pipes and are designed to be stackable.
EA,07/07/2016,CLAD SAFETY,651.12,Stockingfoot chest waders and boots for member of staff working in environmental monitoring
EA,07/07/2016,COUNTY LIFTING SERVICE,709.06,"4 ratchet lead binders, 4 chains, and grab hooks to secure 360 degree excavator to trailer"
EA,07/07/2016,CSG Ltd Waste Serv,696,Clean and empty our interceptor tank located at Chichester Depot
EA,07/07/2016,DARCY PRODUCTS LTD,510.1,Oil spill kit station
EA,07/07/2016,DORMAR PRODUCTS,1427.94,"4 Butt grips, 4 Extension poles, 4 Drag Rakes and 20 Spring replacements used to clear main water flows on grids"
EA,07/07/2016,EAST DEVON DISTRICT CO,1074.2,Payment for non domestic rates. 
EA,07/07/2016,EEF LTD,597.6,"One day room hire for 20 people, including lunch and refreshments, for a Defra transition meeting."
EA,07/07/2016,ELECTRAFISH LIMITE,540,Servicing and testing of monitoring of electric fishing equipment
EA,07/07/2016,ELECTRAFISH LIMITE,588,"2 anodes taken for service/repair. 1 anode required re-seal at pole, work carried out on site, anode rings cleaned and polished for electric conductivity during operation"
EA,07/07/2016,ENGINEERING CONSUL,1403.69,Security alarm service and other works at Colwick Sluices
EA,07/07/2016,FLG,648,Turf block lifter based at Pevensey Office
EA,07/07/2016,GRAPHIC AD,591.03,Public exhibition displays for use at the Thames Barrier
EA,07/07/2016,H. ELLIS & SONS(1899),1026.43,"50 2"" Brass padlocks to pass XZX 428 for environment agency gates, doors and pumphouses."
EA,07/07/2016,INVICTA TOOLS & FIXING,510,"One rotary hammer, two batteries and a double battery charger."
EA,07/07/2016,JACTONE PRODUCTS LTD,1089.07,Repairs carried out on external signs in the grounds of the Thames Barrier due to vandalism
EA,07/07/2016,KEY INDUSTRIAL EQUIPME,1270.8,"Heavy duty shelving, storage bins and secure key cabinet for King's Lynn office."
EA,07/07/2016,MAXWELLAMEN,879.54,Product is for spraying Japanese knotweed and giant hogweed on all the main rivers in the North West
EA,07/07/2016,METEOR COMMUNICATIONS,1710,Development of pollution risk forecasting messaging system.
EA,07/07/2016,NEWBLINDS.CO.UK LT,528,Repairs to blinds in conference room at the The View Thames Barrier café
EA,07/07/2016,NOTTS PREMIER SERVICE,711.6,Repairs for skips used in culvert desilting
EA,07/07/2016,PAYPAL  PPSTUBOT1,928.5,Design and printing of 4000 leaflets and 3 banners to be used as promotional material to explain about our role as the EA Waterways team at the Bedford River Festival 
EA,07/07/2016,PROTRADE LTD,772.8,110 drill and generator
EA,07/07/2016,SAFETYSHOP,572.7,Four road signs with 2.5m posts and attaching clips.
EA,07/07/2016,SGI INDUSTRIES LTD,600.98,Box of Forzep erase which is used to remove graffiti off walls.
EA,07/07/2016,STARLIGHT NIGHT VISION,576,"Repairs to two night sights that had ceased to function, which is much more economic than purchasing replacements."
EA,07/07/2016,STUART J DAWS & CO,900,Ten pairs brush cutter trousers
EA,07/07/2016,SUI GENERIS,2318.4,Replacement anti slip decking for public safety and disabled access on Seaford foreshore.
EA,07/07/2016,TD & AM BUGG LTD,2550,5 lorry loads of waste collected for recycling from Clacton gates.
EA,07/07/2016,THE DX SHOP LTD,563.92,3 high gain global positioning system antennas for use on water quality monitoring stations where signal is difficult to obtain.
EA,07/07/2016,TOTAL LOCKO,585.54,"24 - 2"" Brass padlocks to pass XZX 428 for use on Environment agency gates, doors and pumphouses."
EA,07/07/2016,WORLD OF TRAVEL,615.3,One day room hire only for 22 people Building Information Modelling Suppliers Working Group bi-monthly meeting and training session on new Environment Agency system in the afternoon. 
EA,07/07/2016,WORLD OF TRAVEL,530.84,"One day room hire for 16 people, including lunch and refreshments, for a programme management group meeting."
EA,07/07/2016,WP-WARBURTON TECHN,659.7,Modems for telemetry outstations
EA,07/07/2016,WWW.BARRIERSDIRECT.CO.,768.13,Zebra hazard bollards for site at Little Houghton.
EA,07/07/2016,WWW.GOPROJECTORS.CO.UK,710.34,IPad charging cabinet and cables.
EA,07/07/2016,WWW.NISBETS.COM,568.92,Equipment for the Thames Barrier View cafe
EA,07/07/2016,WWW.SEATEACH.COM,1220,10 solar panels to power remote sensor equipment in the field
EA,08/07/2016,ACTION FOR BLIND P,663.6,"One day room hire for 17 people, including lunch, refreshments and equipment, for a business planning and performance team meeting."
EA,08/07/2016,ACTION FOR BLIND P,586.4,"One day room hire for 17 people, including lunch and refreshments, for a business planning and performance team meeting."
EA,08/07/2016,ANDERSON COMMERCIA,2640,Supply and fitting of emergency lights and night working lights to vehicle.
EA,08/07/2016,ARCO LTD,516.74,"Gortex Ankle Boots, Marigold heavy-weight gloves, Industrial heavyweight batteries, Microguard coat and face mask for spraying."
EA,08/07/2016,BANNER BUSINESS SERVIC,531.67,Weekly stationery order for Richard Fairclough House which included a large order of paper.
EA,08/07/2016,BOTT LIMITED,3851.4,Application of EA branding to 35 chassis cabs.
EA,08/07/2016,BT PAY BY PHONE,1535.6,Reconnection costs for Telemetry BT line for Tonbridge Town Lock Flood Warning site
EA,08/07/2016,CLIVE HURT,2400,18 loads of Clay 
EA,08/07/2016,COTSWOLD SEEDS LTD,1227,Grass seed for banks that have been reformed due to banks being eroded in flood water
EA,08/07/2016,DICK LEIGH CHAINSAW SP,1163.28,"10 saw blades, 10 spare blades and 5 bio chain saw oils"
EA,08/07/2016,DORMAR PRODUCTS,810,Stillage Cage for storage of portable flood barrier
EA,08/07/2016,ELECTRAFISH LIMITE,540,Quarterly service of electro-fishing kit.
EA,08/07/2016,ESE DIRECT LIMITED,1898.06,6 large steel container to hold 50 meters of flood barrier each for deployment in event of flooding
EA,08/07/2016,FTC ECOM,610,One person ACCA Course fees
EA,08/07/2016,GIORGIO ONE LTD,645,Evening meal for 31 people from around the country staying overnight following the EU Network for Implementation and Enforcement of Environmental Law workshop in Manchester
EA,08/07/2016,GRAINGER TUBOLT LTD,785.1,Key clamp equipment for public safety at various sites in North Lancashire area
EA,08/07/2016,PLAN TO DIG,556.94,"Supply of a full set of utility service drawings (Electric / Gas etc.), this was so we could start excavations without striking any buried services"
EA,08/07/2016,ROSE BANK SAWMILL LTD,1047,"2 field gates and fittings, fifty 2.1 x 150 x 75, and ninety 3.6 x 125 x 22 treated timber used for fencing off car park and flood defences damaged during the recent flood event"
EA,08/07/2016,SAFETY-KLEEN UK LTD,768,Special waste collect following pollution in Leyland
EA,08/07/2016,SELBY ENG & LIFTING SA,538.51,"4 Yale load binders, 4 4m by 10mm single leg chains with clevis grab hooks at each end for lashing loads on to hired trailer, plus 2 10mm lifting eye grab hooks for winching equipment."
EA,08/07/2016,SERCO EPC,618,"One day training course at emergency planning college for one employee including accommodation, breakfast, dinner and lunch"
EA,08/07/2016,STAKRAK.CO.UK,1260,Lifebuoy for Pilling amminety area in north Lancashire
EA,08/07/2016,SURVITEC BIRKENHEAD,638.16,8 Perrybuoys and 10 Perry rescue lines
EA,08/07/2016,TECHNOLOG LTD,662.4,Annual renewal of Cello telemetry paknet data network subscription
EA,08/07/2016,WILLIAM TRACEY LTD,835.17,Waste removal to recycling plant from Cramlington depot.
EA,08/07/2016,WOODHORT SHARPHAM LIMI,1009.8,Top soil for Allermoor spillway repair
EA,08/07/2016,WORLD OF TRAVEL,682,One day room hire in Cumbria including lunch and refreshments for Cumbria and Lancashire Land and Water Team Day
EA,08/07/2016,WORLD OF TRAVEL LT,808.96,"One day room hire for 45 people, including lunch and refreshments, for a North Eastern area leadership meeting."
EA,08/07/2016,WWW.ARCO.CO.UK,932.74,Replacement of 4 x 8” suction pipes for our portable pumps damaged during floods
EA,08/07/2016,WWW.ZEN.CO.UK,648,Digital subscriber line services for telemetry to Guildbourne House
EA,10/07/2016,WWW.THOMASTELFORD.ORG.,508.56,1 day venue hire in London for 6 people attending the National Cost Management Framework 2 Building Information Management working Group.  Includes refreshments and Projector.
EA,11/07/2016,ACLAND PLANT HIRE LTD,663.6,"One day hire of crane lorry to install culverts, and one day hire of tractor and trailer at Angarrack access repair scheme"
EA,11/07/2016,ACLAND PLANT HIRE LTD,552,One day hire of an excavator at Angarrack access repairs
EA,11/07/2016,ADVANCE IT SOLUTIONS L,1315.44,Running costs for the Sims in man down alarms for the South Ferriby depot
EA,11/07/2016,BATTERY STATION,1041.24,Batteries used to power handheld water quality devices.
EA,11/07/2016,BIRMINGHAM REP ENTERPR,660,One day room hire for 23 people in Birmingham including lunch and refreshments for Business Finance Hub year end planning workshop
EA,11/07/2016,BPP PROF EDUCATION,982.2,Association of Chartered Certified Accountants financial management distance learning course for one person.
EA,11/07/2016,BURLINGTON UNIFORMS LT,546,26 sets of high-visibility protective clothing for the Durham and Tees Valley Field Team for site work to include on or near highways in line with legislation.
EA,11/07/2016,DAVID MUSSON FENCING,2275.4,"Sawn timber posts and rails for re-fencing a hydrometrics station at Draycott, Derbyshire."
EA,11/07/2016,EAST RIDING COUNCIL,1390.14,"Council tax payment of bungalow at Barmby on the Marsh, Goole."
EA,11/07/2016,EDWARD HITCHEN ASSOCIA,909.6,Three tonnes of reclaimed stone for topping up walls at buckfastleigh
EA,11/07/2016,GLASDON U K LTD,692.21,Replacement life buoys following damage to existing units
EA,11/07/2016,gov.uk/phe,1360,4 days Public Health England training course for one person on external radiation hazards.
EA,11/07/2016,Hilti (Gt. Britain) Lt,1369.2,"2 cordless tools complete with impact wrenches, additional batteries and battery chargers for use with national pumps"
EA,11/07/2016,JOHN DAVIDSON PIPE,831.22,Manhole and ducting pipe for use at Idless Dam
EA,11/07/2016,JURYS INN CHELTENHAM F,1440,"Emotional intelligence training sessions over 2 days for 15 people and included the hotel meeting room and required facilities such as flip charts, pens, projector and screen and a syndicate room plus meals for two days and overnight accommodation"
EA,11/07/2016,LISTER WILDER LTD,660.56,Biannual servicing of 1 and 2inch pumps and generators used for day to day work and incident response.
EA,11/07/2016,MAEN KARNE CONCRETE PR,660.6,6 cubic metres concrete for use on Angarrack access repair scheme
EA,11/07/2016,MARTIN DAWES OFFIC,1057.74,10 headsets and 5 adaptor cables for use with EA digital phone system for staff based at Horizon House
EA,11/07/2016,MASSON SEELEY & CO,856.8,Various signs to be placed along waterways to give information to river users
EA,11/07/2016,NUCLEAR INSTITUTE,864,Registration fee for one person to attend a 5 day nuclear plant chemistry conference in Brighton.
EA,11/07/2016,ORFORD PARK LC,855,"One day room hire for 45 people, including lunch and refreshments, for a Western area leadership meeting."
EA,11/07/2016,PROFIX FABRICATIONS LT,624,Steelwork fabricated for site upgrade at Primrose Hill screen
EA,11/07/2016,SOUTHERN BROADCAST,1044,3 bullet surveillance cameras and repairs to existing cameras as part of environmental crime operations.
EA,11/07/2016,STONEGRAVE AGGREGATES,1097.52,"10.42 tonnes of operational waste generated from maintenance, reactive and incident response work in the Northumberland Durham and Tees area."
EA,11/07/2016,TRECARNE QUARRY LTD,540,15 tons various hedging stone for use at St Blazey and Par repair schemes
EA,11/07/2016,WASTECYCLE LTD,1262.09,Removal and disposal of waste from Leen Sypon screen
EA,11/07/2016,WORLD OF TRAVEL,928.97,Two days room hire for sixteen people in Birmingham for the Fire Prevention Plan Assessment Team including lunch and refreshments
EA,11/07/2016,WORLD OF TRAVEL,909.31,One day room hire for an Keadby Project team options review workshop attended by 20 persons with lunch provided
EA,11/07/2016,WWW.ASSISTKD.COM,1674,3 days agile business analysis course for 1 member of the solutions delivery team.
EA,11/07/2016,WWW.GLASDON.COM,525.07,Two dog waste collection bins for placement at Banbury flood alleviation scheme 
EA,12/07/2016,ACTION FOR BLIND P,860.2,"One day room hire for 25 people including lunch and refreshments in Birmingham for Air, Land and water team meeting"
EA,12/07/2016,ACTION FOR BLIND P,660.4,"One day room hire for 22 people, including lunch, refreshments and equipment, for a Manufacturing and Local Authority unit team meeting"
EA,12/07/2016,BURLINGTON UNIFORMS LT,552.4,"Various pieces of logo uniform (e.g. polo shirt, sweaters, trousers) for Waterways staff"
EA,12/07/2016,BURLINGTON UNIFORMS LT,749.98,Trousers for 8  operatives from 2 depots (Beverley Way and Holmwood KSL ) as part of ppe worn during normal working hours and incident response
EA,12/07/2016,CLIVE HURT,1440,120 tonnes of clay material to be used in embankment repairs on Woodplumpton Brook as part of the Recovery Work Programme in the Rural Wyre catchment.
EA,12/07/2016,CLIVE HURT,960,80 tonnes of clay material to be used in embankment repairs on Woodplumpton Brook as part of the Recovery Work Programme in the Rural Wyre catchment
EA,12/07/2016,ENTERPRISE,956.59,One month vehicle hire to transport flood team to associated flood barriers for completion of maintenance work
EA,12/07/2016,GRAEME COOPER,1389.08,Replacements for damaged and stolen LED light fittings at the Tail sluice structure to ensure adequate lighting is provided for the safety of the public
EA,12/07/2016,GRAEME COOPER,763.31,"Electrical contractor work for three jobs, Thorpe Lesoken gauging station lightning protector fault fix,. Bocking rain gauge power fail fix, and Diss flood warning site power supply modification and installation."
EA,12/07/2016,GREENHAM TRADING LTD,996.37,Janitorial supplies for Thames Barrier and associated gates In house cleaning team for June 2016
EA,12/07/2016,GREENHAM TRADING LTD,733.72,Janitorial supplies for Thames Barrier and associated gates In house cleaning team for July 2016
EA,12/07/2016,H M LAND REGISTRY,1663.8,"Dataset of locations indicated as ‘high priority’ consisting of 297 third party title polygons and associated data, and Register extracts to support the Ince and Frodsham Marshes maintenance project."
EA,12/07/2016,Hilti Centre Portsmout,563.93,Resin for concrete works
EA,12/07/2016,MARY WARD HOUSE LTD,3201.12,"One day room hire for 60 people, including lunch and refreshments, for an allocation and asset management team workshop/"
EA,12/07/2016,NORWICH INSTRUMENT SER,536.4,"Replacement electrical test instrument to replace faulty unit to enable statutory inspections to be carried out at Hellesdon Sluice, Norwich"
EA,12/07/2016,PAUL MITCHELL SACKS,2340,300 large sand bags for use on site at Tinhay scheme
EA,12/07/2016,PRESTON MONT F/CNT,810,"2 days venue hire for 8 people, including lunches, refreshments, evening meal and overnight stay, for a technical telemetry training event in Preston."
EA,12/07/2016,RS COMPONENTS,732.02,"One ultrasonic depth gauge. This measures the thickness of pipework and fittings to determine if the asset is still in safe working order, when corroded casings and fittings are found, on a pressurised system."
EA,12/07/2016,SHELLEY SIGNS LIMITED,1056,"Staff gauges for reading river levels and backing board for installation of new set at Buildwas gauging station, Shropshire to allow accurate measurement of river levels."
EA,12/07/2016,SHM COMMUNICATIONS LTD,1188,Uninterruptible power supply rechargeable batteries for the Thames Barrier energy monitoring data loggers.
EA,12/07/2016,TRAVIS PERKINS,2449.29,"50 Heelguard drainage tops with secure fittings, 25 1000mm Heelguard channels, and 1 end cap for Heelguard channel for Leigh depot site drainage repairs."
EA,12/07/2016,TRAVIS PERKINS,1218,"24 Heelguard drainage tops with secure fittings, and 24 1000mm Heelguard channels for Leigh depot site drainage repairs."
EA,12/07/2016,WORLD OF TRAVEL,574.36,Two days room hire for 30 people for internal training on civil sanctions.
EA,12/07/2016,WORLD OF TRAVEL,614.4,"One day room hire for 20 people, including refreshments, for a facilities contract awareness meeting in York."
EA,12/07/2016,WORLD OF TRAVEL LT,862.21,One day room hire lunch and refreshments for 25 people for a periodic review 19 Meeting
EA,12/07/2016,WWW.RAPIDRACKING.COM,1168.8,Stores supplies for Thames Barrier and Associated Gates for June 2016
EA,13/07/2016,ACTION FOR BLIND P,1111.8,"One day room hire for 40 people, including lunch and refreshments, for a business finance workshop."
EA,13/07/2016,ADLER & ALLAN LTD,1013.52,Emptying cesspit at Cambray
EA,13/07/2016,AVS FENCING SUPPLIES,1496.4,Steel tubing and couplings to be fitted around tidal flap head walls to prevent falls from height at various sites on the River Adur.
EA,13/07/2016,CITB,900,Construction skills card fee for thirty people
EA,13/07/2016,CONFERENCE ASTON LTD,1255.2,"1 day venue hire for 10 people with overnight stay in Birmingham attending Performance Team Meeting.  Includes refreshments, lunch, projector and flipcharts."
EA,13/07/2016,COUNTY LIFTING SERVICE,1404,"Ratchet lever hoists and a hook and grab sling hook - new light weight pull lifts and chains essential tools in incident response repairs to sluices etc. that have damage to lifting equipment, reducing ability to reduce flood risk"
EA,13/07/2016,CREWSAVER,582,Lifejackets for Ouse Washes and Ely field teams
EA,13/07/2016,EAST RIDING COUNCIL,1927.07,Fees for a 6 month temporary closure of footpaths required to allow site investigation works to be completed as part of the local flood defence assessment work between Yokefleet and Blacktoft in the East Riding of Yorkshire.
EA,13/07/2016,EAST RIDING OF YORKSHI,926.57,Building regulation charges for the erection of modular office building at EA Tickton depot
EA,13/07/2016,JOHN DAVIDSON PIPE,545.48,Twelve metres of plastic twin wall pipe for connecting existing drainage culvert to a newly formed channel as part of Charminster flood alleviation scheme
EA,13/07/2016,JOINTING TECHNOLOGIES,1158.72,8 free end clamp and 13 sheets of 2400mm x 1200mm galvanised mesh for handrailling and trash screen on stream just outside Cheltenham racecourse
EA,13/07/2016,KNOWLTON & NEWMAN,1488.31,"Repairs to a broken outfall flap on Horseshow Outfall, Faversham."
EA,13/07/2016,KOREC,3240,Licence fee for two sets of Trimble VRS global positioning systems
EA,13/07/2016,KOREC,1620,"Annual renewal of Trimble VRS global positioning system licence which enables real time, precise surveying."
EA,13/07/2016,KOREC,543.6,Hire of an electronic distance meter for carrying out surveying whilst EA equipment was being repaired.
EA,13/07/2016,LINDSEY MARSH D B,2724.21,"Lindsey Marsh drainage board repairs to Bycrofts Bridge, including digging out bank, identify seepage hole through bank both sides of bridge and repair on Steeping River"
EA,13/07/2016,MILCOT TOOLS,1569.83,"Makita brushless twin pack, Makita drill, Makita blower, Reisser cutter screwcase, wrench, tape measure, screwdriver set, knee pads, a level, and a bolt cropper for re-tooling of an EA van"
EA,13/07/2016,OXFORD CITY SUPPLIES L,505.46,"Janitorial supplies for St Johns, Buscot, Grafton, Radcot, Rushey and Shifford Locks"
EA,13/07/2016,PARMA INDUSTRIES,529.2,180 32mm nut locks for Lorry Bradney Depot
EA,13/07/2016,SENIOR STEEL LTD,858,"25 galvanised weldmesh and 70x70mm box sections for weed screen at Racecourse Grid on Prestbury flood alleviation scheme, Cheltenham"
EA,13/07/2016,SITE SAFETY LTD,1036.94,Signs and cones for road management used during maintenance work on flood defence system works in Dorset
EA,13/07/2016,THE WESLEY,720,One day room hire for a Creating Asset Management Capacity national steering group meeting for 16 people
EA,13/07/2016,TRAVIS PERKINS,635.65,Building materials for brickwork on River Lark
EA,13/07/2016,VERDON TIMBER GROUP LI,1125,Posts and rails for stock at Shortferry depot for repairing of fencing as required
EA,14/07/2016,ACUMEN WASTE SERVI,1666.42,Removal and exchange of a large skip of river debris from Uttoxeter Depot.
EA,14/07/2016,AGGREGATE IND UK L,803.32,Rock armour to reduce water erosion at Sharpham Crossing
