Newcastle City Council Invoices over £500 paid in July 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Adult and Culture,Social Services - Social Care Payments ,27/07/10,AUTISM NORTH SEAHAM VIEW,4754573,Revenue,10330.26
Adult and Culture,Social Services - Social Care Payments ,06/07/10,AVALON,4728160,Revenue,654.02
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742680,Revenue,1293.62
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742651,Revenue,1587.96
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742655,Revenue,529.32
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742660,Revenue,962.40
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742671,Revenue,932.28
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742672,Revenue,721.80
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742677,Revenue,577.44
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742684,Revenue,577.44
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742645,Revenue,769.92
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742667,Revenue,968.40
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742674,Revenue,577.44
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742679,Revenue,1395.48
Adult and Culture,Social Services - Social Care Payments ,19/07/10,AZURE,4742682,Revenue,1130.80
Adult and Culture,Social Services - Social Care Payments ,26/07/10,AZURE,4752820,Revenue,866.16
Adult and Culture,Social Services - Social Care Payments ,20/07/10,BARNARDOS,4745885,Revenue,894.77
Adult and Culture,Social Services - Social Care Payments ,22/07/10,CARE SOLUTIONS LTD,4749122,Revenue,611.52
Adult and Culture,Social Services - Social Care Payments ,27/07/10,CARE SOLUTIONS LTD,4754557,Revenue,1112.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,CARE SOLUTIONS LTD,4754561,Revenue,1556.24
Adult and Culture,Social Services - Social Care Payments ,25/07/10,CARE SOLUTIONS LTD,4750722,Revenue,944.24
Adult and Culture,Social Services - Social Care Payments ,26/07/10,CARE SOLUTIONS LTD,4752653,Revenue,605.60
Adult and Culture,Social Services - Social Care Payments ,26/07/10,CARE SOLUTIONS LTD,4752654,Revenue,586.96
Adult and Culture,Social Services - Social Care Payments ,14/07/10,CARE UK HOMECARE,4737741,Revenue,4060.11
Adult and Culture,Social Services - Social Care Payments ,08/07/10,CARELINE HOMECARE LTD,4732378,Revenue,1057.41
Adult and Culture,Social Services - Social Care Payments ,08/07/10,CARELINE HOMECARE LTD,4732375,Revenue,1018.12
Adult and Culture,Social Services - Social Care Payments ,08/07/10,CARELINE HOMECARE LTD,4732377,Revenue,1069.74
Adult and Culture,Social Services - Social Care Payments ,22/07/10,CARES (HUMAN SERVICES) LTD,4749106,Revenue,1989.00
Adult and Culture,Social Services - Social Care Payments ,28/07/10,CAR-ES (UK) LTD,4756282,Revenue,1040.34
Adult and Culture,Social Services - Social Care Payments ,28/07/10,CAREWATCH (NEWCASTLE UPON TYNE),4756908,Revenue,1727.87
Adult and Culture,Social Services - Social Care Payments ,26/07/10,CAREWATCH (NEWCASTLE UPON TYNE),4752655,Revenue,546.24
Adult and Culture,Social Services - Social Care Payments ,14/07/10,CAREWATCH (NEWCASTLE UPON TYNE),4737749,Revenue,2461.26
Adult and Culture,Social Services - Social Care Payments ,14/07/10,CAREWATCH (NEWCASTLE UPON TYNE),4737744,Revenue,1727.87
Adult and Culture,Social Services - Social Care Payments ,28/07/10,CAREWATCH (NORTH TYNESIDE),4756907,Revenue,1286.56
Adult and Culture,Social Services - Social Care Payments ,28/07/10,CAREWATCH (NORTH TYNESIDE),4756913,Revenue,1886.72
Adult and Culture,Social Services - Social Care Payments ,26/07/10,CAREWATCH (NORTH TYNESIDE),4752823,Revenue,1886.72
Adult and Culture,Social Services - Social Care Payments ,26/07/10,CAREWATCH (NORTH TYNESIDE),4752824,Revenue,1381.14
Adult and Culture,Social Services - Social Care Payments ,21/07/10,CAREWATCH (NORTH TYNESIDE),4747314,Revenue,1886.72
Adult and Culture,Social Services - Social Care Payments ,21/07/10,CAREWATCH (NORTH TYNESIDE),4747315,Revenue,1378.00
Adult and Culture,Social Services - Social Care Payments ,15/07/10,CASTLE CRAIG HOSPITAL LTD,4740276,Revenue,1534.42
Adult and Culture,Social Services - Social Care Payments ,14/07/10,COMENSURA LTD,4737716,Revenue,11316.40
Adult and Culture,Social Services - Social Care Payments ,14/07/10,COMENSURA LTD,4737717,Revenue,14006.56
Adult and Culture,Social Services - Social Care Payments ,30/06/10,COMFORT CALL LTD,4720422,Revenue,2036.98
Adult and Culture,Social Services - Social Care Payments ,25/07/10,COMFORT CALL LTD,4750740,Revenue,1985.28
Adult and Culture,Social Services - Social Care Payments ,22/07/10,CONTINUUM GROUP,4749114,Revenue,2121.42
Adult and Culture,Social Services - Social Care Payments ,22/07/10,CONTINUUM GROUP,4749115,Revenue,21921.34
Adult and Culture,Social Services - Social Care Payments ,22/07/10,COQUET TRUST,4749091,Revenue,899.79
Adult and Culture,Social Services - Social Care Payments ,22/07/10,COQUET TRUST,4749094,Revenue,619.12
Adult and Culture,Social Services - Social Care Payments ,22/07/10,COQUET TRUST,4749096,Revenue,1122.68
Adult and Culture,Social Services - Social Care Payments ,22/07/10,COQUET TRUST,4749098,Revenue,660.40
Adult and Culture,Social Services - Social Care Payments ,27/07/10,COQUET TRUST,4754477,Revenue,1407.51
Adult and Culture,Social Services - Social Care Payments ,27/07/10,COQUET TRUST,4754472,Revenue,541.35
Adult and Culture,Social Services - Social Care Payments ,28/07/10,COQUET TRUST,4756917,Revenue,757.89
Adult and Culture,Social Services - Social Care Payments ,28/07/10,COQUET TRUST,4756915,Revenue,2189.46
Adult and Culture,Social Services - Social Care Payments ,26/07/10,DEMENTIA CARE PARTNERSHIP,4752828,Revenue,5492.84
Adult and Culture,Social Services - Social Care Payments ,27/07/10,DUMFRIES & GALLOWAY COUNCIL,4754578,Revenue,2160.40
Adult and Culture,Social Services - Social Care Payments ,08/07/10,DUTY OF CARE LTD,4731950,Revenue,7000.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,ESPA LTD - EUROPEAN SERVICES FOR,4754579,Revenue,14861.73
Adult and Culture,Social Services - Social Care Payments ,27/07/10,ESPA LTD - EUROPEAN SERVICES FOR,4754580,Revenue,5489.70
Adult and Culture,Social Services - Social Care Payments ,28/07/10,ESPA LTD - EUROPEAN SERVICES FOR,4756902,Revenue,23007.41
Adult and Culture,Social Services - Social Care Payments ,26/07/10,ESPA LTD - EUROPEAN SERVICES FOR,4752826,Revenue,979.20
Adult and Culture,Social Services - Social Care Payments ,26/07/10,ESPA LTD - EUROPEAN SERVICES FOR,4752827,Revenue,783.36
Adult and Culture,Social Services - Social Care Payments ,22/07/10,EVOLUTION CHILDREN SERVICES,4749088,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,EVOLUTION CHILDREN SERVICES,4749089,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,EVOLUTION CHILDREN SERVICES,4749090,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,30/06/10,EVOLUTION CHILDREN SERVICES,4720905,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,30/06/10,EVOLUTION CHILDREN SERVICES,4720906,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,29/07/10,EVOLUTION CHILDREN SERVICES,4757848,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,29/07/10,EVOLUTION CHILDREN SERVICES,4757849,Revenue,12000.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,FOSTER CARE ASSOCIATES,4749216,Revenue,1224.50
Adult and Culture,Social Services - Social Care Payments ,22/07/10,FOSTER CARE ASSOCIATES,4749218,Revenue,625.13
Adult and Culture,Social Services - Social Care Payments ,28/07/10,FOSTER CARE ASSOCIATES,4756275,Revenue,510.00
Adult and Culture,Social Services - Social Care Payments ,28/07/10,FOSTER CARE ASSOCIATES,4756606,Revenue,630.00
Adult and Culture,Social Services - Social Care Payments ,28/07/10,FOSTER CARE ASSOCIATES,4756608,Revenue,3345.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,FOUR SEASONS HEALTH CARE,4749107,Revenue,581.90
Adult and Culture,Social Services - Social Care Payments ,18/07/10,FOUR SEASONS HEALTH CARE,4741392,Revenue,13494.60
Adult and Culture,Social Services - Social Care Payments ,26/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4752657,Revenue,694.40
Adult and Culture,Social Services - Social Care Payments ,26/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4752659,Revenue,1265.51
Adult and Culture,Social Services - Social Care Payments ,26/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4752661,Revenue,1401.12
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728163,Revenue,7977.42
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728164,Revenue,4552.74
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728166,Revenue,5032.66
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728173,Revenue,11085.06
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728165,Revenue,4398.17
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728161,Revenue,1494.36
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728167,Revenue,766.44
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728169,Revenue,551.16
Adult and Culture,Social Services - Social Care Payments ,06/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4728171,Revenue,1282.43
Adult and Culture,Social Services - Social Care Payments ,04/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4723605,Revenue,526.75
Adult and Culture,Social Services - Social Care Payments ,04/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4723610,Revenue,5173.78
Adult and Culture,Social Services - Social Care Payments ,04/07/10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4723611,Revenue,10134.37
Adult and Culture,Social Services - Social Care Payments ,22/07/10,HOWARD HOUSE CARE LTD,4749112,Revenue,3520.00
Adult and Culture,Social Services - Social Care Payments ,18/07/10,HOWARD HOUSE CARE LTD,4741394,Revenue,3520.00
Adult and Culture,Social Services - Social Care Payments ,28/07/10,HOWARD HOUSE CARE LTD,4756273,Revenue,3520.00
Adult and Culture,Social Services - Social Care Payments ,05/07/10,HOWARD HOUSE CARE LTD,4725655,Revenue,3520.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,ID SUPPORT LTD,4754488,Revenue,1757.40
Adult and Culture,Social Services - Social Care Payments ,27/07/10,JB SKILLCARE LTD,4754542,Revenue,1632.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,JB SKILLCARE LTD,4754543,Revenue,4063.36
Adult and Culture,Social Services - Social Care Payments ,14/07/10,JB SKILLCARE LTD,4737752,Revenue,4063.36
Adult and Culture,Social Services - Social Care Payments ,05/07/10,JB SKILLCARE LTD,4725199,Revenue,1512.00
Adult and Culture,Social Services - Social Care Payments ,14/07/10,KELLY PARK CARING AGENCY LTD,4738982,Revenue,13184.75
Adult and Culture,Social Services - Social Care Payments ,28/07/10,KEY ENTERPRISES (1983) LTD,4756930,Revenue,1636.44
Adult and Culture,Social Services - Social Care Payments ,28/07/10,KEY ENTERPRISES (1983) LTD,4756931,Revenue,2045.55
Adult and Culture,Social Services - Social Care Payments ,26/07/10,KEY ENTERPRISES (1983) LTD,4752830,Revenue,3713.46
Adult and Culture,Social Services - Social Care Payments ,08/07/10,LS CARE LTD,4732382,Revenue,714.15
Adult and Culture,Social Services - Social Care Payments ,08/07/10,LS CARE LTD,4732383,Revenue,2532.73
Adult and Culture,Social Services - Social Care Payments ,27/07/10,LS CARE LTD,4754544,Revenue,714.15
Adult and Culture,Social Services - Social Care Payments ,27/07/10,LS CARE LTD,4754545,Revenue,2532.73
Adult and Culture,Social Services - Social Care Payments ,26/07/10,LS CARE LTD,4752624,Revenue,788.68
Adult and Culture,Social Services - Social Care Payments ,26/07/10,LS CARE LTD,4752625,Revenue,714.15
Adult and Culture,Social Services - Social Care Payments ,26/07/10,LS CARE LTD,4752626,Revenue,714.15
Adult and Culture,Social Services - Social Care Payments ,26/07/10,LS CARE LTD,4752627,Revenue,2532.73
Adult and Culture,Social Services - Social Care Payments ,14/07/10,LS CARE LTD,4737743,Revenue,2532.73
Adult and Culture,Social Services - Social Care Payments ,05/07/10,LS CARE LTD,4725198,Revenue,2532.73
Adult and Culture,Social Services - Social Care Payments ,28/07/10,MENCAP,4756910,Revenue,6497.52
Adult and Culture,Social Services - Social Care Payments ,08/07/10,MERIT HOME CARE SERVICES,4732384,Revenue,1495.44
Adult and Culture,Social Services - Social Care Payments ,26/07/10,MOMENTUM,4752662,Revenue,9503.20
Adult and Culture,Social Services - Social Care Payments ,07/07/10,MOMENTUM,4730138,Revenue,7602.55
Adult and Culture,Social Services - Social Care Payments ,18/07/10,NATIONAL FOSTERING AGENCY,4741224,Revenue,1356.60
Adult and Culture,Social Services - Social Care Payments ,14/07/10,NATIONAL FOSTERING AGENCY,4738368,Revenue,2760.00
Adult and Culture,Social Services - Social Care Payments ,14/07/10,NATIONAL FOSTERING AGENCY,4738369,Revenue,2760.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,NCC (CITYWORKS BILLING),4754581,Revenue,565.20
Adult and Culture,Social Services - Social Care Payments ,27/07/10,NCC (CITYWORKS BILLING),4754582,Revenue,623.20
Adult and Culture,Social Services - Social Care Payments ,29/07/10,NEOPOST-CREDIFON ACCOUNTS,4757853,Revenue,800.00
Adult and Culture,Social Services - Social Care Payments ,25/07/10,NEURO PARTNERS LTD,4750725,Revenue,840.00
Adult and Culture,Social Services - Social Care Payments ,25/07/10,NEURO PARTNERS LTD,4750726,Revenue,7670.00
Adult and Culture,Social Services - Social Care Payments ,25/07/10,NEURO PARTNERS LTD,4750727,Revenue,1700.00
Adult and Culture,Social Services - Social Care Payments ,26/07/10,NEURO PARTNERS LTD,4752833,Revenue,704.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,NEW HORIZONS CHILDCARE LTD,4749116,Revenue,2240.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,NEW HORIZONS CHILDCARE LTD,4749117,Revenue,12400.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,NEW HORIZONS CHILDCARE LTD,4749118,Revenue,12400.00
Adult and Culture,Social Services - Social Care Payments ,22/07/10,NEW HORIZONS CHILDCARE LTD,4749119,Revenue,13822.59
Adult and Culture,Social Services - Social Care Payments ,22/07/10,NEW HORIZONS CHILDCARE LTD,4749120,Revenue,14614.33
Adult and Culture,Social Services - Social Care Payments ,18/07/10,NEW HORIZONS CHILDCARE LTD,4741391,Revenue,6800.00
Adult and Culture,Social Services - Social Care Payments ,27/07/10,NEW PROSPECTS ASSOCIATION LTD,4754584,Revenue,1530.77
Adult and Culture,Social Services - Social Care Payments ,27/07/10,NEW PROSPECTS ASSOCIATION LTD,4754585,Revenue,1382.16
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723370,Revenue,798.72
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723372,Revenue,599.04
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723375,Revenue,599.04
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723596,Revenue,673.92
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723599,Revenue,599.04
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723613,Revenue,1098.24
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723618,Revenue,798.72
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723621,Revenue,1106.88
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723622,Revenue,611.52
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723623,Revenue,1135.68
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723361,Revenue,1185.60
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723363,Revenue,2034.24
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723364,Revenue,698.88
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723367,Revenue,1110.72
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723368,Revenue,948.48
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723369,Revenue,2620.80
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723373,Revenue,948.48
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723614,Revenue,1397.76
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723615,Revenue,873.60
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723625,Revenue,524.16
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723626,Revenue,998.40
Adult and Culture,Social Services - Social Care Payments ,04/07/10,NEW PROSPECTS ASSOCIATION LTD,4723630,Revenue,599.04
