"B & Q Plc,","B & Q, Cornmill Park, Cornmill Crossing, Barrow In Funress, Cumbria, LA14 2GN",665000
Cumbria County Council,"Bram Longstaffe Nursery School, Island Road, Barrow In Furness, Cumbria, LA14 2RN",15250
Cumbria County Council,"Branch Library, Central Drive, Barrow In Furness, Cumbria, LA14 3HY",9900
Ormsgill Residents And Tenants Association,"Branch Library, Millstone Avenue, Barrow In Furness, Cumbria, LA14 4BP",1825
Cumbria County Council,"Branch Library, Roose Road, Barrow In Furness, Cumbria, LA13 OEE",9100
Brantano (Uk) Ltd,"Brantano (Uk) Ltd, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",83000
Whitbread Plc,"Brewers Fayre & Premier Inn, North Road, Barrow In Furness, Cumbria, LA14 2PW",179000
Cumbria County Council,"Brisbane Park Infant School,, Blake Street, Barrow In Furness, Cumbria, LA14 1NY",19750
Britannia Services (Nw) Ltd,"Britannia Construction Ltd, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",15500
British Telecommunications,"British Telecommunications Plc, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RE",15750
British Broadcasting Corporation,"Broadcasting House,, Hartington Street, Barrow In Furness, Cumbria, LA14 5SL",7000
Lucas Leisure Ltd,"Broadway Sports Bar, Cavendish Street, Barrow In Furness, Cumbria, LA14 1QD",17250
"Brown & Murray Solicitors,","Brown & Murray Pt 2nd Flr, 127-131, Duke Street, Barrow In Furness, Cumbria, LA14 1XA",3850
Ato Industries Ltd T/A Building Accessories Supplies,"Building Accessories Supplies, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",8700
Fast Property Sale Limited,"Buywrights, 13a, Steamer Street, Barrow In Furness, Cumbria, LA14 2SH",2950
Caterleisure Services,"Cafexpress At Barrow Railway Station, Abbey Road, Barrow In Furness, Cumbria, LA14 5QZ",3350
"Cape Contractors Ltd,","Cape Contractors Ltd, Long Lane, Dalton In Furness, Cumbria, LA13 OPF",18250
"Furness Building Society,","Car Park, Adj 59, Duke Street, Barrow In Furness, Cumbria, LA14 1RW",1500
Barrow Borough Council,"Car Park Adj Emmanuel Community Church, Strand, Barrow In Furness, Cumbria, LA14 2HF",6000
Development Division,"Car Park Adj High Level Bridge, Strand, Barrow In Furness, Cumbria, LA14 2HF",12500
Development Division,"Car Park, Church Street, Barrow In Furness, Cumbria, LA14 1HA",2500
Barrow Borough Council,"Car Park, Emlyn Street, Barrow In Furness, Cumbria, LA14 1QS",13250
Barrow Borough Council,"Car Park, Goose Green, Dalton In Furness, Cumbria, LA15 8LQ",960
Barrow Borough Council,"Car Park, Holker Street, Barrow In Furness, Cumbria, LA14 5RB",3600
Development Division,"Car Park, Oldham Street, Barrow In Furness, Cumbria, LA14 1JS",18250
Barrow Borough Council,"Car Park, Portland Walk, Barrow-In-Furness, Cumbria, LA14 1HX",59500
Barrow Borough Council,"Car Park R/O 1-2 Lawson St, Hindpool Road, Barrow In Furness, Cumbria, LA14 2LZ",1500
Barrow Borough Council,"Car Park Site, 5-23, Slater St, Barrow In Furness, Cumbria, LA14 1SJ",8700
Barrow Borough Council,"Car Park (Slater St. No. 3), Slater St, Barrow In Furness, Cumbria, LA14 1JY",3900
Barrow Borough Council,"Car Park, Whittaker Street, Barrow In Furness, Cumbria, LA14 1QN",32750
Carpet Right Plc,"Carpet Right, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",111000
Grove Veterinary Centre Limited,"Car Spaces 1 To 5 Site Of, 142-144, Cavendish Street, Barrow In Furness, Cumbria, LA14 1AR",750
Housing Committee,"Cavendish House., 78, Duke Street, Barrow In Furness, Cumbria, LA14 1RR",38750
Waste Recycling Limited,"Caw Ltd, Walney Road, Barrow In Furness, Cumbria, LA14 5UP",135000
Development Division,"Cemetery, Cemetery Hill, Dalton In Furness, Cumbria, LA15 8LL",9100
"Cemetery Cottage Club,","Cemetery Cottage Club, Schneider Road, Barrow In Furness, Cumbria, LA14 5DN",18250
Development Division,"Cemetery & Crematorium, Devonshire Road, Barrow In Furness, Cumbria, LA14 5PD",57500
Development Division,"Cemetery Lodge, Devonshire Road, Barrow In Furness, Cumbria, LA14 5PD",1900
Central Cars/Couriers Ltd,"Central Cars And Couriers, 8, Slater Street, Barrow In Furness, LA14 1SJ",1350
Cumbria County Council,"Central Kitchen, Moorfield Street, Barrow In Furness, Cumbria, LA13 9RS",5300
"Central Working Men'S Club,","Central Working Men'S Club, Preston Street, Barrow In Furness, Cumbria, LA14 1LA",13750
Jcdecaux Uk Limited,"Chairman'S Walk, Promenade, Barrow In Furness, Cumbria, LA14 3PE",580
High Speed Boats (Windermere) Ltd,"Chambers, 98, Duke Street, Barrow In Furness, Cumbria, LA14 1RD",0
Chandlers Country Fayre Ltd,"Chandlers Country Cafe, Lindal Business Park, Lindal, Lindal In Furness, Cumbria, LA12 0LL",22500
Ramsden Dock Leisure Limited,"Chandlers, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TN",12400
Cumbria County Council,"Chapel Street County Infants Sch, Chapel Street, Dalton In Furness, Cumbria, LA15 8RX",20500
Coral Racing Ltd,"Chas Kendall, Promenade, Barrow In Furness, Cumbria, LA14 3AA",8000
Cheeky Monkeys Childcare Ltd,"Cheeky Monkeys Childcare Ltd, Abbots Vale, Barrow In Furness, Cumbria, LA13 9PA",7000
Chequers Hotel & Restaurant Limited,"Chequers Motel & Restaurant, 10, Abbey  Road, Dalton In Furness, Cumbria, LA15 8LF",60500
Furness Auctions Ltd.,"Church House, School Street, Barrow In Furness, Cumbria, LA14 1EW",6000
St Mary'S Hospice,"Circus Circus, 36, Cornwallis Street, Barrow In Furness, Cumbria, LA14 2LG",17500
"City Electrical Factors Ltd,","City Electrical Factors, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",12500
Cjs Car Sales Ltd,"Cjs Car Sales Ltd, Ireleth Road, Askam In Furness, Cumbria, LA16  7DJ",12000
Cumbria Partnership Nhs Foundation Trust,"Clinic, Abbey Road, Barrow In Furness, Cumbria, LA14 1XH",10000
Club M (Barrow) Ltd,"Club M., Cornwallis Street, Barrow In Furness, Cumbria, LA14 2LJ",71000
All Points North Plc (In Administration),"College House, Room 102, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",230
All Points North Plc (In Administration),"College House, Room 109, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",2225
Jhp Group Ltd,"College House, Room 204, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",2950
Jhp Group Ltd,"College House, Room 214, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",680
All Points North Plc (In Administration),"College House, Rooms 035-044, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",24500
Be Creative Design Ltd,"College House, Rooms 205-206, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",5300
Wax Lyrical Ltd,"Colony Gift Corporation Ltd, Lindal Business Park, Lindal, Lindal In Furness, Cumbria, LA12 0LL",160000
Wax Lyrical Limited,"Colony Gift Corporation Ltd, Sowerby Woods Business Park, Park Road, Barrow In Furness, Cumbria, LA14 4BG",96000
Columba Garage Ltd,"Columba Garage, Euryalus Street, Barrow In Furness, Cumbria, LA14 3BD",2700
Comet Group Ltd (Post Admin),"Comet, Hollywood Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 1YE",154000
Barrow Borough Council,"Common Parts Phoenix Business Centre,, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",12250
Trinity Enterprise Centre,"Communal Parts & Unit 7 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",10750
Lighthouse Ministries,"Community Centre, Longway, Barrow In Furness, Cumbria, LA13 ODW",4000
Inspire Furness Cic,"Community Hall, Central Drive, Barrow In Furness, Cumbria, LA14 3HY",5300
Enterprise Managed Services Ltd,"Compound Opp Neil Price Ltd, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",10000
British Gas,"Condensate Tank Farm, Ramsden Dock, Barrow In Furness, Cumbria, LA14 2TB",343000
Cumbrian Co-Op Society,"Co-Operative Wholesale Society,, Duke Street, Askam In Furness, Cumbria, LA16 7AA",15750
Cumbrian Co-Op Society,"Co-Operative Wholesale Society Ltd, Market Street, Dalton In Furness, Cumbria, LA15 8AA",124000
Systemcam Ltd,"C O R E 1st Flr, 98, Church Street, Barrow In Furness, Cumbria, LA14 2HJ",2275
Cumbria County Council,"Corner Of Anson Street, Duke Street, Barrow In Furness, Cumbria, LA14 1XX",1500
Cosy Seal Insulation Ltd,"Cosy Seal Insulation Co Ltd, Scarth Road, Barrow In Furness, Cumbria, LA14 4RF",5300
Dalton Parish Council,"Council Offices, Station Road, Dalton In Furness, Cumbria, LA15 8DW",4550
Barrow Borough Council,"Council Stores, 1st Floor, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",8900
County Coachbuilders Automotive Ltd,"County Coachbuilders Automotive Lmtd, Park Road, Barrow In Furness, Cumbria, LA14  4EQ",47750
J R Gabriel Properties Ltd,"County Coachbuilders (Barrow) Ltd, Chatsworth Street, Barrow In Furness, Cumbria, LA14 5TP",7100
"County Coach Builders Ltd,","County Coachbuilders Ltd (Top Car Park ), Park Road, Barrow In Furness, Cumbria, LA14 4EQ",11500
Dept For Works & Pensions,"Craven House, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",72000
Holbeck Homes Ltd,"Crofters Golf Course, Holbeck Park Avenue, Barrow In Furness, Cumbria, LA13 0LL",2150
D & P Johnson Ltd,"Crossgates Smallholding, Broughton Road, Dalton In Furness, Cumbria, LA15 8JR",1000
Impra Wood Protection Limited,"Csi Wood Protection Ltd, Park Road, Barrow In Furness, Cumbria, LA14 4QU",34000
Arqiva Services Ltd,"Cti Site 141195 At Stewnor Bank Farm, Stewner Park, Marton In Furness, Cumbria, LA12 ONR",45250
Cumbria Autos Ltd,"Cumbria Auto Repairs, The Arches,, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PB",7200
"Cumbria Constabulary,","Cumbria Constabulary, Market Street, Barrow In Furness, Cumbria, LA14 2LE",94500
Walney School,"Cumbria County Council, Tummerhill Playing F, Biggar Bank Road, Barrow In Furness, Cumbria, LA14 3HN",600
Cumbrian Co-Op Society,"Cumbrian Co-Operative Society Ltd, Holyoake Avenue, Barrow In Furness, Cumbria, LA13 9LJ",14750
Cumbrian Co-Op Society,"Cumbrian Cooperative Soc Ltd, Island Road, Barrow In Furness, Cumbria, LA14 2RL",19250
Cumbrian Co-Op Society,"Cumbrian Co-Op Society Ltd,, Plymouth Street, Barrow In Furness, Cumbria, LA14 3AN",25500
Cumbria Part. Nhs Trust,"Cumbria Part Nhs Trust, College House, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",34750
Noms (North),"Cumbria Probation Serv Car Spaces 6-7, Hindpool Road, Barrow In Furness, Cumbria, LA14 2LZ",600
Barrow Printing Company Ltd,"Cumbria Probation Service Car Spaces, 16-20, Hindpool Road, Barrow In Furness, Cumbria, LA14 2LZ",1500
Lara Gibbons Ltd,"Cunninghams, 13, Bath Street, Barrow In Furness, Cumbria, LA14 1NE",6250
Currys Ltd,"Currys, Hollywood Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NA",219000
Ireleth Services Ltd,"Dalemount, Ireleth Road, Askam In Furness, Cumbria, LA16 7DL",7300
Cumbria Partnership Nhs Foundation Trust,"Dalton Clinic, Dowdales, Dalton In Furness, Cumbria, LA15 8AJ",18250
Dalton Parish Council,"Dalton Market, Tudor Square, Dalton In Furness, Cumbria, LA15 8RJ",1500
Cumbria County Council,"Dane Ghyll Cty Primary School, Skelwith Drive, Barrow In Furness, Cumbria, LA14 4PG",23500
Deemon Dance Studios,"Deemon Dance Studio, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",16750
"Deltawaite Ltd,","Deltawaite, The Old Dairy, Roose Road, Barrow In Furness, Cumbria, LA13  OEP",19000
Derian Engineering Ltd,"Derian The Old Brewery, Hindpool Road, Barrow In Furness, Cumbria, LA14 2ND",0
Michael Bird Ltd,"Dominos, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",15500
Barrow Offshore Wind Limited,"Dong Barrow Off Shore Wind , Ramsey Way, Barrow In Furness, Cumbria, LA14 2GR",50000
Dong Wind (Uk) Ltd,"Dong Walney Off Shore Wind, Ramsey Way, Barrow In Furness, Cumbria, LA14 2GR",117000
Dowdales Comprehensive School,"Dowdales Comprehensive School, Dowdales, Dalton In Furness, Cumbria, LA15 8AJ",300000
"D Stoker Group Ltd,","Dsg Vauxhall, 1, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",81500
Duddon Sports & Social Club,"Duddon Sports & Social Club, James Street, Askam In Furness, Cumbria, LA16 7AH",9400
Duddon Tyres Ltd,"Duddon Tyres, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",19000
Barrow Pub Co Ltd,"Duke Of Edinburgh Hotel, Abbey Road, Barrow In Furness, Cumbria, LA14 5QR",27300
Dunelm Soft Furnishings Plc,"Dunelm Soft Furnishings Plc, Hollywood Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NA",342500
Dave Whelan Sports Ltd,"Dw Sports Fitness, Cornmill Park, Hindpool Road, Barrow In Furness, LA14 2GN",382500
Elegant Products Ltd,"Elegant Products Ltd, St Vincent Street, Barrow In Furness, Cumbria, ",12000
Barrow Borough Council,"Emlyn Hughes House, Gnd Flr, Abbey Road, Barrow In Furness, Cumbria, LA14 5QY",22750
Barrhead Travel Services Limited,"Emlyn Hughes House, Office Gnd Flr, Abbey Road, Barrow In Furness, Cumbria, LA14 5QY",3050
Empat Removals Ltd,"Empat Yard, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",18000
Enterprise Rent A Car,"Enterprise Rent A Car At County Coachbuilders Lmtd, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",2800
Envirocasting Ltd,"Envirocasting Ltd, St Georges Square, Barrow In Furness, Cumbria, LA14 2JQ",8500
Cumbria Partnership Nhs Foundation Trust,"Fairfield Clinic, Fairfield Lane, Barrow In Furness, Cumbria, LA13 9AJ",27250
Cumbria County Council,"Family Centre, Millstone Avenue, Barrow In Furness, Cumbria, LA14 4BP",9700
Fbm Building Supplies Ltd (In Liquidation),"F B M, Cemetery Hill, Dalton In Furness, Cumbria, LA15 8LN",38500
Felltop (North West) Ltd,"Felltop (Nw) Ltd (Tb Group Yard), Walney Road, Barrow In Furness, Cumbria, LA14 5UT",8900
Mitchells & Butler Ltd,"Ferry Hotel, Promenade, Barrow In Furness, Cumbria, LA14 3PE",48000
Ashworth St Garage Ltd,"F G Murray (Jnr) & P Grainger, Ashworth St Garage, Ashworth Street, Dalton In Furness, Cumbria, LA15 8SH",4200
Cumbria County Council,"Fire Station, Mill Lane, Barrow In Furness, Cumbria, LA14 3XX",22000
Barrow Constituency Labour Party,"First Floor, 22, Hartington Street, Barrow In Furness, Cumbria, LA14 5SL",2200
James Hay Pension Trustees Limited,"First Floor, 75/77, Buccleuch Street, Barrow In Furness, Cumbria, LA14 1QQ",4600
J Fisher And Sons Ltd,"Fisher House,, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",131000
Flexappeal Fitness Ltd,"Flexappeal Fitness Ltd, Hartington Street, Barrow In Furness, Cumbria, LA14 5SS",6700
J D Wetherspoon Plc,"Former Cumbrian Cooperative Soc Ltd (Part), Abbey Road, Barrow In Furness, Cumbria, LA14 5UB",41750
Horrocks (North West) Ltd,"Former Furness Heating Components, The Old Brewery, Albert Street, Barrow In Furness, Cumbria, LA14 2JF",3650
"Horrocks And Cross,","Former H S P Print & Design, St Georges Square, Barrow In Furness, Cumbria, LA14 2JQ",5200
Barrow Borough Council,"Forum 28, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",85000
The Restaurant Group Uk Ltd T/A Frankie & Benny'S,"Frankie & Bennys, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",50000
Cumbria County Council,"Furness Academy (North Site), Thorncliffe Road, Barrow In Furness, Cumbria, LA14 5QP",155000
Cumbria County Council,"Furness Academy (South Site), West Avenue, Barrow In Furness, Cumbria, LA13 9AY",192000
"Furness Brick & Tile Co Ltd,","Furness Brick & Tile Co Ltd, Askam Brickworks, Greenscoe, Askam In Furness, Cumbria, LA16 7HE",2950
"Furness Brick & Tile Co Ltd,","Furness Brick & Tile Co. Ltd, Askam Brickworks, Greenscoe, Askam In Furness, Cumbria, LA16 7HE",88000
Furness College,"Furness College Car Park, Ashburner Way, Barrow-In-Furness, Cumbria, LA14 5UG",6900
Furness Feeds Ltd,"Furness Feeds, Schneider Road, Barrow In Furness, Cumbria, LA14 5ER",7300
Courtesy Shoes Limited,"Furness Footwear Ltd, Billings Road, Dalton In Furness, Cumbria, LA13 0SG",19500
Morecambe Bay Hosps Nhs Trust,"Furness General Hospital,, Dalton Lane, Barrow In Furness, Cumbria, LA14 4LE",1370000
Denbrook Ltd,"Furness House The Mall, Duke Street, Barrow In Furness, Cumbria, LA14 1HL",81500
"Furness Newspapers Ltd,","Furness Print Centre, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UG",43750
Barrow Borough Council,"Gap Scaffolding Ltd, Salthouse Road, Barrow In Furness, Cumbria, LA14 2UP",10250
British Gas,"Gas Terminal Rampside To Condensate Tank Farm, Ramsden Dock, Barrow In Furness, Cumbria, LA14 2TB",88000
Cumbria County Council,"George Romney School, Cobden Street, Dalton In Furness, Cumbria, LA15 8SE",29750
Barrow Borough Council,"Gf Store 12, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",390
Barrow Borough Council,"Gf Store 2, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",255
Barrow Borough Council,"Gf Store 4, Market Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",245
Northern Health Care Ltd,"Glen Garth Hotel, 359, Abbey Road, Barrow In Furness, Cumbria, LA13 9JY",0
"Brown & Murray Solicitors,","Gnd Flr 127-131, Duke Street, Barrow In Furness, Cumbria, LA14 1XA",7300
Neighbourhood Mngt Team,"Gnd Flr & 1st Flr, 242-244, Dalton Road, Barrow In Furness, Cumbria, LA14 1PN",13750
Ladbrokes Betting & Gaming Ltd,"Gnd Flr, 33-35, Cavendish Street, Barrow In Furness, Cumbria, LA14 1SF",10000
Alexander Vet Centre Ltd,"Gnd Flr 47-49, Hartington Street, Barrow In Furness, Cumbria, LA14 5SL",6500
Neil Price Construction Services Ltd,"Goldmire Quarry ., Thwaite Flat, Barrow In Furness, Cumbria, LA14 4QG",45500
Cumbria County Council,"Greengate County Infants School, Greengate Street, Barrow In Furness, Cumbria, LA13 9BY",17250
Cumbria County Council,"Greengate County Junior School, Greengate Street, Barrow In Furness, Cumbria, LA14 1BG",36750
"Greengate Workingmen'S,","Greengate W M Club Car Park, Paradise Street, Barrow In Furness, Cumbria, LA14 2HS",2500
Greenscoe Gems Ltd,"Greenscoe Gems, St Anthonys Church, Crossley Street, Askam In Furness, Cumbria, LA16 7AS",3600
Griffin Community Centre,"Griffin Community Centre, Cotswold Crescent, Barrow In Furness, Cumbria, LA14 5BL",5400
Pearson Driving Assess Ltd,"Ground Floor, 111, Duke Street, Barrow In Furness, Cumbria, LA14 1XA",5400
Staunton Property Holdings,"Guardian Printing Works, School Street, Barrow In Furness, Cumbria, LA14 2DJ",2325
G W Doling & Son,"G W Doling & Son, Emlyn Street, Barrow In Furness, Cumbria, LA14 1QS",9000
Gyrodata Limited,"Gyrodata Drilling Automation Ltd, Park Road, Barrow In Furness, Cumbria, LA14 4TL",47000
Halfords Ltd,"Halfords Superstore,, Cornerhouse Park, Hindpool Road, Barrow In Furness, LA14 2NE",138000
Development Division,"Hall St Car Park, Allison Street, Barrow In Furness, Cumbria, LA14 1DR",49250
Happy Tots Day Nursery Limited,"Happy Tots Day Nursery, Arndene Park, Abbey Road, Barrow In Furness, Cumbria, LA13 9JY",16750
Pka Company Ltd,"Harbour Hotel, Strand, Barrow In Furness, Cumbria, LA14 2HG",10150
Steinhoff Uk Group Props Ltd,"Harveys, Hindpool Road, Barrow In Furness, Cumbria, LA14 2PD",89500
Hawcoat Community Centre Users Group,"Hawcoat Community Centre, Skelwith Drive, Barrow In Furness, Cumbria, LA14 4SA",4150
Hawcoat/Ormsgill Mem Hall,"Hawcoat & Ormsgill Memorial Hall, 17, Dalton Lane, Barrow In Furness, Cumbria, LA14 4HT",610
Healeys Bar Ltd,"Healeys, Hindpool Road, Barrow In Furness, Cumbria, LA14 2ND",4750
Hindpool Community Base,"Hindpool Community Base, Bath Street, Barrow In Furness, Cumbria, LA14 1NY",5000
Cumbria County Council,"Hindpool Nursery School, Bath Street, Barrow In Furness, Cumbria, LA14 5TS",12250
Cumbria Constabulary,"Hindpool Police Office, Adelaide Street, Barrow In Furness, Cumbria, LA14 5TX",690
Hmrc,"Hmrc At Town Hall, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",1800
Hollingarth Ltd,"Hollingarth, Prospect Road, Barrow In Furness, Cumbria, LA13 9HZ",15750
T J Morris Ltd,"Home Bargains, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",130000
Homebase Ltd,"Homebase Ltd, Corner House Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",427500
Hornby'S Ltd,"Hornbys, Broughton Road, Dalton In Furness, Cumbria, LA15 8RN",7200
Barrow Borough Council,"Horrocks & Cross (Land), Daveys Yard, Salthouse Road, Barrow In Furness, Cumbria, LA14 2DZ",22000
Imperial Hotel (Barrow) Ltd,"Hotel Imperial,, Cornwallis Street, Barrow In Furness, Cumbria, LA14 2LG",80000
Hrs Lindal Ltd,"Hrs Lindal Ltd, Wcf Yard, Pennington Lane, Lindal In Furness, Cumbria, LA12 OLA",1575
Hutchison 3g Uk Tld,"Hutchison (La0058) Barrow Amte, Abbey Road, Barrow In Furness, Cumbria, LA14 5QZ",9000
"Iceland Frozen Foods Plc,","Iceland Frozen Foods Plc, Corner House Park, Hindpool Road, Barrow In Furness, Cumbria, LA14 2NE",84500
Identity Co Ltd,"Identity Co Ltd, Abbey Road, Barrow In Furness, Cumbria, LA14  5UB",4550
Imo Car Wash,"Imo Car Wash, Strand, Barrow In Furness, Cumbria, LA14 2UB",17500
Impact Housing Assoc. Ltd,"Impact Housing, College House, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",20250
Int. Nuclear Services Ltd.,"Ins Marine Terminal, Ramsden Dock, Cavendish Dock Road, Barrow-In-Furness, Cumbria, LA14 2XA",117000
Jacksons Timber Ltd,"Jacksons Timber Ltd, County Park Road, Barrow In Furness, Cumbria, LA14 4BQ",70000
"James Milner (Barrow) Ltd,","James Milner (Barrow) Ltd, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",28750
Jcdecaux Uk Limited,"J C Deceaux Site 0015 Adj Agrilek, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",7700
Duke Street Properties Northern Ltd,"Jeffersons, 60-64, Duke Street, Barrow In Furness, Cumbria, LA14 1RX",18000
Jewson Ltd.,"Jewsons Ltd, Central Sawmills, Hibbert Road, Barrow In Furness, Cumbria, LA14 5AF",62500
Jjc Properties Ltd,"J J C Ltd., Park Road, Barrow In Furness, Cumbria, LA14 4EQ",0
J A Payne Ltd,"J Leck & Son (Barrow) Ltd, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PG",14000
J N Murray Ltd,"J N Murray Ltd, Central Drive, Barrow In Furness, Cumbria, LA14 3HY",17000
"J N Murray Ltd,","J N Murray, The Pharmacy, Warwick Street, Barrow In Furness, Cumbria, LA14 5AY",10750
Joss Engineering Ltd,"Joss Engineering Ltd,, Sowerby Woods Industrial Estate, Scarth Road, Barrow In Furness, Cumbria, LA14 4QR",25000
J S Postlethwaite Ltd,"J Postlethwaite Ltd, Warwick Street, Barrow In Furness, Cumbria, LA14 5HT",4250
Jv West Of Duddon Sands Ltd,"Jv West Of Duddon Sands Windfarm Ltd, Cavendish Dock Road, Barrow In Furness, Cumbria, LA14 2XA",72000
Imperial Hotel (Barrow) Ltd,"Kavannas, 18-24, Cornwallis Street, Barrow In Furness, Cumbria, LA14 2LG",18250
Speedier Scaffolding Ltd,"Kay Scaffolding Ltd, Sowerby Woods Business Park, Scarth Road, Barrow-In-Furness, Cumbria, LA14 4RF",8300
B J R Foods Ltd,"Kfc, Hollywood Park, Hindpool Road, Barrow-In-Furness, Cumbria, LA14 1YE",58000
Amber Taverns Limited,"Kings Arms Hotel, Dalton Road, Barrow In Furness, Cumbria, LA14 1HY",12000
Night Realisations Plc (In Admin),"Klaussner Furniture, Hollywood Park, Hindpool Road, Barrow-In-Furness, Cumbria, LA14 2NA",121000
"Kwik Fit Holdings Ltd,","Kwik Fit Euro Ltd, Abbey Road, Barrow In Furness, Cumbria, LA13 9AE",27500
T W R Developments Limited,"Kwik Save, Holker Street, Barrow In Furness, Cumbria, LA14 5RA",115000
Liberata Plc,"Lake House, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UG",270000
Lakeland Fudge Ltd,"Lakeland Fudge, Schneider Road, Barrow In Furness, Cumbria, LA14 5ER",5300
Lakeland Leisure,"Lakeland Leisure, The Lock Up, Shore Street, Barrow In Furness, Cumbria, LA14 2UB",2250
Centrica Rps Ltd,"Lakeland Power, Roosecote Power Stat, Rampside Road, Barrow In Furness, Cumbria, LA13 OPP",1635000
Shell Uk Ltd,"Lakeland Shell, Abbey Road, Barrow In Furness, Cumbria, LA14 4HD",54500
Lakes Gliding Club,"Lakes Gliding Club, Walney Aerodrome, North Scale, Barrow In Furness, Cumbria, LA14 3TJ",4300
Barrow Borough Council,"Land Adj Travis Perkins Trading Co Ltd, Duke Street, Barrow In Furness, Cumbria, LA14 1XU",690
Barrow Borough Council,"Land At Piel Street, Roa Island, Barrow In Furness, Cumbria, LA13 0QJ",1150
British Gas,"Landfall To British Gas North Terminal, Rampside, Barrow In Furness, Cumbria, LA13 0QZ",358000
British Gas,"Landfall To British Gas South Terminal, Rampside, Barrow In Furness, Cumbria, LA13 0QZ",275000
Burlington Resources (Irish Sea) Limited,"Landfall To New Rivers Terminal, Rampside Road, Barrow In Furness, Cumbria, LA13 OQZ",290000
Yool Ltd,"Landscape House, Bath Street, Barrow In Furness, Cumbria, LA14 5TR",3100
Cumbria County Council,"Library, Lord Street, Askam In Furness, Cumbria, LA16 7AQ",1900
Ogden Waller Property Ventures Llp,"Lidl Uk Ltd, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",106000
Development Division,"Lime Street Car Park, Market Street, Dalton In Furness, Cumbria, LA15 8AR",1725
Cumbria County Council,"Lindal & Marton Cty Primary Sch, School Hill, Lindal In Furness, Cumbria, LA12 ONB",9600
Lloyds Motor Services Barrow Ltd,"Lloyds Motor Services, Durham Street, Barrow In Furness, Cumbria, LA13 9SW",4850
Abbey Road Leisure Limited,"Lords Tavern, Abbey Road, Barrow In Furness, Cumbria, LA14 1LQ",13000
Kimberley-Clark Ltd,"Lorry Park, Bank Lane, Barrow In Furness, Cumbria, LA14 4DW",21500
Home And Finance Ltd,"Love It Studios, Part Gnd Flr 233-235, Dalton Road, Barrow In Furness, Cumbria, LA14 1PQ",0
Lumier Ltd,"Lumier Ltd, County Park Trading Estate, Park Road, Barrow In Furness, Cumbria, LA14 4BQ",7600
Jabl Ltd T/A Be-Lushed Hair & Beauty,"Lush Hair And Beauty, Duke Street, Askam In Furness, Cumbria, LA16 7AD",2950
Hmcs Estates,"Magistrates Court, Abbey Road, Barrow In Furness, Cumbria, LA14 5QX",265000
Imperial Hotel (Barrow) Ltd,"Majestic Hotel, Duke Street, Barrow In Furness, Cumbria, LA14 1HP",37500
