OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,23/09/2015,52509,475.6,0,Economic Development Project Officer -,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MAJESTIC PUBLICATIONS LTD,4353962,30/09/2015,52511,245,0,Advert in St Mary's Hospice Fundraising,171113,Education Library Books
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,YOUDELLS,,30/09/2015,52512,45,0,Frame for Chairman's Portrait 2015,171110,Education Arts & Crafts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,FURNESS NEWSPAPERS LTD,1155841,28/09/2015,52515,103.6,0,PUBLIC NOTICES FOR PLANNING 1 APRIL 2015,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PROBRAND LTD,2653446,30/09/2015,52517,704.91,0,SL852/SM-T555NZKABTU Samsung - Galaxy,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Made You Look!,,23/09/2015,52518,1390,0,2 x days Window Dressing Workshops,291000,Arts & Leisure Services Events
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HFX LIMITED,8137794,23/09/2015,52519,988.5,0,Motorola ISO-30 16 Proximity swipe code,261200,HR Professional & Advisory Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CIVICA UK LTD,1628868,23/09/2015,52520,356.7,0,Travel and overnight expenses for AFD,271600,ICT Software Customised & Bespoke
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,The Rainbow Tavern,,23/09/2015,52521,550,0,Participation in the Kendal Courtesy,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,23/09/2015,52522,500,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,23/09/2015,52523,600,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,23/09/2015,52524,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,23/09/2015,52525,625,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,7803122,23/09/2015,52526,500,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,RIVERBANK HOSPITALITY CATERING,,30/09/2015,52527,61.75,0,Buffet on 15 September for 13 people,111000,Catering Banquet & Catering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,23/09/2015,52528,346.71,0,Revs and Bens May 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,28/09/2015,52529,1294.63,0,Screen,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,James Andrews Recruitment Solutions,6834852,30/09/2015,52530,962.5,0,Payment for - Housing,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ST THOMAS P.C.C.,,23/09/2015,52531,100,0,This funding will help the provision of,121000,Cemetery & Crematorium Burial & Crem
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ULVERSTON AMATEUR OPERATIC SOCIETY,,23/09/2015,52532,55,0,Stewards for A Night at the Movies on 18,291300,Arts & Leisure Services Performing Arts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ULVERSTON AMATEUR OPERATIC SOCIETY,,23/09/2015,52533,100,0,Full page advert in 42nd Street,291300,Arts & Leisure Services Performing Arts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SOUTH CUMBRIA MUSICAL FESTIVAL,,23/09/2015,52534,500,0,Arts & Events funding 2015-2017 (Year 1),291000,Arts & Leisure Services Events
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Matchtech,2526418,23/09/2015,52535,861.6,0, twelve weeks' work (29hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Matchtech,2526418,23/09/2015,52536,890.32,0, twelve weeks' work (29hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Matchtech,2526418,23/09/2015,52537,861.6,0, twelve weeks' work (29hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HYGIENE CLEANING SUPPLIES LTD,4753934,30/09/2015,52539,228.68,0,4 boxes X100 Butruke (Powder free) Blue,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,UNIVERSITY OF CUMBRIA,,23/09/2015,52540,225,0,Hire of Beehive Room for Window Dressing,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,BISHOP SPORTS & LEISURE LTD,842463,30/09/2015,52541,36.6,0,C14GF149  1/2  size pencils,291400,Arts & Leisure Services Sport & Fitness
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Transport,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,THE SIGN MAN,5748839,30/09/2015,52542,1700,0,No dogs sign 118 A5 @7.90 each. Poop,102400,Building Signage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,GATES TRAVEL SERVICE,,23/09/2015,52543,67,0,Train tickets from Kendal to Whitehaven,261600,HR Travel & Subsistence
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SKV Communications,3495502,23/09/2015,52544,500,0,Compere for South Lakes Expo Event,191800,Facilities Public Relations & Image
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Gatenby Sanderson Ltd - Interim Leadersh,,23/09/2015,52545,4608,0,6th Interim Asset Manager ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SEDGWICK PARISH COUNCIL,,28/09/2015,52546,250,0,To carry out work to lane to improve,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Groundwork North East and Cumbria,,30/09/2015,52547,15750,0,Locally Important Funding 2015 -,391311,Construction Open Spaces Repair & Mtce
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CONISTON CORPORATE EMBROIDERY UK LTD,2421673,28/09/2015,52548,26.4,0,Black polo shirt KK403 - size small with,149999,Clothing Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Palatine Beds/1907,,30/09/2015,52554,474,0,6 x 3'0 Lindisfarne mattresses,211100,Furniture & Soft Furn Domestic Furniture
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Insight Direct (Uk) Ltd,2579852,30/09/2015,52555,18.97,0,Insight Part Number:0000663395,271200,ICT Hardware
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,XEROX (UK) LIMITED,330754,28/09/2015,52556,33.58,0,Labour costs for attending machine at,271400,ICT Office & Reprographics Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,EE UK LTD (NCR),,01/09/2015,52565,41.67,0,Data for 19 Sim cards for pay and,351000,Street & Traffic Parking Car Parks
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,EE UK LTD (NCR),,01/09/2015,52565,117,0,Data for 19 Sim cards for pay and,351000,Street & Traffic Parking Car Parks
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Harmony EPOS Solutions Ltd,9266671,28/09/2015,52566,37.5,0,5 x box Ingenico ICT 250 Thermal paper,111100,Catering Equipment & Utensils
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,The Rural Services Partnership Ltd,6960646,28/09/2015,52568,199,0,Attendance at Sep RSN Conference,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,UNIVERSITY OF SALFORD,RC000666,30/09/2015,52569,1433.25,0,Calibration of Sound Level Meters,181900,Environment Testing & Inspection
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,MERITEC LTD,3224622,28/09/2015,52570,558,0,2015 -2016 RAB Processing Contract and,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,STRAMONGATE PRESS LTD (PRINTING A/C),,28/09/2015,52572,386,0,Print of SLDC Retail Brochure (quantity,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RS COMPONENTS LTD,1002091,28/09/2015,52573,108.37,0,"Plain stainless steel mudguard washer,",101100,Building Electrical
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,EMPLOYMENT PAGES LTD,7363099,28/09/2015,52574,397.8,0,Advert for Hostel staff,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,WINDERMERE TOWN COUNCIL,,28/09/2015,52575,5000,0,Shop Front Grant Scheme for Windermere &,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,SLJ Media,5329473,28/09/2015,52576,240,0,Design & Artwork for A5 flyer to promote,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Ethel Austin Properties (Kendal) Ltd,2605138,28/09/2015,52577,1325.69,0,"Housing of CCTV system at WSC, Kendal",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Planning and Development,,CRUDEN PROPERTY SERVICES LTD,3851237,28/09/2015,52583,263.69,0,"Installation of Panels at the Lido,",391111,Construction Buildings Repair & Mtce
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,7 Harrington Street Chambers,,28/09/2015,52585,500,0,Fees in respect of the case,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Mint Homes,8345036,28/09/2015,52586,210,0,Reimbursement for decoration of Flat 3,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,7009105,28/09/2015,52587,480,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52588,400,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52589,480,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52590,475,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52591,500,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52592,625,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52593,500,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52594,500,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52595,410,0,Monthly rent ,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52596,625,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52597,500,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PRESTON RICHARD PARISH COUNCIL,,28/09/2015,52598,250,0,Member's Budget funding for Speed,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Customer Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIGHT 2 WORK,,28/09/2015,52600,2727,0,bulky waste payments,321010,Social Care Adult Advice & Counselling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,28/09/2015,52601,415,0,Monthly rent ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Customer Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,RIGHT 2 WORK,,28/09/2015,52602,3533,0,bulky waste payments,321010,Social Care Adult Advice & Counselling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environmental Protection,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Helen Golding Miller,,30/09/2015,52606,175,0,Repair and conserve Kendal cemetery,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Haverthwaite Surgery,,28/09/2015,52607,20,0,Medical advice ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Julian Rourke,,28/09/2015,52608,1200,0,Painting and decorating at Bleaswood,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,SLDC as Agent,,JOANNA SMAILES,,28/09/2015,52609,224.3,0,Gold standard fee & expenses,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE CROWN ESTATE,,28/09/2015,52611,119.2,0,Rent for Birkrigg Common 29 September,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE NATIONAL TRUST,,28/09/2015,52612,2650,0,Rent Millerground Sailing Base 1 October,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,THE CROWN ESTATE,,28/09/2015,52613,2,0,Rent for land fronting Aldingham 10,202100,Financial Services Subscriptions
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Legal Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,KINGS CHAMBERS,7091130,28/09/2015,52615,500,0,Counsels fees for Car Park Managment,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,SLDC as Agent,,EDEN DISTRICT COUNCIL,,28/09/2015,52617,804,0,Contribution towards to delivery of NPS,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Democratic Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA COUNTY COUNCIL,,30/09/2015,52618,400,0,Contribution to Cumbria Sports Awards,908000,Public Bodies Council support services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,30/09/2015,52620,45,0,Puncture repair,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,30/09/2015,52621,25,0,Puncture repair,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,Matchtech,2526418,30/09/2015,52630,875.96,0, twelve weeks' work (29hrs,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,DOLPHIN MOBILITY YORKS & CUMBRIA,,28/09/2015,52631,1561.16,0,"Jenkin Rise, Kendal,",321311,Social Care Supplies Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,CAPITA BUSINESS SERVICES LTD (NCR),,01/09/2015,52635,1900.43,0,Charges for Internet  transactions for,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ALLPAY.NET LTD (NCR),6871069,01/09/2015,52636,22.12,0,Inv. 405691 SLSD31.08.15,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ALLPAY.NET LTD (NCR),6871069,01/09/2015,52637,542.97,0,Inv. 405691 SLSD31.08.15,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ALLPAY.NET LTD (NCR),6871069,01/09/2015,52638,1109.65,0,Inv. 405691 SLSD31.08.15,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ALLPAY.NET LTD (NCR),6871069,01/09/2015,52639,34.53,0,Inv. 405691 SLSD31.08.15,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AUTOMOTIVE GLAZING SOLUTIONS,5922870,30/09/2015,52640,200,0,Screen,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AUTOMOTIVE GLAZING SOLUTIONS,5922870,30/09/2015,52641,60,0,Screen,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Financial Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ALLPAY.NET LTD (NCR),6871069,01/09/2015,52642,63.38,0,Inv. 405691 SLSD31.08.15,209999,Financial Services Not Elsewhere Classif
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,30/09/2015,52643,3170.03,0,Agency staff - September 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,AGE UK SOUTH LAKELAND,7540805,30/09/2015,52644,966,0,Dementia Awareness Training,321000,Social Care Adult
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ETS UK LIMITED,2588203,30/09/2015,52645,303,0,Filters,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,K S INTERNATIONAL LTD,2703321,30/09/2015,52646,160,0,Headlights,381500,Vehicle Mgt Parts
