"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Transport","Department for Transport","Group Communications","76","PB6","45910","57506","Senior Communications Manager","1.00","Communications"
"Department for Transport","Department for Transport","Group Communications","67","PB7","56422","70859","Senior Communications Manager","1.00","Communications"
"Department for Transport","Department for Transport","Group Communications","74","PB7","56422","70859","Senior Communications Manager","1.00","Communications"
"Department for Transport","Department for Transport","Group Finance","66","PB2","20855","24267","Finance Support Officer","1.00","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB2","20855","24267","Finance Support Officer","5.00","Finance"
"Department for Transport","Department for Transport","Group Finance","66","PB3","24876","29179","Finance Support Officer","1.65","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB3","24876","29179","Finance Support Officer","6.81","Finance"
"Department for Transport","Department for Transport","Group Finance","68","PB3","24876","29179","Finance Support Officer","1.00","Finance"
"Department for Transport","Department for Transport","Group Finance","65","PB4","29672","36156","Finance Officer","2.00","Finance"
"Department for Transport","Department for Transport","Group Finance","66","PB4","29672","36156","Finance Officer","3.00","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB4","29672","36156","Finance Officer","12.00","Finance"
"Department for Transport","Department for Transport","Group Finance","320","PB4","29672","36156","Finance Officer","3.00","Finance"
"Department for Transport","Department for Transport","Group Finance","65","PB5","36687","44414","Finance Officer","2.00","Finance"
"Department for Transport","Department for Transport","Group Finance","66","PB5","36687","44414","Finance Officer","7.00","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB5","36687","44414","Finance Officer","16.00","Finance"
"Department for Transport","Department for Transport","Group Finance","68","PB5","36687","44414","Finance Officer","8.00","Finance"
"Department for Transport","Department for Transport","Group Finance","65","PB6","45910","57506","Senior Finance  Manager","6.00","Finance"
"Department for Transport","Department for Transport","Group Finance","66","PB6","45910","57506","Senior Finance  Manager","5.00","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB6","45910","57506","Senior Finance  Manager","5.00","Finance"
"Department for Transport","Department for Transport","Group Finance","320","PB6","45910","57506","Senior Finance  Manager","10.00","Finance"
"Department for Transport","Department for Transport","Group Finance","65","PB7","56422","70859","Senior Finance  Manager","1.00","Finance"
"Department for Transport","Department for Transport","Group Finance","66","PB7","56422","70859","Senior Finance  Manager","3.00","Finance"
"Department for Transport","Department for Transport","Group Finance","67","PB7","56422","70859","Senior Finance  Manager","1.00","Finance"
"Department for Transport","Department for Transport","Group Finance","68","PB7","56422","70859","Senior Finance  Manager","4.00","Finance"
"Department for Transport","Department for Transport","Group Finance","71","PB7","56422","70859","Senior Finance  Manager","1.00","Finance"
"Department for Transport","Department for Transport","Group Governance","71","PB3","24876","29179","Policy Support Officer","3.00","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB4","29672","36156","Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB4FS","27000","36435","Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB5","36687","44414","Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB6","45910","57506","Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB6","45910","57506","Senior Policy Adviser","0.60","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB7","56422","70859","Senior Policy Adviser","1.60","Policy"
"Department for Transport","Department for Transport","Group Governance","71","PB7","56422","70859","Senior Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Group Human Resources","317","PB2","20855","24267","HR Support Officer","2.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB2","20855","24267","HR Support Officer","0.68","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB3","24876","29179","HR Support Officer","4.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB3","24876","29179","HR Support Officer","5.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB3","24876","29179","HR Support Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB4","29672","36156","HR Support Officer","6.71","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB4","29672","36156","HR Support Officer","3.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB4","29672","36156","HR Support Officer","5.83","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB4FS","27000","36435","HR Support Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB4FS","27000","36435","HR Support Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB4FS","27000","36435","HR Support Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB5","36687","44414","HR Officer","3.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB5","36687","44414","HR Officer","5.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB5","36687","44414","HR Officer","7.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB6","45910","57506","HR Officer","14.59","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB6","45910","57506","HR Officer","2.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB6","45910","57506","HR Officer","3.36","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","317","PB7","56422","70859","HR Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","33","PB7","56422","70859","HR Officer","1.00","Human Resources"
"Department for Transport","Department for Transport","Group Human Resources","78","PB7","56422","70859","HR Officer","2.00","Human Resources"
"Department for Transport","Department for Transport","Group Internal Audit","319","PB2","20855","24267","Internal Audit Support Officer","0.75","Internal Audit"
"Department for Transport","Department for Transport","Group Internal Audit","319","PB4","29672","36156","Internal Audit Support Officer","3.00","Internal Audit"
"Department for Transport","Department for Transport","Group Internal Audit","319","PB5","36687","44414","Internal Auditor","7.00","Internal Audit"
"Department for Transport","Department for Transport","Group Internal Audit","319","PB6","45910","57506","Internal Auditor","2.00","Internal Audit"
"Department for Transport","Department for Transport","Group Procurement and Pro","72","PB2","20855","24267","Procurement Support Officer","2.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","73","PB2","20855","24267","Procurement Support Officer","1.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","323","PB3","24876","29179","Procurement Support Officer","3.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","72","PB3","24876","29179","Procurement Support Officer","1.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","73","PB3","24876","29179","Procurement Support Officer","2.81","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","323","PB4","29672","36156","Procurement Support Officer","5.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","72","PB4","29672","36156","Procurement Support Officer","1.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","73","PB4","29672","36156","Procurement Support Officer","1.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","323","PB5","36687","44414","Procurement Officer","1.50","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","72","PB5","36687","44414","Procurement Officer","2.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","73","PB5","36687","44414","Procurement Officer","4.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","323","PB6","45910","57506","Procurement Officer","5.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","72","PB6","45910","57506","Procurement Officer","2.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","73","PB6","45910","57506","Procurement Officer","2.00","Procurement"
"Department for Transport","Department for Transport","Group Procurement and Pro","323","PB7","56422","70859","Procurement Officer","1.69","Procurement"
"Department for Transport","Department for Transport","High Speed 2 DG & Group Support","220","PB2","20855","24267","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","High Speed 2 DG & Group Support","220","PB4","29672","36156","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","102","PB2","20855","24267","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","220","PB3","24876","29179","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","102","PB4","29672","36156","Operations Support Officer","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","210","PB4","29672","36156","Operations Support Officer","3.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","220","PB4","29672","36156","Operations Support Officer","1.80","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","220","PB4FS","27000","36435","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","210","PB5","36687","44414","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","220","PB5","36687","44414","Operational Manager","3.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","102","PB6","45910","57506","Operational Manager","5.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","210","PB6","45910","57506","Operational Manager","4.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","220","PB6","45910","57506","Operational Manager","8.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Policy Legislation &","222","PB7","56422","70859","Operational Manager","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","222","PB2","20855","24267","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","222","PB4","29672","36156","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","222","PB5","36687","44414","Operational Manager","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","222","PB6","45910","57506","Operational Manager","2.60","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","222","PB7","56422","70859","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Programme Office","231","PB7","56422","70859","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Project Sponsorship -","231","PB3","24876","29179","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Project Sponsorship -","231","PB5","36687","44414","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Project Sponsorship -","231","PB6","45910","57506","Operational Manager","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Project Sponsorship -","221","PB7","56422","70859","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Project Sponsorship -","231","PB7","56422","70859","Operational Manager","2.86","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB2","20855","24267","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB3","24876","29179","Operations Support Officer","1.80","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","303","PB3","24876","29179","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB4","29672","36156","Operations Support Officer","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","303","PB4","29672","36156","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB4FS","27000","36435","Operations Support Officer","2.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB5","36687","44414","Operational Manager","1.60","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB6","45910","57506","Senior Operational Manager","5.20","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","303","PB6","45910","57506","Senior Operational Manager","3.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB7","56422","70859","Senior Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","303","PB7","56422","70859","Senior Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","HS2 Strategy and Engageme","221","PB7","56422","70859","Senior Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","ISE DG and Group Support","59","PB3","24876","29179","Executive Assistant","1.44","Policy"
"Department for Transport","Department for Transport","ISE DG and Group Support","59","PB3","24876","29179","Policy Support Officer","0.79","Policy"
"Department for Transport","Department for Transport","ISE DG and Group Support","59","PB4","29672","36156","Policy Support Officer","1.00","Policy"
"Department for Transport","Department for Transport","Local","100","PB2","20855","24267","Policy Support Officer","1.43","Policy"
"Department for Transport","Department for Transport","Local","55","PB2","20855","24267","Policy Support Officer","0.81","Policy"
"Department for Transport","Department for Transport","Local","94","PB2","20855","24267","Operations Support Officer","4.89","Policy"
"Department for Transport","Department for Transport","Local","94","PB2","20855","24267","Policy Support Officer","2.00","Policy"
"Department for Transport","Department for Transport","Local","98","PB2","20855","24267","Policy Support Officer","4.65","Policy"
"Department for Transport","Department for Transport","Local","100","PB3","24876","29179","Operations Support Officer","1.00","Operational Delivery"
"Department for Transport","Department for Transport","Local","100","PB3","24876","29179","Policy Adviser","1.00","Policy"
"Department for Transport","Department for Transport","Local","100","PB3","24876","29179","Statistical Support Officer","2.00","Statisticians"
"Department for Transport","Department for Transport","Local","55","PB3","24876","29179","Operations Support Officer","2.00","Operational Delivery"
"Department for Transport","Department for Transport","Local","55","PB3","24876","29179","Policy Adviser","2.00","Policy"
"Department for Transport","Department for Transport","Local","94","PB3","24876","29179","Statistical Support Officer","1.00","Statisticians"
"Department for Transport","Department for Transport","Local","96","PB3","24876","29179","Policy Adviser","2.00","Policy"
"Department for Transport","Department for Transport","Local","98","PB3","24876","29179","Operations Support Officer","2.62","Operational Delivery"
"Department for Transport","Department for Transport","Local","98","PB3","24876","29179","Policy Adviser","2.73","Policy"
"Department for Transport","Department for Transport","Local","100","PB4","29672","36156","Operational Manager","1.00","Operational Delivery"
"Department for Transport","Department for Transport","Local","100","PB4","29672","36156","Policy Adviser","5.50","Policy"
"Department for Transport","Department for Transport","Local","55","PB4","29672","36156","Policy Adviser","2.00","Policy"
"Department for Transport","Department for Transport","Local","55","PB4","29672","36156","Statistician","2.00","Statisticians"
"Department for Transport","Department for Transport","Local","94","PB4","29672","36156","Operational Manager","2.00","Operational Delivery"
