"OA11CD","LAD11NM","PM252013me"
"E00011351","Havering",14.842963092732
"E00011358","Havering",14.920556369195
"E00011267","Havering",14.440593498575
"E00011264","Havering",14.689366387649
"E00011265","Havering",14.473752080547
"E00011262","Havering",14.575442510707
"E00011263","Havering",14.695527028637
"E00011260","Havering",14.680944269354
"E00011268","Havering",14.481429301078
"E00011269","Havering",14.745019656945
"E00011587","Havering",14.926799682168
"E00011506","Havering",14.573122501373
"E00011507","Havering",14.64858442709
"E00011586","Havering",15.622828112353
"E00011504","Havering",14.591514030135
"E00011585","Havering",14.94219520254
"E00011583","Havering",15.017329624721
"E00011502","Havering",14.607692807634
"E00011500","Havering",14.637660739578
"E00011581","Havering",14.866907575157
"E00011580","Havering",15.074980651179
"E00011501","Havering",14.590641806059
"E00011508","Havering",14.679321446561
"E00011589","Havering",15.115427464415
"E00011509","Havering",14.617766772475
"E00011588","Havering",15.072904302363
"E00011456","Havering",14.799249059371
"E00011457","Havering",14.775499124785
"E00011454","Havering",14.674377813572
"E00011455","Havering",15.269767305856
"E00011452","Havering",14.480270846956
"E00011453","Havering",14.779780966043
"E00011450","Havering",14.749383384633
"E00011451","Havering",14.636460807694
"E00011458","Havering",14.726438192674
"E00011459","Havering",14.825767368078
"E00011767","Havering",15.335898412241
"E00011765","Havering",15.229807797125
"E00011762","Havering",15.969434809864
"E00011760","Havering",15.450846622517
"E00011768","Havering",15.337040280396
"E00011769","Havering",15.332751953439
"E00011687","Havering",14.794070189649
"E00011606","Havering",14.889688295287
"E00011686","Havering",14.999143473307
"E00011607","Havering",14.979898337395
"E00011685","Havering",14.739751554305
"E00011604","Havering",14.823341438569
"E00011684","Havering",14.703499624174
"E00011605","Havering",14.792283657825
"E00011602","Havering",14.813472685267
"E00011683","Havering",14.846741886589
"E00011603","Havering",14.823995684901
"E00011681","Havering",14.720404297113
"E00011680","Havering",14.778564772537
"E00011601","Havering",15.001963360556
"E00011689","Havering",14.726019443767
"E00011608","Havering",14.921729419106
"E00011837","Havering",15.479129838943
"E00011834","Havering",15.100201765696
"E00011832","Havering",15.078386609147
"E00011833","Havering",15.077804664771
"E00011831","Havering",14.8616541926
"E00011839","Havering",15.201544420435
"E00011326","Havering",14.628932359923
"E00011327","Havering",14.805005306506
"E00011324","Havering",15.110246631461
"E00011322","Havering",15.15158506619
"E00011323","Havering",15.154976860422
"E00011320","Havering",15.067382904199
"E00011321","Havering",15.154064655304
"E00011276","Havering",14.518204493065
"E00011277","Havering",14.523701846251
"E00011275","Havering",14.731345518776
"E00011272","Havering",14.441380490539
"E00011273","Havering",14.474753153952
"E00011271","Havering",14.492318334371
"E00011278","Havering",14.846144578674
"E00011279","Havering",14.492293977737
"E00011516","Havering",14.693821030505
"E00011597","Havering",15.166891336441
"E00011517","Havering",14.682469066821
"E00011596","Havering",14.849960084127
"E00011595","Havering",14.982434916154
"E00011594","Havering",14.788373974716
"E00011515","Havering",14.64229847181
"E00011593","Havering",14.896745224257
"E00011512","Havering",14.749421347433
"E00011592","Havering",14.884678401199
"E00011513","Havering",14.658823412818
"E00011590","Havering",15.026587257701
"E00011511","Havering",14.885916165713
"E00011518","Havering",14.73426420121
"E00011599","Havering",14.966974980903
"E00011519","Havering",14.678466632212
"E00011598","Havering",14.927324235901
"E00011426","Havering",14.79267676322
"E00011427","Havering",14.811669292735
"E00011424","Havering",14.700146497564
"E00166773","Havering",14.835782865199
"E00011422","Havering",14.746927432525
"E00011423","Havering",14.725907966614
"E00011420","Havering",14.797920507098
"E00011421","Havering",14.763753278835
"E00166777","Havering",15.475712202429
"E00166775","Havering",14.899690419027
"E00166778","Havering",15.295457401583
"E00166779","Havering",15.73750589249
"E00011776","Havering",14.976270173725
"E00011774","Havering",15.293319357447
"E00011772","Havering",15.516109821644
"E00011773","Havering",15.152950510771
"E00011770","Havering",15.121769386179
"E00011778","Havering",14.780436461699
"E00011779","Havering",14.757593519037
"E00011697","Havering",14.72586869306
"E00011616","Havering",14.79396780501
"E00011617","Havering",14.81396604783
"E00011696","Havering",14.779760065037
"E00011614","Havering",14.906459537419
"E00011695","Havering",14.855811339048
"E00011694","Havering",14.895558247524
"E00011615","Havering",14.818818587291
"E00011693","Havering",14.931791432699
"E00011612","Havering",14.801133410136
"E00011692","Havering",15.033595229304
"E00011613","Havering",14.831187271681
"E00011690","Havering",14.79839744011
"E00011611","Havering",15.332565645282
"E00011618","Havering",14.892351162072
"E00011699","Havering",14.788884303149
"E00011698","Havering",14.779054475867
"E00011619","Havering",14.852507747453
"E00011336","Havering",14.721654381272
"E00011334","Havering",14.775842892496
"E00011335","Havering",14.598231063949
"E00011332","Havering",15.110145669825
"E00011333","Havering",14.716366869609
"E00011331","Havering",14.917525560662
"E00011338","Havering",14.494067342993
"E00011246","Havering",14.604505017931
"E00011247","Havering",14.424277588173
"E00011244","Havering",15.256676421206
"E00011245","Havering",14.519066265651
"E00011242","Havering",15.112770797615
"E00011243","Havering",15.048642410616
"E00011240","Havering",15.098526490473
"E00011241","Havering",15.20663147124
"E00011249","Havering",14.502761147777
"E00011436","Havering",15.012473508716
"E00011437","Havering",14.814606991079
"E00011435","Havering",14.94566687891
"E00011432","Havering",14.801625429694
"E00011433","Havering",14.704498957662
"E00011430","Havering",14.725929298401
"E00011431","Havering",14.896157418528
"E00011747","Havering",15.045800805092
"E00011743","Havering",15.342475297021
"E00011740","Havering",15.027962139675
"E00011741","Havering",14.873713485054
"E00011749","Havering",15.153265088797
"E00011896","Havering",15.115902292619
"E00011817","Havering",14.785646869712
"E00011895","Havering",14.90978290053
"E00011814","Havering",14.77706069006
"E00011894","Havering",14.849317312241
"E00011815","Havering",14.819020715253
"E00011892","Havering",14.943300995945
"E00011813","Havering",14.792319998836
"E00011891","Havering",14.978402691228
"E00011810","Havering",14.856266569322
"E00011890","Havering",15.073403058733
"E00011811","Havering",14.781270091213
"E00011899","Havering",14.803705727973
"E00011818","Havering",14.82378165066
"E00011898","Havering",14.81646834363
"E00011819","Havering",14.816449512135
"E00011387","Havering",14.559952073178
"E00011306","Havering",15.267632724675
"E00011386","Havering",14.704279369778
"E00011307","Havering",14.950964653846
"E00011385","Havering",14.534782966765
"E00011304","Havering",15.083500695951
"E00011384","Havering",14.502286638532
"E00011305","Havering",15.015144445278
"E00011300","Havering",15.095264479319
"E00011381","Havering",14.691896173018
"E00011301","Havering",15.051523269491
"E00011380","Havering",14.700455407839
"E00011389","Havering",14.654852863239
"E00011308","Havering",14.996938494454
"E00011309","Havering",15.067921598334
"E00011388","Havering",14.824758761638
"E00010594","Harrow",15.432042018676
"E00010593","Harrow",15.059332284314
"E00010592","Harrow",15.229863030899
"E00010591","Harrow",15.237213597578
"E00010590","Harrow",15.256087871919
"E00010599","Harrow",15.133956340475
"E00010598","Harrow",15.798716817583
"E00010982","Harrow",15.1339359734
"E00010903","Harrow",15.198328223883
"E00010900","Harrow",15.37773560072
"E00010981","Harrow",15.254114681415
"E00010901","Harrow",15.254270382996
"E00010980","Harrow",15.002143037584
"E00010989","Harrow",15.067414239542
"E00010908","Harrow",15.494284826914
"E00010988","Harrow",14.990143398138
"E00010909","Harrow",15.319334951221
"E00011180","Harrow",15.152420103728
"E00011101","Harrow",15.413817181307
"E00011108","Harrow",15.236563355383
"E00011189","Harrow",15.209522247314
"E00011109","Harrow",15.401041628709
"E00011188","Harrow",15.330855045122
"E00011046","Harrow",15.120245668162
"E00011047","Harrow",15.128823467504
"E00011044","Harrow",15.13318206826
"E00011045","Harrow",15.098462372115
"E00011042","Harrow",15.179104824861
"E00011043","Harrow",15.116482130119
"E00011040","Harrow",15.719748973846
"E00011041","Harrow",15.227418899536
"E00011048","Harrow",15.163191383763
"E00010887","Harrow",15.196797036717
"E00010806","Harrow",15.537841806317
"E00010587","Harrow",15.161565596058
"E00010586","Harrow",15.14421139008
"E00010585","Harrow",15.21483102284
"E00010584","Harrow",15.188950501236
"E00010583","Harrow",15.231909926041
"E00010582","Harrow",15.306078037746
"E00010581","Harrow",15.126003219968
"E00010580","Harrow",15.262715355295
"E00010589","Harrow",15.202018549843
"E00010588","Harrow",15.186861108851
"E00010766","Harrow",15.379613978804
"E00010767","Harrow",15.156798362732
"E00010764","Harrow",14.949259677023
"E00010765","Harrow",15.105303522746
"E00010762","Harrow",15.081570453251
"E00010763","Harrow",15.086584601897
"E00010760","Harrow",14.926206727268
"E00010761","Harrow",14.844717676212
"E00010768","Harrow",15.268249603113
"E00010769","Harrow",14.954074533018
"E00171127","Harrow",15.088361249251
"E00010606","Harrow",15.26532294793
"E00010687","Harrow",15.417363831491
"E00010607","Harrow",15.116439402682
"E00010686","Harrow",15.529775836251
"E00010604","Harrow",15.566006660461
"E00010685","Harrow",15.332886807713
"E00010605","Harrow",15.205179274524
"E00010684","Harrow",15.375036560572
"E00010602","Harrow",15.221764503167
"E00010683","Harrow",15.459752447903
"E00010682","Harrow",15.329839986304
"E00010603","Harrow",15.842149212247
"E00010681","Harrow",15.431483242247
"E00010600","Harrow",15.238758583069
"E00010601","Harrow",15.087924175878
"E00010680","Harrow",15.434113573805
"E00010608","Harrow",15.290006802461
"E00010689","Harrow",15.492152901257
"E00010609","Harrow",15.149307744734
"E00010688","Harrow",16.040440782588
"E00011126","Harrow",15.03435132067
"E00011127","Harrow",15.174379663604
"E00011124","Harrow",14.981079910741
"E00011125","Harrow",15.014022637705
"E00011122","Harrow",15.002640212703
"E00011123","Harrow",15.01166293777
"E00011121","Harrow",15.032066537113
"E00011128","Harrow",15.094648453633
"E00011129","Harrow",15.080580617998
"E00011076","Harrow",15.543001608415
"E00011077","Harrow",15.249523528899
"E00011074","Harrow",15.38878184189
"E00011075","Harrow",15.569197177887
"E00011072","Harrow",15.195075610105
"E00011073","Harrow",15.155524264807
"E00011070","Harrow",15.194226667285
"E00011071","Harrow",15.148379600965
"E00011078","Harrow",15.19466308247
"E00010836","Harrow",15.436987102541
"E00011079","Harrow",15.176171668588
"E00010837","Harrow",15.283272823535
"E00010834","Harrow",15.159661240048
"E00010835","Harrow",15.150811705478
"E00010832","Harrow",15.258728654535
"E00010833","Harrow",15.582887943477
"E00010830","Harrow",15.139167796544
"E00010831","Harrow",15.113299433817
"E00010838","Harrow",15.498052681442
"E00010839","Harrow",15.192353049914
"E00010597","Harrow",15.099509225524
"E00010596","Harrow",15.594347457886
"E00010595","Harrow",15.266791314569
"E00010776","Harrow",14.834201376521
"E00010777","Harrow",14.856874047493
"E00010774","Harrow",15.044494779293
"E00010775","Harrow",15.354923073451
"E00010772","Harrow",15.111349173297
"E00010773","Harrow",15.162913554648
"E00010770","Harrow",14.92435872877
"E00010771","Harrow",15.264875507355
"E00010778","Harrow",14.776629333771
"E00010779","Harrow",14.963499349536
"E00010616","Harrow",15.354207744283
"E00010697","Harrow",15.317228464853
"E00010617","Harrow",15.20724024596
"E00010696","Harrow",15.69103370633
"E00010695","Harrow",15.58993090212
"E00010614","Harrow",15.703547356492
"E00010615","Harrow",15.395694458485
"E00010694","Harrow",15.274135725839
"E00010693","Harrow",15.36645031538
"E00010612","Harrow",15.16381972769
"E00010613","Harrow",15.433865471492
"E00010692","Harrow",15.513482327895
"E00010691","Harrow",15.451424761516
"E00010610","Harrow",15.290345769179
"E00010611","Harrow",15.420321805137
"E00010690","Harrow",15.616611635363
"E00010618","Harrow",15.531252005161
"E00010699","Harrow",15.307767845335
"E00010698","Harrow",15.420384904613
"E00010619","Harrow",15.345633654705
"E00010966","Harrow",14.988119476318
"E00010967","Harrow",15.252022666548
"E00010964","Harrow",15.071983697279
"E00010965","Harrow",15.029697133888
"E00010962","Harrow",15.008817205624
"E00010963","Harrow",15.022500169956
"E00010960","Harrow",15.386927774508
"E00010961","Harrow",14.958599090576
"E00010968","Harrow",15.038694399708
"E00010969","Harrow",14.999834137994
"E00011136","Harrow",15.552956751923
"E00011137","Harrow",15.029407953479
"E00011134","Harrow",14.962834220184
"E00011135","Harrow",14.93262575948
"E00011132","Harrow",14.985800743103
"E00011133","Harrow",15.506153174437
"E00011130","Harrow",15.131528816476
"E00011131","Harrow",15.176367796562
"E00011138","Harrow",15.173697590105
"E00011139","Harrow",15.190432307696
"E00165801","Harrow",15.067645301421
"E00011049","Harrow",15.19655362765
"E00010886","Harrow",15.145142470466
"E00010807","Harrow",15.167414315045
"E00010885","Harrow",15.308334468566
"E00010804","Harrow",15.328121702436
"E00010884","Harrow",15.232394644555
"E00010805","Harrow",15.167849030606
"E00010802","Harrow",15.144169680926
"E00010883","Harrow",15.435080591513
"E00010803","Harrow",15.248813656555
"E00010882","Harrow",15.377099840608
"E00010800","Harrow",15.086485723509
"E00010881","Harrow",15.294923596266
"E00010801","Harrow",15.420319651509
"E00010880","Harrow",15.229294143617
"E00010808","Harrow",15.235773725558
"E00010889","Harrow",15.157421780448
"E00010888","Harrow",15.137754635258
"E00010809","Harrow",14.902200940059
"E00010746","Harrow",15.336754624861
"E00010747","Harrow",15.190807790387
"E00010744","Harrow",15.074731205955
"E00010745","Harrow",15.168986296654
"E00010742","Harrow",15.164777605157
"E00010743","Harrow",14.843130960849
"E00010740","Harrow",15.072347872466
"E00010741","Harrow",15.020331296835
"E00010748","Harrow",15.209110944449
"E00010749","Harrow",15.400042565841
"E00171102","Harrow",15.73949125078
"E00171103","Harrow",15.424686474083
"E00171100","Harrow",16.197751790285
"E00171107","Harrow",15.306047034986
"E00171105","Harrow",15.164960425833
"E00171108","Harrow",15.293932017158
"E00010976","Harrow",14.965320326368
"E00010977","Harrow",15.146945697505
"E00010974","Harrow",15.197176036062
"E00010975","Harrow",15.019097750304
"E00010972","Harrow",14.982965408488
"E00010973","Harrow",15.255248263076
"E00010970","Harrow",14.987366247713
"E00010971","Harrow",15.004830390957
"E00010978","Harrow",15.071423827625
"E00010979","Harrow",15.34579865664
"E00011187","Harrow",15.192660023616
"E00011106","Harrow",15.350774396699
"E00011186","Harrow",15.616053522248
"E00011107","Harrow",15.487482253085
"E00011185","Harrow",15.27338789655
"E00011104","Harrow",15.308057585217
"E00011184","Harrow",15.238317067807
"E00011105","Harrow",15.355359077454
"E00011183","Harrow",15.310868307602
"E00011102","Harrow",15.402296471269
"E00011182","Harrow",15.204660429883
"E00011103","Harrow",15.333827336629
"E00011181","Harrow",15.601273989066
"E00011100","Harrow",15.24776326245
"E00010665","Harrow",15.912489107677
"E00010662","Harrow",15.418445739957
"E00171113","Harrow",15.701948026331
"E00010663","Harrow",15.51068830018
"E00171110","Harrow",15.314306889218
"E00010660","Harrow",15.717464450554
"E00171111","Harrow",14.966520206348
"E00010661","Harrow",15.798048480864
"E00171116","Harrow",15.091886595676
"E00171117","Harrow",15.308217983246
"E00171114","Harrow",15.046332027339
"E00010668","Harrow",15.608406538604
"E00171119","Harrow",15.029815709952
"E00010669","Harrow",15.839641183256
"E00171096","Harrow",15.15474256914
"E00011170","Harrow",15.151510485481
"E00011171","Harrow",15.112845622576
"E00171094","Harrow",15.226246503914
"E00171099","Harrow",15.415292488204
"E00011178","Harrow",15.242504581328
"E00010936","Harrow",15.059877334639
"E00011179","Harrow",15.172397366276
"E00010937","Harrow",15.02380183924
"E00010934","Harrow",15.324468404305
"E00010935","Harrow",15.135178922171
"E00010932","Harrow",14.80743674365
"E00010933","Harrow",14.999031113189
"E00010930","Harrow",15.578135212262
"E00010931","Harrow",15.135912394352
"E00010938","Harrow",15.285137682695
"E00010939","Harrow",14.983278234381
"E00011056","Harrow",15.130323723072
"E00011057","Harrow",15.315527194255
"E00011055","Harrow",15.317975362142
"E00011052","Harrow",15.316298188834
"E00011053","Harrow",15.120385409864
"E00011050","Harrow",15.679368902373
"E00011058","Harrow",15.188006561074
"E00011059","Harrow",15.23182244982
"E00010816","Harrow",15.198776151264
"E00010897","Harrow",15.254114846538
"E00010896","Harrow",15.317114748853
"E00010817","Harrow",14.998914630701
"E00010814","Harrow",15.024234332736
"E00010895","Harrow",15.404630213073
"E00010815","Harrow",15.107935229215
"E00010894","Harrow",15.154757213593
"E00010812","Harrow",14.967355842139
"E00010893","Harrow",15.369632690184
"E00010813","Harrow",15.05621224358
"E00010892","Harrow",15.17842237665
"E00010891","Harrow",15.18111285334
"E00010810","Harrow",14.935509737173
"E00010890","Harrow",15.246305497755
"E00010811","Harrow",15.14896379279
"E00010818","Harrow",15.081862264446
"E00010899","Harrow",15.228296037448
"E00010819","Harrow",15.162696667721
"E00010898","Harrow",15.511966180801
"E00011200","Harrow",15.471331611393
"E00011201","Harrow",15.191359503795
"E00010569","Harrow",15.279541969299
"E00010756","Harrow",15.204261933202
"E00010757","Harrow",15.029909157362
"E00010754","Harrow",15.275185052086
"E00010755","Harrow",15.091993412275
"E00010752","Harrow",15.059935901476
"E00010753","Harrow",15.025585624261
"E00010750","Harrow",15.055436089194
"E00010751","Harrow",15.420910896574
"E00010758","Harrow",15.008566919126
"E00010759","Harrow",15.094954094988
"E00010666","Harrow",15.97019803433
"E00010664","Harrow",16.109485864639
"E00010946","Harrow",14.70369230881
"E00010947","Harrow",14.765994432973
"E00010944","Harrow",15.257506865721
"E00010945","Harrow",14.701404449895
"E00010942","Harrow",14.99605323871
"E00010943","Harrow",15.193835926056
"E00010940","Harrow",15.26497065566
"E00010941","Harrow",15.055458660964
"E00010948","Harrow",14.834766260008
"E00010949","Harrow",14.927903628518
"E00011116","Harrow",15.171633412761
"E00011197","Harrow",15.188681826872
"E00011117","Harrow",15.402804659862
"E00011114","Harrow",15.025724097358
"E00011194","Harrow",15.210722544178
"E00011115","Harrow",15.02830517292
"E00011193","Harrow",15.318069101617
"E00011112","Harrow",15.381574630737
"E00011192","Harrow",15.228850404421
"E00011113","Harrow",15.155405555109
"E00011191","Harrow",15.488194753726
"E00011110","Harrow",15.348111061489
"E00011190","Harrow",15.54799079895
"E00011111","Harrow",15.568465845372
"E00011118","Harrow",15.125937622585
"E00011199","Harrow",15.239699455544
"E00011119","Harrow",15.154151817322
"E00011198","Harrow",15.195057419706
"E00011026","Harrow",15.233980783101
"E00011027","Harrow",15.121364498138
"E00011024","Harrow",15.643752865675
"E00011025","Harrow",15.145719916377
"E00011022","Harrow",15.277912128931
"E00011023","Harrow",15.124833694357
"E00011020","Harrow",15.112263741364
"E00011021","Harrow",15.064016605035
"E00011028","Harrow",15.169582809227
"E00011029","Harrow",15.30601973147
"E00010576","Harrow",15.109514589179
"E00010577","Harrow",15.146242024606
"E00010574","Harrow",15.144547073046
"E00010575","Harrow",15.300136913397
"E00010572","Harrow",15.310255162469
"E00010573","Harrow",15.07763627151
"E00010570","Harrow",15.080417764598
"E00010571","Harrow",15.33743612997
"E00010578","Harrow",15.153948443805
"E00010579","Harrow",15.295876952493
"E00010726","Harrow",15.328610624378
"E00010727","Harrow",15.091815412367
"E00010724","Harrow",15.538532161582
"E00010725","Harrow",15.345245133148
"E00010722","Harrow",15.318272872789
"E00010723","Harrow",15.862150652655
"E00010720","Harrow",15.481544533422
"E00010721","Harrow",15.555774046027
"E00010728","Harrow",15.190376324124
"E00010729","Harrow",15.189954310924
"E00010676","Harrow",15.427426736746
"E00010677","Harrow",15.336667186958
"E00010674","Harrow",15.347702070724
"E00010675","Harrow",15.333311927319
"E00010672","Harrow",15.720631974319
"E00010673","Harrow",15.406827563971
"E00010670","Harrow",15.37080994712
"E00010671","Harrow",15.398943292583
"E00010678","Harrow",15.355010431866
"E00010679","Harrow",15.347399186651
"E00010956","Harrow",15.031766110797
"E00010957","Harrow",14.919521267567
"E00010954","Harrow",14.876777353287
"E00010955","Harrow",14.861054832129
"E00010952","Harrow",14.838025531383
"E00010953","Harrow",15.135256547843
"E00010950","Harrow",14.829436539159
"E00010951","Harrow",14.971165344198
"E00010958","Harrow",14.9152053242
"E00010959","Harrow",14.914085944155
"E00010866","Harrow",15.260737486053
"E00010867","Harrow",15.742224806233
"E00010864","Harrow",15.388685794235
"E00010865","Harrow",15.279162689492
"E00010862","Harrow",15.227069398631
"E00010863","Harrow",15.236473466263
"E00010860","Harrow",15.347904194168
"E00010861","Harrow",15.691320740093
"E00010868","Harrow",15.414003709776
"E00010869","Harrow",15.545452972938
"E00011036","Harrow",15.087887924987
"E00011034","Harrow",15.224451707757
"E00011035","Harrow",15.237001405635
"E00011032","Harrow",15.112621282495
"E00011033","Harrow",15.147867576281
"E00011030","Harrow",15.203192652488
"E00011031","Harrow",15.726706648386
"E00011038","Harrow",15.138406674796
"E00011039","Harrow",15.189347500704
"E00010736","Harrow",15.202103517351
"E00010737","Harrow",15.394027645668
"E00010734","Harrow",15.06130256324
"E00010735","Harrow",15.095377578455
"E00010732","Harrow",15.034022729174
"E00010733","Harrow",15.083400229104
"E00010730","Harrow",14.903286921695
"E00010731","Harrow",15.104344735934
"E00010738","Harrow",15.175308843297
"E00010739","Harrow",15.259404354408
"E00010646","Harrow",15.358376943937
"E00010647","Harrow",15.400148469575
"E00010644","Harrow",15.425836036682
"E00010645","Harrow",15.33999957641
"E00010642","Harrow",15.281956811746
"E00010643","Harrow",15.297376177727
"E00010640","Harrow",15.303570599989
"E00010641","Harrow",15.569509824117
"E00010648","Harrow",15.623294316129
"E00010649","Harrow",15.339504341284
"E00011166","Harrow",15.264554904057
"E00011167","Harrow",15.427328368028
"E00011164","Harrow",15.187894130364
"E00011165","Harrow",15.606380780538
"E00011162","Harrow",15.245669821806
"E00011163","Harrow",15.12950520332
"E00011160","Harrow",15.097495410753
"E00011161","Harrow",15.094576327006
"E00171089","Harrow",15.561898911835
"E00011168","Harrow",15.297003448987
"E00010926","Harrow",15.309619767325
"E00011169","Harrow",15.408456544407
"E00010927","Harrow",15.261518837749
"E00010925","Harrow",15.325792700669
"E00010922","Harrow",15.593737562907
"E00010923","Harrow",15.215430373388
"E00010920","Harrow",15.588933676816
"E00010921","Harrow",15.276286077499
"E00010928","Harrow",15.180303627932
"E00010929","Harrow",15.595557800809
"E00010876","Harrow",15.269143284978
"E00010877","Harrow",15.232487271923
"E00010874","Harrow",15.38973714447
"E00010875","Harrow",15.214458308869
"E00010872","Harrow",15.323981536614
"E00010873","Harrow",15.761148504309
"E00010870","Harrow",15.342555940151
"E00010871","Harrow",15.316623122947
"E00010878","Harrow",15.557322543154
"E00010879","Harrow",15.265687297372
"E00011006","Harrow",15.349489894568
"E00011087","Harrow",15.223089298219
"E00011086","Harrow",15.429197556832
"E00011007","Harrow",15.472790761427
"E00011085","Harrow",15.543847174015
"E00011004","Harrow",15.869719690747
"E00011005","Harrow",15.326873897277
"E00011084","Harrow",15.262862949196
"E00011002","Harrow",15.41118523734
"E00011083","Harrow",15.273409736156
"E00011082","Harrow",15.181261260421
"E00011003","Harrow",15.278042785457
"E00011081","Harrow",15.207295181931
"E00011000","Harrow",15.582460091331
"E00011001","Harrow",15.29117744089
"E00011089","Harrow",15.296186388585
"E00011008","Harrow",15.142221581089
"E00011088","Harrow",15.223316484027
"E00011009","Harrow",15.152994719006
"E00010787","Harrow",15.164868628537
"E00010706","Harrow",15.315314473777
"E00010786","Harrow",14.816385696101
"E00010707","Harrow",15.44446368766
"E00010704","Harrow",15.414449102423
"E00010785","Harrow",15.126284023611
"E00010784","Harrow",14.920157242905
"E00010705","Harrow",15.345593758177
"E00010783","Harrow",14.911195545406
"E00010702","Harrow",15.357041264439
"E00010703","Harrow",15.474638953245
"E00010782","Harrow",15.12175859783
"E00010700","Harrow",15.638008445274
"E00010781","Harrow",14.848476324564
"E00010780","Harrow",14.846207008987
"E00010701","Harrow",15.366810974566
"E00010789","Harrow",14.874773257041
"E00010708","Harrow",15.61437890927
"E00010709","Harrow",15.433883714676
"E00010788","Harrow",15.0071408023
"E00010656","Harrow",15.535557665915
"E00010657","Harrow",15.31708341737
"E00010654","Harrow",15.251914420218
"E00010655","Harrow",15.683878376173
"E00010652","Harrow",15.383355521574
"E00010653","Harrow",15.280263196854
"E00010650","Harrow",15.311876518782
"E00010651","Harrow",15.776164414748
"E00010658","Harrow",15.650279605662
"E00010659","Harrow",15.909925971712
"E00011176","Harrow",15.656472163047
"E00171093","Harrow",15.060185106468
"E00011177","Harrow",15.248378652207
"E00011174","Harrow",15.221692020243
"E00171091","Harrow",15.190707238305
"E00011175","Harrow",15.17701163041
"E00011172","Harrow",15.27737055506
"E00171097","Harrow",15.444142020575
"E00011173","Harrow",15.490198615798
"E00010846","Harrow",15.172432899475
"E00010847","Harrow",15.135751662047
"E00010844","Harrow",15.456740467365
"E00010845","Harrow",15.242636189094
"E00010842","Harrow",15.238517473141
"E00010843","Harrow",15.402367713345
"E00010840","Harrow",15.282062374178
"E00010841","Harrow",15.637199500511
"E00010848","Harrow",15.391962575131
"E00010849","Harrow",15.311514848031
"E00011097","Harrow",15.198603431098
"E00011016","Harrow",15.339807601536
"E00011096","Harrow",15.793054533477
"E00011017","Harrow",15.36968010664
"E00011095","Harrow",15.214881163377
"E00011014","Harrow",16.001314687729
"E00011094","Harrow",15.278091530467
"E00011015","Harrow",15.993864841461
"E00011093","Harrow",15.359954513036
"E00011012","Harrow",15.447735663688
"E00011092","Harrow",15.202004507476
"E00011013","Harrow",15.203701189009
"E00011091","Harrow",15.446566574865
"E00011010","Harrow",15.392933804938
"E00011090","Harrow",15.319527187567
"E00011011","Harrow",15.218980474748
"E00011018","Harrow",15.216225997726
"E00011099","Harrow",15.24803644327
"E00011019","Harrow",15.645522711707
"E00011098","Harrow",15.359100374457
"E00010716","Harrow",15.267333477151
"E00010797","Harrow",15.183068303094
"E00010717","Harrow",15.418107404583
"E00010796","Harrow",15.256320764434
"E00010714","Harrow",15.333986378713
"E00010795","Harrow",15.100474671081
"E00010715","Harrow",15.406773073631
"E00010794","Harrow",15.073062405264
"E00010712","Harrow",15.485654597013
"E00010793","Harrow",15.222056388855
"E00010713","Harrow",15.425536979329
"E00010792","Harrow",15.17907575577
"E00010710","Harrow",15.241685284168
"E00010791","Harrow",15.015697685588
"E00010711","Harrow",15.550349736825
"E00010790","Harrow",14.8980025073
"E00010718","Harrow",15.273227551691
"E00010799","Harrow",15.067236099069
"E00010719","Harrow",15.327858621274
"E00010798","Harrow",15.106487579124
"E00010626","Harrow",15.398851311725
"E00010627","Harrow",15.157397382053
"E00010624","Harrow",15.762361749872
"E00010625","Harrow",15.247123955162
"E00010623","Harrow",15.369567296636
"E00010628","Harrow",15.224505207403
"E00010629","Harrow",15.590547668124
"E00011146","Harrow",15.18183288355
"E00011147","Harrow",15.169543373341
"E00011144","Harrow",15.320517033947
"E00011145","Harrow",15.270026322958
"E00011142","Harrow",15.226975548652
"E00011140","Harrow",15.36943235705
"E00011141","Harrow",15.221765633601
"E00011148","Harrow",15.233684837177
"E00011149","Harrow",15.208498645033
"E00010906","Harrow",15.264564754324
"E00010987","Harrow",15.276661630404
"E00010986","Harrow",15.234271530711
"E00010907","Harrow",15.246042420787
"E00010985","Harrow",15.024784020015
"E00010904","Harrow",16.048246917329
"E00010984","Harrow",15.198419130765
"E00010905","Harrow",15.8104856266
"E00010902","Harrow",15.390481504283
"E00010983","Harrow",15.072191249825
"E00010856","Harrow",15.280752217995
"E00010857","Harrow",15.545044298172
"E00010854","Harrow",15.417086216288
"E00010855","Harrow",15.470048618317
"E00010852","Harrow",15.776482594559
"E00010853","Harrow",15.570158221505
"E00010850","Harrow",15.702787766633
"E00010851","Harrow",15.513770658993
"E00010858","Harrow",15.30157827448
"E00010859","Harrow",15.361628304541
"E00010636","Harrow",15.899979405699
"E00010637","Harrow",15.286458941067
"E00010634","Harrow",15.358671406041
"E00010635","Harrow",15.369928751673
"E00010632","Harrow",15.295385580314
"E00010633","Harrow",15.324489953088
"E00010630","Harrow",15.531307220459
"E00010631","Harrow",15.285005355703
"E00010638","Harrow",15.450016227423
"E00010639","Harrow",15.377036183794
"E00011156","Harrow",15.505137265384
"E00011157","Harrow",15.287453460693
