Department,Entity,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23106,FUSION,RS COMPONENTS LTD,5100312183,475.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23106,FUSION,RS COMPONENTS LTD,5100312464,464.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23106,FUSION,RS COMPONENTS LTD,5100312549,193.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23106,FUSION,RS COMPONENTS LTD,5100312722,674.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23106,FUSION,RS COMPONENTS LTD,5100312748,21.57,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23119,FUSION,RS COMPONENTS LTD,5100312445,167.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100311284,373.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100311410,194.48,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100311811,159.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312097,17.95,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312101,59.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312361,26.53,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312420,326.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312451,101.28,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312536,27.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312546,16.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23120,FUSION,RS COMPONENTS LTD,5100312601,13.61,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23121,FUSION,RS COMPONENTS LTD,5100311282,20.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23121,FUSION,RS COMPONENTS LTD,5100312363,96.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23121,FUSION,RS COMPONENTS LTD,5100312458,1013.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,23122,FUSION,RS COMPONENTS LTD,5100311713,201.81,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23122,FUSION,RS COMPONENTS LTD,5100312088,330.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23122,FUSION,RS COMPONENTS LTD,5100312371,82.35,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23122,FUSION,RS COMPONENTS LTD,5100312598,184.51,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100309524,3504.11,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100309762,1200.66,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100311491,275.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100311570,335.22,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100311639,23.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100311982,58.68,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312037,123.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312047,46.98,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312072,24.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312169,18.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312376,41.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23123,FUSION,RS COMPONENTS LTD,5100312472,69.05,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23125,FUSION,RS COMPONENTS LTD,5100311812,748.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23125,FUSION,RS COMPONENTS LTD,5100312179,371.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23125,FUSION,RS COMPONENTS LTD,5100312185,25.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23125,FUSION,RS COMPONENTS LTD,5100312548,60.54,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23126,FUSION,RS COMPONENTS LTD,5100311663,64.53,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23126,FUSION,RS COMPONENTS LTD,5100312596,752.26,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23126,FUSION,RS COMPONENTS LTD,5100312753,47.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23126,FUSION,RS COMPONENTS LTD,5100312754,66.41,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100311397,101.46,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100311496,241.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100311565,44.74,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100311821,251.09,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100312390,114.04,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100312538,87.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100312597,92.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100312600,50.57,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23128,FUSION,RS COMPONENTS LTD,5100312732,162.53,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100310762,501.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100311289,63.37,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100311470,113.48,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100311576,194.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100311668,90.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100311759,32.26,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312079,83.93,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312080,45.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312100,99.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312417,348.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312442,84.06,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312547,273.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23129,FUSION,RS COMPONENTS LTD,5100312762,81.11,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100311380,52.08,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100311381,32.02,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100311498,84.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100311572,78.74,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100311664,220.59,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100312414,41.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100312537,228.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100312544,47.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23131,FUSION,RS COMPONENTS LTD,5100312734,83.79,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100311384,316.01,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100311577,46.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100311728,31.37,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100311979,720.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100312406,485.06,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100312433,115.11,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100312434,3.41,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100312439,36.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23134,FUSION,RS COMPONENTS LTD,5100312599,240.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23139,FUSION,RS COMPONENTS LTD,5100312045,47.30,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311255,60.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311407,59.13,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311569,46.79,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311659,65.58,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311736,102.59,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311775,29.41,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100311983,23.57,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312035,2.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312044,25.09,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312081,54.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312531,458.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312595,19.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23150,FUSION,RS COMPONENTS LTD,5100312735,38.46,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23151,FUSION,RS COMPONENTS LTD,5100311669,10.94,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23151,FUSION,RS COMPONENTS LTD,5100311977,331.76,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23151,FUSION,RS COMPONENTS LTD,5100312532,137.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100311405,205.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100312191,719.95,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100312397,22.92,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100312422,567.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100312425,123.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23152,FUSION,RS COMPONENTS LTD,5100312553,152.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100310996,70.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311118,70.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311379,56.83,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311469,64.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311563,52.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311573,17.95,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311574,317.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311640,244.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311665,236.95,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100311749,34.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312092,63.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312181,52.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312365,63.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312432,349.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312440,151.09,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312533,220.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23161,FUSION,RS COMPONENTS LTD,5100312550,411.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23164,FUSION,RS COMPONENTS LTD,5100311721,5.09,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23617,FUSION,RS COMPONENTS LTD,5100311730,403.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23617,FUSION,RS COMPONENTS LTD,5100311772,24.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23617,FUSION,RS COMPONENTS LTD,5100312040,664.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,24000,FUSION,RS COMPONENTS LTD,5100312168,8.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310794,54.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310849,33.39,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310855,67.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310870,53.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310897,9.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100310994,90.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311256,30.81,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311260,12.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311290,180.66,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311377,420.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311402,457.33,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311408,243.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311413,31.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311467,29.73,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311495,173.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311564,1323.07,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311566,11.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311567,1487.31,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311568,304.82,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311571,165.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311575,6.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311662,51.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311719,37.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311731,40.23,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311770,16.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311771,195.74,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311819,2885.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311824,15.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311825,8.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311975,15.49,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311976,52.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311981,8.31,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100311986,6.16,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312064,148.49,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25103,FUSION,RS COMPONENTS LTD,5100312102,399.66,,
