Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
01.07.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,38.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,35.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,ST OSWALDS,FREEMAN CATERING BUTCH,22.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,1.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,29.55,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,19.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,178.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
01.07.2015,Communities,AMAZON UK MARKETPLACE,269.4,30 CASES AND CHARGERS FOR XCOVER 3,BOOK STORES
01.07.2015,Communities,AMAZON UK MARKETPLACE,389.4,30 CASES AND CHARGERS FOR XCOVER 3,BOOK STORES
30.06.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,359.49,School meals,CATERERS
30.06.2015,CHRIST CHURCH,BLAKEMORE FOODSERVICE,13.2,School meals,CATERERS
30.06.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,10.63,School meals,CATERERS
30.06.2015,ST GEORGES RC,BLAKEMORE FOODSERVICE,85.99,School meals,CATERERS
30.06.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,65.16,School meals,CATERERS
30.06.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,137.81,School meals,CATERERS
30.06.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,206.13,School meals,CATERERS
30.06.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,8.96,School meals,CATERERS
30.06.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,305.44,School meals,CATERERS
30.06.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,50.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,145,School meals,CATERERS
30.06.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,325.96,School meals,CATERERS
30.06.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,11.9,School meals,CATERERS
30.06.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,452.13,School meals,CATERERS
30.06.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,136.87,School meals,CATERERS
30.06.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,173.7,School meals,CATERERS
30.06.2015,ST ALBANS RC,BLAKEMORE FOODSERVICE,307.09,School meals,CATERERS
30.06.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,10.63,School meals,CATERERS
30.06.2015,WEST DENTON PRIMARY,BLAKEMORE FOODSERVICE,207.83,School meals,CATERERS
30.06.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,108.72,School meals,CATERERS
30.06.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,211.23,School meals,CATERERS
30.06.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,199.13,School meals,CATERERS
30.06.2015,CONNIE LEWCOCK,BLAKEMORE FOODSERVICE,215.32,School meals,CATERERS
30.06.2015,STOCKSFIELD AVENUE,BLAKEMORE FOODSERVICE,275.01,School meals,CATERERS
30.06.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,101.89,School meals,CATERERS
30.06.2015,CHRIST CHURCH,BRAKE BROS LTD,240.2,School meals,CATERERS
30.06.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,238.56,School meals,CATERERS
30.06.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,25.49,School meals,CATERERS
30.06.2015,ST CUTHBERTS KENT,BRAKE BROS LTD,244.27,School meals,CATERERS
30.06.2015,ST TERESAS,BRAKE BROS LTD,38.45,School meals,CATERERS
30.06.2015,MILECASTLE PRIMARY,BLAKEMORE FOODSERVICE,180.6,School meals,CATERERS
30.06.2015,ST GEORGES RC,BLAKEMORE FOODSERVICE,14.2,School meals,CATERERS
30.06.2015,BYKER PRIMARY,BLAKEMORE FOODSERVICE,209.05,School meals,CATERERS
30.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,1294.58,School meals,CATERERS
30.06.2015,BEECH HILL,BLAKEMORE FOODSERVICE,287.17,School meals,CATERERS
30.06.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,21.23,School meals,CATERERS
30.06.2015,WEST JESMOND,BRAKE BROS LTD,196.58,School meals,CATERERS
30.06.2015,NEWBURN MANOR,BLAKEMORE FOODSERVICE,110.8,School meals,CATERERS
30.06.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,112.76,School meals,CATERERS
30.06.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,68.08,School meals,CATERERS
30.06.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,67.3,School meals,CATERERS
30.06.2015,GOSFORTH ACADEMY,BRAKE BROS LTD,189.75,School meals,CATERERS
30.06.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,6.01,School meals,CATERERS
30.06.2015,ARCHIBOLD FIRST,BLAKEMORE FOODSERVICE,23.28,School meals,CATERERS
30.06.2015,ST JOHN VIANNEY,BRAKE BROS LTD,98.31,School meals,CATERERS
30.06.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,25.5,School meals,CATERERS
30.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,118.06,School meals,CATERERS
30.06.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,15.95,School meals,CATERERS
30.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,23.99,School meals,CATERERS
30.06.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,231.34,School meals,CATERERS
30.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,102.89,School meals,CATERERS
30.06.2015,BYKER PRIMARY,BLAKEMORE FOODSERVICE,6.97,School meals,CATERERS
30.06.2015,KENTON BAR,BRAKE BROS LTD,222.31,School meals,CATERERS
30.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,47.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,CHEVIOT PRIMARY,BLAKEMORE FOODSERVICE,239.78,School meals,CATERERS
30.06.2015,CIVIC BANQUETING,BLAKEMORE FOODSERVICE,657.58,School meals,CATERERS
30.06.2015,ST MICHAELS RC,BRAKE BROS LTD,66.6,School meals,CATERERS
30.06.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,8.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,NEWBURN MANOR,BLAKEMORE FOODSERVICE,9.72,School meals,CATERERS
30.06.2015,ST BEDES RC,BRAKE BROS LTD,90.88,School meals,CATERERS
30.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,42.36,School meals,CATERERS
30.06.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,10.9,School meals,CATERERS
30.06.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,7.1,School meals,CATERERS
30.06.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,9.79,School meals,CATERERS
30.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,1610.14,School meals,CATERERS
30.06.2015,BEECH HILL,BRAKE BROS LTD,209.48,School meals,CATERERS
30.06.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,4.99,School meals,CATERERS
30.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,12.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,GOSFORTH JUNIOR,BRAKE BROS LTD,243.63,School meals,CATERERS
30.06.2015,ST JOHN VIANNEY,BLAKEMORE FOODSERVICE,109.42,School meals,CATERERS
30.06.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,144.98,School meals,CATERERS
30.06.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,6.01,School meals,CATERERS
30.06.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,118.87,School meals,CATERERS
30.06.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,41.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,569.32,School meals,CATERERS
30.06.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,185.84,School meals,CATERERS
30.06.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,29.02,School meals,CATERERS
30.06.2015,BYKER LODGE,BLAKEMORE FOODSERVICE,640.44,School meals,CATERERS
30.06.2015,NEWBURN MANOR,BRAKE BROS LTD,82.99,School meals,CATERERS
30.06.2015,SOUTH GOSFORTH,BRAKE BROS LTD,60.96,School meals,CATERERS
30.06.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,16.25,School meals,CATERERS
30.06.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,232.72,School meals,CATERERS
30.06.2015,WEST WALKER,BLAKEMORE FOODSERVICE,33.88,School meals,CATERERS
30.06.2015,CONNIE LEWCOCK,BRAKE BROS LTD,36.99,School meals,CATERERS
30.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,12.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,56.47,School meals,CATERERS
30.06.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,194.69,School meals,CATERERS
30.06.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,188.51,School meals,CATERERS
30.06.2015,MOUNTFIELD PRIMARY,BLAKEMORE FOODSERVICE,178.1,School meals,CATERERS
30.06.2015,ST ALBANS RC,BLAKEMORE FOODSERVICE,6.97,School meals,CATERERS
30.06.2015,KENTON BAR,BLAKEMORE FOODSERVICE,142.38,School meals,CATERERS
30.06.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,905.14,School meals,CATERERS
30.06.2015,WEST WALKER,BLAKEMORE FOODSERVICE,170.35,School meals,CATERERS
30.06.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,443.8,School meals,CATERERS
30.06.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,102.6,School meals,CATERERS
30.06.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,310.51,School meals,CATERERS
30.06.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,104.74,School meals,CATERERS
30.06.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,124.44,School meals,CATERERS
30.06.2015,WAVERLEY PRIMARY,BLAKEMORE FOODSERVICE,204.91,School meals,CATERERS
30.06.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,424.64,School meals,CATERERS
30.06.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,104.1,School meals,CATERERS
30.06.2015,KENTON BAR,BLAKEMORE FOODSERVICE,9.72,School meals,CATERERS
30.06.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,161.95,School meals,CATERERS
30.06.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,104.77,School meals,CATERERS
30.06.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,86.15,School meals,CATERERS
30.06.2015,ST CUTHBERTS WALB,BLAKEMORE FOODSERVICE,156.02,School meals,CATERERS
30.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,275.77,School meals,CATERERS
30.06.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,229.38,School meals,CATERERS
30.06.2015,ST GEORGES RC,BRAKE BROS LTD,25.67,School meals,CATERERS
30.06.2015,ST CHARLES' RC,BRAKE BROS LTD,132,School meals,CATERERS
30.06.2015,THOMAS BEWICK,BLAKEMORE FOODSERVICE,75,School meals,CATERERS
30.06.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,405.19,School meals,CATERERS
30.06.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,369.56,School meals,CATERERS
30.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,104.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
30.06.2015,ARCHBISHOP RUNCIE,BRAKE BROS LTD,223.48,School meals,CATERERS
30.06.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,57.94,School meals,CATERERS
30.06.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,97.57,School meals,CATERERS
30.06.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,236.67,School meals,CATERERS
30.06.2015,KINGSTON PARK,BRAKE BROS LTD,194.96,School meals,CATERERS
29.06.2015,ARCHIBOLD FIRST,BRAKE BROS LTD,139.39,School meals,CATERERS
29.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,1.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WAVERLEY PRIMARY,BRAKE BROS LTD,160.76,School meals,CATERERS
29.06.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,148,School meals,CATERERS
29.06.2015,KINGSTON PARK,BRAKE BROS LTD,184.34,School meals,CATERERS
29.06.2015,REGENT FARM FIRST,BRAKE BROS LTD,118.64,School meals,CATERERS
29.06.2015,SOUTH GOSFORTH,BRAKE BROS LTD,153.41,School meals,CATERERS
29.06.2015,ST CHARLES' RC,BRAKE BROS LTD,93.56,School meals,CATERERS
29.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,1.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WEST JESMOND,BRAKE BROS LTD,275.63,School meals,CATERERS
29.06.2015,MOUNTFIELD PRIMARY,JR HOLLAND FOODSERVICE,0.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,166.57,School meals,CATERERS
29.06.2015,GOSFORTH PARK,BRAKE BROS LTD,478.99,School meals,CATERERS
29.06.2015,WALBOTTLE CAMPUS,BRAKE BROS LTD,230.88,School meals,CATERERS
29.06.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,65.6,School meals,CATERERS
29.06.2015,ST JOSEPHS RC,BRAKE BROS LTD,145.94,School meals,CATERERS
29.06.2015,WALKERGATE PRIMARY,JR HOLLAND FOODSERVICE,4.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,11.43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,ST OSWALDS,JR HOLLAND FOODSERVICE,12.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,23.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,79.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,ST JOSEPHS RC,JR HOLLAND FOODSERVICE,28.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WEST WALKER,JR HOLLAND FOODSERVICE,44.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,RAVENSWOOD PRIMARY,BRAKE BROS LTD,290.35,School meals,CATERERS
29.06.2015,BYKER PRIMARY,BRAKE BROS LTD,27.76,School meals,CATERERS
29.06.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,7.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,45.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,LEMINGTON RIVERSIDE,BRAKE BROS LTD,50.59,School meals,CATERERS
29.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,52.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,SOUTH GOSFORTH,JR HOLLAND FOODSERVICE,117.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WESTGATE VICTORIA,BRAKE BROS LTD,307.29,School meals,CATERERS
29.06.2015,DINNINGTON FIRST,BRAKE BROS LTD,186.14,School meals,CATERERS
29.06.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,10.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,9.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015, BRIDGEWATER,BRAKE BROS LTD,413.7,School meals,CATERERS
29.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BEECH HILL,BRAKE BROS LTD,168.59,School meals,CATERERS
29.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,5.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,31.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,CENTRAL WALKER,BRAKE BROS LTD,49.32,School meals,CATERERS
29.06.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,64.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,34.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,HADRIAN SCHOOL,BRAKE BROS LTD,154.44,School meals,CATERERS
29.06.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,8.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,9.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,FARNE PRIMARY,BRAKE BROS LTD,68.86,School meals,CATERERS
29.06.2015,WEST DENTON PRIMARY,BRAKE BROS LTD,146.47,School meals,CATERERS
29.06.2015,SACRED HEART HIGH,JR HOLLAND FOODSERVICE,78.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,23.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,26.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,80.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,113,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,FARNE PRIMARY,BRAKE BROS LTD,54.5,School meals,CATERERS
29.06.2015,ST JOHN VIANNEY,BRAKE BROS LTD,104.89,School meals,CATERERS
29.06.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,2.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,45.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BEECH HILL,JR HOLLAND FOODSERVICE,3.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,122.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,12.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,CIVIC BANQUETING,BRAKE BROS LTD,363.51,School meals,CATERERS
29.06.2015,KENTON BAR,JR HOLLAND FOODSERVICE,0.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BEECH HILL,JR HOLLAND FOODSERVICE,3.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
29.06.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,8.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,216.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,CIVIC BANQUETING,ON A ROLL SANDWICH COM,333.85,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
26.06.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,68.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,GRANGE FIRST SCHOOL,BRAKE BROS LTD,136.69,School meals,CATERERS
26.06.2015,FARNE PRIMARY,JR HOLLAND FOODSERVICE,13.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ENGLISH MARTYRS,BRAKE BROS LTD,348.79,School meals,CATERERS
26.06.2015,ST MARKS RC,JR HOLLAND FOODSERVICE,49.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,BENTON PARK,JR HOLLAND FOODSERVICE,67.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,52.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,190.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,39.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST PAULS CE,BRAKE BROS LTD,265.96,School meals,CATERERS
26.06.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,178.44,School meals,CATERERS
26.06.2015,ST MARYS CATHOLIC,BRAKE BROS LTD,215.95,School meals,CATERERS
26.06.2015,FARNE PRIMARY,BRAKE BROS LTD,146.21,School meals,CATERERS
26.06.2015,ST CUTHBERTS KENT,JR HOLLAND FOODSERVICE,106.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,14.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,126.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,76.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,168.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,37.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,HADRIAN SCHOOL,JR HOLLAND FOODSERVICE,71.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,37.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,KENTON BAR,JR HOLLAND FOODSERVICE,126.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,MILECASTLE PRIMARY,BRAKE BROS LTD,225.61,School meals,CATERERS
26.06.2015,ARTHURS MOORSIDE,JR HOLLAND FOODSERVICE,153.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,SACRED HEART PRI,BRAKE BROS LTD,300.38,School meals,CATERERS
26.06.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,46.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,94.57,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,LINHOPE PRU,JR HOLLAND FOODSERVICE,54.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,64.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,122.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,95.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,BENTON PARK,JR HOLLAND FOODSERVICE,3.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,HILTON PRIMARY,BRAKE BROS LTD,190.93,School meals,CATERERS
26.06.2015,ST CUTHBERTS WALB,JR HOLLAND FOODSERVICE,73.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WEST JESMOND,JR HOLLAND FOODSERVICE,206.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ARTHURS WESTAGE,BRAKE BROS LTD,257.94,School meals,CATERERS
26.06.2015,THOMAS BEWICK,BRAKE BROS LTD,92.05,School meals,CATERERS
26.06.2015,ST MARKS RC,BRAKE BROS LTD,129.9,School meals,CATERERS
26.06.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,117.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,108.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,KNOPLAW PRIMARY,JR HOLLAND FOODSERVICE,127.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,49.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,92.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,83.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,135.13,School meals,CATERERS
26.06.2015,CANNING STREET,JR HOLLAND FOODSERVICE,191.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,139.38,School meals,CATERERS
26.06.2015,WALKERGATE PRIMARY,BRAKE BROS LTD,420.05,School meals,CATERERS
26.06.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,109.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,13.02,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
26.06.2015,SACRED HEART HIGH,BRAKE BROS LTD,36.44,School meals,CATERERS
